date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,EL_shares,EL_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,MU_shares,MU_value,JKHY_shares,JKHY_value,NKE_shares,NKE_value,XOM_shares,XOM_value,PAYX_shares,PAYX_value,CVX_shares,CVX_value,EA_shares,EA_value,CL_shares,CL_value,EOG_shares,EOG_value,COP_shares,COP_value,GPC_shares,GPC_value,GWW_shares,GWW_value,GPN_shares,GPN_value,SNA_shares,SNA_value,AES_shares,AES_value,WDC_shares,WDC_value,TRV_shares,TRV_value,FAST_shares,FAST_value,MCHP_shares,MCHP_value,CPRT_shares,CPRT_value,NTAP_shares,NTAP_value,HRL_shares,HRL_value,HAS_shares,HAS_value,CMI_shares,CMI_value,WSM_shares,WSM_value,KR_shares,KR_value,HSIC_shares,HSIC_value,DLTR_shares,DLTR_value,LUV_shares,LUV_value,F_shares,F_value,DE_shares,DE_value,NFLX_shares,NFLX_value,EW_shares,EW_value,VLO_shares,VLO_value,LLY_shares,LLY_value,ACN_shares,ACN_value,EBAY_shares,EBAY_value,EMN_shares,EMN_value,CTRA_shares,CTRA_value,URI_shares,URI_value,CSGP_shares,CSGP_value,EMR_shares,EMR_value,NVR_shares,NVR_value,DVN_shares,DVN_value,LHX_shares,LHX_value,CVS_shares,CVS_value,TTWO_shares,TTWO_value,SWKS_shares,SWKS_value,MOH_shares,MOH_value,ROST_shares,ROST_value,DECK_shares,DECK_value,GLW_shares,GLW_value,GRMN_shares,GRMN_value,RMD_shares,RMD_value,RL_shares,RL_value,TXN_shares,TXN_value,SYY_shares,SYY_value,PWR_shares,PWR_value,LOW_shares,LOW_value,MOS_shares,MOS_value,FDX_shares,FDX_value,TSCO_shares,TSCO_value,FCX_shares,FCX_value,ALGN_shares,ALGN_value,VZ_shares,VZ_value,AMP_shares,AMP_value,MTCH_shares,MTCH_value,AXON_shares,AXON_value,TJX_shares,TJX_value,TECH_shares,TECH_value,MPWR_shares,MPWR_value,CDNS_shares,CDNS_value,KDP_shares,KDP_value,TGT_shares,TGT_value,FSLR_shares,FSLR_value,DHR_shares,DHR_value,LRCX_shares,LRCX_value,SMCI_shares,SMCI_value,PCAR_shares,PCAR_value,ZBH_shares,ZBH_value,TXT_shares,TXT_value,PHM_shares,PHM_value,WMT_shares,WMT_value,CTSH_shares,CTSH_value,EXPD_shares,EXPD_value,DD_shares,DD_value,FFIV_shares,FFIV_value,ABT_shares,ABT_value,ISRG_shares,ISRG_value,WST_shares,WST_value,A_shares,A_value,ULTA_shares,ULTA_value,GE_shares,GE_value,AMZN_shares,AMZN_value,NEM_shares,NEM_value,BAX_shares,BAX_value,PRU_shares,PRU_value,TPR_shares,TPR_value,J_shares,J_value,FTNT_shares,FTNT_value,NUE_shares,NUE_value,STLD_shares,STLD_value,NWSA_shares,NWSA_value,QCOM_shares,QCOM_value,EPAM_shares,EPAM_value,LULU_shares,LULU_value,DAL_shares,DAL_value,UAL_shares,UAL_value,GOOGL_shares,GOOGL_value,PSX_shares,PSX_value,ENPH_shares,ENPH_value,DHI_shares,DHI_value,LEN_shares,LEN_value,MHK_shares,MHK_value,TSLA_shares,TSLA_value,REGN_shares,REGN_value,WY_shares,WY_value,FANG_shares,FANG_value,OXY_shares,OXY_value,CF_shares,CF_value,INCY_shares,INCY_value,run
2007-10-31,138.49206804069703,0.4947430476109175,11.568654718157712,,,,,,,,,,,0.6380034184968957,14.048542295673965,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3232362127823775,14.6364694762991,,,,,,,,,0.4784879710427932,13.522118541285543,,,,,,,,,,,,,,,,,,,,,2.279489437775009,14.09327579342842,0.8638808668544126,14.642440273819096,,,,,,,,,,,,,2.6966781000487736,12.445009365840551,0.2957087933148578,16.189579273269274,,,,,0.3898092213000725,14.3377105700559,0.4068508036928512,13.00826773286746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2007-11-30,134.5912102226526,,,,,,,,,0.2543253212616211,11.86486066973704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3232362127823775,14.038281988998602,,,,,,,,,0.4784879710427932,13.241044459205051,,,,,,,,,,,,,,,,,,,,,2.279489437775009,15.419949011323528,0.8638808668544126,13.696796970222632,,,,,,,,,,,,,2.6966781000487736,10.536866630866273,0.2957087933148578,17.955899659216655,,,,,0.3898092213000725,13.252654035791856,0.4068508036928512,12.719996127553925,0.4749610329884214,11.86486066973704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2007-12-31,136.90228431454474,,,,,,,,,0.2543253212616211,12.30737066264904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3232362127823775,15.027949980130114,,,,,,,0.4109136651490714,14.949806090020209,0.4784879710427932,12.758798222734184,0.2302518708417647,14.949806090020209,,,,,,,,,,,,,,,,,,,,,0.8638808668544126,12.61664105808641,,,,,,,,,,,,,2.6966781000487736,9.442493940843969,,,,,,,,,,,,,1.1945770277107308,14.949806090020209,0.8207907227996463,14.949806090020209,2.06428417770942,14.949806090020209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2008-01-31,129.55332703547057,,,,,,,,,0.2543253212616211,11.986271168083915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3232362127823775,13.40487371014111,,,,,,,0.4109136651490714,13.563180949136326,0.4784879710427932,12.19843975223625,0.2302518708417647,13.559369161877068,,,,,,,,,,,,,,,,,,,,,0.8638808668544126,12.808997770956914,,,,,,,,,,,,,2.6966781000487736,9.316218314289005,,,,,,,,,,,,,1.1945770277107308,12.112093245743466,0.8207907227996463,16.279907312919494,2.06428417770942,14.32397565008702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2008-02-29,131.38604298456684,0.7018166181689586,15.148384440056684,,,0.59794465601809,15.148384440056684,,,0.2543253212616211,10.92420022866831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3232362127823775,13.95395011681833,,,,,,,0.4109136651490714,14.003378859174903,0.4784879710427932,11.45426121588218,0.2302518708417647,12.582300674220964,,,,,,,,,,,,,,,,,,,,,0.8638808668544126,12.793459752588312,,,,,,,,,,,,,2.6966781000487736,9.161882294639378,,,,,,,,,,,,,,,0.8207907227996463,16.2158409624611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2008-03-31,130.29668604181438,0.7018166181689586,15.845529312930289,,,0.59794465601809,14.602472310134008,,,0.2543253212616211,11.488160497065596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3232362127823775,13.843604624715152,0.2204904183951085,10.723767292338666,,,,,,,,,0.2302518708417647,13.106803867797405,,,,,,,,,,,,,,,,,,,,,0.8638808668544126,13.850892754617195,0.3444242903062386,10.723767292338666,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8207907227996463,15.387920797538747,,,0.5864826086648575,10.723767292338666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2008-04-30,144.7364350777766,0.7018166181689586,14.4976839439073,,,0.59794465601809,15.15191539375967,,,0.2543253212616211,12.598599466615394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3232362127823775,15.593517174732105,0.2204904183951085,11.056737733780494,,,,,,,,,0.2302518708417647,14.877478207038578,,,,,,,,,,,,,,,,,,,,,0.8638808668544126,17.653686813268106,0.3444242903062386,14.349505520116391,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8207907227996463,18.233543532219898,,,0.5864826086648575,10.723767292338666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2008-05-31,151.55889331447318,,,,,,,,,0.2543253212616211,12.610976947880102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3232362127823775,16.080054604831147,0.2204904183951085,10.783918017822018,,,,,,,,,0.2302518708417647,15.658161903152523,,,,,,,,,,,,,,,,,,,,,0.8638808668544126,18.093846083982967,0.3444242903062386,16.129165473178734,,,,,,,,,,,,,,,,,,,,,,,,,1.3908962342128417,15.738920156347778,0.8207907227996463,19.00505907038797,,,0.5864826086648575,11.719870900542164,3.355846474269659,15.738920156347778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2008-06-30,142.62146939859426,,,,,,,,,0.2543253212616211,12.429213858647902,,,,,,,,,0.97280454662,13.804096108332766,,,,,,,,,,,,,,,,,,,,,0.3232362127823775,16.18446666852891,,,,,,,0.3511110732918466,13.804096108332766,,,0.2302518708417647,14.100733871126376,,,,,,,,,,,3.8779906908227377,13.804096108332766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8207907227996463,17.082478350294448,,,,,,,0.4538101135550549,13.804096108332766,0.0276037763537612,13.804096108332766,0.1799618842030375,13.804096108332766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2008-07-31,135.66284707893269,,,,,,,,,0.2543253212616211,11.107256559985936,,,,,,,,,0.97280454662,13.035580553612515,,,,,,,,,,,,,,,,,,,,,0.3232362127823775,13.8056908556774,,,,,,,0.3511110732918466,11.936542920685213,,,0.2302518708417647,15.4297879257581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8207907227996463,14.963936600472458,,,,,,,0.4538101135550549,13.59473450740686,0.0276037763537612,15.246117957885527,0.1799618842030375,10.916036837725567,0.4993198804537224,15.627162359723098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2008-08-31,141.38040887333932,0.61277139921278,13.266781063688672,,,,,,,0.2543253212616211,11.883415249544813,,,,,,,,,,,,,,,,,,,,,,,,,1.095666232716006,13.266781063688672,,,,,0.3232362127823775,14.093039197774084,,,,,,,,,,,0.2302518708417647,15.519420886709565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8207907227996463,15.053785731413692,,,,,,,0.4538101135550549,13.064352246700745,0.0276037763537612,16.499604700797477,0.1799618842030375,11.739714769809678,0.4993198804537224,16.993513963211914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2008-09-30,132.58755513306653,0.61277139921278,11.309047925096952,,,,,,,0.2543253212616211,11.534528028189923,,,,,,,,,,,,,,,,,,,,,,,,,1.095666232716006,14.643587308741283,,,,,0.3232362127823775,13.567962843150683,,,,,0.422161814079205,13.397305427470693,0.4365998314873637,13.397305427470693,,,0.2302518708417647,15.059614547924625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,15.789360074351457,0.1799618842030375,10.49153812319952,,,0.5854505879270081,13.397305427470693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2008-10-31,114.64590905991382,0.61277139921278,9.3000146067568,,,,,,,0.2543253212616211,10.127566014568622,,,,,,,,,,,,,,,,,,,,,,,,,1.095666232716006,12.661539615944436,,,,,0.3232362127823775,12.271701092102102,,,,,0.422161814079205,12.118373052779852,0.4365998314873637,9.5125447400424,,,0.2302518708417647,13.605085063723276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,13.531646970505207,0.1799618842030375,9.31816733381269,,,0.5854505879270081,12.199270569678433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2008-11-30,109.41623592608832,,,,,,,,,0.2543253212616211,9.143413638430474,,,,,,,,,1.1875182689587227,9.037014185326674,,,,,,,,,,,,,,,1.095666232716006,11.699231951689702,,,,,0.3232362127823775,12.997145328899846,,,,,0.422161814079205,12.756659607828473,0.4365998314873637,9.696683663569448,,,0.2302518708417647,12.219811025048546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,11.986939881620838,0.1799618842030375,8.336336252943337,,,0.5854505879270081,11.543000390730995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2008-12-31,107.10227686380892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238402076835254,10.279327084787624,,,0.3232362127823775,12.273437224104352,,,,,,,,,,,,,,,,,1.9074751519062116,10.279327084787624,1.4822498624840004,10.279327084787624,,,,,,,,,,,1.9048912463498169,10.279327084787624,,,,,,,1.0647925768633864,10.279327084787624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,12.594222961403586,,,,,,,1.3596993601309846,10.279327084787624,2.296490868873888,10.279327084787624,0.8755815404763486,10.279327084787624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2009-01-31,102.77998200491857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.238402076835254,9.847964507400482,,,0.3232362127823775,11.700998251342892,,,,,,,,,,,,,,,,,1.9074751519062116,9.86765520141724,1.4822498624840004,13.179087506927749,,,,,,,,,,,,,,,,,,,1.0647925768633864,8.757475592537029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0276037763537612,11.761692965486098,,,,,,,1.3596993601309846,9.545089482185304,2.296490868873888,8.01564835942786,0.8755815404763486,10.238466234356496,1.586143402589356,9.8659039038374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2009-03-31,114.27180507481752,,,,,,,,,0.3500097905742133,11.400602523664158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3232362127823775,11.259469550182835,0.6432977480299282,11.400602523664158,,,0.5845919045693411,11.400602523664158,,,,,0.2136834618558887,11.400602523664158,,,,,,,,,,,,,,,,,,,,,0.7713236025647603,11.400602523664158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.768794103882296,11.400602523664158,,,0.0276037763537612,11.807515335321389,,,,,,,,,,,,,,,3.8689823770724856,11.400602523664158,1.2683527244064112,11.40060252366416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2009-04-30,127.3730959828478,,,,,,,,,0.3500097905742133,11.96177392159499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3232362127823775,11.06857271197815,0.6432977480299282,12.75438447981632,,,0.5845919045693411,13.216046680033498,,,,,0.2136834618558887,13.626138798382383,,,,,,,,,,,,,,,,,,,,,0.7713236025647603,12.123651462241265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.768794103882296,13.963381867347737,,,0.0276037763537612,13.950120321116277,,,,,,,,,,,,,,,3.8689823770724856,12.14860506988001,1.2683527244064112,12.56042067045718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2009-05-31,129.41758739423608,,,,,,,,,0.3500097905742133,11.94208400162124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3232362127823775,11.16402298065294,0.6432977480299282,14.40900918832256,,,0.5845919045693411,15.273330992877444,,,,,0.2136834618558887,12.80578256906304,,,,,,,,,,,,,,,,,,,,,0.7713236025647603,11.639223260174235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.768794103882296,13.435751195992513,,,0.0276037763537612,13.66110874899638,,,,,,,,,,,,,,,3.8689823770724856,12.458123364865877,1.2683527244064112,12.62915109166985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2009-06-30,132.62045442693545,0.7203400516484711,12.787165295121978,,,,,,,0.3500097905742133,11.311098639115428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2136834618558887,13.37540814239698,,,,,,,0.7966920608182292,12.787165295121978,,,4.624156715676585,12.787165295121978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9797146957438057,12.787165295121978,,,,,,,3.768794103882296,15.026182049048288,,,0.0276037763537612,13.867861606718323,,,,,,,,,,,,,,,3.8689823770724856,15.10407751404654,,,0.9310287373731374,12.787165295121978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2009-07-31,144.41153826949616,0.7203400516484711,13.504806929371163,,,,,,,0.3500097905742133,12.230216145808846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2136834618558887,14.68712694250316,,,,,,,0.7966920608182292,14.596670190741197,,,4.624156715676585,13.712375011065946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9797146957438057,15.862650534349484,,,,,,,3.768794103882296,13.842781110168293,,,0.0276037763537612,16.59401082898392,,,,,,,,,,,,,,,3.8689823770724856,14.53232690396884,,,0.9310287373731374,14.848573672535316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2009-08-31,153.90207710329994,0.7203400516484711,14.735683705933896,,,,,,,0.3500097905742133,12.59588494373724,,,,,,,,,,,,,,,,,,,,,,,,,1.267286949908492,14.288552313254248,,,,,,,,,,,,,,,,,,,,,,,,,0.7966920608182292,16.54128457046749,,,4.624156715676585,13.955245813831617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9797146957438057,16.52702181883433,,,,,,,3.768794103882296,14.29503597132991,,,0.0276037763537612,18.639449982877306,,,,,,,,,,,,,,,3.8689823770724856,14.678489858440969,,,0.9310287373731374,17.645428124592904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2009-09-30,168.831505463399,0.7203400516484711,16.370410796486926,,,,,,,0.3500097905742133,13.981533521001406,2.8920322540496115,17.598551439249444,,,,,,,,,,,,,,,,,,,,,,,1.267286949908492,16.690178895613286,,,,,0.4729810647305364,17.598551439249444,,,,,,,,,,,0.2562878565499766,17.598551439249444,,,,,,,0.7966920608182292,17.6269850765278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.768794103882296,15.534970115680911,,,0.0276037763537612,17.593818799812766,,,,,,,,,,,,,,,3.8689823770724856,18.237953940527586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2009-10-31,168.84060463424723,0.7203400516484711,16.527691159707917,,,,,,,0.3500097905742133,14.098089515714108,2.8920322540496115,16.07732861714157,,,,,,,,,,,,,,,,,,,,,,,1.267286949908492,16.11569294631681,,,,,0.4729810647305364,19.125271469533484,,,,,,,,,,,0.2562878565499766,18.459174320820892,,,,,,,0.7966920608182292,16.251762510730025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.768794103882296,14.630458596256604,,,0.0276037763537612,18.28115350494174,,,,,,,,,,,,,,,3.8689823770724856,19.27398199308409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2009-11-30,175.0035594481111,0.7203400516484711,16.9907939934343,,,,,,,0.3500097905742133,14.902329350703369,,,,,,,,,0.8331902010995021,16.56382049861706,,,,,,,,,,,,,,,,,,,,,0.4729810647305364,19.50008529118442,,,,,,,,,,,0.2562878565499766,19.241025133689856,,,,,,,0.7966920608182292,17.77656997981547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.768794103882296,14.973419161622871,,,0.0276037763537612,18.58148272645473,,,,,,,,,,,,,,,3.8689823770724856,19.910212813972,,,,,0.7911161325878713,16.56382049861706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2009-12-31,185.34352666353456,0.7203400516484711,16.099180003609774,,,,,,,0.3500097905742133,14.718253233045498,3.6804693086046383,19.263363011277825,,,,,,,0.8331902010995021,20.204862376662927,,,,,,,,,,,,,,,,,,,,,0.4729810647305364,19.407029572138864,,,,,,,,,0.8108779113083912,19.263363011277825,0.2562878565499766,19.162892455010347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.768794103882296,15.742253144438052,,,0.0276037763537612,19.61828049890997,,,,,,,,,,,,,,,3.8689823770724856,21.8640493571635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
2010-01-31,178.19718403904824,0.7203400516484711,15.80543446229977,,,,,,,0.3500097905742133,14.28543949814282,3.6804693086046383,18.554010550772897,,,,,,,0.8331902010995021,17.188713149441686,,,,,,,,,,,,,,,,,,,,,0.4729810647305364,18.17944285676091,,,,,,,,,0.8108779113083912,19.332156974700595,0.2562878565499766,19.647747579866365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.768794103882296,15.21839099402735,,,0.0276037763537612,18.884847959014436,,,,,,,,,,,,,,,3.8689823770724856,21.101000014021437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
