date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,WDC_shares,WDC_value,LRCX_shares,LRCX_value,AAPL_shares,AAPL_value,MU_shares,MU_value,MKC_shares,MKC_value,NKE_shares,NKE_value,EA_shares,EA_value,CSGP_shares,CSGP_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,EBAY_shares,EBAY_value,ADI_shares,ADI_value,QCOM_shares,QCOM_value,CPRT_shares,CPRT_value,PTC_shares,PTC_value,MTD_shares,MTD_value,WAT_shares,WAT_value,HAS_shares,HAS_value,GWW_shares,GWW_value,DECK_shares,DECK_value,GEN_shares,GEN_value,MSFT_shares,MSFT_value,FFIV_shares,FFIV_value,EL_shares,EL_value,ADP_shares,ADP_value,VRSN_shares,VRSN_value,ACN_shares,ACN_value,HD_shares,HD_value,TRMB_shares,TRMB_value,ADSK_shares,ADSK_value,NTAP_shares,NTAP_value,CVX_shares,CVX_value,JKHY_shares,JKHY_value,EMN_shares,EMN_value,EQIX_shares,EQIX_value,SYY_shares,SYY_value,HUM_shares,HUM_value,F_shares,F_value,TTWO_shares,TTWO_value,MO_shares,MO_value,TRV_shares,TRV_value,AES_shares,AES_value,TDY_shares,TDY_value,TXN_shares,TXN_value,DD_shares,DD_value,DVN_shares,DVN_value,TECH_shares,TECH_value,EOG_shares,EOG_value,COP_shares,COP_value,FAST_shares,FAST_value,CTRA_shares,CTRA_value,HAL_shares,HAL_value,UNH_shares,UNH_value,VLO_shares,VLO_value,MCHP_shares,MCHP_value,SNPS_shares,SNPS_value,GLW_shares,GLW_value,CHRW_shares,CHRW_value,FICO_shares,FICO_value,URI_shares,URI_value,EXPD_shares,EXPD_value,STX_shares,STX_value,TXT_shares,TXT_value,MGM_shares,MGM_value,FDX_shares,FDX_value,LUV_shares,LUV_value,GRMN_shares,GRMN_value,EMR_shares,EMR_value,NVDA_shares,NVDA_value,NEM_shares,NEM_value,VZ_shares,VZ_value,MOH_shares,MOH_value,INTU_shares,INTU_value,RMD_shares,RMD_value,CTSH_shares,CTSH_value,BMY_shares,BMY_value,ALGN_shares,ALGN_value,AXON_shares,AXON_value,DHR_shares,DHR_value,MOS_shares,MOS_value,CMI_shares,CMI_value,SYK_shares,SYK_value,FCX_shares,FCX_value,NVR_shares,NVR_value,GPN_shares,GPN_value,J_shares,J_value,GILD_shares,GILD_value,LLY_shares,LLY_value,ECL_shares,ECL_value,HRL_shares,HRL_value,IP_shares,IP_value,TER_shares,TER_value,AMAT_shares,AMAT_value,ADBE_shares,ADBE_value,VRTX_shares,VRTX_value,AMP_shares,AMP_value,APD_shares,APD_value,SJM_shares,SJM_value,SMCI_shares,SMCI_value,MRK_shares,MRK_value,DXCM_shares,DXCM_value,CLX_shares,CLX_value,LVS_shares,LVS_value,PCAR_shares,PCAR_value,ON_shares,ON_value,PODD_shares,PODD_value,A_shares,A_value,MTCH_shares,MTCH_value,PG_shares,PG_value,CHD_shares,CHD_value,DLTR_shares,DLTR_value,KLAC_shares,KLAC_value,CF_shares,CF_value,XOM_shares,XOM_value,WY_shares,WY_value,APA_shares,APA_value,CRL_shares,CRL_value,TJX_shares,TJX_value,ROST_shares,ROST_value,VMC_shares,VMC_value,KDP_shares,KDP_value,FSLR_shares,FSLR_value,PEP_shares,PEP_value,CSCO_shares,CSCO_value,ABT_shares,ABT_value,JNJ_shares,JNJ_value,WST_shares,WST_value,ROK_shares,ROK_value,TSN_shares,TSN_value,PWR_shares,PWR_value,TAP_shares,TAP_value,CMG_shares,CMG_value,FTNT_shares,FTNT_value,MNST_shares,MNST_value,SWKS_shares,SWKS_value,LULU_shares,LULU_value,EW_shares,EW_value,PANW_shares,PANW_value,PRU_shares,PRU_value,HOLX_shares,HOLX_value,DE_shares,DE_value,GE_shares,GE_value,ISRG_shares,ISRG_value,RL_shares,RL_value,KMB_shares,KMB_value,SBUX_shares,SBUX_value,CPB_shares,CPB_value,KR_shares,KR_value,JBHT_shares,JBHT_value,TSCO_shares,TSCO_value,NWSA_shares,NWSA_value,FANG_shares,FANG_value,BKNG_shares,BKNG_value,AMD_shares,AMD_value,ALB_shares,ALB_value,TSLA_shares,TSLA_value,PKG_shares,PKG_value,TPR_shares,TPR_value,ANET_shares,ANET_value,TYL_shares,TYL_value,TKO_shares,TKO_value,PSX_shares,PSX_value,NFLX_shares,NFLX_value,CNC_shares,CNC_value,ACGL_shares,ACGL_value,ULTA_shares,ULTA_value,REGN_shares,REGN_value,BIIB_shares,BIIB_value,GNRC_shares,GNRC_value,EPAM_shares,EPAM_value,OXY_shares,OXY_value,XYZ_shares,XYZ_value,RVTY_shares,RVTY_value,AMZN_shares,AMZN_value,PSA_shares,PSA_value,run
2006-07-31,106.78081745492624,,,,,,,,,,,1.2789640422482498,8.671875948137956,0.6567906953816335,11.25984871921317,,,,,,,,,,,,,,,,,1.3616738511319435,10.501758420585782,,,,,0.9235908089260376,11.10301087002814,0.54529912579083,9.819874270349974,0.852506998078911,7.737280525416762,,,0.442426783614584,10.022336912182158,,,0.8961084039490945,13.853835959236823,0.1934909499607142,11.90549791488774,0.2926621884359471,11.90549791488774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2006-08-31,111.97749389173995,,,,,,,0.4103396798287734,11.655957948028048,,,,,,,0.3248113599409665,11.655957948028048,,,,,,,,,,,,,,,1.3616738511319435,10.735718198146335,,,2.8937334412281515,11.655957948028048,,,,,0.852506998078911,8.942712035237374,,,0.442426783614584,10.707358022159932,,,,,,,,,1.031440795945335,11.655957948028048,0.2410572458662127,11.655957948028048,5.116002889198949,11.655957948028048,1.734005015569802,11.655957948028048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2006-09-30,120.69569615317756,,,,,,,0.4103396798287734,13.17161664251217,,,,,,,0.3248113599409665,12.85504917089056,,,,,,,,,,,,,,,1.3616738511319435,11.647638516938052,,,2.8937334412281515,11.956906490844986,,,,,0.852506998078911,9.116296221446897,,,,,,,,,,,,,,,0.2410572458662127,11.74966299360704,,,,,0.649676472626288,12.549631529234455,0.4672237991088488,12.549631529234455,0.7938295401699996,12.549631529234455,0.5301413774429321,12.549631529234455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2006-10-31,130.53381063052265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3616738511319435,12.237366131023103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4672237991088488,15.462772201848905,0.7938295401699996,12.568303529908468,0.5301413774429321,13.15755875289655,0.7359452383106838,12.851301669140932,0.5519943053385794,12.851301669140932,0.5542997371895146,12.851301669140934,1.1121853162898234,12.851301669140932,0.349695283514039,12.851301669140934,0.4728059585228584,12.851301669140932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2006-11-30,140.4986348235276,0.5917887015981006,14.026536100460662,,,,,,,,,,,,,,,,,0.6079989720852719,14.02653610046066,,,,,,,0.983638106598513,14.02653610046066,,,1.3616738511319435,13.179009953670104,,,2.8445620439142028,14.02653610046066,,,,,1.1502604425811855,14.02653610046066,,,,,,,,,,,,,,,,,,,,,0.6764222090234261,14.02653610046066,0.4672237991088488,17.476505635324937,0.7938295401699996,12.84836537070239,0.5301413774429321,12.835537261066218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2006-12-31,144.56782011511936,0.5917887015981006,15.92589736144384,,,,,,,,,,,,,,,,,0.6079989720852719,16.303492761173047,,,,,,,0.983638106598513,13.411672229078295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.314827614220951,14.370774636341103,,,,,,,0.7938295401699996,12.70210994537753,,,,,,,,,,,,,,,0.4035312020405511,14.370774636341103,0.8542949818994695,14.370774636341103,0.8363831578464896,14.370774636341103,0.2541865783738483,14.370774636341103,0.675786855577762,14.370774636341103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2007-01-31,146.91420931518604,0.5917887015981006,15.721149360845532,,,,,,,,,,,,,,,,,0.6079989720852719,17.458690576201864,,,,,,,0.983638106598513,12.441344403369795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.314827614220951,13.977642501044723,,,,,,,0.7938295401699996,14.9589207177282,,,,,,,,,,,,,,,0.4035312020405511,14.243741368682128,0.8542949818994695,14.330478625556244,0.8363831578464896,14.29881819500004,0.2541865783738483,15.97661122210144,0.675786855577762,13.506812344656092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2007-03-31,150.67157655949933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6177324895999583,15.08116048829789,,,,,,,,,,,,,0.4035312020405511,14.55876152112349,,,0.8363831578464896,15.463531131992756,,,,,0.2941707509117404,15.081160488297892,3.6737985857660753,15.08116048829789,0.7488625732052979,15.08116048829789,2.284850524391031,15.08116048829789,0.4526627657433954,15.08116048829789,1.0715535475258358,15.08116048829789,0.4028087885008435,15.08116048829789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2007-04-30,154.6104561486825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.158986812775105,16.58921460259819,,,,,,,,,,,,,,,,,,,,,0.6177324895999583,15.513125974446943,,,,,,,,,,,,,0.4035312020405511,15.312687124197367,,,0.8363831578464896,16.650493359265788,,,,,0.2941707509117404,16.437990309445407,3.6737985857660753,15.367878196185698,0.7488625732052979,14.354808585094032,2.284850524391031,11.955484901202857,0.4526627657433954,15.839558493648,,,,,0.7613308755105431,16.58921460259819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2007-05-31,164.28027135500696,0.6211156882680804,16.46682548362948,0.1280169856063635,16.46682548362948,,,0.4729570534264833,16.46682548362948,,,,,0.7085140345813292,16.46682548362948,,,,,,,,,,,,,1.3842048478922873,16.46682548362948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6177324895999583,17.22525028464454,,,,,,,,,,,,,0.4035312020405511,16.04101950459544,,,0.8363831578464896,16.271738555636126,,,,,,,3.6737985857660753,15.94131010835396,,,,,,,,,,,,,0.4309979636236037,16.46682548362948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2007-06-30,165.6534812178322,0.6211156882680804,15.91458259361952,0.1280169856063635,17.48967994845845,,,0.4729570534264833,16.038828794626323,,,,,,,,,,,,,,,,,,,1.3842048478922873,16.94001365935197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4035312020405511,16.702337849388528,,,,,,,,,,,3.6737985857660753,18.00564432087631,,,,,,,,,,,,,,,0.3256484750102846,16.140598512877766,1.3468012758506187,16.140598512877766,0.6260454522710046,16.140598512877766,0.5039785581496972,16.140598512877766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2007-07-31,159.56344559462224,0.6211156882680804,16.148510327623377,0.1280169856063635,16.233833632201492,,,0.4729570534264833,14.572084408432318,,,,,,,,,,,,,,,,,,,1.3842048478922873,16.047715730261462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4035312020405511,16.904579109365066,,,,,,,,,,,3.6737985857660753,16.266243413465283,,,,,,,,,,,,,,,0.3256484750102846,15.409503127305609,1.3468012758506187,15.87257301635734,0.6260454522710046,15.486671130616893,0.5039785581496972,16.62173169899342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2007-08-31,159.95520529927757,,,,,,,,,,,2.197733580830341,15.618482208419334,,,,,,,,,,,,,,,,,,,1.4072321912365569,15.618482208419334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.300022379267497,15.618482208419332,,,,,,,,,,,,,,,,,,,,,0.4035312020405511,17.400255764874505,,,,,,,,,,,3.6737985857660753,14.928250800704545,,,,,,,,,,,,,,,0.3256484750102846,15.554077464960375,1.3468012758506187,17.776946855624402,0.6260454522710046,14.899321259641464,0.5039785581496972,16.922424319794974,4.1520147856006915,15.618482208419334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2007-09-30,167.74377279528505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3341870845975573,16.69932902528316,,,,,,,,,,,,,,,3.6737985857660753,16.228020809027058,,,,,,,,,,,,,,,0.3256484750102846,17.183624202876334,,,0.6260454522710046,15.998633516882244,0.5039785581496972,18.13752011480043,,,2.6495726546756453,16.69932902528316,0.5764578400834959,16.69932902528316,0.4373113231281207,16.69932902528316,0.4759805081532248,16.69932902528316,1.5558730462764252,16.69932902528316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2007-10-31,175.47461498221588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6737985857660753,16.954357153377636,,,,,,,,,,,,,,,0.3256484750102846,19.324711000004445,,,0.6260454522710046,19.597379893543675,0.5039785581496972,17.556834706630845,,,2.6495726546756453,18.850863607147136,0.5764578400834959,17.142908257907376,0.4373113231281207,16.94759208340361,0.4759805081532248,17.507208905714005,1.5558730462764252,15.25101042773758,0.578264289256737,16.34174894674958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2007-11-30,161.3233144041234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6737985857660753,14.35481888853628,,,,,,,,,,,,,,,0.3256484750102846,17.133614930650044,,,0.6260454522710046,18.330341408718446,0.5039785581496972,16.62047821228415,,,2.6495726546756453,16.347868535153864,0.5764578400834959,15.920898516597108,0.4373113231281207,18.96475361968173,0.4759805081532248,16.182295053043994,1.5558730462764252,13.237160727904987,0.578264289256737,14.23108451155281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2007-12-31,172.1607445470963,,,,,,,,,,,,,1.224080879592321,17.441728337305367,,,,,,,,,,,,,2.4631414165993917,17.441728337305367,,,,,,,,,,,,,1.3936958851910135,17.441728337305367,,,,,,,,,,,,,,,0.2686314273774242,17.441728337305367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2308216231574295,17.441728337305367,,,,,3.6737985857660753,12.863902573752773,,,,,,,,,,,,,,,,,,,0.6260454522710046,19.763015274900617,,,,,,,,,,,,,,,,,1.0912903617575156,17.441728337305367,0.4827705868690441,17.441728337305367,0.5547317848693077,17.441728337305367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2008-01-31,159.04352469521714,,,,,,,,,,,,,1.224080879592321,17.831976961843974,,,,,,,,,,,,,2.4631414165993917,16.81623089916072,,,,,,,,,,,,,1.3936958851910135,14.13100281569215,,,,,,,,,,,,,,,0.2686314273774242,15.819518090238892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2308216231574295,13.034273690752586,,,,,3.6737985857660753,12.691874576725604,,,,,,,,,,,,,,,,,,,0.6260454522710046,19.33786897942384,,,,,,,,,,,,,,,,,1.0912903617575156,17.56532297373729,0.4827705868690441,17.973935469103584,0.5547317848693077,13.841520238538498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2008-02-29,162.9086948274565,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4631414165993917,18.091284588915904,,,,,,,,,,,1.1281376442775966,19.549484860810153,1.3936958851910135,13.85248586951943,,,,,,,,,,,,,,,0.2686314273774242,14.679590941222353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2308216231574295,11.967789106333267,,,,,3.6737985857660753,12.48161784394734,,,,,,,,,,,,,,,,,,,0.6260454522710046,26.37394625462677,,,,,,,,,,,,,,,,,1.0912903617575156,16.88916850916831,0.4827705868690441,16.43025891166784,0.5547317848693077,12.593067941245147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2008-03-31,162.43989343535674,,,,,,,,,,,,,,,,,,,,,0.9918549360055268,16.243989343535674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4899736882613652,16.243989343535674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8883836223923482,16.243989343535674,0.4477496448846323,16.243989343535674,1.547074004520066,16.243989343535674,0.3141510927560809,16.243989343535674,0.2926376875162874,16.243989343535674,0.2121714022499044,16.243989343535674,1.5097181960348482,16.243989343535674,0.5457924637599338,16.243989343535674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
2008-04-30,160.52997919529474,,,,,,,,,,,,,,,,,,,,,0.9918549360055268,17.41543599426658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4899736882613652,16.91635855638489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8883836223923482,16.243989343535674,0.4477496448846323,16.75093416146553,1.547074004520066,14.638210459668905,0.3141510927560809,17.957938188706606,0.2926376875162874,14.137829431672424,0.2121714022499044,16.82385576722161,1.5097181960348482,17.344386875332994,0.5457924637599338,12.301040417039536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
