date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,KLAC_shares,KLAC_value,JKHY_shares,JKHY_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,MU_shares,MU_value,GWW_shares,GWW_value,ORCL_shares,ORCL_value,GEN_shares,GEN_value,EA_shares,EA_value,GPC_shares,GPC_value,EOG_shares,EOG_value,FAST_shares,FAST_value,TRV_shares,TRV_value,CHRW_shares,CHRW_value,ECL_shares,ECL_value,CVX_shares,CVX_value,MSFT_shares,MSFT_value,WDC_shares,WDC_value,SYY_shares,SYY_value,EL_shares,EL_value,TECH_shares,TECH_value,RMD_shares,RMD_value,J_shares,J_value,DD_shares,DD_value,EMN_shares,EMN_value,CTSH_shares,CTSH_value,HAS_shares,HAS_value,LUV_shares,LUV_value,NUE_shares,NUE_value,NVR_shares,NVR_value,TER_shares,TER_value,EBAY_shares,EBAY_value,F_shares,F_value,COP_shares,COP_value,DE_shares,DE_value,WSM_shares,WSM_value,NFLX_shares,NFLX_value,MSI_shares,MSI_value,XOM_shares,XOM_value,CDNS_shares,CDNS_value,SNPS_shares,SNPS_value,NVDA_shares,NVDA_value,PWR_shares,PWR_value,FDX_shares,FDX_value,ACN_shares,ACN_value,EQIX_shares,EQIX_value,CTRA_shares,CTRA_value,CMI_shares,CMI_value,FCX_shares,FCX_value,TXT_shares,TXT_value,DECK_shares,DECK_value,CSGP_shares,CSGP_value,DVN_shares,DVN_value,GRMN_shares,GRMN_value,SWKS_shares,SWKS_value,AXON_shares,AXON_value,DLTR_shares,DLTR_value,EXPD_shares,EXPD_value,CPRT_shares,CPRT_value,ALGN_shares,ALGN_value,VRSN_shares,VRSN_value,NEM_shares,NEM_value,LRCX_shares,LRCX_value,MPWR_shares,MPWR_value,MOS_shares,MOS_value,AMAT_shares,AMAT_value,GE_shares,GE_value,GLW_shares,GLW_value,TKO_shares,TKO_value,HRL_shares,HRL_value,GPN_shares,GPN_value,PKG_shares,PKG_value,MTCH_shares,MTCH_value,VZ_shares,VZ_value,TTWO_shares,TTWO_value,FSLR_shares,FSLR_value,PCAR_shares,PCAR_value,EW_shares,EW_value,PRU_shares,PRU_value,VLO_shares,VLO_value,AOS_shares,AOS_value,APA_shares,APA_value,SMCI_shares,SMCI_value,ISRG_shares,ISRG_value,FFIV_shares,FFIV_value,MLM_shares,MLM_value,ULTA_shares,ULTA_value,LULU_shares,LULU_value,MHK_shares,MHK_value,EPAM_shares,EPAM_value,TPR_shares,TPR_value,RL_shares,RL_value,QCOM_shares,QCOM_value,TYL_shares,TYL_value,AMP_shares,AMP_value,NWSA_shares,NWSA_value,ENPH_shares,ENPH_value,DHI_shares,DHI_value,META_shares,META_value,ANET_shares,ANET_value,PHM_shares,PHM_value,TSLA_shares,TSLA_value,WY_shares,WY_value,ACGL_shares,ACGL_value,FANG_shares,FANG_value,OXY_shares,OXY_value,CF_shares,CF_value,LEN_shares,LEN_value,VRTX_shares,VRTX_value,INCY_shares,INCY_value,run
2006-10-31,103.90446407178764,0.3603104041669219,9.212879210506394,,,,,,,,,,,,,,,,,,,0.4351988474363498,10.80118701955766,,,,,,,,,,,,,,,,,,,0.1893646073605819,9.757879247949978,,,0.4080545853920603,9.550055539690817,,,,,,,,,0.3390563414781316,10.953653676607097,0.5333268994915977,10.814417268701186,0.939746720485545,10.404589374476451,0.535155219075783,10.773354936168202,0.651663813024119,10.317467618012383,0.966956035293836,11.318980180117483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
2006-11-30,106.58648726564488,,,,,,,,,,,,,,,0.225482818490065,9.71581384150933,,,,,0.4351988474363498,10.53684103995374,,,,,,,,,,,0.6813403752589519,9.71581384150933,,,,,,,0.1893646073605819,10.311361719350105,,,0.4080545853920603,10.133775301639927,,,,,,,,,0.3390563414781316,11.788215696817671,0.5333268994915977,11.05925887883232,0.939746720485545,11.67954817816498,0.535155219075783,11.098491373685532,0.651663813024119,10.547367394181933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
2006-12-31,105.51627110342922,,,,,,,,,,,,,,,,,,,,,0.4351988474363498,10.75967658261728,4.084465222229168,10.4027528537258,0.3897161735982654,10.4027528537258,,,,,,,0.6813403752589519,9.28991567772854,0.2036967558653791,10.4027528537258,,,,,,,,,,,,,,,,,,,,,,,0.939746720485545,11.645399800469264,0.535155219075783,11.38021014305366,0.651663813024119,10.427304630931458,,,0.5074522085714522,10.4027528537258,0.3244709767206027,10.4027528537258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
2007-01-31,108.24998653930312,,,,,,,,,,,,,,,0.2438202313989936,11.552241888327965,,,,,0.4351988474363498,10.475557364364407,4.084465222229168,10.51188119211011,0.3897161735982654,10.298204990527664,,,,,,,0.6813403752589519,8.617792386613273,0.2036967558653791,11.549523069539324,,,,,,,,,,,,,,,,,,,,,,,0.939746720485545,11.155902975459274,0.535155219075783,10.69603890523842,0.651663813024119,12.279950317233927,,,0.5074522085714522,11.112893449888752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
2007-03-31,108.64644826358024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6813403752589519,8.03883864390199,0.2036967558653791,11.531039584387004,,,,,,,0.4115561687447517,11.358382088038022,,,,,0.3409231050644133,11.358382088038022,,,,,0.3148249310867608,11.358382088038022,,,0.939746720485545,9.56789541902508,,,,,,,,,,,0.2965604054579122,11.358382088038022,0.6143461268827655,11.358382088038022,0.578044822620102,11.358382088038022,0.7065372601801121,11.358382088038022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
2007-04-30,112.86394400007258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2036967558653791,12.334216831430272,,,,,,,0.4115561687447517,11.540338351096736,,,,,0.3409231050644133,11.929569785426825,,,,,0.3148249310867608,11.946575949707302,,,,,,,,,,,,,0.2651138181133825,10.513644364587288,,,,,,,0.7065372601801121,12.545021259474977,0.8455638667194881,10.513644364587288,0.2781088549499531,10.513644364587288,0.0127592771414894,10.513644364587288,0.6533971082207131,10.513644364587288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
2007-05-31,116.5948587042222,0.4087183110878858,10.8358093201708,0.0842401376727202,10.8358093201708,,,,,0.2778936162637346,10.8358093201708,,,,,,,,,,,,,,,,,,,,,,,,,0.2036967558653791,13.14484046676188,,,,,,,0.4115561687447517,11.986444677791187,,,,,0.3409231050644133,11.945003037714878,,,,,0.3148249310867608,12.514800218503542,,,0.9511188616902304,10.8358093201708,,,,,,,,,,,,,0.5569711727213992,10.8358093201708,,,0.7065372601801121,12.82472370259674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
2007-06-30,117.78478557619732,,,0.0842401376727202,11.50888719751824,,,,,,,,,,,,,,,,,,,,,,,0.5466304238723286,11.12393141955443,,,,,,,0.2036967558653791,13.94907060498022,,,,,0.2412850643301489,11.12393141955443,,,,,,,,,,,,,0.3148249310867608,13.030747820943596,,,0.9511188616902304,11.146888362693335,,,,,,,,,,,,,,,,,0.7065372601801121,12.529534492289784,,,,,,,,,0.9167649583241964,11.12393141955443,2.269681816936442,11.12393141955443,0.3473367843871528,11.12393141955443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
2007-07-31,114.95903104721324,0.3865243471751652,10.04932633609328,0.0842401376727202,10.682491652613251,,,,,,,,,,,,,,,,,,,,,,,0.5466304238723286,10.376573668153773,,,,,,,0.2036967558653791,13.096084223462286,,,,,0.2412850643301489,11.434235808507154,,,,,,,,,,,,,0.3148249310867608,13.188532584646143,,,0.9511188616902304,12.299023894052354,,,,,,,,,,,,,,,,,0.7065372601801121,11.17725483166029,,,,,,,,,0.9167649583241964,11.199981987085854,,,0.3473367843871528,11.455526060938864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
2007-08-31,119.7832590347254,,,,,,,,,,,,,,,0.2237706266633904,10.971441114695017,,,0.484176574959157,10.971441114695017,,,,,,,0.5466304238723286,11.33560828762442,,,,,0.9810608826641348,10.971441114695017,0.2036967558653791,13.733194501308164,,,,,,,,,,,,,,,,,,,0.3148249310867608,13.575245888344607,,,0.9511188616902304,13.456916520190529,,,,,,,,,,,,,,,,,0.7065372601801121,11.317576370115328,,,,,,,,,0.9167649583241964,11.787632507999875,,,0.3473367843871528,11.66276161505743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
2007-09-30,124.29048826604236,,,,,,,,,,,,,,,,,,,0.484176574959157,9.843309731979922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3148249310867608,14.57806941084092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8261230635371186,12.483638640402685,,,0.2388134755698261,12.483638640402685,1.178202575727514,12.483638640402685,4.211347442800992,12.483638640402685,0.219456514678069,12.483638640402685,0.2556369390935977,12.483638640402685,0.5625794655228858,12.483638640402686,0.4609910884628329,12.483638640402685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
2007-10-31,127.59076952606011,,,,,,,,,,,,,,,,,,,0.484176574959157,10.10476552573476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3148249310867608,14.25559675498777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8261230635371186,13.042391536515254,,,0.2388134755698261,13.074652433977498,,,4.211347442800992,15.924911569759788,0.219456514678069,12.695467788804082,0.2556369390935977,12.40676051962386,0.5625794655228858,11.026557738855598,,,15.449266425201776,12.529832828900751,0.3868940826752557,12.529832828900751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
2007-11-30,117.90722033133554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3148249310867608,13.672974155126168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8261230635371186,11.042649436072123,,,0.2388134755698261,14.501128949577334,,,4.211347442800992,13.89744636043058,0.219456514678069,10.790135619416237,0.2556369390935977,12.025082859625307,0.5625794655228858,9.33881934228694,,,15.449266425201776,11.16989958449766,,,0.1320827872698599,10.734542012151588,0.4297131975036688,10.734542012151586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
