date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,MSFT_shares,MSFT_value,JKHY_shares,JKHY_value,EOG_shares,EOG_value,EL_shares,EL_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,TTWO_shares,TTWO_value,TSCO_shares,TSCO_value,WSM_shares,WSM_value,JNJ_shares,JNJ_value,SYY_shares,SYY_value,ROL_shares,ROL_value,XOM_shares,XOM_value,HUBB_shares,HUBB_value,ROST_shares,ROST_value,GPC_shares,GPC_value,CVX_shares,CVX_value,DECK_shares,DECK_value,LII_shares,LII_value,PG_shares,PG_value,TECH_shares,TECH_value,CAH_shares,CAH_value,MMM_shares,MMM_value,LLY_shares,LLY_value,HRL_shares,HRL_value,ACN_shares,ACN_value,FCX_shares,FCX_value,ETN_shares,ETN_value,EMR_shares,EMR_value,KLAC_shares,KLAC_value,EMN_shares,EMN_value,GWW_shares,GWW_value,COP_shares,COP_value,EA_shares,EA_value,EW_shares,EW_value,LOW_shares,LOW_value,VLO_shares,VLO_value,DVN_shares,DVN_value,TGT_shares,TGT_value,CMI_shares,CMI_value,CVS_shares,CVS_value,MU_shares,MU_value,SNPS_shares,SNPS_value,NTAP_shares,NTAP_value,KR_shares,KR_value,ADI_shares,ADI_value,F_shares,F_value,EBAY_shares,EBAY_value,HAS_shares,HAS_value,URI_shares,URI_value,CTRA_shares,CTRA_value,FFIV_shares,FFIV_value,NVR_shares,NVR_value,VZ_shares,VZ_value,FDX_shares,FDX_value,CTSH_shares,CTSH_value,DHR_shares,DHR_value,CSGP_shares,CSGP_value,FAST_shares,FAST_value,RMD_shares,RMD_value,WDC_shares,WDC_value,GRMN_shares,GRMN_value,STX_shares,STX_value,ZBRA_shares,ZBRA_value,DLTR_shares,DLTR_value,TSN_shares,TSN_value,CHD_shares,CHD_value,GLW_shares,GLW_value,AMAT_shares,AMAT_value,WMT_shares,WMT_value,EXPD_shares,EXPD_value,TKO_shares,TKO_value,ZBH_shares,ZBH_value,CHRW_shares,CHRW_value,PRU_shares,PRU_value,LUV_shares,LUV_value,FSLR_shares,FSLR_value,TPR_shares,TPR_value,ADM_shares,ADM_value,PH_shares,PH_value,APA_shares,APA_value,HSIC_shares,HSIC_value,SMCI_shares,SMCI_value,RL_shares,RL_value,ABT_shares,ABT_value,TXT_shares,TXT_value,DG_shares,DG_value,LULU_shares,LULU_value,NEM_shares,NEM_value,BAX_shares,BAX_value,PWR_shares,PWR_value,TJX_shares,TJX_value,ALB_shares,ALB_value,PSX_shares,PSX_value,STLD_shares,STLD_value,NUE_shares,NUE_value,AMP_shares,AMP_value,CL_shares,CL_value,QCOM_shares,QCOM_value,PFE_shares,PFE_value,MOS_shares,MOS_value,JBHT_shares,JBHT_value,WY_shares,WY_value,TEL_shares,TEL_value,TRV_shares,TRV_value,APD_shares,APD_value,MPC_shares,MPC_value,NWSA_shares,NWSA_value,GE_shares,GE_value,MHK_shares,MHK_value,DAL_shares,DAL_value,DHI_shares,DHI_value,SWKS_shares,SWKS_value,IP_shares,IP_value,AOS_shares,AOS_value,NCLH_shares,NCLH_value,PKG_shares,PKG_value,PCAR_shares,PCAR_value,FANG_shares,FANG_value,OXY_shares,OXY_value,CF_shares,CF_value,INCY_shares,INCY_value,LEN_shares,LEN_value,MNST_shares,MNST_value,TRMB_shares,TRMB_value,run
2006-07-31,106.93821977684412,0.3935743629929405,10.760699987410304,,,,,,,0.2983455751119316,10.760699987410304,1.5870318713400209,10.760699987410304,0.6276749056351805,10.760699987410304,,,,,,,0.4739289581137025,10.370546893047637,,,,,,,0.843513528958301,12.33983559211495,1.3952490369291923,10.760699987410304,0.8951158705557803,10.760699987410304,,,,,,,0.9830522791105576,9.99654673987771,,,0.6119935465846916,9.667090627342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
2006-08-31,109.47803810730916,,,,,,,,,0.2983455751119316,9.567258505864,1.5870318713400209,11.288064162892136,,,,,,,,,0.4739289581137025,11.18578573087954,,,,,,,0.843513528958301,12.187736630773292,,,,,,,,,,,0.9830522791105576,9.289044152603566,,,0.6119935465846916,11.055779307112653,,,,,,,2.225889143950791,11.226092404296002,0.4896760242893076,11.226092404296004,0.365439760050875,11.226092404296004,4.927327417521199,11.226092404296004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
2006-09-30,116.89351210078672,,,,,,,,,0.2983455751119316,10.158185189466684,1.5870318713400209,12.446439297285174,,,,,,,,,0.4739289581137025,11.218965133054612,,,,,,,0.843513528958301,13.335091716740578,,,,,,,,,,,,,,,0.6119935465846916,11.781327511071355,,,,,,,,,0.4896760242893076,11.71501563837158,,,,,0.6501524601871849,11.559621903699178,0.3193127019500283,11.559621903699178,1.0849838330525892,11.559621903699178,0.3825333216762113,11.559621903699178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
2006-10-31,123.09468258998876,,,,,,,,,0.2983455751119316,10.914729039343872,1.5870318713400209,12.620197989062586,,,,,,,,,0.4739289581137025,11.76242756001754,,,,,,,0.843513528958301,13.354926724487775,,,,,,,0.8643787326658029,12.091911423921918,,,,,,,,,,,,,,,,,0.4896760242893076,12.46569411677708,,,,,0.6501524601871849,13.60906146461226,,,,,,,0.3228241579226909,12.091911423921918,0.3767614322388715,12.091911423921918,2.007671400041541,12.091911423921918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
2006-11-30,128.0795941265756,,,0.1165064112495731,13.236293453173872,,,,,0.2983455751119316,10.693894769997373,,,,,,,,,,,0.4739289581137025,11.474553647611067,,,,,,,0.843513528958301,13.652520217856718,,,,,,,,,,,,,,,0.638237273221936,13.236293453173872,,,,,,,,,0.4896760242893076,12.840864772067205,,,,,,,0.3591137170944569,13.236293453173872,1.1751197656506065,13.236293453173872,0.4450055575423599,13.236293453173872,,,,,,,0.5491079267464897,13.236293453173872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
2006-12-31,130.97658719663963,,,0.1165064112495731,13.46348059956119,,,,,0.2983455751119316,10.837317886206806,,,,,,,,,,,0.4739289581137025,11.717219325129117,,,,,,,0.843513528958301,13.497102953114112,,,,,,,,,,,,,,,,,,,,,,,,,0.4896760242893076,12.98874788780106,,,,,,,,,,,,,,,,,,,0.5491079267464897,14.504932512691385,0.708699345068749,13.491946508033994,0.5853220094129363,13.491946508033994,0.5145521072504231,13.491946508033994,0.5054459589424809,13.491946508033992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
2007-01-31,136.66568518761773,,,0.1165064112495731,14.636700125289456,,,,,0.2983455751119316,11.511708128374282,,,,,,,,,,,0.4739289581137025,11.40782151284005,,,,,,,0.843513528958301,15.89516882385127,,,,,,,,,,,,,,,,,,,,,,,,,0.4896760242893076,13.10618502910906,,,,,,,,,,,,,,,,,,,0.5491079267464897,14.827007445379715,0.708699345068749,14.095190112354263,0.5853220094129363,14.06832716465345,0.5145521072504231,13.761234286590232,0.5054459589424809,13.35634255917594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
2007-03-31,141.72439494185235,,,0.1165064112495731,14.92913146641043,,,,,0.2983455751119316,11.06183731703788,,,,,,,,,0.5914272810181346,14.51362601765287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4896760242893076,13.514377583650688,0.4022802051962112,14.51362601765287,,,,,,,,,,,,,,,,,0.5491079267464897,15.137292468836126,,,,,,,,,0.7850054436939022,14.51362601765287,0.2563844924242962,14.51362601765287,0.5234618156573639,14.51362601765287,0.2958060653337794,14.51362601765287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
2007-04-30,146.00431243103796,,,0.1165064112495731,15.500012170434635,,,,,0.2983455751119316,11.006365280002775,,,,,,,,,0.5914272810181346,14.738367888094237,,,,,,,,,,,,,,,,,,,,,1.3515784906292574,15.357241253420646,,,,,,,,,,,,,0.4896760242893076,13.730870148901351,0.4022802051962112,15.265214357720708,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7850054436939022,15.627685485756489,0.2563844924242962,15.52455614288728,0.5234618156573639,14.725963882950756,0.2958060653337794,14.52803582086909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
2007-05-31,148.23596342549948,,,0.1165064112495731,14.986220247911552,0.4988858819211292,14.084210496577796,,,0.2983455751119316,11.63328659061987,,,,,,,,,0.5914272810181346,14.19425474443523,,,,,,,,,,,,,,,,,,,,,1.3515784906292574,14.82629308304194,,,,,,,,,,,,,0.4896760242893076,14.26165729829965,0.4022802051962112,15.991290351858876,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7850054436939022,15.272188015872,0.2563844924242962,16.544860678216477,0.5234618156573639,16.441701918666116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
2007-06-30,150.0872183906733,,,0.1165064112495731,15.91710533603772,,,,,,,,,,,,,,,0.5914272810181346,15.081395665962432,,,,,,,,,,,,,,,,,0.7197026047248735,14.37157236989005,,,1.3515784906292574,13.815715622390416,,,,,,,0.3260501515251726,14.37157236989005,,,,,,,0.4022802051962112,16.650561596802685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5234618156573639,16.764578320029816,,,3.4953151176527015,14.37157236989005,0.649088249729993,14.37157236989005,0.3733080486627918,14.37157236989005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
2007-07-31,143.3292723570145,,,0.1165064112495731,14.774177726118888,0.502198030434337,13.091417431308972,,,,,,,,,,,,,0.5914272810181346,14.152855015253245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3260501515251726,14.585743030830503,,,,,,,0.4022802051962112,16.852172814600813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5234618156573639,17.264311586662764,,,3.4953151176527015,13.387056633938466,,,0.3733080486627918,13.038703255682902,0.2766605203330224,13.091417431308969,0.3434849237379164,13.09141743130897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
2007-08-31,144.93823702076395,0.5159838599444181,13.685415683322631,,,,,,,,,1.925725129225536,13.685415683322631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3260501515251726,14.68855037097415,,,,,,,0.4022802051962112,17.346322018379013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2029881024809487,13.685415683322631,0.5234618156573639,17.576632647612172,,,,,,,,,0.2766605203330224,13.214237883862817,,,0.3499182308621689,13.685415683322631,0.5356815909185686,13.685415683322631,1.2237431573071262,13.685415683322631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
2007-09-30,152.31362580142564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6751436471233926,14.132150068855998,,,0.3260501515251726,15.922157606827518,,,2.6522088369655266,14.132150068855998,,,0.4022802051962112,18.62771699801583,,,,,,,,,,,,,,,,,,,,,,,,,0.468794673754642,14.132150068855998,,,,,0.5234618156573639,18.838700714590335,,,,,,,0.4028082781582088,14.132150068856,,,0.3524415173916377,14.132150068855998,,,,,,,0.5218666952980526,14.132150068855996,0.7052172802829404,14.132150068856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
