date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,TECH_shares,TECH_value,AAPL_shares,AAPL_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,MKC_shares,MKC_value,NKE_shares,NKE_value,CVX_shares,CVX_value,EA_shares,EA_value,COP_shares,COP_value,DVN_shares,DVN_value,GWW_shares,GWW_value,WSM_shares,WSM_value,FAST_shares,FAST_value,VLO_shares,VLO_value,CTSH_shares,CTSH_value,MMM_shares,MMM_value,FCX_shares,FCX_value,CHRW_shares,CHRW_value,STLD_shares,STLD_value,WDC_shares,WDC_value,ECL_shares,ECL_value,NEM_shares,NEM_value,ZBH_shares,ZBH_value,AES_shares,AES_value,ADP_shares,ADP_value,RMD_shares,RMD_value,JNJ_shares,JNJ_value,CPRT_shares,CPRT_value,JBL_shares,JBL_value,MU_shares,MU_value,TSCO_shares,TSCO_value,SYY_shares,SYY_value,DE_shares,DE_value,TER_shares,TER_value,TRV_shares,TRV_value,XOM_shares,XOM_value,F_shares,F_value,NVR_shares,NVR_value,HAS_shares,HAS_value,CMI_shares,CMI_value,ADM_shares,ADM_value,CTRA_shares,CTRA_value,DECK_shares,DECK_value,EMN_shares,EMN_value,GRMN_shares,GRMN_value,MGM_shares,MGM_value,CSGP_shares,CSGP_value,DD_shares,DD_value,CAT_shares,CAT_value,TXT_shares,TXT_value,VZ_shares,VZ_value,URI_shares,URI_value,EOG_shares,EOG_value,ISRG_shares,ISRG_value,ADSK_shares,ADSK_value,APA_shares,APA_value,TRMB_shares,TRMB_value,TXN_shares,TXN_value,MNST_shares,MNST_value,STE_shares,STE_value,LRCX_shares,LRCX_value,J_shares,J_value,FDX_shares,FDX_value,GLW_shares,GLW_value,EXPD_shares,EXPD_value,PWR_shares,PWR_value,ROST_shares,ROST_value,ALGN_shares,ALGN_value,HRL_shares,HRL_value,MOS_shares,MOS_value,MPWR_shares,MPWR_value,GE_shares,GE_value,CHD_shares,CHD_value,AXON_shares,AXON_value,TJX_shares,TJX_value,PCAR_shares,PCAR_value,PHM_shares,PHM_value,FFIV_shares,FFIV_value,AOS_shares,AOS_value,SWKS_shares,SWKS_value,LULU_shares,LULU_value,FSLR_shares,FSLR_value,LUV_shares,LUV_value,HAL_shares,HAL_value,SMCI_shares,SMCI_value,GOOGL_shares,GOOGL_value,BKNG_shares,BKNG_value,CMG_shares,CMG_value,INTC_shares,INTC_value,ROK_shares,ROK_value,EL_shares,EL_value,ULTA_shares,ULTA_value,WST_shares,WST_value,HII_shares,HII_value,MHK_shares,MHK_value,NUE_shares,NUE_value,TSN_shares,TSN_value,RL_shares,RL_value,GD_shares,GD_value,ENPH_shares,ENPH_value,EPAM_shares,EPAM_value,META_shares,META_value,NCLH_shares,NCLH_value,FANG_shares,FANG_value,TYL_shares,TYL_value,ACN_shares,ACN_value,POOL_shares,POOL_value,PSX_shares,PSX_value,APD_shares,APD_value,AMP_shares,AMP_value,JBHT_shares,JBHT_value,AMD_shares,AMD_value,TSLA_shares,TSLA_value,ANET_shares,ANET_value,DHI_shares,DHI_value,AMAT_shares,AMAT_value,VRTX_shares,VRTX_value,CF_shares,CF_value,OXY_shares,OXY_value,INCY_shares,INCY_value,LEN_shares,LEN_value,IDXX_shares,IDXX_value,run
2006-07-31,101.13250882208936,,,,,,,,,,,1.2789645102399698,8.671882170593692,0.6567904896865373,11.259846445558429,,,,,,,,,,,0.9994653300002216,12.015142632749264,0.5026122524681298,9.051160024456696,,,1.3275370210169,10.238477476641314,,,,,,,,,0.1988164900832123,8.935633406854874,,,3.2782462191566832,9.509901603538989,0.3127233533997591,10.919190682274314,0.7182591072482484,10.47123682998387,0.3027302403092816,10.060037549437904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
2006-08-31,103.62928312577736,0.3685547942455347,10.653923650525597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3275370210169,10.466578270040738,0.3468140504302676,10.653923650525597,,,0.4190161967494983,10.653923650525597,,,0.1988164900832123,9.61347170919794,,,3.2782462191566832,9.806667680029928,0.3127233533997591,9.29499259334673,0.7182591072482484,11.17795462053402,,,0.5465302396414408,10.653923650525597,0.3545233357104851,10.653923650525597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
2006-09-30,102.04563619650656,,,,,,,,,,,,,,,,,,,,,0.9514409449754168,10.136834476671424,,,,,,,,,,,0.3468140504302676,10.81412590646375,,,,,,,,,,,,,,,,,,,,,,,1.2276071418584795,10.136834476671424,0.9246678851066618,10.136834476671424,0.295004147788205,10.136834476671424,0.3443087228276396,10.136834476671424,0.1733703418965292,10.136834476671424,0.7601627785732517,10.136834476671424,0.4282159479246688,10.136834476671424,0.604679159722138,10.136834476671424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
2006-10-31,109.69976245389554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3468140504302676,11.204276498805786,,,,,,,0.2118229456747302,11.212073817472024,,,,,,,,,,,,,0.4083828716620053,11.212073817472024,,,0.9246678851066618,10.237640221432017,0.295004147788205,10.76130441171972,0.3443087228276396,10.755374989046729,0.1733703418965292,10.814127187530918,,,,,0.604679159722138,11.078743875472302,0.2900952033857249,11.212073817472024,6.200939481063803,11.212073817472024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
2006-11-30,114.409796975634,,,,,,,,,0.3133888587946286,11.233113200306317,,,,,0.26069593028354,11.233113200306317,,,0.4869143194148579,11.233113200306317,,,,,,,,,,,,,0.3468140504302676,12.057936189815804,,,,,,,,,,,,,,,,,,,,,,,,,0.9246678851066618,11.492144143607874,,,0.3443087228276396,11.145015557194776,0.1733703418965292,10.956791460992108,,,,,0.604679159722138,12.592343622491844,,,,,0.5079678576860609,11.233113200306317,0.7877438963133019,11.233113200306317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
2006-12-31,115.64250616318223,,,,,,,,,0.3133888587946286,11.383759678056284,,,,,,,,,0.4869143194148579,13.056607735149717,,,,,,,,,,,,,,,,,,,,,,,,,4.003502038936817,11.71502154638171,,,,,,,0.6153617093453614,11.715021546381712,,,,,0.9246678851066618,11.458539289247632,,,,,,,,,,,0.604679159722138,12.395903167626363,,,,,0.5079678576860609,9.746907460070371,0.7877438963133019,10.740702647505053,6.379197878126746,11.71502154638171,0.5508995522973449,11.71502154638171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
2007-01-31,118.39034062064836,,,,,,,,,0.3133888587946286,12.092150671601472,,,,,,,,,0.4869143194148579,13.981744756294876,,,,,,,,,,,,,,,,,,,,,,,,,4.003502038936817,12.17212553501115,,,,,,,0.6153617093453614,12.238811628679692,,,,,0.9246678851066618,10.976902043924657,,,,,,,,,,,0.604679159722138,13.242106607046018,,,,,0.5079678576860609,9.524573666281036,0.7877438963133019,9.963619004610372,,,0.5508995522973449,11.010716651719768,0.3762804851571606,13.187590055479324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
2007-03-31,114.35247787796756,,,,,,,,,0.3133888587946286,11.619604687146722,,,,,,,,,,,,,,,,,,,,,,,0.3257181876042365,11.751395918396346,,,,,,,,,,,,,,,,,,,,,,,,,0.9246678851066618,9.414372435862864,,,,,,,0.8349655281002335,11.751395918396346,,,,,,,,,0.5079678576860609,8.523132273020012,,,,,,,0.3762804851571606,14.286992971559904,0.7705011850580836,11.751395918396346,0.3527195801693562,11.751395918396346,0.2976731904199148,11.751395918396344,2.8626624435782717,11.751395918396346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
2007-04-30,118.63051020209288,,,,,,,,,0.3133888587946286,11.561335619891668,,,,,,,,,,,,,,,,,,,,,,,0.3257181876042365,12.359938146599838,,,,,,,,,,,,,,,,,,,,,,,,,0.9246678851066618,9.90161372362993,,,,,,,,,,,,,,,,,0.5079678576860609,9.27552613925325,,,,,,,0.3762804851571606,14.445454963592566,0.7705011850580836,12.39793145630513,0.3527195801693562,12.34235164413915,0.2976731904199148,12.363499361274698,2.8626624435782717,11.974809367750735,0.0145728759461843,12.0080497796559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
2007-05-31,122.20615300629778,,,0.0958477018942839,12.328890362668105,,,,,,,,,,,,,,,0.513703765111171,12.328890362668105,,,,,,,,,,,,,0.3257181876042365,12.947824784170958,,,0.3925204428356525,12.328890362668105,,,0.1910524578758922,12.328890362668105,,,,,,,,,,,,,,,,,0.9246678851066618,10.534464877085876,,,,,,,,,,,,,,,,,,,1.0363692257620942,12.328890362668105,,,,,,,,,,,,,2.8626624435782717,12.421630806364217,,,0.6792210460480179,12.328890362668105,0.3969664506914289,12.328890362668105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
2007-06-30,128.19448912283823,,,0.0958477018942839,13.09471256479072,,,,,,,,,,,,,,,0.513703765111171,13.09944601033486,,,,,,,,,,,,,0.3257181876042365,13.481625930606578,,,0.3925204428356525,12.570994846774752,0.241302711846583,11.960041552739323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0363692257620942,12.683168531674117,,,,,,,,,,,,,2.8626624435782717,14.030188531382274,,,0.6792210460480179,12.045115082609074,0.3969664506914289,13.26915451918722,0.5759077176059783,11.960041552739323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
2007-07-31,125.59787254033532,,,0.0958477018942839,12.154446843210971,,,,,,,,,,,,,,,0.513703765111171,12.29293125588027,,,,,,,,,,,,,0.3257181876042365,13.64485777929258,,,0.3925204428356525,12.94572381659644,0.241302711846583,11.418304335427717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0363692257620942,12.0151012966957,,,,,,,,,,,,,2.8626624435782717,12.674829075568992,,,0.6792210460480179,10.745115450036804,0.3969664506914289,15.562189099647366,0.5759077176059783,12.144373587978468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
2007-08-31,123.82445450729364,,,,,,,,,,,,,,,0.2360889014009273,11.57540072197017,,,0.513703765111171,11.64052723903416,,,,,,,,,,,1.0429485724469736,11.57540072197017,0.3257181876042365,14.04496541655756,,,0.3925204428356525,13.179926802378338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0363692257620942,11.589966703201515,,,,,,,,,,,,,2.8626624435782717,11.632245718804205,,,0.6792210460480179,10.880017692955777,0.3969664506914289,15.525480787684431,0.5759077176059783,12.180522702737331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
2007-09-30,128.40770917200788,,,,,,,,,,,,,,,0.2360889014009273,13.268770125950027,,,0.513703765111171,10.44359750551762,,,,,,,,,,,1.0429485724469736,12.052057827821525,0.3257181876042365,15.082478935201562,,,0.3925204428356525,14.126290319849993,,,0.1688091378936327,11.374619405750549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0363692257620942,11.235689522554216,,,,,,,,,,,,,2.8626624435782717,12.645041525670957,,,,,0.3969664506914289,16.804544597940886,,,1.8047357429110389,11.374619405750549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
