date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,LHX_shares,LHX_value,AAPL_shares,AAPL_value,EOG_shares,EOG_value,JKHY_shares,JKHY_value,CHRW_shares,CHRW_value,MSFT_shares,MSFT_value,RMD_shares,RMD_value,TECH_shares,TECH_value,PAYX_shares,PAYX_value,EA_shares,EA_value,CTRA_shares,CTRA_value,ORCL_shares,ORCL_value,GEN_shares,GEN_value,NKE_shares,NKE_value,TRV_shares,TRV_value,TXN_shares,TXN_value,XOM_shares,XOM_value,GRMN_shares,GRMN_value,NVDA_shares,NVDA_value,CSGP_shares,CSGP_value,GWW_shares,GWW_value,CL_shares,CL_value,CVX_shares,CVX_value,WDC_shares,WDC_value,LRCX_shares,LRCX_value,KLAC_shares,KLAC_value,EFX_shares,EFX_value,ADP_shares,ADP_value,A_shares,A_value,CSCO_shares,CSCO_value,MU_shares,MU_value,SYY_shares,SYY_value,DECK_shares,DECK_value,DE_shares,DE_value,DVN_shares,DVN_value,HAS_shares,HAS_value,CMI_shares,CMI_value,AMAT_shares,AMAT_value,DLTR_shares,DLTR_value,MCHP_shares,MCHP_value,CPRT_shares,CPRT_value,TER_shares,TER_value,F_shares,F_value,EQIX_shares,EQIX_value,COP_shares,COP_value,EMN_shares,EMN_value,ECL_shares,ECL_value,FAST_shares,FAST_value,EBAY_shares,EBAY_value,GPC_shares,GPC_value,EL_shares,EL_value,NVR_shares,NVR_value,FCX_shares,FCX_value,BMY_shares,BMY_value,ADI_shares,ADI_value,AES_shares,AES_value,QCOM_shares,QCOM_value,J_shares,J_value,NFLX_shares,NFLX_value,HRL_shares,HRL_value,IDXX_shares,IDXX_value,GLW_shares,GLW_value,AXON_shares,AXON_value,FDX_shares,FDX_value,FFIV_shares,FFIV_value,CTSH_shares,CTSH_value,LUV_shares,LUV_value,LVS_shares,LVS_value,LOW_shares,LOW_value,WSM_shares,WSM_value,PKG_shares,PKG_value,WYNN_shares,WYNN_value,HD_shares,HD_value,NEM_shares,NEM_value,VRSN_shares,VRSN_value,TSCO_shares,TSCO_value,ON_shares,ON_value,CMG_shares,CMG_value,NOC_shares,NOC_value,ROST_shares,ROST_value,CNC_shares,CNC_value,GE_shares,GE_value,MLM_shares,MLM_value,TXT_shares,TXT_value,CVS_shares,CVS_value,WMB_shares,WMB_value,GOOGL_shares,GOOGL_value,MHK_shares,MHK_value,PCAR_shares,PCAR_value,LEN_shares,LEN_value,MPWR_shares,MPWR_value,FSLR_shares,FSLR_value,CRL_shares,CRL_value,PRU_shares,PRU_value,EMR_shares,EMR_value,EXPD_shares,EXPD_value,APA_shares,APA_value,WY_shares,WY_value,GD_shares,GD_value,SMCI_shares,SMCI_value,ISRG_shares,ISRG_value,KDP_shares,KDP_value,AKAM_shares,AKAM_value,VMC_shares,VMC_value,VLO_shares,VLO_value,SWKS_shares,SWKS_value,RCL_shares,RCL_value,CLX_shares,CLX_value,EW_shares,EW_value,LULU_shares,LULU_value,BAX_shares,BAX_value,NUE_shares,NUE_value,STLD_shares,STLD_value,ALGN_shares,ALGN_value,ALB_shares,ALB_value,DHI_shares,DHI_value,INTC_shares,INTC_value,RL_shares,RL_value,TJX_shares,TJX_value,CF_shares,CF_value,WST_shares,WST_value,DG_shares,DG_value,LIN_shares,LIN_value,FANG_shares,FANG_value,ENPH_shares,ENPH_value,APD_shares,APD_value,COO_shares,COO_value,REGN_shares,REGN_value,AMP_shares,AMP_value,BIIB_shares,BIIB_value,DXCM_shares,DXCM_value,PHM_shares,PHM_value,TSLA_shares,TSLA_value,APTV_shares,APTV_value,MOS_shares,MOS_value,TGT_shares,TGT_value,OXY_shares,OXY_value,ACGL_shares,ACGL_value,VRTX_shares,VRTX_value,ROL_shares,ROL_value,EPAM_shares,EPAM_value,run
2006-07-31,100.23612681769248,,,,,,,,,,,1.227002282553696,8.319556669140795,0.5558612613673668,9.52954501525709,,,,,,,,,,,,,,,,,,,0.6036618644719466,11.668551212673345,,,0.5161761497165459,9.295424839839011,,,,,0.8742637030215533,10.510023317921624,,,1.2758063942366484,9.839509107709937,0.3620712176772504,10.556261874963392,,,0.3223768357106102,11.276258265961502,0.3578843311325981,9.200398297911804,29.675199001282863,10.040598216313974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
2006-08-31,103.4547680242904,,,,,,,,,,,,,,,,,,,0.557672891223917,10.509345252191132,,,,,,,,,,,0.5811155298561244,10.509345252191132,0.6036618644719466,10.22789065586685,,,,,,,,,0.8742637030215533,10.994448698968162,,,,,0.3620712176772504,10.118340422203238,,,,,0.3578843311325981,9.058016734105342,,,2.609072882492918,10.509345252191132,0.2173440942207516,10.509345252191132,0.5472580356998732,10.509345252191132,0.3421075472877595,10.509345252191132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
2006-09-30,108.6313830244126,,,,,,,,,,,,,,,,,,,0.557672891223917,11.6302678911924,,,,,,,0.6289167963430843,10.714923047508137,,,,,,,,,,,,,,,0.8742637030215533,12.454759299183271,,,,,0.3620712176772504,10.807496571473092,,,,,0.3578843311325981,9.449320977515011,,,,,,,,,,,0.9774004022778808,10.714923047508137,2.770821700933454,10.714923047508137,0.4501839556007803,10.714923047508137,0.3528918784337428,10.714923047508137,0.4526365749949215,10.714923047508137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
2006-10-31,114.95773360692148,,,,,,,,,,,,,,,,,,,0.557672891223917,12.352454327874437,,,,,,,0.6289167963430843,10.745819007374871,,,,,,,,,,,,,,,,,,,,,0.3620712176772504,11.85414873964183,,,,,,,21.52630683688736,11.471228537540409,,,,,,,,,0.9774004022778808,10.821480399371234,2.770821700933454,11.688793642208468,0.4501839556007803,11.847377562559746,,,0.4526365749949215,11.233974315269643,0.5370439098934395,11.471228537540409,0.7264094900095278,11.471228537540409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
2006-11-30,118.87832030694652,,,,,,,,,,,,,,,,,,,0.557672891223917,12.865513430347509,,,,,,,0.6289167963430843,10.790206458956987,,,,,,,,,,,,,,,,,,,,,0.3620712176772504,12.01180629126608,,,,,,,21.52630683688736,12.16864264568587,,,,,,,,,0.9774004022778808,12.147524130568334,2.770821700933454,12.43337851390487,0.4501839556007803,12.449742290245872,,,,,0.5370439098934395,10.259662319852891,0.7264094900095278,12.79281558460423,0.7685232867009454,10.95902864151389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
2006-12-31,121.63991786682313,,,,,,,,,,,,,,,0.2666775298805789,12.287145012237517,,,0.557672891223917,14.953998875998792,,,,,,,0.6289167963430843,10.579516309281804,,,,,,,,,,,0.2504275842866507,12.287145012237517,,,0.8926902987699575,12.287145012237517,,,,,,,,,,,,,21.52630683688736,12.17521580239586,,,,,,,,,,,,,0.4501839556007803,12.016827659357928,,,,,,,,,0.7685232867009454,10.47863415860115,0.5778038980109259,12.287145012237517,3.689217452806574,12.287145012237517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
2007-01-31,118.89842542689225,,,,,,,,,,,,,,,0.2666775298805789,12.63522335963997,,,0.557672891223917,16.01357715658891,,,,,,,0.6289167963430843,10.549852301223698,,,,,,,,,,,0.2504275842866507,12.199310410607678,,,0.8926902987699575,12.301481507285356,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4501839556007803,11.896051435902612,,,,,,,,,0.7685232867009454,9.720508820993476,0.5778038980109259,11.548448305551752,3.689217452806574,11.951013406419843,0.287696342542079,10.08295872267894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
2007-03-31,123.40127138580998,,,,,,,,,,,,,,,,,,,0.557672891223917,13.685293261199703,,,,,0.4891251570450147,12.29892728488588,,,,,,,,,,,,,,,2.04186659280251,12.29892728488588,,,,,,,0.3691536317702706,12.29892728488588,,,,,,,,,,,,,,,0.3408943717065066,12.29892728488588,,,,,,,,,,,,,,,0.7685232867009454,9.067473349512449,,,3.689217452806574,14.556013780896675,,,0.2812659751098009,12.29892728488588,0.765042971759959,12.29892728488588,0.5156887598374001,12.29892728488588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
2007-04-30,132.07357008274008,,,,,,,,,,,,,,,,,,,0.557672891223917,13.897208491847078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3691536317702706,12.917410014859634,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6308456443522447,13.80705094940681,,,0.7685232867009454,8.609594930185697,,,,,0.3596512115161681,13.80705094940681,,,,,,,0.9717021612284604,13.80705094940681,1.053437262708646,13.80705094940681,1.1755379701403488,13.807050949406808,7.622940603175095,13.80705094940681,0.8580745228483267,13.80705094940681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
2007-05-31,136.79236632066258,,,0.1114783686183229,14.339463099702852,,,,,,,,,,,,,,,,,,,,,0.5284116110707245,14.339463099702852,,,,,,,,,,,,,,,2.05467131229671,14.339463099702854,,,,,,,0.3691536317702706,12.934128276259385,,,,,,,,,,,,,,,0.3607266012882987,14.339463099702852,,,,,,,,,,,,,,,0.7685232867009454,9.14253324678038,,,2.9367426917911956,14.33946309970285,,,0.2949991241705173,14.33946309970285,0.7899873294934902,14.339463099702852,0.4617031785947946,14.339463099702852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
2007-06-30,140.0606059977065,,,0.1114783686183229,15.230174176307308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2070239661734544,14.176911868875491,,,0.3607266012882987,14.930640310748966,,,,,,,,,0.5213146775343546,14.176911868875491,,,,,0.7685232867009454,9.405247284743655,,,,,,,,,,,0.4617031785947946,15.433073012653606,,,,,,,,,,,2.89259927492582,14.176911868875491,0.2073061560166934,14.176911868875491,0.4426641212936597,14.176911868875491,0.7494366730772425,14.176911868875491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
