date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,KLAC_shares,KLAC_value,JKHY_shares,JKHY_value,TECH_shares,TECH_value,MKC_shares,MKC_value,EA_shares,EA_value,ORCL_shares,ORCL_value,NKE_shares,NKE_value,GWW_shares,GWW_value,MU_shares,MU_value,GRMN_shares,GRMN_value,PAYX_shares,PAYX_value,TRV_shares,TRV_value,FCX_shares,FCX_value,CVX_shares,CVX_value,ADP_shares,ADP_value,COP_shares,COP_value,FAST_shares,FAST_value,ADM_shares,ADM_value,WDC_shares,WDC_value,SYY_shares,SYY_value,EL_shares,EL_value,EBAY_shares,EBAY_value,MSFT_shares,MSFT_value,TJX_shares,TJX_value,DE_shares,DE_value,CPRT_shares,CPRT_value,F_shares,F_value,GPC_shares,GPC_value,CHRW_shares,CHRW_value,HAS_shares,HAS_value,EMN_shares,EMN_value,TER_shares,TER_value,NVR_shares,NVR_value,JNJ_shares,JNJ_value,PWR_shares,PWR_value,DVN_shares,DVN_value,DECK_shares,DECK_value,CMI_shares,CMI_value,HUBB_shares,HUBB_value,WSM_shares,WSM_value,LOW_shares,LOW_value,TTWO_shares,TTWO_value,DLTR_shares,DLTR_value,URI_shares,URI_value,INTC_shares,INTC_value,CTRA_shares,CTRA_value,SNPS_shares,SNPS_value,EQIX_shares,EQIX_value,GLW_shares,GLW_value,RMD_shares,RMD_value,CSGP_shares,CSGP_value,EOG_shares,EOG_value,TXT_shares,TXT_value,ECL_shares,ECL_value,BMY_shares,BMY_value,CTSH_shares,CTSH_value,AES_shares,AES_value,FDX_shares,FDX_value,MRK_shares,MRK_value,SBUX_shares,SBUX_value,SWKS_shares,SWKS_value,STX_shares,STX_value,J_shares,J_value,ICE_shares,ICE_value,DHI_shares,DHI_value,HRL_shares,HRL_value,VLO_shares,VLO_value,TSCO_shares,TSCO_value,XOM_shares,XOM_value,NVDA_shares,NVDA_value,AMAT_shares,AMAT_value,GE_shares,GE_value,VZ_shares,VZ_value,MOS_shares,MOS_value,PCAR_shares,PCAR_value,MOH_shares,MOH_value,FSLR_shares,FSLR_value,EXPD_shares,EXPD_value,PKG_shares,PKG_value,PHM_shares,PHM_value,LUV_shares,LUV_value,LRCX_shares,LRCX_value,APA_shares,APA_value,TSN_shares,TSN_value,SMCI_shares,SMCI_value,DD_shares,DD_value,NEM_shares,NEM_value,STLD_shares,STLD_value,AMP_shares,AMP_value,TPR_shares,TPR_value,LULU_shares,LULU_value,ALB_shares,ALB_value,MPC_shares,MPC_value,PSX_shares,PSX_value,RL_shares,RL_value,NWSA_shares,NWSA_value,ENPH_shares,ENPH_value,QCOM_shares,QCOM_value,ACGL_shares,ACGL_value,JBHT_shares,JBHT_value,NUE_shares,NUE_value,LEN_shares,LEN_value,MHK_shares,MHK_value,CF_shares,CF_value,OXY_shares,OXY_value,FANG_shares,FANG_value,INCY_shares,INCY_value,run
2006-07-31,102.25561564921468,,,,,,,,,,,1.2789645882386231,8.671883309313065,0.6567907365206682,11.259853182676814,,,,,,,,,,,,,,,,,0.9038628401055716,10.865848864660556,1.3190002709739366,10.172644428609413,0.1983343795673252,8.913963857849422,0.6381444113374996,9.7168899971748,,,0.5336515321504606,9.610128803273833,0.3786412305338819,11.039364056098464,0.5881420727634599,10.684942953414549,0.3607690864159632,11.320096196143773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2006-08-31,106.30102804317636,0.3679517573370105,10.636497096775924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3190002709739366,10.399276529020536,0.1983343795673252,9.59015846869842,,,,,,,0.3786412305338819,10.581397730427216,0.5881420727634599,11.4650943065743,0.3607690864159632,11.082615524576257,0.4506563356785672,10.636497096775924,0.4183308460580566,10.636497096775924,3.555648086521718,10.636497096775924,0.416519111990188,10.636497096775924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2006-09-30,105.20390855908992,0.3679517573370105,9.561187337494395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3190002709739366,11.282617492181805,0.1983343795673252,9.667254542909198,,,,,,,,,,,,,0.4506563356785672,10.6680480600965,,,,,0.416519111990188,9.810423791036705,0.9890722164078688,10.842875467074268,0.5632445487234914,10.842875467074268,0.6858680425332879,10.842875467074268,1.0139674041342033,10.842875467074268,0.5613203744211135,10.842875467074268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2006-10-31,109.73087666917252,0.3679517573370105,9.408263845024187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1983343795673252,10.49810206281954,,,,,,,0.3433745628959478,11.242028751015877,,,,,0.4506563356785672,11.184819075819982,,,,,,,0.9890722164078688,10.950703407460722,0.5632445487234914,11.33882563078029,,,,,0.5613203744211135,11.382047643204272,1.99960553482412,11.242028751015877,0.3795980314568892,11.242028751015877,6.217506329720762,11.242028751015877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2006-11-30,112.1394855891686,,,,,,,,,,,,,,,0.2561099088536562,11.035503433669763,,,,,,,,,,,,,,,,,1.140203853945903,11.035503433669763,0.1983343795673252,10.437522252593268,,,,,,,,,,,,,0.4506563356785672,10.911086576332698,,,,,0.5056410044537458,11.035503433669763,0.9890722164078688,12.292588946653952,0.5632445487234914,11.681032189124718,0.6818228930993003,11.035503433669763,0.9049777488044456,11.035503433669763,0.5613203744211135,11.639738456115149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2006-12-31,111.47511502395976,,,,,,,,,,,,,,,0.2561099088536562,11.800240798266108,,,,,,,,,,,,,,,,,1.140203853945903,11.04442541225942,0.1983343795673252,10.12889736152445,,,,,,,,,,,0.3043693365191431,10.839370180725744,,,0.3736529075783633,10.839370180725744,,,,,0.9890722164078688,12.256644413352928,0.5632445487234914,11.977542164437487,0.6818228930993003,10.909884151216367,,,,,,,,,,,2.7740968583500276,10.839370180725744,0.4086444762354527,10.839370180725744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2007-01-31,113.68778937330272,,,,,,,,,,,,,,,0.2561099088536562,12.134526834311886,,,,,,,,,,,,,,,,,1.140203853945903,11.04069133858765,0.1983343795673252,11.245481544466076,,,,,,,,,,,0.3043693365191431,10.743552311553678,,,0.3736529075783633,10.004765987663957,,,,,0.9890722164078688,11.741455785752926,0.5632445487234914,11.257449272601756,0.6818228930993003,12.848264001559276,,,,,,,,,,,2.7740968583500276,11.734230022070475,0.4086444762354527,10.937372274735033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2007-03-31,114.6149680395772,,,,,,,,,,,,,,,0.2561099088536562,13.143718715257672,,,,,,,,,,,,,,,,,1.140203853945903,11.873125533291605,0.1983343795673252,11.227483129260971,,,,,,,,,,,0.3043693365191431,10.98115740556289,,,0.3736529075783633,10.359987400537516,,,,,,,,,,,,,,,,,,,,,2.7740968583500276,11.387831682703911,0.4086444762354527,11.27802027677633,0.3609078043026636,11.45454796539543,0.712519081779738,11.45454796539543,0.6195474956899502,11.45454796539543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2007-04-30,119.82986300012008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1983343795673252,12.00951271892228,,,,,,,0.345655739344297,12.095171327266543,,,0.3043693365191431,11.549819188080578,,,,,,,,,1.129514622504218,12.095171327266543,,,,,,,,,,,0.3150595640978059,12.095171327266543,,,2.7740968583500276,11.60433180225142,,,,,,,,,0.751685114563058,12.095171327266543,0.0146786059796924,12.095171327266543,0.3247051131488939,12.095171327266543,0.4483301064811251,12.095171327266543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2007-05-31,123.84955840323062,0.4683339677318817,12.41632235460847,0.0965274188236273,12.41632235460847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1143339381376762,12.41632235460847,0.1983343795673252,12.798801747563497,1.0437187781653217,12.416322354608468,,,,,,,,,0.3043693365191431,12.09917342323126,,,,,,,,,,,,,,,,,,,,,,,,,2.7740968583500276,12.03732675017658,0.4263161595849044,12.41632235460847,,,0.6840379057536148,12.41632235460847,0.6382110849680582,12.41632235460847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2007-06-30,126.69343859653156,0.4683339677318817,11.99992614224355,0.0965274188236273,13.187575488358677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1983343795673252,13.581855754148078,,,,,,,,,,,0.3043693365191431,12.597985981980123,,,0.3871768630728335,12.39985952149985,,,,,,,,,,,,,,,,,,,,,2.7740968583500276,13.596118615929877,,,,,0.6840379057536148,12.13053852787186,,,,,,,,,,,0.2501763271713934,12.399859521499852,2.212065938994244,12.399859521499849,0.3709602430171456,12.39985952149985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2007-07-31,124.84338602215318,0.4683339677318817,12.176307985044645,0.0965274188236273,12.240641745361538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1983343795673252,12.75131843434006,,,,,,,,,,,0.3043693365191431,12.75052826191743,,,0.3871768630728335,12.76948859286214,,,,,,,,,,,,,,,,,,,,,2.7740968583500276,12.282692846841108,,,,,0.6840379057536148,10.821319634671752,,,,,,,,,,,0.2501763271713934,11.838202482053806,2.212065938994244,12.670222526828566,0.3709602430171456,14.54266351223214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2007-08-31,123.88840418764192,,,,,,,,,,,,,,,,,,,0.5324229485936912,12.064703933891748,,,,,,,,,0.2339104589048691,12.06470393389175,,,,,0.1983343795673252,13.371667191158432,,,,,,,,,,,0.3043693365191431,13.124398499142671,,,0.3871768630728335,13.000501777715066,,,,,,,,,,,,,,,,,,,,,2.7740968583500276,11.272369097028294,,,,,0.6840379057536148,10.957170741158343,,,,,,,,,,,0.2501763271713934,11.949270334579646,2.212065938994244,11.575250140177271,0.3709602430171456,14.508368538898702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2007-09-30,130.45713644031417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3043693365191431,14.093919750862636,,,0.3871768630728335,13.93398196889752,,,,,,,,,,,,,,,,,0.2464380011157538,12.882200932576785,,,2.7740968583500276,12.253828192516549,,,,,,,,,,,,,,,,,,,,,,,0.3454210204980732,12.882200932576785,1.2158183437159358,12.882200932576785,0.6355550710709108,12.882200932576785,0.7542738039123184,12.882200932576785,0.953295580515434,12.882200932576785,0.4125986056001398,12.882200932576785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2007-10-31,130.8496153540005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3043693365191431,13.782161321106155,,,0.3871768630728335,13.487884639979336,3.4833118360081676,12.7784179992084,,,,,,,,,,,,,,,0.2464380011157538,13.49208478472617,,,2.7740968583500276,12.802287048909792,,,,,,,,,,,,,,,,,,,,,,,0.3454210204980732,12.480433424352352,,,,,,,,,0.4125986056001398,13.6910921380931,0.7826824988900354,12.7784179992084,1.7960631973134469,12.7784179992084,0.4521733154888231,12.7784179992084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2007-11-30,119.56025911722205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.401394269876614,11.387958940688744,,,,,,,,,0.3043693365191431,13.218881129907617,,,0.3871768630728335,12.768528567223573,,,,,,,,,,,,,,,,,0.2464380011157538,14.964107744592084,,,2.7740968583500276,10.839370180725744,,,,,,,,,,,,,,,,,,,,,,,0.3454210204980732,12.46454883266952,,,,,,,,,0.4125986056001398,9.318273134081286,0.7826824988900354,12.38888981413812,1.7960631973134469,11.08171520303074,0.4521733154888231,11.127985570164627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
2007-12-31,120.60708138850376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954702870383898,12.122181492458024,,,1.401394269876614,9.923400249746887,,,,,,,,,0.3043693365191431,14.150792779467972,,,0.3871768630728335,14.086222834661982,,,,,,,,,,,,,,,,,,,,,2.7740968583500276,9.713576569878766,,,0.3355305837811375,12.122181492458024,,,0.665545362206746,12.122181492458024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1604233655435827,12.122181492458024,0.7584588516344012,12.122181492458024,0.5540666720006633,12.122181492458024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17
