date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,MSFT_shares,MSFT_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,EA_shares,EA_value,HAS_shares,HAS_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,CTSH_shares,CTSH_value,ISRG_shares,ISRG_value,TECH_shares,TECH_value,ADI_shares,ADI_value,AMAT_shares,AMAT_value,A_shares,A_value,CSCO_shares,CSCO_value,NVDA_shares,NVDA_value,GPN_shares,GPN_value,WDC_shares,WDC_value,GLW_shares,GLW_value,EBAY_shares,EBAY_value,KLAC_shares,KLAC_value,FFIV_shares,FFIV_value,CSGP_shares,CSGP_value,RMD_shares,RMD_value,CPRT_shares,CPRT_value,TXN_shares,TXN_value,INTC_shares,INTC_value,JKHY_shares,JKHY_value,AES_shares,AES_value,LRCX_shares,LRCX_value,ADP_shares,ADP_value,TER_shares,TER_value,F_shares,F_value,FAST_shares,FAST_value,CHRW_shares,CHRW_value,CMI_shares,CMI_value,TRV_shares,TRV_value,AXON_shares,AXON_value,HRL_shares,HRL_value,MU_shares,MU_value,EMN_shares,EMN_value,GWW_shares,GWW_value,DHR_shares,DHR_value,GPC_shares,GPC_value,CVX_shares,CVX_value,ECL_shares,ECL_value,CTRA_shares,CTRA_value,CAH_shares,CAH_value,EQIX_shares,EQIX_value,NVR_shares,NVR_value,CVS_shares,CVS_value,GILD_shares,GILD_value,DVN_shares,DVN_value,FCX_shares,FCX_value,PWR_shares,PWR_value,GRMN_shares,GRMN_value,ADSK_shares,ADSK_value,DECK_shares,DECK_value,EXPD_shares,EXPD_value,J_shares,J_value,FDX_shares,FDX_value,DLTR_shares,DLTR_value,MOS_shares,MOS_value,BMY_shares,BMY_value,ZBH_shares,ZBH_value,ALGN_shares,ALGN_value,LOW_shares,LOW_value,ROST_shares,ROST_value,WY_shares,WY_value,TSCO_shares,TSCO_value,WMB_shares,WMB_value,NEM_shares,NEM_value,LVS_shares,LVS_value,GOOGL_shares,GOOGL_value,MPWR_shares,MPWR_value,WSM_shares,WSM_value,EOG_shares,EOG_value,CHD_shares,CHD_value,EW_shares,EW_value,MCHP_shares,MCHP_value,MOH_shares,MOH_value,PKG_shares,PKG_value,CMG_shares,CMG_value,TPR_shares,TPR_value,ULTA_shares,ULTA_value,TXT_shares,TXT_value,SBUX_shares,SBUX_value,TJX_shares,TJX_value,LULU_shares,LULU_value,KDP_shares,KDP_value,INTU_shares,INTU_value,FSLR_shares,FSLR_value,COO_shares,COO_value,MNST_shares,MNST_value,AKAM_shares,AKAM_value,PCAR_shares,PCAR_value,HAL_shares,HAL_value,NFLX_shares,NFLX_value,BIIB_shares,BIIB_value,PHM_shares,PHM_value,VLO_shares,VLO_value,QCOM_shares,QCOM_value,SYY_shares,SYY_value,ADM_shares,ADM_value,MHK_shares,MHK_value,GD_shares,GD_value,IFF_shares,IFF_value,AOS_shares,AOS_value,TGT_shares,TGT_value,TKO_shares,TKO_value,TSLA_shares,TSLA_value,TSN_shares,TSN_value,EPAM_shares,EPAM_value,AMZN_shares,AMZN_value,TYL_shares,TYL_value,APD_shares,APD_value,SWKS_shares,SWKS_value,NXPI_shares,NXPI_value,GE_shares,GE_value,STLD_shares,STLD_value,FTNT_shares,FTNT_value,NUE_shares,NUE_value,PANW_shares,PANW_value,AMD_shares,AMD_value,RCL_shares,RCL_value,JBHT_shares,JBHT_value,DHI_shares,DHI_value,TTWO_shares,TTWO_value,ON_shares,ON_value,REGN_shares,REGN_value,AME_shares,AME_value,EL_shares,EL_value,PSA_shares,PSA_value,XOM_shares,XOM_value,IDXX_shares,IDXX_value,PAYC_shares,PAYC_value,WDAY_shares,WDAY_value,WST_shares,WST_value,TT_shares,TT_value,AMP_shares,AMP_value,IEX_shares,IEX_value,ANET_shares,ANET_value,BAX_shares,BAX_value,ENPH_shares,ENPH_value,PODD_shares,PODD_value,SNA_shares,SNA_value,LEN_shares,LEN_value,KEYS_shares,KEYS_value,FANG_shares,FANG_value,CF_shares,CF_value,ACGL_shares,ACGL_value,SMCI_shares,SMCI_value,VRTX_shares,VRTX_value,INCY_shares,INCY_value,run
2006-07-31,100.79239347787902,,,,,0.3979061294960228,10.48497845315176,,,,,1.2789643542426918,8.671880503013094,0.6567907776597081,11.259851382496056,,,,,,,,,,,,,,,,,,,,,,,,,0.8475790282238895,8.965502681507306,1.0153202002078126,10.568570036673371,0.5327921881725297,10.894200302833992,0.8647434399258068,9.986852529550864,0.5852598582622683,9.986852529550864,0.8534737068012478,9.986852529550864,29.516360294276694,9.986852529550864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2006-08-31,109.21517078286864,,,,,0.3979061294960228,10.868860024834222,,,,,,,,,,,,,,,,,5.127914301410809,10.444871587988082,,,,,,,,,,,,,,,0.8475790282238895,8.890162125855008,1.0153202002078126,10.82592464338956,0.5327921881725297,10.324719507694311,0.8647434399258068,10.709251455155922,0.5852598582622683,11.29314827341209,0.8534737068012478,12.282488889046157,29.516360294276694,13.130872687505205,0.5831598767514213,10.444871587988082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2006-09-30,115.96671331190308,,,,,0.3979061294960228,12.385879420374945,,,,,,,,,,,,,0.553278774047714,11.538628579494151,,,,,,,,,,,,,,,,,,,,,,,,,0.8647434399258068,11.271805255574955,,,,,,,,,1.0525378602828224,11.538628579494151,0.7126693699025988,11.538628579494151,1.0790305898986958,11.538628579494151,0.4847917882288111,11.538628579494151,0.4295840773379314,11.538628579494151,2.792504517113898,11.538628579494151,0.6882986048247665,11.538628579494151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2006-10-31,123.30273128758628,,,,,0.3979061294960228,12.800273645465948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6517035498051089,13.191804764474751,0.8647434399258068,11.055649084203424,,,,,,,,,1.0525378602828224,11.653376502425909,0.7126693699025988,9.65727906851996,,,0.4847917882288111,12.758143161078213,,,,,0.6882986048247665,12.610790767993802,7.295847701523678,13.191804764474751,0.6912556257098714,13.191804764474751,1.0391098749182224,13.191804764474751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2006-11-30,128.6181670830617,,,,,,,,,0.3561509256841583,12.765878486440952,,,,,,,,,,,0.6156277824125145,12.76587848644095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0525378602828224,13.081361584496207,0.7126693699025988,10.191429714583766,1.0468788433710474,12.765878486440952,0.4847917882288111,13.406811824315064,0.3412880337669381,12.76587848644095,2.5889024303411743,12.76587848644095,0.6882986048247665,14.33369950349426,7.295847701523678,13.77547202396764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2006-12-31,126.98200306094397,,,,,,,,,0.3561509256841583,12.937079392993503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.898345313914289,12.219081560304188,,,,,,,,,,,,,,,0.4847917882288111,12.940623410543374,,,,,0.6882986048247665,14.110096455225058,7.295847701523678,13.679714440356896,,,,,0.7263837863545226,12.219081560304188,0.8477123564736468,12.219081560304188,2.829577258716364,12.219081560304188,0.494227623892827,12.219081560304188,0.8857811501944359,12.219081560304188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2007-01-31,125.6280174177624,,,,,,,,,0.3561509256841583,13.742137485775832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6011225313371592,12.583298287859623,,,0.6175131648097121,12.583298287859623,,,,,,,,,,,,,0.4847917882288111,12.81056253072751,,,,,0.6882986048247665,15.073320391793786,,,,,,,0.7263837863545226,12.184823114783429,0.8477123564736468,11.526079037198508,2.829577258716364,11.05799869945622,0.494227623892827,11.89642262472578,0.8857811501944359,12.170076957582088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2007-03-31,130.75070132246853,,,,,,,,,0.3561509256841583,13.205102854591402,,,,,,,,,,,,,,,,,0.2687261427860621,13.184956592068431,,,,,,,,,,,,,1.1022963044348848,13.184956592068437,,,,,,,,,,,,,1.2950098233619034,13.184956592068437,,,,,,,,,2.9509751082002547,13.184956592068437,,,,,,,,,,,,,,,0.494227623892827,12.065945731329672,,,3.211880182927395,13.184956592068437,4.561112614164611,13.184956592068437,0.4154294527873069,13.184956592068437,0.5528398107281085,13.184956592068437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2007-04-30,141.0550080842352,,,,,,,,,0.3561509256841583,13.138880226682224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2950098233619034,13.867339636017876,,,,,,,,,2.9509751082002547,14.403709626953288,,,7.446284639128364,13.487082839581335,,,,,,,,,,,,,,,3.211880182927395,13.435621305822783,4.561112614164611,15.468344629337032,,,0.5528398107281085,16.792781301096642,0.3854336527947936,13.487082839581335,1.562813749795075,13.487082839581335,2.1061166968816205,13.487082839581335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2007-05-31,149.86900586438648,,,0.1114716406076237,14.338597675653764,,,,,,,,,,,,,,,,,,,,,,,0.3011488519040705,14.338597675653764,,,,,,,,,,,,,1.1467297234793183,14.338597675653764,,,,,,,,,,,,,1.2950098233619034,14.753656197511546,,,,,,,,,2.9509751082002547,16.01199128606396,,,,,,,,,,,,,,,0.5142113647561555,14.338597675653764,,,3.211880182927395,13.936947670243844,4.561112614164611,16.303457094783727,,,0.5528398107281085,17.169965237514578,,,,,,,1.2053054696697985,14.338597675653764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2007-06-30,152.34016130437476,,,0.1114716406076237,15.229254995518437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9016375000448236,15.05341561974021,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9509751082002547,15.604756687361094,,,,,,,,,,,,,,,,,,,3.211880182927395,15.741735753436506,4.561112614164611,15.74671327624462,,,,,,,,,,,1.2053054696697985,14.75062249311306,0.7957715306660244,15.053415619740209,0.2198234345869053,15.05341561974021,0.9901093094155874,15.05341561974021,0.5347846166749269,15.053415619740209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2007-07-31,150.37893259332367,,,0.1114716406076237,14.135718473305207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9016375000448236,16.25367342087963,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9509751082002547,15.049972770394382,,,,,,,,,,,,,,,,,,,3.211880182927395,14.221038327846037,4.561112614164611,16.95424175934824,,,,,,,,,,,1.2053054696697985,13.973657402041182,0.7957715306660244,16.216400935660168,0.2198234345869053,14.132901633168125,0.9901093094155874,14.895965184934884,0.5347846166749269,14.545362685745792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2007-08-31,149.43099221916304,,,,,,,,,,,,,,,0.2753386478300441,13.499808402656075,,,0.5957550085419716,13.499808402656075,,,,,,,,,,,,,,,,,0.9016375000448236,14.754353346222992,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9509751082002547,16.23921537877263,,,,,,,,,,,,,,,,,,,3.211880182927395,13.051271195202892,4.561112614164611,17.157373814601147,,,,,,,,,,,,,0.7957715306660244,15.73099803001839,0.2198234345869053,14.820450275108268,0.9901093094155874,15.49037107533574,0.5347846166749269,15.187342298588828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2007-09-30,152.96271338510556,,,,,,,,,,,,,,,0.2753386478300441,15.474691827607831,,,0.5957550085419716,12.111699278205784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.478930875620126,15.8067262902571,0.6104540024074313,15.8067262902571,,,,,,,,,0.3733953217011225,15.806726290257105,,,,,,,,,0.7957715306660244,15.723925017985112,0.2198234345869053,14.812039519764234,,,,,0.3413587756205695,15.8067262902571,0.4130652511268232,15.8067262902571,2.5079488725588934,15.806726290257105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2007-10-31,154.76717881147525,,,,,,,,,,,,,,,0.2753386478300441,15.919412521345134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.478930875620126,14.89856221702225,0.6104540024074313,17.144559346524137,,,2.694163848367909,12.43340752824845,,,,,0.3733953217011225,14.826604878104924,,,,,,,,,0.7957715306660244,15.799030995333338,0.2198234345869053,14.605750441234427,,,,,0.3413587756205695,15.457073927745634,0.4130652511268232,15.839520151670872,2.5079488725588934,17.843256804246092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2007-11-30,144.28146667300206,,,,,,,0.4646088553554233,14.691972761084129,0.3149249790595796,14.691972761084129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.478930875620126,13.607549394630569,0.6104540024074313,15.587850874785923,,,2.694163848367909,10.527045779896527,,,,,0.3733953217011225,14.44840081538336,,,,,,,,,,,0.2198234345869053,14.3426170672648,,,,,0.3413587756205695,14.825351062677274,0.4130652511268232,16.08466261704889,2.5079488725588934,15.474043539146471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2007-12-31,148.80604397634852,,,,,,,0.4646088553554233,14.620049345102156,0.3149249790595796,15.239918726369789,,,,,,,,,,,,,,,,,0.2675375248251999,15.224918555515227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.216559846182541,15.22491855551523,,,,,3.222205050329873,15.224918555515227,,,,,,,,,,,,,,,,,,,2.694163848367909,9.43368764876747,,,,,,,,,,,,,,,0.8358952504467033,15.224918555515227,,,,,,,,,,,2.5079488725588934,18.16287692301774,0.569171499079953,15.224918555515227,0.2014845619758005,15.224918555515227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2008-01-31,137.74763217309592,,,,,,,0.4646088553554233,14.590472499634886,0.3149249790595796,14.842318491977638,,,,,,,,,,,,,,,,,0.2675375248251999,12.347275614525245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.216559846182541,12.334982135248625,,,,,3.222205050329873,13.642816846850469,,,,,,,,,,,,,,,,,,,2.694163848367909,9.307530397812126,,,,,,,,,,,,,,,0.8358952504467033,16.579493658164488,,,,,,,,,,,2.5079488725588934,17.402535571878637,0.569171499079953,15.322567952737256,0.2014845619758005,11.377639004266562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2008-02-29,138.3761019803273,,,,,,,,,,,,,,,,,,,0.7205377801769676,13.229074083830485,,,,,,,0.2675375248251999,12.326427315280826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.216559846182541,12.09186183136264,,,,,3.222205050329873,13.378595209177051,,,,,,,,,,,,,,,,,,,2.694163848367909,9.153340200587158,,,,,,,,,,,,,1.8011479571278544,13.229074083830485,0.8358952504467033,16.51424992678254,,,,,,,,,,,2.5079488725588934,22.383042349181736,0.569171499079953,15.62373637181849,0.2014845619758005,10.4467006084759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2008-03-31,135.5185952266491,,,,,,,,,,,,,,,,,,,0.7205377801769676,13.99284374600938,,,,,,,,,,,,,,,,,0.940893539437625,12.0769428904161,,,,,,,,,,,,,,,,,,,,,,,,,0.6646638877108568,12.0769428904161,,,0.6874465137165275,12.0769428904161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8011479571278544,10.502338017426505,0.8358952504467033,15.67109722398134,0.2121600374170431,12.0769428904161,,,,,0.2819862623081468,12.0769428904161,,,2.5079488725588934,22.89065889673531,,,,,0.0202124567203616,12.0769428904161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2008-04-30,153.36122607763986,,,,,,,,,,,,,,,,,,,0.7205377801769676,14.951158938672076,,,,,,,,,,,,,,,,,0.940893539437625,13.509586141390573,,,,,,,,,,,,,,,,,,,,,,,,,0.6646638877108568,15.041343221088557,,,0.6874465137165275,12.34607983691393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8011479571278544,13.580910607754872,0.8358952504467033,18.56909265314472,0.2121600374170431,13.70849051580616,,,,,0.2819862623081468,13.60354593193145,,,2.5079488725588934,25.650676032995623,,,,,0.0202124567203616,12.400342197941889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2008-05-31,160.75814668192191,0.6641974218553248,14.181199230618905,,,,,,,0.2859918307944624,14.181199230618905,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940893539437625,14.778854196474594,,,,,,,,,,,,,,,,,,,,,,,,,0.6646638877108568,19.973149318612943,,,0.6874465137165275,11.278108611221947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8358952504467033,19.354797965076596,0.2121600374170431,14.42783107479966,,,,,0.2819862623081468,14.027987191125774,,,2.5079488725588934,27.127503306075337,,,,,0.0202124567203616,11.427516557297244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
2008-06-30,154.67749731214602,0.6641974218553248,12.83281593223824,,,,,,,0.2859918307944624,13.97679139601982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6646638877108568,18.889747739452385,,,,,,,,,,,,,,,4.397095285736892,13.560291150661191,,,,,,,3.809496672508766,13.560291150661191,,,,,,,,,,,,,,,,,,,,,0.2819862623081468,14.119073581558007,,,2.5079488725588934,30.510058974921865,,,,,0.0202124567203616,10.107845085310966,0.5049684970307642,13.560291150661191,0.7273426411254714,13.560291150661191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
