date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,LHX_shares,LHX_value,AAPL_shares,AAPL_value,PAYX_shares,PAYX_value,ORCL_shares,ORCL_value,NKE_shares,NKE_value,MKC_shares,MKC_value,EA_shares,EA_value,JBL_shares,JBL_value,COP_shares,COP_value,CVX_shares,CVX_value,TRV_shares,TRV_value,ADSK_shares,ADSK_value,VLO_shares,VLO_value,NVDA_shares,NVDA_value,CPRT_shares,CPRT_value,DE_shares,DE_value,EOG_shares,EOG_value,LRCX_shares,LRCX_value,GLW_shares,GLW_value,TECH_shares,TECH_value,ADP_shares,ADP_value,GRMN_shares,GRMN_value,RMD_shares,RMD_value,CTRA_shares,CTRA_value,MU_shares,MU_value,NUE_shares,NUE_value,ETN_shares,ETN_value,DECK_shares,DECK_value,GWW_shares,GWW_value,CHRW_shares,CHRW_value,MNST_shares,MNST_value,AES_shares,AES_value,WDC_shares,WDC_value,F_shares,F_value,TTWO_shares,TTWO_value,CMI_shares,CMI_value,EQIX_shares,EQIX_value,EMN_shares,EMN_value,FAST_shares,FAST_value,ADM_shares,ADM_value,HRL_shares,HRL_value,SNPS_shares,SNPS_value,DVN_shares,DVN_value,XOM_shares,XOM_value,HUM_shares,HUM_value,KR_shares,KR_value,HAS_shares,HAS_value,FCX_shares,FCX_value,DD_shares,DD_value,TXT_shares,TXT_value,GPC_shares,GPC_value,NVR_shares,NVR_value,SYY_shares,SYY_value,EBAY_shares,EBAY_value,DLTR_shares,DLTR_value,EXPD_shares,EXPD_value,J_shares,J_value,ACN_shares,ACN_value,FDX_shares,FDX_value,PWR_shares,PWR_value,MOH_shares,MOH_value,DHI_shares,DHI_value,MSI_shares,MSI_value,WSM_shares,WSM_value,NEM_shares,NEM_value,LUV_shares,LUV_value,ROST_shares,ROST_value,TSCO_shares,TSCO_value,TJX_shares,TJX_value,TER_shares,TER_value,IP_shares,IP_value,CNC_shares,CNC_value,FFIV_shares,FFIV_value,CSGP_shares,CSGP_value,GE_shares,GE_value,FSLR_shares,FSLR_value,MOS_shares,MOS_value,NFLX_shares,NFLX_value,CTSH_shares,CTSH_value,LVS_shares,LVS_value,LULU_shares,LULU_value,ULTA_shares,ULTA_value,MPWR_shares,MPWR_value,PHM_shares,PHM_value,LEN_shares,LEN_value,PCAR_shares,PCAR_value,SBUX_shares,SBUX_value,WMB_shares,WMB_value,PRU_shares,PRU_value,SMCI_shares,SMCI_value,AXON_shares,AXON_value,TSN_shares,TSN_value,DXCM_shares,DXCM_value,ON_shares,ON_value,SWKS_shares,SWKS_value,TPR_shares,TPR_value,EPAM_shares,EPAM_value,EW_shares,EW_value,VMC_shares,VMC_value,RL_shares,RL_value,FTNT_shares,FTNT_value,MPC_shares,MPC_value,STLD_shares,STLD_value,ALB_shares,ALB_value,WMT_shares,WMT_value,AMAT_shares,AMAT_value,ENPH_shares,ENPH_value,QCOM_shares,QCOM_value,AMP_shares,AMP_value,BA_shares,BA_value,ISRG_shares,ISRG_value,CF_shares,CF_value,ANET_shares,ANET_value,KEYS_shares,KEYS_value,CMG_shares,CMG_value,TGT_shares,TGT_value,AOS_shares,AOS_value,NWSA_shares,NWSA_value,MHK_shares,MHK_value,WY_shares,WY_value,AMD_shares,AMD_value,BG_shares,BG_value,TSLA_shares,TSLA_value,OXY_shares,OXY_value,TTD_shares,TTD_value,APA_shares,APA_value,FANG_shares,FANG_value,run
2006-07-31,103.60025952775592,,,,,,,,,,,1.278964276244067,8.6718793642941,0.6567905719645603,11.259849108840193,,,,,,,,,,,0.4957027005949364,8.926737802489084,0.9857253127553284,11.849967930934238,1.3092861646401102,10.097723579637307,,,,,,,0.4022800923575195,11.010442527986257,,,0.3633408726937391,10.59328170387434,,,0.2975264341834567,10.388563606833626,,,6.246791104942673,10.40090695143338,0.4139292407842999,10.40090695143338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
2006-08-31,104.4204063051493,,,,,0.3905743701632288,10.668589786979195,,,,,,,,,,,,,0.5661231189018356,10.668589786979195,,,5.237750075806916,10.668589786979195,,,,,,,,,,,,,0.4022800923575195,10.228387678867184,0.3472915806823393,10.668589786979195,,,,,0.2975264341834567,8.843300330448544,,,,,,,0.4678728301616513,10.668589786979195,2.926708637945349,10.668589786979195,0.7235514763033393,10.668589786979195,1.0005643929052206,10.668589786979195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
2006-09-30,108.8355567308108,,,,,,,,,,,,,,,,,,,0.5661231189018356,11.806497385547186,0.4042741301044052,11.462606744349303,5.237750075806916,12.10417250759195,,,,,,,,,,,,,0.4022800923575195,9.59949740241852,0.3472915806823393,10.829020575194413,,,,,0.2975264341834567,7.939492169802646,,,,,,,0.4678728301616513,10.706449712858882,,,,,,,0.4842213236791662,11.462606744349303,0.4341357698119789,11.462606744349303,0.68376385227221,11.462606744349303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
2006-10-31,113.34373911610544,,,,,,,,,,,,,,,,,,,0.5661231189018356,12.539626867716828,0.4042741301044052,11.003215749953265,5.237750075806916,12.748846105436757,,,,,,,,,,,,,0.4022800923575195,9.71398833866182,0.3472915806823393,11.21969710721718,,,,,0.2975264341834567,8.07215125109638,,,,,,,0.4678728301616513,10.95003650480389,,,,,,,,,0.4341357698119789,12.550592611140605,0.68376385227221,12.527712977466102,2.5420129546152053,12.01787160261261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
2006-11-30,121.76362156849336,,,,,0.4075374922634895,13.043660735136797,,,0.3639008723180579,13.043660735136797,,,,,,,,,,,0.4042741301044052,10.876651841149672,5.237750075806916,14.41242427418356,,,,,,,,,,,,,0.4022800923575195,10.915624865912966,0.3472915806823393,12.07453618158097,,,,,0.2975264341834567,8.494806786381046,,,,,,,0.4678728301616513,11.619333957008095,,,,,,,,,,,0.68376385227221,14.239261456866656,,,0.9147122447712088,13.043660735136797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
2006-12-31,118.82612706997452,,,,,0.4075374922634895,11.672139371784109,,,0.3639008723180579,13.218595351713091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9377623978971866,11.637643735291691,,,,,0.3823090021242219,11.637643735291691,,,,,0.9147122447712088,12.471886199435488,0.3646913463905827,11.637643735291691,0.5048767528998654,11.637643735291697,3.4942045800731436,11.637643735291691,0.2278771908800007,11.637643735291691,0.4326951059625569,11.637643735291691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
2007-01-31,126.5275753244557,,,,,0.4075374922634895,11.983398494541229,,,0.3639008723180579,14.04116479941092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3963584579801487,13.89126594686293,,,,,0.9377623978971866,12.962501776023563,,,,,0.3823090021242219,10.500224722767252,,,,,0.9147122447712088,11.569548935499547,,,0.5048767528998654,12.134810902460597,3.4942045800731436,11.31928012252554,0.2278771908800007,12.920546491372855,0.4326951059625569,15.204833132991263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
2007-03-31,129.81678849969023,,,,,,,,,0.3639008723180579,13.492451080965573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3799725671795955,12.659375492262717,,,0.3772235971441176,12.659375492262717,,,,,0.3963584579801487,15.049333480622954,,,,,,,,,,,,,,,,,,,0.3293396700512915,12.659375492262717,,,,,,,,,4.0103614083919865,12.659375492262717,0.8994798886400093,12.659375492262717,1.2433879099737926,12.659375492262718,3.083847640142789,12.659375492262717,0.6286076269570886,12.659375492262718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
2007-04-30,132.1399670758573,,,,,0.4855262286542129,13.214366875309793,,,0.3639008723180579,13.42478465327261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3482347223677181,13.214366875309793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1795620280178736,13.214366875309793,,,,,,,0.218232341518518,13.214366875309793,,,,,,,1.2433879099737926,13.31456319010194,3.083847640142789,12.900051105314212,,,0.4350339462029153,13.214366875309793,0.211750817762372,13.214366875309793,0.6637805017982393,13.214366875309793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
2007-05-31,137.65986908763142,,,0.1084370449782411,13.948257625028914,,,,,,,,,,,,,,,0.5811774010428714,13.948257625028914,,,,,,,,,,,,,,,,,,,0.3482347223677181,13.84289080315503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1795620280178736,14.032346507139136,,,,,,,0.218232341518518,14.082847413132692,,,,,,,1.2433879099737926,14.165546870594742,3.083847640142789,13.381394978951478,,,0.4350339462029153,13.511182486127009,0.211750817762372,13.833371130281137,0.6637805017982393,12.913773648192358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
2007-06-30,144.69382982216277,,,0.1084370449782411,14.814668555449543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4588954092366579,14.69674237358891,0.3482347223677181,14.413595683869472,,,,,,,,,,,,,,,,,,,,,0.5404297041533113,14.696742373588908,,,,,,,1.1795620280178736,14.435576742838874,,,,,,,,,,,,,,,1.2433879099737926,14.572211375921588,3.083847640142789,15.114234394538782,,,,,,,0.6637805017982393,12.556573575188882,4.256983106383027,14.696742373588911,0.70768718458523,14.69674237358891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
2007-07-31,145.29812567261595,,,0.1084370449782411,13.750901408951878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4588954092366579,15.134837782625103,0.3482347223677181,14.588119538526554,,,,,,,,,,,,,,,,,,,,,0.5404297041533113,14.142848518442916,,,,,,,1.1795620280178736,13.675200787584917,,,,,,,,,,,,,,,1.2433879099737926,16.078385125827843,3.083847640142789,13.65415969341441,,,,,,,0.6637805017982393,13.526664834824542,4.256983106383027,15.823749233870878,0.70768718458523,14.92325874854692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
2007-08-31,144.92973755649223,,,,,,,,,,,,,,,,,,,0.5804205372132873,13.152329284687946,,,,,,,,,,,,,,,,,0.4588954092366579,15.408649601456556,0.3482347223677181,15.015875542901018,,,,,,,,,,,,,,,,,,,,,0.5404297041533113,13.935674590145956,,,,,,,1.1795620280178736,13.191324054778024,,,,,,,,,,,,,,,1.2433879099737926,17.59208743812769,3.083847640142789,12.531017616123828,,,,,,,0.6637805017982393,13.121770984196475,4.256983106383027,16.01333567285022,0.70768718458523,14.96767277122452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
2007-09-30,147.7124970139219,,,,,,,,,,,,,,,,,,,0.5804205372132873,11.799949477263558,,,,,,,,,,,,,,,,,0.4588954092366579,16.515037358290165,0.3482347223677181,16.12511254149336,,,,,,,,,,,0.2866027530453091,14.981757017356912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.083847640142789,13.622064710030394,,,,,,,,,,,0.70768718458523,14.74154784005986,2.4706020414369574,14.981757017356914,0.5532406595112934,14.981757017356912,0.2839205396471331,14.981757017356912,0.3067926844565363,14.981757017356912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
