date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,WDC_shares,WDC_value,AAPL_shares,AAPL_value,JKHY_shares,JKHY_value,EL_shares,EL_value,CHRW_shares,CHRW_value,PAYX_shares,PAYX_value,ORCL_shares,ORCL_value,NKE_shares,NKE_value,MU_shares,MU_value,GWW_shares,GWW_value,VLO_shares,VLO_value,TRV_shares,TRV_value,CVX_shares,CVX_value,DE_shares,DE_value,COP_shares,COP_value,GRMN_shares,GRMN_value,EOG_shares,EOG_value,DVN_shares,DVN_value,APA_shares,APA_value,ADM_shares,ADM_value,AES_shares,AES_value,XOM_shares,XOM_value,CTRA_shares,CTRA_value,FCX_shares,FCX_value,F_shares,F_value,SYY_shares,SYY_value,J_shares,J_value,SYK_shares,SYK_value,CMI_shares,CMI_value,EMN_shares,EMN_value,HAS_shares,HAS_value,GPC_shares,GPC_value,ETN_shares,ETN_value,CVS_shares,CVS_value,TXT_shares,TXT_value,EA_shares,EA_value,CSGP_shares,CSGP_value,DECK_shares,DECK_value,GLW_shares,GLW_value,NVR_shares,NVR_value,FFIV_shares,FFIV_value,EBAY_shares,EBAY_value,CTSH_shares,CTSH_value,FAST_shares,FAST_value,RMD_shares,RMD_value,DLTR_shares,DLTR_value,EXPD_shares,EXPD_value,WSM_shares,WSM_value,RL_shares,RL_value,FDX_shares,FDX_value,PWR_shares,PWR_value,NEM_shares,NEM_value,LVS_shares,LVS_value,MOS_shares,MOS_value,MPWR_shares,MPWR_value,VZ_shares,VZ_value,HRL_shares,HRL_value,GE_shares,GE_value,PHM_shares,PHM_value,FSLR_shares,FSLR_value,PCAR_shares,PCAR_value,KLAC_shares,KLAC_value,DD_shares,DD_value,LRCX_shares,LRCX_value,LUV_shares,LUV_value,INTC_shares,INTC_value,TER_shares,TER_value,DHI_shares,DHI_value,AMP_shares,AMP_value,JBHT_shares,JBHT_value,STLD_shares,STLD_value,LULU_shares,LULU_value,QCOM_shares,QCOM_value,CF_shares,CF_value,WST_shares,WST_value,ACGL_shares,ACGL_value,MHK_shares,MHK_value,NUE_shares,NUE_value,LEN_shares,LEN_value,FANG_shares,FANG_value,OXY_shares,OXY_value,EPAM_shares,EPAM_value,run
2006-07-31,101.1661506377973,,,,,,,,,,,1.278964666237286,8.671881398743192,0.6567907776597081,11.25985388795404,,,,,,,,,,,,,,,,,0.504935393147274,9.092999542259877,0.8552252061821126,10.281153120217924,1.2480228714522603,9.625235475524278,,,0.199585073237495,8.970177466438326,0.3155305307560549,11.017203751229683,0.3853277257981248,11.23431316006502,0.3671400226756858,11.519999981606103,0.3778099630460597,9.49333285375886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2006-08-31,102.38618967153484,0.3508300002755583,10.141550407402598,,,,,,,,,,,,,,,,,0.5381560507787229,10.141550407402598,,,,,,,,,,,,,,,1.2480228714522603,9.839669779424646,,,0.199585073237495,9.65063386645292,,,0.3853277257981248,10.768257317793903,0.3671400226756858,11.27832626344779,,,0.3988647728833339,10.141550407402598,0.4006947248033068,10.141550407402598,0.4447594652136182,10.141550407402598,0.2577629390411412,10.141550407402598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2006-09-30,104.21666928242848,,,,,,,,,,,,,,,,,,,,,0.9349788104369458,10.24986891916004,,,,,0.6483572282076483,10.24986891916004,,,,,,,,,,,,,,,0.3853277257981248,11.50167777913268,0.3671400226756858,11.447912002300216,0.3527901670825693,10.24986891916004,0.3988647728833339,9.517997066875315,,,,,,,0.2229895370193734,10.24986891916004,0.4351765419272697,10.24986891916004,0.7686394137343112,10.24986891916004,0.2944622618682583,10.24986891916004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2006-10-31,108.14831810226406,,,,,,,,,,,,,,,,,,,0.4853922111139683,10.751437291011964,0.9349788104369458,10.351799635402925,,,,,0.6483572282076483,10.265116730713611,,,,,,,,,,,,,,,0.3853277257981248,12.615570123136898,0.3671400226756858,11.860929122001917,,,0.3988647728833339,9.631520550675107,,,,,0.2550370392449942,10.751437291011964,,,0.4351765419272697,10.41763277628573,,,,,2.274136385834088,10.751437291011964,0.5234522092585149,10.751437291011964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2006-11-30,114.84949419596448,,,0.0985652504366679,11.197998162269302,,,,,,,,,,,,,,,,,0.9349788104369458,11.620292468058368,,,,,0.6483572282076483,10.493858018561044,,,,,,,,,,,,,,,0.3853277257981248,12.783349902974605,0.3671400226756858,12.76461984020064,,,0.3988647728833339,10.82295453806735,,,,,0.2550370392449942,11.801811166433955,,,0.4351765419272697,9.497637055903963,,,,,2.274136385834088,12.62496104805204,0.5234522092585149,11.242011995443203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2006-12-31,113.00433267708466,,,,,,,,,,,,,,,,,,,,,0.9349788104369458,11.586315562644073,,,,,0.6483572282076483,10.374401988338777,,,,,,,,,,,,,,,0.3853277257981248,13.24720749690156,,,,,,,,,,,0.2550370392449942,10.790041530350804,0.230334657495943,11.167727683141573,,,0.7747736671604479,11.167727683141573,,,,,,,2.8581333901885433,11.167727683141573,0.5251629802509927,11.167727683141573,0.3483310461616829,11.167727683141573,0.2522668106423794,11.16772768314157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2007-01-31,117.5953926777936,,,,,,,,,,,,,,,,,,,,,0.9349788104369458,11.099304929496585,,,,,0.6483572282076483,12.217643519306607,,,,,,,,,,,,,,,0.3853277257981248,12.60965227102484,,,0.3221986458501314,11.292174888037277,,,,,,,,,0.230334657495943,12.252435006928064,,,0.7747736671604479,10.534353077099086,,,,,,,2.8581333901885433,12.089698502517372,0.5251629802509927,10.49632605294676,0.3483310461616829,12.40173941948314,0.2522668106423794,12.602065010953895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2007-03-31,118.29350505598543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209155867252588,11.84007760439841,,,,,0.3281763178155003,11.84007760439841,,,0.4270350364089352,11.84007760439841,,,0.4708766810589528,11.84007760439841,,,,,,,,,,,1.9656885735220793,11.84007760439841,,,2.8581333901885433,11.732806616399778,,,,,,,0.496449666943178,11.84007760439841,0.6403998837402023,11.84007760439841,0.7365005802387908,11.84007760439841,0.4290101633032616,11.84007760439841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2007-04-30,127.02229745758436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209155867252588,12.664767386936834,,,,,0.3281763178155003,12.4532186389169,,,0.4270350364089352,12.01330727698006,,,0.4708766810589528,12.188601683190395,,,,,,,,,,,1.9656885735220793,12.81092896680384,,,2.8581333901885433,11.955865237729451,,,,,,,0.496449666943178,15.079903881170749,0.6403998837402023,12.748914150526554,0.7365005802387908,13.077036375011025,0.4290101633032616,12.029753860318552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2007-05-31,132.59514117412,,,0.1123989326402732,14.45787525434126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2975586590675494,14.457875254341262,,,,,,,,,0.3281763178155003,13.045544443499486,,,0.4270350364089352,13.41297657632738,,,0.4708766810589528,12.778140566807622,,,,,,,,,,,1.9656885735220793,13.71845731368631,,,2.8581333901885433,12.401977028931986,,,,,,,,,0.6403998837402023,12.458905179890596,0.7365005802387908,13.368607656317833,0.4290101633032616,12.49478189997626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2007-06-30,133.84838051256335,,,0.1123989326402732,15.355941628491218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2975586590675494,14.850211971501814,,,0.1800302652446874,12.3283989981221,,,,,0.3281763178155003,13.583367821276896,,,0.4270350364089352,13.67637761994122,,,,,0.2487345583154322,12.3283989981221,,,,,,,,,,,0.4259852956790765,12.3283989981221,2.8581333901885433,14.007989835029056,,,,,,,0.368822310977348,12.3283989981221,,,0.7365005802387908,13.060895643834757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2007-07-31,132.61361237376735,,,0.1123989326402732,14.253308373701593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2975586590675494,14.429363206512992,,,0.1800302652446874,11.574519515366129,,,,,0.3281763178155003,13.747841563321728,,,0.4270350364089352,14.084046992772771,,,,,0.2487345583154322,11.76997974306369,,,,,,,,,,,0.4259852956790765,13.989652926000629,2.8581333901885433,12.654773347182967,,,,,,,0.368822310977348,14.4588619418878,,,0.7365005802387908,11.651264763957055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2007-08-31,131.43613540759182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4297134535058044,14.017060604847732,,,,,,,1.2533986835083928,14.017060604847732,0.1800302652446874,12.137601694537771,,,,,0.3281763178155003,14.15095621420774,,,0.4270350364089352,14.338851753858192,,,,,0.2487345583154322,11.880400868435242,,,,,,,,,,,0.4259852956790765,13.058061154966284,2.8581333901885433,11.613843562936715,,,,,,,0.368822310977348,14.424754770017712,,,0.7365005802387908,11.7975441789367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2007-09-30,140.49208257079383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2533986835083928,13.58859069432055,0.1800302652446874,12.130720349712975,,,,,0.3281763178155003,15.196308403742291,,,0.4270350364089352,15.368426410864863,,,,,0.2487345583154322,13.125071847097928,,,,,,,,,2.156014019944733,13.5886037646579,0.4259852956790765,15.66758752961519,2.8581333901885433,12.625032924533253,,,,,,,0.368822310977348,15.613136881590972,,,,,,,0.4407727314697469,13.588603764657895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2007-10-31,142.77992563466267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2533986835083928,12.866316021319708,0.1800302652446874,11.961767538762098,,,,,0.3281763178155003,14.860160029378294,,,0.4270350364089352,14.876400416003436,,,,,0.2487345583154322,14.76047329238012,,,,,,,,,2.156014019944733,15.339358677684242,0.4259852956790765,17.57804571547468,2.8581333901885433,13.190113220655665,,,,,,,0.368822310977348,14.645021930584733,,,,,,,0.4407727314697469,12.70226879241973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2007-11-30,129.16652404453998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2533986835083928,10.185321415813428,0.1800302652446874,11.746261949338791,,,,,0.3281763178155003,14.25283153546198,,,0.4270350364089352,14.082996281718986,,,,,0.2487345583154322,13.08687695837101,,,,,,,,,2.156014019944733,13.302608723685012,0.4259852956790765,14.816830816949176,2.8581333901885433,11.167727683141573,,,,,,,0.368822310977348,14.271448364784954,,,,,,,0.4407727314697469,12.25362031527507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2007-12-31,135.320169535644,,,,,,,,,,,2.30131866674994,15.002518177005676,,,,,,,,,,,,,,,,,,,,,,,,,1.2533986835083928,8.87543243652874,0.1800302652446874,11.689012182144705,,,,,0.3281763178155003,15.257629893364625,,,0.4270350364089352,15.536333295278691,,,,,,,,,,,,,,,,,,,2.8581333901885433,10.007830756839644,,,,,,,0.368822310977348,15.58245421497341,0.8236846073560045,15.002518177005674,,,,,0.4407727314697469,13.363922225497198,0.557879903374835,15.002518177005674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2008-01-31,125.62113246765536,,,,,,,,,,,2.30131866674994,14.645527988717738,,,,,,,,,,,,,,,,,,,,,,,,,1.2533986835083928,8.557140059013014,0.1800302652446874,10.601855846361143,,,,,0.3281763178155003,13.609741457474632,,,0.4270350364089352,14.095306705646834,,,,,,,,,,,,,,,,,,,2.8581333901885433,9.873998173483828,,,,,,,0.368822310977348,11.830286840934452,0.8236846073560045,16.337305832472815,,,,,0.4407727314697469,11.38449041725094,0.557879903374835,14.685479146299976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2008-02-29,125.36482170391096,0.510752004075443,11.0243448141018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9232763750105114,11.0243448141018,,,0.1800302652446874,9.8379029538357,,,,,0.3281763178155003,14.167208293057076,,,0.4270350364089352,14.55278304044663,,,,,,,,,,,,,,,,,,,2.8581333901885433,9.710420397453584,,,,,,,0.368822310977348,12.326993459606372,0.8236846073560045,16.27301360151039,,,,,0.4407727314697469,11.182828283761118,0.557879903374835,15.264982046036508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2008-03-31,123.56970151268878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3281763178155003,14.055177613335276,,,,,,,,,0.1694617642447538,11.251174083386925,,,,,,,,,,,0.3310773550021217,11.251174083386925,,,,,,,,,,,0.8236846073560045,15.442179128721495,,,,,,,0.557879903374835,15.314126186923511,0.2175923522265256,11.251174083386925,0.2313343640231926,11.251174083386925,2.616551996353311,11.251174083386925,1.8783262960436884,11.251174083386925,0.7010393388880004,11.251174083386925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2008-04-30,138.45301974675323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3281763178155003,15.831837046184267,,,,,,,,,0.1694617642447538,12.267390018763429,,,,,,,,,,,0.3310773550021217,13.30098070326315,,,,,,,,,,,0.8236846073560045,18.297825327872605,,,,,,,0.557879903374835,15.261196079742776,0.2175923522265256,12.438311753290035,0.2313343640231926,11.600517706303568,2.616551996353311,12.5463670221412,1.8783262960436884,14.407807168591546,0.7010393388880004,12.500786920600667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2008-05-31,141.12548618048447,,,,,,,,,0.2474816410842086,12.271629012617334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3281763178155003,16.325812861051645,,,,,,,,,0.1694617642447538,12.542165484396126,,,,,,,,,,,0.3310773550021217,13.584434367078671,,,,,,,,,,,0.8236846073560045,19.072070446037777,,,,,,,0.557879903374835,16.200246601379007,0.2175923522265256,12.75227859907722,0.2313343640231926,11.314281318494446,,,1.8783262960436884,14.266932158994804,0.7010393388880004,12.795635331357454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
2008-06-30,132.5259523588269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1964783129144397,12.032427399833557,,,,,0.3281763178155003,16.431815674523286,,,0.306048061810432,12.032427399833557,,,,,0.1694617642447538,12.998680003956103,,,,,,,,,0.9890746835388676,12.032427399833557,0.3310773550021217,13.758187335644696,,,,,,,,,0.2756632391265524,12.032427399833557,0.8236846073560045,17.142704945701517,,,,,,,,,,,,,2.706957690698194,12.032427399833557,,,,,0.0240610056849271,12.032427399833557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62
