date,portfolio_value,MU_shares,MU_value,LRCX_shares,LRCX_value,ALK_shares,ALK_value,WDC_shares,WDC_value,STX_shares,STX_value,AMD_shares,AMD_value,HAS_shares,HAS_value,DECK_shares,DECK_value,NEM_shares,NEM_value,UNH_shares,UNH_value,AAPL_shares,AAPL_value,TPR_shares,TPR_value,UAL_shares,UAL_value,CNC_shares,CNC_value,GE_shares,GE_value,SWKS_shares,SWKS_value,MMM_shares,MMM_value,VFC_shares,VFC_value,run
2014-05-31,225.081661402005,2.0727940517814782,57.88052670334979,,,,,0.6051672038732907,33.2853527863996,1.047730987461326,33.17309334621995,,,,,3.720356320792746,47.9243917560293,2.9468166406741187,52.81829681000639,,,,,,,,,,,,,,,,,,,3
2014-06-30,249.2988416132709,2.0727940517814782,66.70736026003885,,,1.297929211391171,56.11605936841664,0.6051672038732907,34.971403596333396,1.047730987461326,35.38795902006536,,,,,,,,,,,,,,,1.3663515896127114,56.11605936841664,,,,,,,,,,,3
2014-07-31,251.66357156704476,2.0727940517814782,61.84855733151838,,,1.297929211391171,51.918421111021296,0.6051672038732907,38.014966815096145,1.047730987461326,36.49657690123009,,,,,,,,,,,,,,,1.3663515896127114,63.38504940817886,,,,,,,,,,,3
2014-08-31,263.94531460484154,2.0727940517814782,65.99876712439433,,,1.297929211391171,54.71686807118192,0.6051672038732907,39.20233366107768,1.047730987461326,38.97534573277159,,,,,,,,,,,,,,,1.3663515896127114,65.05200001541601,,,,,,,,,,,3
2014-09-30,257.81877327758076,2.0727940517814782,69.35946666000976,,,,,0.6051672038732907,37.03690512088758,1.047730987461326,35.93753977400921,,,,,,,2.853123543884956,51.553269593763225,,,,,,,1.3663515896127114,63.93159212891101,,,,,,,,,,,3
2014-10-31,258.01066814891567,2.0727940517814782,66.99080542137847,,,,,0.6051672038732907,37.43650468253635,1.047730987461326,39.426501867814295,,,,,,,2.853123543884956,41.99982685334091,,,,,,,1.3663515896127114,72.15702932384565,,,,,,,,,,,3
2014-11-30,278.58466999209884,2.0727940517814782,72.78086886261558,,,,,0.6051672038732907,39.46348838941543,1.047730987461326,41.48473786610878,,,,,,,2.853123543884956,41.19386766743885,,,,,,,1.3663515896127114,83.6617072065202,,,,,,,,,,,3
2014-12-31,288.975113036136,2.0727940517814782,70.87783985711305,,,,,0.6051672038732907,42.302772125513904,1.047730987461326,42.08596096963526,,,,,2.78866104237324,42.31328308863439,,,,,,,,,1.3663515896127114,91.39525699523944,,,,,,,,,,,3
2015-01-31,257.74611405637734,2.0727940517814782,59.25719313394686,,,,,0.6051672038732907,37.28731364357488,1.047730987461326,35.71928380109628,,,,,2.78866104237324,30.698509953528827,,,,,,,,,1.3663515896127114,94.78381352423052,,,,,,,,,,,3
2015-03-31,248.80747159895697,2.0727940517814782,54.924760687413645,,,0.5473649077386011,33.22530923323506,0.6051672038732907,34.90196764068268,,,,,,,2.78866104237324,33.868289636170715,,,,,,,,,1.3663515896127114,91.88714440145483,,,,,,,,,,,3
2015-04-30,242.81523671353708,2.0727940517814782,56.94926223709225,,,0.5473649077386011,32.1609832432186,0.6051672038732907,37.685659673608576,,,,,,,2.78866104237324,34.39348530277849,,,,,,,,,1.3663515896127114,81.62584625683915,,,,,,,,,,,3
2015-05-31,232.79934930437017,2.0727940517814782,56.54436429928107,,,0.5473649077386011,32.45216757642394,0.6051672038732907,37.53914422054375,,,,,,,2.78866104237324,31.67453972267481,,,,,,,,,1.3663515896127114,74.58913348544662,,,,,,,,,,,3
2015-06-30,206.70111122285317,2.0727940517814782,38.14163165205725,,,0.5473649077386011,32.4427568188282,0.6051672038732907,30.236438395843564,1.1448370409287567,33.449988884130086,,,,,,,,,,,,,,,1.3663515896127114,72.43029547199406,,,,,,,,,,,3
2015-07-31,221.68376961920455,2.0727940517814782,37.47355045002289,,,0.5473649077386011,38.14275894195778,0.6051672038732907,33.385863860044005,1.1448370409287567,35.633031062873904,,,,,,,,,,,,,,,1.3663515896127114,77.04856530430597,,,,,,,,,,,3
2015-08-31,216.7494902728007,2.0727940517814782,33.22209442821919,,,0.5473649077386011,37.69461311108503,0.6051672038732907,31.795321539942687,1.1448370409287567,36.196409465407974,,,,,,,,,,,,,,,1.3663515896127114,77.84105172814583,,,,,,,,,,,3
2015-09-30,205.62083363217465,2.0727940517814782,30.327050846977933,,,0.5473649077386011,40.10700768035363,0.6051672038732907,30.817719243140026,1.1448370409287567,31.884105075192213,,,,,,,,,,,,,,,1.3663515896127114,72.48495078651081,,,,,,,,,,,3
2015-10-31,207.61945601120388,2.0727940517814782,33.52575799772532,,,0.5473649077386011,38.49162305502217,0.6051672038732907,26.11015398139673,1.1448370409287567,27.087254731118698,,,,,,,,,,,,,,,1.3663515896127114,82.40466624594099,,,,,,,,,,,3
2015-11-30,198.61085060854748,2.0727940517814782,32.25033186574464,,,0.5473649077386011,40.248354879085845,0.6051672038732907,24.386933535119688,1.1448370409287567,25.578456864947015,,,,,,,,,,,,,,,1.3663515896127114,76.14677346365029,,,,,,,,,,,3
2015-12-31,197.67654799052968,2.0727940517814782,28.66695902274575,,,0.5473649077386011,40.7483882906673,0.6051672038732907,23.46475441882312,,,,,,,,,,,,,,,,,1.3663515896127114,78.29194504236483,0.8054855553620245,26.50450121592868,,,,,,,,,3
2016-01-31,167.82848624567853,2.0727940517814782,22.330269132716303,,,0.5473649077386011,35.63142926809602,0.6051672038732907,18.905117430307502,,,,,,,,,,,,,,,,,1.3663515896127114,65.96745307859206,0.8054855553620245,24.99421733596666,,,,,,,,,3
2016-02-29,177.25258190178062,2.0727940517814782,21.52046535001214,,,0.5473649077386011,37.40287753758565,0.6051672038732907,17.1517210383463,,,,,,,,,,,,,,,,,1.3663515896127114,78.23728972784808,0.8054855553620245,22.940228247988433,,,,,,,,,3
2016-03-31,188.06785868499395,2.0727940517814782,21.196543836930477,,,0.5473649077386011,41.67109772589877,0.6051672038732907,18.613537435080385,,,,,,,2.4834124738632544,24.796872698912587,,,,,,,,,1.3663515896127114,81.78980698817173,,,,,,,,,,,3
2016-04-30,160.33833560996325,2.0727940517814782,21.76340055451204,,,0.5473649077386011,35.782682087869766,0.6051672038732907,16.27200501694431,,,,,,,2.4834124738632544,23.92767975408046,,,,,,,,,1.3663515896127114,62.59256819655667,,,,,,,,,,,3
2016-05-31,161.39223670829762,2.0727940517814782,25.751675288863016,,,0.5473649077386011,33.73519606507263,0.6051672038732907,18.529460784212674,,,,,,,2.4834124738632544,21.767111186023435,,,,,,,,,1.3663515896127114,61.60879338412587,,,,,,,,,,,3
2016-06-30,156.29590547266105,2.0727940517814782,27.85715919358249,,,0.5473649077386011,29.739902463255916,0.6051672038732907,18.816124765490787,1.4695301812077712,23.807648561693966,,,,,,,,,,,,,,,1.3663515896127114,56.07507048863792,,,,,,,,,,,3
2016-07-31,176.6171951197775,2.0727940517814782,27.816663074135928,,,0.5473649077386011,34.296039215606996,0.6051672038732907,19.132531843138462,1.4695301812077712,31.303735783910955,,,,,,,,,,,,,,,1.3663515896127114,64.0682252029852,,,,,,,,,,,3
2016-08-31,188.4852570314365,2.0727940517814782,33.38404727767822,,,0.5473649077386011,34.45419924330768,0.6051672038732907,18.794258372382085,1.4695301812077712,32.97496871418045,,,,,,,,,,,,,,,1.3663515896127114,68.87778342388808,,,,,,,,,,,3
2016-09-30,202.65272198987157,2.0727940517814782,35.99566941882527,,,0.5473649077386011,33.74249791093735,0.6051672038732907,23.54618549468,1.4695301812077712,37.67589959054033,,,,,,,,,,,,,,,1.3663515896127114,71.69246957488862,,,,,,,,,,,3
2016-10-31,206.4297234469723,2.0727940517814782,34.74046367178157,,,0.5473649077386011,37.00095654621912,0.6051672038732907,23.73572963241049,1.4695301812077712,34.12262433810449,,,,,,,,,,,,,,,1.3663515896127114,76.82994925845664,,,,,,,,,,,3
2016-11-30,241.63527757296268,2.0727940517814782,39.53854021206626,,,0.5473649077386011,42.1499376185992,0.6051672038732907,25.855862511791265,1.4695301812077712,39.88099929648362,,,,,,,,,,,,,,,1.3663515896127114,94.20993793402232,,,,,,,,,,,3
2016-12-31,255.1477278005532,2.0727940517814782,44.3771010111748,,,0.5473649077386011,45.6311119488964,0.6051672038732907,27.59827376528037,1.4695301812077712,37.961540977023915,,,,,,,,,,,,,,,1.3663515896127114,99.57970009817768,,,,,,,,,,,3
2017-01-31,271.6002515837222,2.0727940517814782,48.81075596539036,,,0.5473649077386011,48.24874330218996,0.6051672038732907,32.615179695327406,1.4695301812077712,45.638774432897016,,,,,,,,,,,,,,,1.3663515896127114,96.28679818791744,,,,,,,,,,,3
2017-03-31,282.78810523208256,2.0727940517814782,58.50813155364209,,,0.5473649077386011,47.573102272388624,0.6051672038732907,33.76057516323575,,,,,,,,,,,,,,,,,1.3663515896127114,96.51907545628713,,,0.3530749371478384,46.42722078652903,,,,,,,3
2017-04-30,277.6732519842699,2.0727940517814782,56.017993817293814,,,0.5473649077386011,43.89498899491702,0.6051672038732907,36.66346350901866,,,,,,,,,,,,,,,,,1.3663515896127114,95.93154385577624,,,0.3530749371478384,45.16526180726414,,,,,,,3
2017-05-31,295.78518027829364,2.0727940517814782,62.29394743523522,,,0.5473649077386011,44.906076447898066,0.6051672038732907,37.07096285922508,,,,,,,,,,,,,,,,,1.3663515896127114,108.85722864258024,,,0.3530749371478384,42.656964893355024,,,,,,,3
2017-06-30,288.29209315473264,2.0727940517814782,60.45165272505027,3.349602194807941,42.080524372495184,0.5473649077386011,46.47196637652453,0.6051672038732907,36.46999256230613,,,,,,,,,,,,,,,,,1.3663515896127114,102.81795711835652,,,,,,,,,,,3
2017-07-31,276.3396169017417,2.0727940517814782,56.92902010768032,3.349602194807941,47.57997767690867,0.5473649077386011,44.12663520030231,0.6051672038732907,35.22930791488471,,,,,,,,,,,,,,,,,1.3663515896127114,92.47467600196572,,,,,,,,,,,3
2017-08-31,274.0950895648189,2.0727940517814782,64.72335087626591,3.349602194807941,49.525417237474606,0.5473649077386011,38.6541512444469,0.6051672038732907,36.53302696516014,,,,,,,,,,,,,,,,,1.3663515896127114,84.65914324147136,,,,,,,,,,,3
2017-09-30,293.4151623937806,2.0727940517814782,79.6237128032362,3.349602194807941,55.212584807495446,,,0.6051672038732907,35.759071613890015,1.6881611550222388,39.63630693411608,,,,,,,,,,,,,,,1.3663515896127114,83.18348623504282,,,,,,,,,,,3
2017-10-31,314.18831741833634,2.0727940517814782,89.70571652510087,3.349602194807941,62.39873526508136,,,0.6051672038732907,37.15630920141561,1.6881611550222388,45.023316091653264,,,,,,,,,,,,,,,1.3663515896127114,79.90424033508525,,,,,,,,,,,3
2017-11-30,309.6592839540713,2.0727940517814782,85.8186741822845,3.349602194807941,57.5401356459645,,,0.6051672038732907,32.823420614918895,1.6881611550222388,46.959671273603966,,,,,,,,,,,,,,,1.3663515896127114,86.51738223729947,,,,,,,,,,,3
2017-12-31,314.46506819367,2.0727940517814782,83.2475679282885,3.349602194807941,55.06895686456813,,,0.6051672038732907,33.10228869147487,1.6881611550222388,50.95415548455467,,,,,,,,,,,,,,,,,,,,,1.148360111597699,92.09209922478384,,,,,3
2018-01-31,345.74207810506977,2.0727940517814782,88.51127274816106,3.349602194807941,57.45674186726114,,,0.6051672038732907,37.26574966785398,1.6881611550222388,68.22422686262998,,,,,,,,,,,,,,,,,,,,,1.148360111597699,94.28408695916364,,,,,3
2018-03-31,375.01316686278005,2.0727940517814782,105.55757318711792,,,1.3344754811341573,79.24219907221348,0.6051672038732907,38.6436417766791,1.6881611550222388,72.32755375455605,,,,,,,,,,,,,,,1.140667880808934,79.24219907221348,,,,,,,,,,,3
2018-04-30,358.6490411017271,2.0727940517814782,93.08664237596464,,,1.3344754811341573,83.04060079636746,0.6051672038732907,33.1780315502055,1.6881611550222388,72.3030566650415,,,,,,,,,,,,,,,1.140667880808934,77.04070971414804,,,,,,,,,,,3
2018-05-31,379.2868629341388,2.0727940517814782,116.59111513297928,,,1.3344754811341573,77.77143242265126,0.6051672038732907,35.16559942136477,1.6881611550222388,70.37964230890033,,,,,,,,,,,,,,,1.140667880808934,79.37907364824316,,,,,,,,,,,3
2018-06-30,366.49134544454733,2.0727940517814782,106.1649161402938,,,,,0.6051672038732907,32.59692615116456,1.6881611550222388,70.52952276667159,,,,,,,,,,,,,2.0391373482094908,77.6612052284641,1.140667880808934,79.53877515795328,,,,,,,,,,,3
2018-07-31,373.67196447405973,2.0727940517814782,106.87349346177471,,,,,0.6051672038732907,29.732100842710224,1.6881611550222388,66.4305491955951,,,,,,,,,,,,,2.0391373482094908,78.9261216164203,1.140667880808934,91.70969935755934,,,,,,,,,,,3
2018-08-31,385.3453243462902,2.0727940517814782,106.32687689683462,,,,,0.6051672038732907,26.803386975421077,1.6881611550222388,67.59201004640683,,,,,,,,,,,,,2.0391373482094908,84.90586637593597,1.140667880808934,99.71718405169172,,,,,,,,,,,3
2018-09-30,361.947263136782,2.0727940517814782,91.56826917886134,,,0.6342253834964922,42.29437299879835,,,,,,,,,,,,,,,,,2.0391373482094908,84.20236928031403,1.140667880808934,101.58787868000996,0.5842571260588563,42.29437299879836,,,,,,,,,3
2018-10-31,321.04516891299124,2.0727940517814782,76.36425554300762,,,0.6342253834964922,37.72465939989079,,,,,,,,,,,,,,,,,2.0391373482094908,71.3475445717828,1.140667880808934,97.53851292470142,0.5842571260588563,38.070196473608576,,,,,,,,,3
2018-11-30,340.5674140965042,2.0727940517814782,78.06483953314546,,,0.6342253834964922,44.996880945673176,,,,,,,,,,,,,,,,,2.0391373482094908,65.64782493356762,1.140667880808934,110.3025805931818,0.5842571260588563,41.55528809093615,,,,,,,,,3
2018-12-31,287.8920928972212,2.0727940517814782,64.2374686066434,,,0.6342253834964922,37.55129646165904,,,,,,,,,,,1.2033229143540825,33.682424208798686,,,,,2.0391373482094908,56.91277813084171,1.140667880808934,95.50812548927836,,,,,,,,,,,3
2019-01-31,315.54165024986673,2.0727940517814782,77.37649643399467,,,0.6342253834964922,39.46434690431021,,,,,,,,,,,1.2033229143540825,33.29545167337588,,,,,2.0391373482094908,65.8592731091367,1.140667880808934,99.54608212904934,,,,,,,,,,,3
2019-03-31,299.6832829903351,2.0727940517814782,83.67270799551162,,,0.6342253834964922,34.815401100644465,,,,,,,,,,,,,,,,,2.0391373482094908,55.276880379929246,1.140667880808934,91.0024821385199,,,0.7221801513734346,34.91581137572984,,,,,,,3
2019-04-30,315.9395559259443,2.0727940517814782,85.15058902670923,,,0.6342253834964922,38.40116583045296,,,,,,,,,,,,,,,,,2.0391373482094908,55.44547574310785,1.140667880808934,101.35974858489028,,,0.7221801513734346,35.58257674078401,,,,,,,3
2019-05-31,272.7971936601187,2.0727940517814782,66.01903692859257,,,0.6342253834964922,36.10578110834489,,,,,,,,,,,,,,,,,2.0391373482094908,49.071044057782416,1.140667880808934,88.57286268533477,,,0.7221801513734346,33.02846888006402,,,,,,,3
2019-06-30,309.11764762492703,2.0727940517814782,78.12555010721765,,,,,2.0294460718116905,69.86863417609673,1.898620170657174,69.86863417609672,,,,,,,,,,,,,2.0391373482094908,54.5176606265547,,,,,0.7221801513734346,36.73716853896121,,,,,,,3
2019-07-31,330.971967409031,2.0727940517814782,90.87992607971056,,,,,2.0294460718116905,80.09252307017059,1.898620170657174,69.6568515207234,,,,,,,,,,,,,2.0391373482094908,53.74524043342219,,,,,0.7221801513734346,36.597426305004234,,,,,,,3
2019-08-31,317.0631763494969,2.0727940517814782,91.64922188234546,,,,,2.0294460718116905,85.11596414694937,1.898620170657174,75.52300148220546,,,,,,,,,,,,,2.0391373482094908,35.88228400535639,,,,,0.7221801513734346,28.892704832640256,,,,,,,3
2019-09-30,332.87081499202463,2.0727940517814782,86.74993074146022,,,,,2.0294460718116905,88.63830073752156,1.898620170657174,80.90784039540482,,,,,,,,,,,,,,,,,1.0463603880642114,45.26554863137662,0.7221801513734346,31.309194486261447,,,,,,,3
2019-10-31,351.8989228736992,2.0727940517814782,96.26508367605469,,,,,2.0294460718116905,76.7633811616131,1.898620170657174,88.34044760080653,,,,,,,,,,,,,,,,,1.0463603880642114,55.54081131439143,0.7221801513734346,34.98919912083343,,,,,,,3
2019-11-30,365.28732652110455,2.0727940517814782,96.18412306548876,,,,,2.0294460718116905,75.46565172235205,1.898620170657174,90.8522821650376,,,,,,,,,,,,,,,,,1.0463603880642114,63.27341394353826,0.7221801513734346,39.511855624687946,,,,,,,3
2019-12-31,399.53489355722456,2.0727940517814782,108.87775683558228,,,,,2.0294460718116905,95.16798680416784,1.898620170657174,90.57827056486184,,,,,,,1.0703470758066014,39.12620287264912,,,,,,,,,1.0463603880642114,65.7846764799635,,,,,,,,,3
2020-01-31,399.8368122918938,2.0727940517814782,107.4808364149506,,,,,2.0294460718116905,98.21180753437824,1.898620170657174,87.70151451740567,,,,,,,1.0703470758066014,40.72075641388887,,,,,,,,,1.0463603880642114,65.72189741127043,,,,,,,,,3
