date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,JKHY_shares,JKHY_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,COR_shares,COR_value,PAYX_shares,PAYX_value,GPC_shares,GPC_value,EA_shares,EA_value,COP_shares,COP_value,RMD_shares,RMD_value,TRV_shares,TRV_value,EL_shares,EL_value,XOM_shares,XOM_value,GWW_shares,GWW_value,CVX_shares,CVX_value,WSM_shares,WSM_value,FAST_shares,FAST_value,CPRT_shares,CPRT_value,SYY_shares,SYY_value,ADP_shares,ADP_value,WDC_shares,WDC_value,TJX_shares,TJX_value,MU_shares,MU_value,JBL_shares,JBL_value,TSCO_shares,TSCO_value,KLAC_shares,KLAC_value,DVN_shares,DVN_value,F_shares,F_value,CMI_shares,CMI_value,HAS_shares,HAS_value,EMN_shares,EMN_value,DE_shares,DE_value,VLO_shares,VLO_value,CTRA_shares,CTRA_value,EOG_shares,EOG_value,URI_shares,URI_value,EBAY_shares,EBAY_value,MGM_shares,MGM_value,FCX_shares,FCX_value,DD_shares,DD_value,GEN_shares,GEN_value,NVR_shares,NVR_value,KR_shares,KR_value,CVS_shares,CVS_value,CSGP_shares,CSGP_value,GRMN_shares,GRMN_value,DECK_shares,DECK_value,VZ_shares,VZ_value,WMB_shares,WMB_value,J_shares,J_value,PWR_shares,PWR_value,FDX_shares,FDX_value,TTWO_shares,TTWO_value,GLW_shares,GLW_value,TER_shares,TER_value,AMP_shares,AMP_value,PKG_shares,PKG_value,HRL_shares,HRL_value,TXT_shares,TXT_value,PCAR_shares,PCAR_value,FSLR_shares,FSLR_value,PRU_shares,PRU_value,APA_shares,APA_value,SWKS_shares,SWKS_value,WST_shares,WST_value,ULTA_shares,ULTA_value,LUV_shares,LUV_value,PHM_shares,PHM_value,DAL_shares,DAL_value,UAL_shares,UAL_value,TGT_shares,TGT_value,LRCX_shares,LRCX_value,NEM_shares,NEM_value,STLD_shares,STLD_value,MPC_shares,MPC_value,PSX_shares,PSX_value,EPAM_shares,EPAM_value,WMT_shares,WMT_value,DHI_shares,DHI_value,SMCI_shares,SMCI_value,GE_shares,GE_value,HII_shares,HII_value,CF_shares,CF_value,RCL_shares,RCL_value,JBHT_shares,JBHT_value,NCLH_shares,NCLH_value,FANG_shares,FANG_value,ACGL_shares,ACGL_value,MOS_shares,MOS_value,MHK_shares,MHK_value,LEN_shares,LEN_value,NUE_shares,NUE_value,OXY_shares,OXY_value,run
2006-10-31,111.30391360605071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.718859746587877,11.011259022196866,,,,,,,,,,,0.3731022129672383,12.215310147907395,,,0.2946617098334708,10.917155426079235,0.2129355283185979,11.270963503057482,0.3351682865487735,10.828039918701355,1.0896360763532,11.886379003101291,,,,,0.5449292505772502,10.970111341037525,0.443147259273443,10.99845503137145,0.9569100604012628,10.594615732249492,1.8874759987691807,10.61162448034863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2006-11-30,112.79878798807988,,,,,,,,,0.3076921146718563,11.028919050423609,,,,,0.2559570770532253,11.028919050423609,,,,,,,,,,,,,,,0.718859746587877,10.728977741587215,,,,,,,,,,,0.3731022129672383,12.377762413029162,,,,,,,0.3351682865487735,11.653035615966536,,,,,,,0.5449292505772502,11.301195398400326,0.443147259273443,10.729276847006144,0.9569100604012628,11.892863770396048,,,0.7734243329473333,11.028919050423609,0.4987339514086008,11.028919050423609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2006-12-31,112.7505289399931,,,,,,,,,0.3076921146718563,11.176827095033229,,,,,0.2559570770532253,11.793199086936824,,,,,,,,,,,,,,,,,,,,,,,0.4060872902905487,11.780267073258887,,,,,0.7362178075296834,11.780267073258887,,,,,,,,,,,,,0.5449292505772502,11.588057377774868,0.443147259273443,10.956190679707,,,,,0.7734243329473333,10.545459508408854,0.4987339514086008,9.56972689909679,6.4147215402437014,11.780267073258887,0.4413219239780311,11.780267073258887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2007-01-31,114.36122561472484,,,,,,,,,0.3076921146718563,11.872343391746966,,,,,0.2559570770532253,12.127289545718996,,,,,,,,,,,,,,,,,,,,,,,0.4060872902905487,10.873200818429906,,,,,0.7362178075296834,13.873286859761194,,,,,,,,,,,,,0.5449292505772502,10.891386334502046,0.443147259273443,10.666883192402096,,,,,0.7734243329473333,9.782500172215077,0.4987339514086008,9.35143376688445,6.4147215402437014,13.261028951480318,0.4413219239780311,11.661872581583784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2007-03-31,115.3288066586518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6974224282810585,11.962667339597436,,,,,,,0.4060872902905487,11.259272186640056,,,,,,,,,0.2113215950894461,11.962667339597436,0.3315741530449913,11.962667339597436,,,,,,,,,,,,,,,,,0.4987339514086008,8.368195755232259,,,,,0.273576068615086,11.962667339597436,2.914128225960136,11.962667339597436,0.5015895642905439,11.962667339597438,0.7441260679088054,11.962667339597436,0.6470303192948786,11.962667339597438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2007-04-30,123.3861253313212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6974224282810585,11.33675263236793,,,,,,,0.4060872902905487,11.424004263258793,,,,,,,,,0.2113215950894461,12.795906944453906,0.3315741530449913,12.582150320860531,,,,,,,,,,,,,,,,,0.4987339514086008,9.106920117253008,,,,,0.273576068615086,12.620920097527012,2.914128225960136,12.190095991700227,0.5015895642905439,15.236035585754069,0.7441260679088054,13.21243317935121,0.6470303192948786,12.880906198794513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2007-05-31,127.79411862935012,0.4288973043056234,11.370788343250114,0.0883991907922991,11.370788343250114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4060872902905487,12.75502280500337,,,,,,,,,0.2113215950894461,13.636890214023012,0.3315741530449913,13.180608882064751,,,,,,,,,,,,,,,0.9558308067913664,11.370788343250114,,,,,,,0.273576068615086,13.29812689811325,2.914128225960136,12.644951906341184,0.5015895642905439,15.57824842594336,,,0.6470303192948786,12.58790446811086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2007-06-30,132.81292139378277,0.4288973043056234,10.989452854725757,0.0883991907922991,12.077097014407236,,,,,0.330513936010431,13.355462914657275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4060872902905487,13.005494472621717,,,,,,,,,,,0.3315741530449913,13.72400956932223,,,,,,,,,,,,,,,0.9558308067913664,11.697533903604697,,,,,,,0.273576068615086,13.559654490653502,2.914128225960136,14.282425973312597,0.5015895642905439,16.76632728582049,0.7531111536478627,13.355462914657275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2007-07-31,131.79912150293268,0.4288973043056234,11.15098796425105,0.0883991907922991,11.20990116855312,,,,,0.330513936010431,13.647587689276849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4060872902905487,13.393173806710625,,,,,,,,,,,0.3315741530449913,13.890181161769275,,,,,,,,,,,,,,,0.9558308067913664,11.081382658439695,,,,,,,0.273576068615086,12.94546502911471,2.914128225960136,12.902703637623214,0.5015895642905439,19.66370044023017,0.7531111536478627,11.91403794696398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2007-08-31,131.43568214111306,0.4288973043056234,11.375619786043442,,,,,,,0.330513936010431,14.126671764896276,,,0.5033151436454857,10.721937932129842,,,,,,,,,,,,,,,,,,,,,,,,,0.4060872902905487,13.63547009867853,,,,,,,,,,,0.3315741530449913,14.297468271155518,,,,,,,,,,,,,,,0.9558308067913664,10.689286162911614,,,,,,,0.273576068615086,13.066916172612746,2.914128225960136,11.841376412445095,0.5015895642905439,19.617321238536295,0.7531111536478627,12.063614301703694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2007-09-30,137.57245618078696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4060872902905487,14.61454627053463,,,,,,,0.2864160692382725,13.986690350200236,,,0.3315741530449913,15.353637386917862,1.3200604437292651,13.986690350200238,,,,,,,,,,,,,0.9558308067913664,10.362540602557033,,,,,,,0.273576068615086,14.435899611332273,2.914128225960136,12.872380558443972,,,,,,,0.2675670706253573,13.986690350200238,0.3986621571724075,13.986690350200238,2.219175789501476,13.98669035020024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2007-10-31,141.13777883848448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4060872902905487,14.146652985416765,,,,,,,0.2864160692382725,13.900555970552412,,,0.3315741530449913,15.014021285687676,,,,,,,,,,,,,,,0.9558308067913664,9.811737557911655,,,,,,,0.273576068615086,16.234622814022966,2.914128225960136,13.448530179366514,,,,,,,,,0.3986621571724075,14.663332008659076,2.219175789501476,15.788729424660804,0.4493050597303138,14.064798306103295,0.4238607198471231,14.064798306103295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2007-11-30,124.78717291524352,,,,,,,,,0.1664919767727495,7.767236486203906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4060872902905487,13.392166891661304,,,,,,,0.2864160692382725,13.472918196398812,,,0.3315741530449913,14.400400907418977,,,,,,,,,,,,,,,,,,,,,,,0.273576068615086,14.393885964747549,2.914128225960136,11.386525361280317,,,,,,,,,0.3986621571724075,13.553643460309676,2.219175789501476,13.692317965090217,0.4493050597303138,13.155455351696869,0.4238607198471231,9.572622330435925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2007-12-31,130.53051007307545,,,,,,,,,0.1664919767727495,8.05691756244402,,,,,,,,,,,,,,,,,,,,,,,,,0.4997273516856796,13.325139740556006,,,0.4060872902905487,14.774219760855592,,,,,,,,,0.2052293077258784,13.325139740556006,0.3315741530449913,15.415597574681312,,,,,,,,,,,,,,,1.881791546778456,13.325139740556006,,,,,,,0.273576068615086,15.454176905970042,2.914128225960136,10.20389956634444,,,,,0.7315912712985099,13.325139740556006,,,,,,,,,,,1.064756512775683,13.325139740556004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2008-01-31,122.85525309217516,,,,,,,,,0.1664919767727495,7.846715598696729,,,,,,,,,,,,,,,,,,,,,,,,,0.4997273516856796,12.739910637246004,,,0.4060872902905487,13.40387808823493,,,,,,,,,0.2052293077258784,12.08580427516826,0.3315741530449913,13.750657534777677,,,,,,,,,,,,,,,1.881791546778456,12.847271115597376,,,,,,,0.273576068615086,14.807075119617735,2.914128225960136,10.067442930908616,,,,,0.7315912712985099,14.510683808733528,,,,,,,,,,,1.064756512775683,10.795813983194298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2008-02-29,125.1239253754418,,,,,,,,,0.1664919767727495,7.15143643054296,,,,,,,,,0.5936262650984917,10.898978589529026,,,,,,,,,,,,,,,0.4997273516856796,11.962697198653622,,,0.4060872902905487,13.838911862543306,,,,,,,,,,,0.3315741530449913,14.313893678379952,,,,,,,,,,,,,,,1.881791546778456,13.821386133396778,1.0660310669159694,10.898978589529026,,,,,0.273576068615086,17.883394930978497,2.914128225960136,9.900665300640483,,,,,0.7315912712985099,14.453582661248165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
2008-03-31,117.2831363785138,,,,,,,,,,,,,,,,,,,0.5936262650984917,11.528222113502798,,,,,,,,,,,,,,,,,,,0.4060872902905487,12.825207107591064,,,,,,,,,0.2021162805442325,11.505216223703297,0.3315741530449913,14.200700538235036,,,,,,,,,,,,,,,1.881791546778456,10.972561124608475,1.0660310669159694,8.01994106884326,,,,,,,,,,,,,0.7315912712985099,13.715639530919976,,,,,,,,,,,,,0.2072680137938319,11.505216223703297,0.3385529199509816,11.505216223703297,0.360143074771257,11.505216223703297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
