date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,EL_shares,EL_value,AAPL_shares,AAPL_value,SYY_shares,SYY_value,JKHY_shares,JKHY_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,GWW_shares,GWW_value,PAYX_shares,PAYX_value,EA_shares,EA_value,CAH_shares,CAH_value,TRV_shares,TRV_value,CPRT_shares,CPRT_value,WSM_shares,WSM_value,JNJ_shares,JNJ_value,DE_shares,DE_value,TJX_shares,TJX_value,GPC_shares,GPC_value,CVX_shares,CVX_value,HAS_shares,HAS_value,COP_shares,COP_value,FAST_shares,FAST_value,RMD_shares,RMD_value,ADM_shares,ADM_value,MU_shares,MU_value,WDC_shares,WDC_value,F_shares,F_value,CMI_shares,CMI_value,EMN_shares,EMN_value,TER_shares,TER_value,NVR_shares,NVR_value,XOM_shares,XOM_value,TTWO_shares,TTWO_value,ORLY_shares,ORLY_value,URI_shares,URI_value,TSCO_shares,TSCO_value,CSGP_shares,CSGP_value,CVS_shares,CVS_value,FCX_shares,FCX_value,MGM_shares,MGM_value,DVN_shares,DVN_value,EOG_shares,EOG_value,VZ_shares,VZ_value,FDX_shares,FDX_value,MOH_shares,MOH_value,BMY_shares,BMY_value,EBAY_shares,EBAY_value,CTSH_shares,CTSH_value,ETN_shares,ETN_value,GRMN_shares,GRMN_value,DECK_shares,DECK_value,TECH_shares,TECH_value,DLTR_shares,DLTR_value,J_shares,J_value,ROST_shares,ROST_value,NEM_shares,NEM_value,PWR_shares,PWR_value,LRCX_shares,LRCX_value,HRL_shares,HRL_value,ICE_shares,ICE_value,VLO_shares,VLO_value,IP_shares,IP_value,MPWR_shares,MPWR_value,AMAT_shares,AMAT_value,GE_shares,GE_value,GLW_shares,GLW_value,TXT_shares,TXT_value,MTCH_shares,MTCH_value,PKG_shares,PKG_value,EXPD_shares,EXPD_value,KLAC_shares,KLAC_value,CTRA_shares,CTRA_value,FSLR_shares,FSLR_value,PCAR_shares,PCAR_value,PHM_shares,PHM_value,TSN_shares,TSN_value,LUV_shares,LUV_value,SMCI_shares,SMCI_value,TPR_shares,TPR_value,RL_shares,RL_value,MOS_shares,MOS_value,AMP_shares,AMP_value,PRU_shares,PRU_value,WMT_shares,WMT_value,NUE_shares,NUE_value,STLD_shares,STLD_value,DHI_shares,DHI_value,NWSA_shares,NWSA_value,QCOM_shares,QCOM_value,UAL_shares,UAL_value,RCL_shares,RCL_value,NCLH_shares,NCLH_value,PSX_shares,PSX_value,HSIC_shares,HSIC_value,MHK_shares,MHK_value,LEN_shares,LEN_value,ACGL_shares,ACGL_value,CF_shares,CF_value,OXY_shares,OXY_value,FANG_shares,FANG_value,APA_shares,APA_value,INCY_shares,INCY_value,run
2006-07-31,101.25215021716656,0.3955517628258689,10.814769273668707,,,,,,,0.2837231435521767,10.233298426496637,,,,,,,,,,,,,0.6602642397543574,9.65906393191009,,,,,,,,,,,,,,,,,0.3579023819533397,11.022604636570186,0.3746801126841433,10.923877553594687,5.837662163167802,9.71970727898525,0.9558282012405164,9.71970727898525,0.2725545012572999,9.71970727898525,0.3868190765520179,9.71970727898525,2.05932897061943,9.71970727898525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2006-08-31,102.08524341881284,0.3955517628258689,11.43433988459402,,,,,,,,,,,,,,,,,,,,,0.6602642397543574,9.540009633186072,,,0.5493851123449544,9.92474818267814,,,,,,,0.2052539755656134,9.92474818267814,,,,,0.3579023819533397,11.091702607539766,0.3746801126841433,10.47070219742414,,,,,,,,,,,0.4329120274871167,9.92474818267814,0.3230775156847059,9.92474818267814,0.8782452156098386,9.92474818267814,0.3903379635089757,9.92474818267814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2006-09-30,104.16432130900291,,,,,,,,,,,,,,,,,,,,,0.4307728326881793,10.19736251068327,0.6602642397543574,10.438106042164614,,,0.5493851123449544,10.57607208152811,,,,,,,0.2052539755656134,10.004530894066663,,,,,0.3579023819533397,10.815312771595304,0.3746801126841433,11.183855618080074,,,,,,,,,,,0.4329120274871167,10.356993858835104,,,,,,,3.2401305881126192,10.19736251068327,0.6082897583592319,10.19736251068327,0.432947288319233,10.19736251068327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2006-10-31,109.28153170530813,,,,,,,,,,,,,,,,,,,,,0.4307728326881793,10.691331320441709,0.6602642397543574,10.45363828589518,,,0.5493851123449544,11.059817635419694,,,,,,,0.2052539755656134,10.864363901022116,,,,,0.3579023819533397,10.782220208404937,0.3746801126841433,12.266970346518926,,,,,,,,,,,0.4329120274871167,11.020654186526226,,,,,,,3.2401305881126192,10.633373373328574,0.6082897583592319,11.144893822550667,0.432947288319233,10.364268625200092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2006-11-30,109.3662955329659,0.4447855760885837,10.542278730860591,,,,,,,0.2941155621657823,10.542278730860591,,,,,,,,,,,0.4307728326881793,10.429675408515031,0.6602642397543574,10.686569048981662,,,0.5493851123449544,11.393609999972783,,,,,,,0.2052539755656134,10.801672898894994,,,,,0.3579023819533397,10.645487856528694,0.3746801126841433,12.430109644239906,,,,,,,,,,,0.4329120274871167,11.352334483251065,,,,,,,,,,,,,0.7392978358520275,10.542278730860591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2006-12-31,111.0923359590673,0.4447855760885837,11.969828780962636,,,,,,,0.2941155621657823,10.683669482736256,,,,,,,,,,,0.4307728326881793,10.650247156865758,0.6602642397543574,10.564925518238343,,,0.5493851123449544,11.68281658887363,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4329120274871167,11.48307558679764,,,,,,,,,0.5524825762557971,11.325873845259885,,,0.7392978358520275,10.0801513088134,0.9139619219585032,11.325873845259885,2.898606171481354,11.325873845259885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2007-01-31,113.1034010507789,0.4447855760885837,11.81593352137402,,,,,,,0.2941155621657823,11.348487965559949,,,,,,,,,0.4269858315581919,12.260898218346348,0.4307728326881793,10.369019102056804,0.6602642397543574,12.442016724549427,,,0.5493851123449544,10.980449945945146,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4329120274871167,11.586895105749129,,,,,,,,,0.5524825762557971,12.099034161973568,,,0.7392978358520275,9.350856713255894,0.9139619219585032,10.849809591968622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2007-03-31,109.060006311133,0.4447855760885837,11.990588178558784,,,,,,,0.2941155621657823,10.905003380939888,,,,,,,,,,,,,,,,,,,,,,,,,0.192826146867565,10.915665413131912,,,,,,,,,,,,,,,,,,,0.4329120274871167,11.947770178161877,0.3025540035697812,10.915665413131912,0.6789985747341977,10.915665413131912,,,,,,,,,0.7392978358520275,8.722652094680948,,,2.6590762818668026,10.915665413131912,0.4576892544913464,10.915665413131912,0.5904006420204007,10.915665413131912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2007-04-30,114.73452525697807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192826146867565,11.675975385363108,,,,,,,0.3114762441857022,10.899167411649987,,,0.9592262613172544,10.899167411649987,,,0.2839055486196108,10.899167411649987,,,,,0.3025540035697812,11.48093324979561,0.6789985747341977,12.056051683626468,,,,,,,,,,,,,2.6590762818668026,11.123188928822172,0.4576892544913464,13.902538951120812,,,0.6773566571504103,10.899167411649987,0.0132271449170509,10.899167411649987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2007-05-31,117.1585255856644,,,0.0849106313481906,10.922054924920456,,,,,0.2801055409188667,10.922054924920458,,,,,,,,,0.4550856218716856,10.922054924920456,,,,,,,,,,,,,,,0.192826146867565,12.443349068716318,,,,,,,,,,,,,,,,,,,0.375010279000952,10.922054924920456,0.3025540035697812,12.027012156469103,0.6789985747341977,12.324854761662834,,,,,,,,,,,,,2.6590762818668026,11.538228352524424,0.4576892544913464,14.214806621689434,0.5614042809646443,10.922054924920456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2007-06-30,121.79964239874926,,,0.0849106313481906,11.600490040187116,,,,,0.2801055409188667,11.31855625129836,,,,,,,,,0.4550856218716856,11.604683357727984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375010279000952,10.555999893213151,0.3025540035697812,12.522846213016692,0.6789985747341977,12.041177609394705,0.4123058702297916,13.204651329430652,,,,,,,,,,,2.6590762818668026,13.032391579351676,0.4576892544913464,15.298898506508998,0.5614042809646443,10.61994761861995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2007-07-31,121.59445799876644,,,0.0849106313481906,10.767516953962712,,,,,0.2801055409188667,11.566126492475718,,,,,,,,,0.4550856218716856,10.890199070270548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375010279000952,10.199733404574024,0.3025540035697812,12.674475231140269,0.6789985747341977,10.741599244466697,0.4123058702297916,13.598276791866562,,,,,,,,,,,2.6590762818668026,11.773422262015028,0.4576892544913464,17.94268668200794,0.5614042809646443,11.44042186598693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2007-08-31,120.80325824078598,0.3885512041238383,10.305525338065944,,,,,,,0.2801055409188667,11.972137627638784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375010279000952,10.649912684640208,0.3025540035697812,13.046116769247126,0.6789985747341977,10.876447588500984,0.4123058702297916,13.84427245580478,,,,,,,0.9215151777373404,10.305525338065944,,,2.6590762818668026,10.804987641769667,0.4576892544913464,17.900361460345877,0.5614042809646443,11.097971336706644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2007-09-30,125.24348756859266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2380394277885194,12.443170932731332,,,,,0.3025540035697812,14.009855559785285,,,0.4123058702297916,14.838341619529546,,,,,,,0.9215151777373404,9.990510388782392,,,2.6590762818668026,11.745754404107435,,,,,,,,,0.2548082312382598,12.44317093273133,0.7285678838022199,12.443170932731332,5.586578454190954,12.443170932731332,0.3985370493510289,12.443170932731332,6.57282409165086,12.443170932731332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2007-10-31,125.58488346499188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3397350573883495,13.68166046123565,,,0.2380394277885194,13.03227456696757,,,,,0.3025540035697812,13.699951916724489,,,0.4123058702297916,14.363286439764964,,,,,,,0.9215151777373404,9.459483682003793,,,2.6590762818668026,12.271480474796576,,,,,,,,,0.2548082312382598,12.366543974673142,,,5.586578454190954,12.297919765055736,0.3985370493510289,13.22449626245822,6.57282409165086,11.187785921311754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2007-11-30,116.0864695268358,0.3470287557012981,7.488382107226301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3397350573883495,12.717193961310665,,,0.2380394277885194,14.454127553767988,,,,,0.3025540035697812,13.140041653320417,,,0.4123058702297916,13.59724816622901,,,,,,,,,,,2.6590762818668026,10.389946316147851,,,,,,,,,0.2548082312382598,11.98609875338182,,,5.586578454190954,12.238332581984324,0.3985370493510289,9.000701964326906,6.57282409165086,11.07439646914053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2007-12-31,114.70080004572588,0.3470287557012981,7.812560584637194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175862670290927,11.418426462509482,,,,,,,,,,,,,,,,,,,0.4282204673771341,11.418426462509482,0.3025540035697812,14.066392846234216,,,0.4123058702297916,15.000460254989202,,,,,,,1.6125235237214963,11.418426462509482,,,2.6590762818668026,9.310827584808363,,,0.6269071595880561,11.418426462509482,,,,,,,,,,,,,,,2.416598241899312,11.418426462509482,0.4246027918945381,11.418426462509482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
2008-01-31,108.65713041566497,0.3470287557012981,7.188864217795991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.175862670290927,10.356427765605003,,,,,,,,,,,,,,,,,,,0.4282204673771341,10.91693802595116,0.3025540035697812,12.547161885880492,,,0.4123058702297916,13.60913712829973,,,,,,,1.6125235237214963,11.008938993229476,,,2.6590762818668026,9.186315250519137,,,0.6269071595880561,12.434339434402268,,,,,,,,,,,,,,,2.416598241899312,10.231877454005586,0.4246027918945381,11.177130259976122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
