date,portfolio_value,MU_shares,MU_value,NEM_shares,NEM_value,ALK_shares,ALK_value,STX_shares,STX_value,WDC_shares,WDC_value,HAS_shares,HAS_value,AMD_shares,AMD_value,DECK_shares,DECK_value,UAL_shares,UAL_value,AAPL_shares,AAPL_value,UNH_shares,UNH_value,TPR_shares,TPR_value,CNC_shares,CNC_value,GE_shares,GE_value,LRCX_shares,LRCX_value,SWKS_shares,SWKS_value,MMM_shares,MMM_value,CSCO_shares,CSCO_value,run
2016-04-30,184.031473610439,,,,,0.9152310160992144,59.831049088031314,1.3258937007742335,18.592360907805517,2.1301906559939336,57.27751001826364,,,,,1.9676127049223888,18.957948862278023,0.6411832319041547,29.3726047340605,,,,,,,,,,,,,,,,,,,2
2016-05-31,187.0554157402217,,,,,0.9152310160992144,56.40752843028391,1.3258937007742335,19.267047104809368,2.1301906559939336,65.22376214656231,,,,,1.9676127049223888,17.24612603417095,0.6411832319041547,28.910952024395133,,,,,,,,,,,,,,,,,,,2
2016-06-30,182.617559968404,3.165897702067639,42.54783413071746,,,0.9152310160992144,49.72711429479075,1.3258937007742335,21.480616987811043,,,,,,,,,0.6411832319041547,26.31416042436729,,,,,,,1.1923170097609423,42.54783413071746,,,,,,,,,,,2
2016-07-31,200.1993609394644,3.165897702067639,42.48599717198863,,,0.9152310160992144,57.34529248539186,1.3258937007742335,28.24400559079663,,,,,,,,,0.6411832319041547,30.06508135263863,,,,,,,1.1923170097609423,42.058984338648614,,,,,,,,,,,2
2016-08-31,211.3847081755953,3.165897702067639,50.98937758494744,,,0.9152310160992144,57.60973972844689,1.3258937007742335,29.75187939566253,,,,,,,,,0.6411832319041547,32.322046622451644,,,,,,,1.1923170097609423,40.71166484408679,,,,,,,,,,,2
2016-09-30,218.9529655518851,3.165897702067639,54.97824033699085,,,0.9152310160992144,56.41973062602849,1.3258937007742335,33.99333668716342,1.0259637259807548,39.91877294099694,,,,,,,0.6411832319041547,33.64288496070537,,,,,,,,,,,,,,,,,,,2
2016-10-31,222.0104561485875,3.165897702067639,53.061122519983314,,,0.9152310160992144,61.86811402019575,1.3258937007742335,30.78737221075255,1.0259637259807548,40.24011456119567,,,,,,,0.6411832319041547,36.05373283646023,,,,,,,,,,,,,,,,,,,2
2016-11-30,254.89399007878137,3.165897702067639,60.38949504385782,,,0.9152310160992144,70.47754343008418,1.3258937007742335,35.98291063137063,1.0259637259807548,43.83445909041317,,,,,,,0.6411832319041547,44.20958188305553,,,,,,,,,,,,,,,,,,,2
2016-12-31,271.84691428460224,3.165897702067639,67.77968943028452,1.27027687995755,34.251058590301014,0.9152310160992144,76.29830851121022,,,1.0259637259807548,46.78842557269406,,,,,,,0.6411832319041547,46.729432180112454,,,,,,,,,,,,,,,,,,,2
2017-01-31,292.2319441833059,3.165897702067639,74.55147799859895,1.27027687995755,36.52734364651202,0.9152310160992144,80.67513662190673,,,1.0259637259807548,55.29380278130807,,,,,,,0.6411832319041547,45.18418313498016,,,,,,,,,,,,,,,,,,,2
2017-03-31,304.62182358078206,3.165897702067639,89.362838087435,,,0.9152310160992144,79.54545419767734,,,1.0259637259807548,57.23563669837334,,,,,3.33347179721324,33.18471148693409,0.6411832319041547,45.2931831103623,,,,,,,,,,,,,,,,,,,2
2017-04-30,299.23627483632947,3.165897702067639,85.55948923081343,,,0.9152310160992144,73.39537297594711,,,1.0259637259807548,62.15700556780401,,,,,3.33347179721324,33.106932936795026,0.6411832319041547,45.01747412496992,,,,,,,,,,,,,,,,,,,2
2017-05-31,322.6969934257474,3.165897702067639,95.1451387005576,,,0.9152310160992144,75.08599330618465,,,1.0259637259807548,62.84785913267722,,,,,3.33347179721324,38.534935374565485,0.6411832319041547,51.08306691176245,,,,,,,,,,,,,,,,,,,2
2017-06-30,318.03739323681066,3.165897702067639,92.33128987606916,1.474993538990864,37.923798666473296,0.9152310160992144,77.7042598193505,,,1.0259637259807548,61.82900667413004,,,,,,,0.6411832319041547,48.249038200787645,,,,,,,,,,,,,,,,,,,2
2017-07-31,307.43943650422545,3.165897702067639,86.95097025436091,1.474993538990864,43.58485384793178,0.9152310160992144,73.78269406078604,,,1.0259637259807548,59.725637010199954,,,,,,,0.6411832319041547,43.39528133094679,,,,,,,,,,,,,,,,,,,2
2017-08-31,310.108414578986,3.165897702067639,98.85569437864432,1.474993538990864,44.95677552892092,0.9152310160992144,64.63235300949344,,,1.0259637259807548,61.93587920016671,,,,,,,0.6411832319041547,39.727712461760646,,,,,,,,,,,,,,,,,,,2
2017-09-30,331.5309517011457,3.165897702067639,121.61383280946716,,,0.9152310160992144,66.27456955094618,1.8733156978745944,43.98354728430956,1.0259637259807548,60.62376621324023,,,,,,,0.6411832319041547,39.03523584318252,,,,,,,,,,,,,,,,,,,2
2017-10-31,344.8395894945592,3.165897702067639,137.01271797749266,,,0.9152310160992144,57.37655035620765,1.8733156978745944,49.96137982816397,1.0259637259807548,62.99254622445038,,,,,,,0.6411832319041547,37.49639510824458,,,,,,,,,,,,,,,,,,,2
2017-11-30,339.53751782834047,3.165897702067639,131.0757781694004,,,0.9152310160992144,60.10506257324376,1.8733156978745944,52.11012890213407,1.0259637259807548,55.64682613506474,,,,,,,0.6411832319041547,40.59972204849748,,,,,,,,,,,,,,,,,,,2
2017-12-31,347.19303939866563,3.165897702067639,127.14876747226246,,,0.9152310160992144,64.16619072742876,1.8733156978745944,56.54272825371108,1.0259637259807548,56.11960213655533,,,,,,,0.6411832319041547,43.215750808707995,,,,,,,,,,,,,,,,,,,2
2018-01-31,374.9335267078397,3.165897702067639,135.188375223608,,,0.9152310160992144,57.37510145456702,1.8733156978745944,75.7069184926068,1.0259637259807548,63.178084944991646,,,,,,,0.6411832319041547,43.485046592066176,,,,,,,,,,,,,,,,,,,2
2018-03-31,405.88870437742105,3.165897702067639,161.22417137135645,,,,,1.8733156978745944,80.26033392941223,1.0259637259807548,65.51407172019414,,,,,,,0.6411832319041547,44.542999903076,,,,,1.2754575994372237,54.347127453382214,,,,,,,,,,,,,2
2018-04-30,377.881508008521,3.165897702067639,142.17656446473774,,,,,1.8733156978745944,80.23312860385906,1.0259637259807548,56.24802372064883,,,,,,,0.6411832319041547,43.30551606982739,,,,,1.2754575994372237,55.91827514944801,,,,,,,,,,,,,2
2018-05-31,405.87938181542654,3.165897702067639,178.0763231946577,,,,,1.8733156978745944,78.09874325575234,1.0259637259807548,59.61762949926744,,,,,,,0.6411832319041547,44.619938760127,,,,,1.2754575994372237,45.46674710562208,,,,,,,,,,,,,2
2018-06-30,388.9656458572243,3.165897702067639,162.15177707928953,1.5440047124420309,46.642964425806824,0.8014798138982446,46.642964425806824,1.8733156978745944,78.26509092274118,1.0259637259807548,55.262849003579866,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2018-07-31,381.4184697237058,3.165897702067639,163.23405217454555,1.5440047124420309,45.53434190156561,0.8014798138982446,48.52753225832562,1.8733156978745944,73.71654914814413,1.0259637259807548,50.405994241125,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2018-08-31,373.4925664125535,3.165897702067639,162.3991490680875,1.5440047124420309,38.52046266070949,0.8014798138982446,52.12673747270838,1.8733156978745944,75.00538268762806,1.0259637259807548,45.44083452342011,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2018-09-30,339.1929210133878,3.165897702067639,139.8574898101985,,,0.8014798138982446,53.44800634590548,,,,,,,,,,,0.5460267567052295,48.62914161909461,,,,,1.1776567639815667,48.62914161909461,0.6717660178078193,48.62914161909461,,,,,,,,,,,2
2018-10-31,295.97689934629807,3.165897702067639,116.63553644846782,,,0.8014798138982446,47.673199121281094,,,,,,,,,,,0.5460267567052295,46.69074913230317,,,,,1.1776567639815667,41.205138463807856,0.6717660178078193,43.77227618043814,,,,,,,,,,,2
2018-11-30,314.58964555620815,3.165897702067639,119.23288798461049,,,0.8014798138982446,56.86321705650254,,,,,,,,,,,0.5460267567052295,52.800785707054274,,,,,1.1776567639815667,37.913396791459704,0.6717660178078193,47.77935801658115,,,,,,,,,,,2
2018-12-31,262.88249934528227,3.165897702067639,98.11358445072112,1.383554365604852,38.72731195165438,0.8014798138982446,47.4541178623368,,,,,,,,,,,0.5460267567052295,45.71882217190443,,,,,1.1776567639815667,32.868662908665556,,,,,,,,,,,,,2
2019-01-31,292.02291018466497,3.165897702067639,118.18159024380776,1.383554365604852,38.28238995069121,0.8014798138982446,49.87166744747177,,,,,,,,,,,0.5460267567052295,47.65175322468981,,,,,1.1776567639815667,38.03550931800446,,,,,,,,,,,,,2
2019-03-31,287.42621553603277,3.165897702067639,127.79814460635735,,,0.8014798138982446,43.99672722195863,,,,,,,,,,,0.5460267567052295,43.56201398340664,,,,,1.1776567639815667,31.92388563137702,,,0.8303470394108878,40.14544409293313,,,,,,,,,2
2019-04-30,300.0367723563262,3.165897702067639,130.05538532140312,,,0.8014798138982446,48.52811010746513,,,,,,,,,,,0.5460267567052295,48.519937934094976,,,,,1.1776567639815667,32.02125624268576,,,0.8303470394108878,40.912082750677186,,,,,,,,,2
2019-05-31,255.17632828269296,3.165897702067639,100.83467632749864,,,0.8014798138982446,45.62739914922859,,,,,,,,,,,0.5460267567052295,42.39897849133178,,,,,1.1776567639815667,28.339852428941153,,,0.8303470394108878,37.97542188569281,,,,,,,,,2
2019-06-30,291.2418763639857,3.165897702067639,119.32563889385074,1.528749944092308,49.09560291034239,,,1.3341310122632986,49.09560291034239,,,,,,,,,,,,,,,1.1776567639815667,31.485418012518192,,,0.8303470394108878,42.239613636931985,,,,,,,,,2
2019-07-31,307.6688636110568,3.165897702067639,138.80614376163055,1.528749944092308,46.79767849009936,,,1.3341310122632986,48.946791605111,,,,,,,,,,,,,,,1.1776567639815667,31.039324537805868,,,0.8303470394108878,42.078925216410006,,,,,,,,,2
2019-08-31,298.10925677302544,3.165897702067639,139.9811335353029,1.528749944092308,51.11607750400104,,,1.3341310122632986,53.0688545814088,,,,,,,,,,,,,,,1.1776567639815667,20.722990368328595,,,0.8303470394108878,33.22020078398413,,,,,,,,,2
2019-09-30,300.0832353502711,3.165897702067639,132.49818823963594,1.528749944092308,48.59166081108094,,,1.3341310122632986,56.85268737527249,0.5985440719707964,26.14207403335771,,,,,,,,,,,,,,,,,0.8303470394108878,35.998624890924035,,,,,,,,,2
2019-10-31,323.07485189485783,3.165897702067639,147.0312412545153,1.528749944092308,51.09850653696937,,,1.3341310122632986,62.07547052621978,0.5985440719707964,22.639806682668787,,,,,,,,,,,,,,,,,0.8303470394108878,40.22982689448459,,,,,,,,,2
2019-11-30,327.8229390247361,3.165897702067639,146.90754922164567,1.528749944092308,49.38794694529015,,,1.3341310122632986,63.84050798180172,0.5985440719707964,22.25706534874395,,,,,,,,,,,,,,,,,0.8303470394108878,45.42986952725463,,,,,,,,,2
2019-12-31,358.8805068289814,3.165897702067639,166.2952669493613,1.528749944092308,55.88297064021856,,,,,0.5985440719707964,28.067872871428087,,,,,1.9300200635196592,54.31719818398673,,,,,,,,,0.8639605393159877,54.31719818398673,,,,,,,,,,,2
2020-01-31,366.9630708589312,3.165897702067639,164.16166995941995,1.528749944092308,58.16043156118707,,,,,0.5985440719707964,28.96558623248472,,,,,1.9300200635196592,61.41002044493303,,,,,,,,,0.8639605393159877,54.26536266090643,,,,,,,,,,,2
