date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,EL_shares,EL_value,AAPL_shares,AAPL_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,GWW_shares,GWW_value,EA_shares,EA_value,CVX_shares,CVX_value,COP_shares,COP_value,XOM_shares,XOM_value,TRV_shares,TRV_value,DE_shares,DE_value,FAST_shares,FAST_value,EOG_shares,EOG_value,GPC_shares,GPC_value,WDC_shares,WDC_value,SYY_shares,SYY_value,ADM_shares,ADM_value,RMD_shares,RMD_value,MU_shares,MU_value,MSFT_shares,MSFT_value,ADP_shares,ADP_value,F_shares,F_value,DVN_shares,DVN_value,EMN_shares,EMN_value,CMI_shares,CMI_value,HAS_shares,HAS_value,SNPS_shares,SNPS_value,A_shares,A_value,TER_shares,TER_value,GRMN_shares,GRMN_value,DECK_shares,DECK_value,CHRW_shares,CHRW_value,FCX_shares,FCX_value,CTRA_shares,CTRA_value,TXT_shares,TXT_value,VLO_shares,VLO_value,URI_shares,URI_value,NVR_shares,NVR_value,CSGP_shares,CSGP_value,EBAY_shares,EBAY_value,KLAC_shares,KLAC_value,FDX_shares,FDX_value,DLTR_shares,DLTR_value,PWR_shares,PWR_value,WSM_shares,WSM_value,J_shares,J_value,MNST_shares,MNST_value,GPN_shares,GPN_value,LRCX_shares,LRCX_value,AES_shares,AES_value,VZ_shares,VZ_value,NEM_shares,NEM_value,AMAT_shares,AMAT_value,IP_shares,IP_value,AXON_shares,AXON_value,AKAM_shares,AKAM_value,GE_shares,GE_value,MOS_shares,MOS_value,GLW_shares,GLW_value,TTWO_shares,TTWO_value,PKG_shares,PKG_value,HRL_shares,HRL_value,LLY_shares,LLY_value,FSLR_shares,FSLR_value,PHM_shares,PHM_value,PCAR_shares,PCAR_value,EXPD_shares,EXPD_value,NVDA_shares,NVDA_value,CTSH_shares,CTSH_value,TECH_shares,TECH_value,TSN_shares,TSN_value,PRU_shares,PRU_value,LUV_shares,LUV_value,SMCI_shares,SMCI_value,WST_shares,WST_value,KR_shares,KR_value,DD_shares,DD_value,HII_shares,HII_value,LULU_shares,LULU_value,SWKS_shares,SWKS_value,TPR_shares,TPR_value,BAX_shares,BAX_value,ALB_shares,ALB_value,STLD_shares,STLD_value,NUE_shares,NUE_value,RL_shares,RL_value,NWSA_shares,NWSA_value,PSX_shares,PSX_value,AMP_shares,AMP_value,NCLH_shares,NCLH_value,ENPH_shares,ENPH_value,DHI_shares,DHI_value,ANET_shares,ANET_value,ACGL_shares,ACGL_value,MHK_shares,MHK_value,BLDR_shares,BLDR_value,WY_shares,WY_value,CF_shares,CF_value,FANG_shares,FANG_value,OXY_shares,OXY_value,APA_shares,APA_value,LEN_shares,LEN_value,INCY_shares,INCY_value,VRTX_shares,VRTX_value,run
2006-07-31,110.65954355477608,,,,,,,,,,,1.2789645102399698,8.67188156073589,0.656790654242604,11.259851772122628,,,,,,,,,,,0.9960004313556988,11.97348816057851,,,1.3229346643501845,10.202983588757087,0.5008699079792289,9.019787295160938,,,,,0.3745291389410921,11.751851834974316,0.4220452667667932,11.551417140012354,0.3598275404598023,12.58621951994717,0.4041334758681756,11.782599640304422,0.4719758996207828,11.859463042182774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2006-08-31,112.24384043123275,0.3936922779423819,11.380582661632706,,,,,,,,,,,,,,,,,0.6039046471902956,11.380582661632706,,,,,,,,,1.3229346643501845,10.430288546912388,,,,,0.2289052880522327,11.380582661632706,0.3745291389410921,11.505317726378705,0.4220452667667932,10.73093849873036,,,0.4041334758681756,11.293799689415104,,,3.8043853813673953,11.380582661632706,0.4990973577306885,11.380582661632706,0.4964145159016207,11.380582661632706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2006-09-30,115.676913017736,0.3936922779423819,10.23005128084309,,,,,,,,,,,,,,,,,0.6039046471902956,12.594431140708004,0.7286056263219873,11.51851662970732,,,,,,,,,,,0.2363151352143832,11.51851662970732,,,0.3745291389410921,11.678318716829253,,,,,0.4041334758681756,12.06301210111175,,,,,,,,,1.050703184426677,11.51851662970732,0.5983413789048845,11.51851662970732,0.4890390545467437,11.51851662970732,0.6870985804852127,11.51851662970732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2006-10-31,120.7922378759838,0.3936922779423819,10.066431337997685,,,,,,,,,,,,,,,,,0.6039046471902956,13.376487704893709,0.7286056263219873,11.53564821741958,,,,,,,,,,,0.2363151352143832,12.508473890818603,,,0.3745291389410921,12.09965113970044,,,,,0.4041334758681756,13.231264387433482,,,,,,,,,1.050703184426677,11.633063533820838,0.5983413789048845,12.045366959801743,0.4890390545467437,11.70704116284866,0.6870985804852127,12.58880954124908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2006-11-30,124.37042696874698,,,,,,,,,0.3245081893888058,11.631672114838189,,,,,,,,,,,0.7286056263219873,11.792692908055654,,,,,,,,,,,0.2363151352143832,12.436288624505847,,,0.3745291389410921,13.021523960688842,,,,,0.4041334758681756,13.407235668877927,,,,,,,,,1.050703184426677,13.058561503070186,0.5983413789048845,12.408895912995838,0.4890390545467437,10.673172335809024,0.6870985804852127,14.30871182506728,0.8156936694025609,11.631672114838189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2006-12-31,123.44336548609388,,,,,,,,,0.3245081893888058,11.787667384590767,,,,,,,,,,,0.7286056263219873,11.658458527986507,,,,,,,,,,,,,,,,,0.4226737326464793,12.26142406406845,,,,,,,,,,,,,1.050703184426677,13.02037619561309,0.5983413789048845,12.723881984125647,,,0.6870985804852127,14.085494689216098,0.8156936694025609,11.121790448287948,0.5794184127468928,12.26142406406845,0.4959402978304759,12.26142406406845,3.1380410287080767,12.26142406406845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2007-01-31,125.24792212457452,,,,,,,,,0.3245081893888058,12.521195230690056,,,,,,,,,,,0.7286056263219873,13.729837373828047,,,,,,,,,,,0.234105410763453,13.273687664769012,,,,,0.4226737326464793,11.317319599615752,,,,,,,,,,,,,1.050703184426677,12.473087190358967,0.5983413789048845,11.958919887259006,,,0.6870985804852127,15.047040589363196,0.8156936694025609,10.317134488574672,0.5794184127468928,12.672050261438187,0.4959402978304759,11.93764983867761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2007-03-31,121.2219725679461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234105410763453,13.25243864078332,,,0.343008354214863,12.375195106412392,0.4226737326464793,11.719155032241163,,,,,,,,,0.492158271248168,12.375195106412392,,,,,,,,,,,0.8156936694025609,9.624013150034877,,,,,3.0146197140300117,12.375195106412392,0.2830101551260139,12.37519510641239,0.6693429684012542,12.375195106412392,0.5188869274516411,12.375195106412392,0.76978668176825,12.375195106412392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2007-04-30,129.38089095658952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234105410763453,14.175505744680954,,,0.343008354214863,13.016042017342071,0.4226737326464793,11.890613093672645,,,0.3539487134127999,12.385362783314672,0.3226185801029221,12.385362783314672,,,,,,,,,,,,,,,,,,,,,3.0146197140300117,12.610466462029713,,,,,0.5188869274516411,15.761449722290774,,,0.4477716143036586,12.385362783314672,0.5658885096683869,12.385362783314672,0.7697199814629965,12.385362783314672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2007-05-31,134.9645420199126,,,0.0991211696514119,12.749956536251206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234105410763453,15.107163012557676,,,0.343008354214863,13.635134255659848,0.4226737326464793,13.27599484274049,,,,,,,,,0.4698380286317572,12.749956536251206,,,,,,,,,,,1.0717639687519231,12.749956536251208,,,,,3.0146197140300117,13.081003423333566,0.2622987987096212,12.749956536251208,0.655360271718497,12.749956536251206,0.5188869274516411,16.115463804364985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2007-06-30,140.05442986542673,,,0.0991211696514119,13.541933713785816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234105410763453,16.031433936087687,,,0.343008354214863,14.197276513780295,0.4226737326464793,13.536699325130355,,,,,,,,,,,,,,,,,,,,,1.0717639687519231,13.116332195082954,,,,,3.0146197140300117,14.774947408895942,0.2622987987096212,13.000704518110917,0.655360271718497,12.397295140034494,0.5188869274516411,17.344517633930106,,,,,,,,,0.2994326590511253,12.113289480588172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2007-07-31,141.55128754750788,,,0.0991211696514119,12.569555281500508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.234105410763453,15.051115742433186,,,0.343008354214863,14.36917454127003,0.4226737326464793,13.94021646209823,,,,,,,,,,,,,,,,,,,,,1.0717639687519231,12.425448701676371,,,,,3.0146197140300117,13.34764352637576,0.2622987987096212,12.411833989268056,0.655360271718497,13.35506928713661,0.5188869274516411,20.34181093206372,,,,,,,,,0.2994326590511253,13.73941908368539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2007-08-31,143.47720037397823,,,,,,,,,,,,,,,,,,,0.5297485123976676,12.00410121009794,,,,,,,,,,,,,0.234105410763453,15.7833381407836,,,0.343008354214863,14.790513325007288,0.4226737326464793,14.19239633196787,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0146197140300117,12.249711491816722,0.2622987987096212,12.528272706941696,0.655360271718497,12.95531412139438,0.5188869274516411,20.29382244226751,,,,,,,,,0.2994326590511253,16.675629393603298,2.294020698777796,12.00410121009794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2007-09-30,153.4058849450014,,,,,,,,,,,,,,,,,,,0.5297485123976676,10.76978721662798,,,,,,,,,,,,,,,,,0.343008354214863,15.883109241385608,0.4226737326464793,15.211472078936016,,,,,,,,,0.6886196081137074,17.597722892689536,,,,,,,,,,,,,,,,,3.0146197140300117,13.316270466502797,0.2622987987096212,13.84082832702114,,,,,,,,,,,,,,,2.294020698777796,13.993526043769691,0.487314046847855,17.597722892689536,0.4784637539482668,17.597722892689536,2.7921140532080435,17.597722892689536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2007-10-31,166.00967999989228,,,,,,,,,,,,,,,,,,,0.5297485123976676,11.055851898321968,,,,,,,,,,,,,,,,,0.343008354214863,15.531775073275064,0.4226737326464793,14.724464690235632,,,,,,,,,0.6886196081137074,21.55617578451384,,,,,,,,,,,,,,,,,3.0146197140300117,13.912286729954229,0.2622987987096212,15.565402104444082,,,,,,,,,,,,,,,2.294020698777796,17.815619146869093,0.487314046847855,16.23956438221749,0.4784637539482668,19.743540036265543,2.7921140532080435,19.86500015379533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2007-11-30,155.7068506920535,,,,,,,,,,,,,,,,,,,0.5297485123976676,12.115348923117304,,,,,,,,,,,,,,,,,0.343008354214863,14.89699424331668,0.4226737326464793,13.939157133475987,,,,,,,,,0.6886196081137074,20.162471313679585,,,,,,,,,,,2.047972898746543,16.64216063018467,,,,,3.0146197140300117,11.77917381177152,0.2622987987096212,13.80054555367042,,,,,,,,,,,,,,,2.294020698777796,18.373830864823347,0.487314046847855,16.769820302547803,,,2.7921140532080435,17.22734791546622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2007-12-31,160.98896597335718,,,,,,,,,,,,,,,,,,,0.5297485123976676,10.462533119853935,,,,,,,,,1.464523941591597,18.59554866476018,,,0.2864022336568857,18.59554866476018,,,0.343008354214863,15.947203484331702,0.4226737326464793,15.377664132330604,,,,,,,,,,,,,,,,,,,,,2.047972898746543,14.501884265409188,,,,,3.0146197140300117,10.555773974926488,,,1.02095329782193,18.595548664760177,,,1.2732658064212945,18.59554866476018,,,,,,,,,2.294020698777796,19.761712337464573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
2008-01-31,153.5473050086936,,,,,,,,,,,,,,,,,,,0.5297485123976676,11.712739932445263,,,,,,,,,1.464523941591597,17.81533731171762,,,0.2864022336568857,16.86602743082733,,,0.343008354214863,14.224842115122476,0.4226737326464793,13.95134989305192,,,,,,,,,,,,,,,,,,,,,2.047972898746543,13.981814975719807,,,,,3.0146197140300117,10.414608861583776,,,1.02095329782193,20.250011849541032,,,1.2732658064212945,18.879067468684635,,,,,,,,,2.294020698777796,15.451505169999727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52
