date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,ADP_shares,ADP_value,NKE_shares,NKE_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,GPC_shares,GPC_value,GWW_shares,GWW_value,EA_shares,EA_value,EL_shares,EL_value,CVX_shares,CVX_value,TRV_shares,TRV_value,TXN_shares,TXN_value,NVDA_shares,NVDA_value,KLAC_shares,KLAC_value,COP_shares,COP_value,WDC_shares,WDC_value,ADM_shares,ADM_value,RMD_shares,RMD_value,CPRT_shares,CPRT_value,WSM_shares,WSM_value,JBL_shares,JBL_value,MU_shares,MU_value,DECK_shares,DECK_value,EMN_shares,EMN_value,CMI_shares,CMI_value,HAS_shares,HAS_value,FAST_shares,FAST_value,F_shares,F_value,NVR_shares,NVR_value,XOM_shares,XOM_value,TER_shares,TER_value,VLO_shares,VLO_value,CTRA_shares,CTRA_value,DE_shares,DE_value,BG_shares,BG_value,CSGP_shares,CSGP_value,DD_shares,DD_value,URI_shares,URI_value,FCX_shares,FCX_value,TXT_shares,TXT_value,DVN_shares,DVN_value,LHX_shares,LHX_value,GRMN_shares,GRMN_value,BMY_shares,BMY_value,EBAY_shares,EBAY_value,CTSH_shares,CTSH_value,SWKS_shares,SWKS_value,AES_shares,AES_value,RL_shares,RL_value,TTWO_shares,TTWO_value,AXON_shares,AXON_value,FDX_shares,FDX_value,J_shares,J_value,PWR_shares,PWR_value,MRK_shares,MRK_value,GLW_shares,GLW_value,HRL_shares,HRL_value,DLTR_shares,DLTR_value,INTC_shares,INTC_value,ALGN_shares,ALGN_value,DHI_shares,DHI_value,ICE_shares,ICE_value,LRCX_shares,LRCX_value,AMAT_shares,AMAT_value,MPWR_shares,MPWR_value,SMCI_shares,SMCI_value,EXPD_shares,EXPD_value,VZ_shares,VZ_value,LEN_shares,LEN_value,FSLR_shares,FSLR_value,PHM_shares,PHM_value,PRU_shares,PRU_value,KDP_shares,KDP_value,EOG_shares,EOG_value,LULU_shares,LULU_value,PCAR_shares,PCAR_value,TPR_shares,TPR_value,LUV_shares,LUV_value,FFIV_shares,FFIV_value,AMP_shares,AMP_value,NEM_shares,NEM_value,GE_shares,GE_value,STLD_shares,STLD_value,WMT_shares,WMT_value,ALB_shares,ALB_value,NWSA_shares,NWSA_value,QCOM_shares,QCOM_value,BA_shares,BA_value,RCL_shares,RCL_value,UAL_shares,UAL_value,PSX_shares,PSX_value,MHK_shares,MHK_value,MOS_shares,MOS_value,NUE_shares,NUE_value,CF_shares,CF_value,APA_shares,APA_value,FANG_shares,FANG_value,INCY_shares,INCY_value,OXY_shares,OXY_value,run
2008-03-31,135.38745488764835,,,,,,,,,,,,,,,,,,,0.6719531461381574,13.049330149268972,,,,,,,,,,,,,,,0.255685688108958,14.554588656666777,,,,,0.3433126088050536,14.7034327047116,,,,,,,,,0.4190935476501746,13.235971001627112,,,,,,,,,,,,,1.682851775444877,9.812560802144322,,,0.911456082110286,17.08768756672117,0.4251110667215316,13.235971001627112,,,,,,,,,,,,,,,,,,,,,3.078132654539512,13.235971001627112,0.4143203069325756,13.235971001627112,0.7238750524303673,13.235971001627112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2008-04-30,155.21482122814743,,,,,,,,,,,,,,,,,,,0.6719531461381574,13.943027782366766,,,,,,,,,,,,,,,0.255685688108958,16.520853187724104,,,,,0.3433126088050536,16.562035997324585,,,,,,,,,0.4190935476501746,14.962332214453678,,,,,,,,,,,,,1.682851775444877,12.68894064919738,,,0.911456082110286,20.247637141003164,0.4251110667215316,17.71109997676649,,,,,,,,,,,,,,,,,,,,,3.078132654539512,14.759646313359845,0.4143203069325756,14.583276964324286,0.7238750524303673,13.235971001627112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2008-05-31,161.69879676164243,,,,,,,,,0.2674992121270323,13.264217581543503,,,,,,,,,0.6719531461381574,13.21059875054426,,,,,,,,,,,,,,,0.255685688108958,17.387775769606595,,,,,0.3433126088050536,17.07879125085813,,,,,,,,,0.4190935476501746,16.169394021501844,,,,,,,,,,,,,,,,,0.911456082110286,21.10438722184726,0.4251110667215316,19.907674727396863,,,,,,,,,,,,,,,,,,,,,3.078132654539512,14.436442325922474,0.4143203069325756,14.674088128705026,0.7238750524303673,14.465426983716478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2008-06-30,149.59726529912507,,,,,0.6639421939661622,15.532868412412892,,,0.2674992121270323,13.073035197479554,,,,,,,,,0.6719531461381574,9.535014861737691,,,,,,,,,,,,,,,0.255685688108958,15.65831584011643,0.358832852398631,15.53286841241289,,,0.3433126088050536,17.189693649306424,,,,,,,,,0.4190935476501746,16.476863688420504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3737833579520797,15.53286841241289,0.3458816302660733,15.532868412412892,0.2024996236362253,15.532868412412892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2008-07-31,136.65895319431394,,,,,0.6639421939661622,15.579934291435388,,,0.2674992121270323,11.682603387301004,,,,,,,,,0.6719531461381574,9.004171901921525,,,,,,,,,,,,,,,0.255685688108958,17.134181260831536,0.358832852398631,15.095865288324164,,,0.3433126088050536,14.663164088624494,,,,,,,,,0.4190935476501746,14.247712999726517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3737833579520797,12.823660557659192,0.3458816302660733,14.144544430381924,,,0.3924706143803122,12.28311498810818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2008-08-31,142.43282301297015,0.6955392589997508,15.058748391165985,,,,,,,,,,,,,,,,,0.6719531461381574,9.94490669100962,,,,,1.2436592977910512,15.058748391165986,,,,,,,,,0.255685688108958,17.23371905625274,0.358832852398631,17.06413077584119,,,0.3433126088050536,14.968361119096029,,,,,,,,,0.4190935476501746,14.485852791510142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3737833579520797,11.887889649118582,0.3458816302660733,13.373381607530897,,,0.3924706143803122,13.357084540278995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2008-09-30,124.6705020113907,0.6955392589997508,12.836581595710657,,,,,,,0.241089865973986,10.934252770413575,1.9370207034427496,10.934252770413575,,,,,,,0.6719531461381574,9.407344045934202,,,,,1.2436592977910512,16.621521648923476,,,,,,,,,0.255685688108958,16.72311236501513,,,,,0.3433126088050536,14.410678503739335,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6531323600461731,10.934252770413575,,,,,,,,,0.019115826521702,10.934252770413575,,,,,,,,,,,,,2.4089563092550392,10.934252770413574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2008-10-31,104.96361785777748,0.6955392589997508,10.556180792776512,,,,,,,0.241089865973986,9.600517520153153,1.9370207034427496,9.026184594479618,,,,,,,0.6719531461381574,7.136142335088296,,,,,1.2436592977910512,14.37174433233459,,,,,,,,,0.255685688108958,15.107918219725022,,,,,0.3433126088050536,13.033907773213992,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6531323600461731,8.083192512804068,,,,,,,,,0.019115826521702,9.37076915586032,,,,,,,,,,,,,2.4089563092550392,8.677060621341932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2008-11-30,96.58364922587904,,,,,,,,,,,,,,,0.3120777998105737,10.338190217125,,,0.6719531461381574,5.113563531826801,,,,,,,,,,,,,,,0.255685688108958,13.569627584584447,,,,,0.3433126088050536,13.804403240688616,,,,,,,,,0.465484143952222,10.338190217125,,,,,,,,,,,,,,,,,0.6531323600461731,6.584230650272448,,,,,,,,,0.019115826521702,8.301047667049117,,,,,,,,,,,,,2.4089563092550392,7.858015682957597,,,,,,,,,,,,,1.101637912289314,10.338190217125,0.910221162181904,10.338190217125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2008-12-31,102.04843339114748,,,,,,,,,,,,,,,,,,,0.6719531461381574,5.294990868467615,,,,,,,,,,,,,,,0.255685688108958,15.239892703545545,,,,,0.3433126088050536,13.0357491181541,,,,,,,,,,,,,,,,,,,,,,,,,2.233626203837957,9.911095340239534,,,,,,,3.411319931602172,9.911095340239534,,,0.019115826521702,8.721595850526564,,,,,,,,,,,,,2.4089563092550392,7.935101866734282,,,,,,,,,,,,,1.101637912289314,12.17672162276122,,,1.8828771579384591,9.911095340239534,1.2326287091688524,9.911095340239534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2009-01-31,93.51712693528638,,,,,,,,,,,,,,,,,,,0.6719531461381574,5.557052826158301,,,,,,,,,,,,,,,0.255685688108958,14.101345043314089,,,,,0.3433126088050536,12.4277582349956,,,,,,,,,,,,,,,,,,,,,,,,,2.233626203837957,6.482478925634595,,,,,,,3.411319931602172,9.720548623498065,,,0.019115826521702,8.145062452627782,,,,,,,,,,,,,2.4089563092550392,7.135328330709133,,,,,,,,,,,,,1.101637912289314,11.135000694816169,,,1.8828771579384591,8.533765929956937,1.2326287091688524,10.278785873575703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2009-03-31,98.94727305164434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9024910091993992,10.57151780706272,,,,,,,,,,,,,2.233626203837957,6.581752526788602,,,,,,,,,,,0.019115826521702,8.176794794658054,,,,,,,,,,,,,2.4089563092550392,7.28709306523247,,,,,,,,,,,,,1.101637912289314,13.472525822588906,,,,,,,1.6233494148653458,10.57151780706272,2.7821644838237165,10.57151780706272,0.3239186345047525,10.57151780706272,1.2660499789344888,10.57151780706272,2.2588714091503626,10.57151780706272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2009-04-30,114.74119193969852,,,,,,,,,,,,,,,,,,,0.944904150612404,12.056977178085672,,,,,,,,,,,,,,,0.1890759458583596,12.056977178085672,0.6081223503168576,12.056977178085672,,,0.352100610250624,12.056977178085672,,,,,,,,,,,0.9024910091993992,12.856363023061895,,,,,,,,,,,,,2.233626203837957,7.013586514367899,,,,,,,3.7701918484165686,12.056977178085672,,,0.019115826521702,9.660565155933572,,,,,,,,,,,,,2.4089563092550392,8.92518294200114,,,,,,,,,,,,,1.101637912289314,16.000608413905653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2009-05-31,110.22114239102912,0.5910645772014167,10.592375564410284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1890759458583596,11.331083474719984,0.6081223503168576,13.621126164381254,,,0.352100610250624,12.16094963650124,,,,,,,,,,,0.9024910091993992,13.583359149908684,,,,,,,,,,,,,2.233626203837957,7.19227644026278,,,,,,,3.7701918484165686,10.441417848528287,,,0.019115826521702,9.4604224289166,,,,,,,,,,,,,2.4089563092550392,8.587929380335801,,,,,,,,,,,,,1.101637912289314,13.250202303064231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2009-06-30,115.36663275533375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3920155139852568,10.95361203148478,,,,,,,,,0.9024910091993992,14.48527264115309,,,,,,,,,,,,,,,,,,,,,3.7701918484165686,10.42570266334241,,,0.019115826521702,9.603600366254886,,,,,,,,,,,,,,,,,,,,,,,,,,,1.101637912289314,15.130384895674702,,,,,,,,,1.4426022454910807,10.95361203148478,,,1.1566643846485816,10.95361203148478,2.402107931783881,10.95361203148478,0.2363583427972374,10.95361203148478,0.3309378557194239,10.95361203148478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2009-07-31,128.0935911660807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3920155139852568,11.574791018284214,,,,,,,,,0.9024910091993992,16.53507923834332,,,,,,,,,,,,,,,,,,,,,3.7701918484165686,11.180048631056415,,,0.019115826521702,11.491479580216174,,,,,,,,,,,,,,,,,,,,,,,,,,,1.101637912289314,17.56954648401184,,,,,,,,,1.4426022454910807,12.066898314853225,,,1.1566643846485816,11.011445471333433,2.402107931783881,12.611066641865376,0.2363583427972374,13.388494993422151,0.3309378557194239,10.664740792694536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2009-08-31,138.43030990912956,0.607200847185599,12.42124064440696,,,,,,,,,,,,,,,,,,,,,,,1.1016709378605103,12.42124064440696,,,,,,,,,0.1857580772417858,12.42124064440696,,,,,0.339538131845048,12.42124064440696,,,,,,,,,,,0.9024910091993992,18.73792551155872,,,,,,,,,,,,,,,,,,,,,3.7701918484165686,11.37806284082658,,,0.019115826521702,12.907961858779313,,,,,,,,,,,,,3.2747800423470297,12.42124064440696,,,,,,,,,,,,,1.101637912289314,20.87891583152319,,,1.4878980707645453,12.42124064440696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2009-09-30,148.72396874003945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,12.633439024458283,0.4466275154033437,15.07337026633697,,,,,,,,,0.9024910091993992,19.967809814145856,,,,,,,,,,,,,,,,,,,,,,,,,0.019115826521702,12.183854256798243,,,,,,,,,,,,,3.2747800423470297,13.498644046615242,,,,,,,,,,,,,,,,,,,,,,,1.5551908673216588,15.07337026633697,,,1.3446360584338248,15.07337026633697,,,,,0.4171506890533859,15.07337026633697,0.6940483553164216,15.073370266336967,0.8589733942805241,15.07337026633697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2009-10-31,144.12344651444906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,13.7294229984222,0.4466275154033437,15.336631821255676,,,,,,,,,0.9024910091993992,18.409960724993464,,,,,,,,,,,,,,,,,,,,,,,,,0.019115826521702,12.659838803883607,,,,,,,,,,,,,3.2747800423470297,12.712696024452814,,,,,,,,,,,,,,,,,,,,,,,1.5551908673216588,13.29345466277711,,,1.3446360584338248,14.750657920075623,,,,,0.4171506890533859,13.872750801147948,0.6940483553164216,14.439925117095044,0.8589733942805241,14.918107640345564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2009-11-30,145.95069694813526,,,,,,,,,,,,,,,,,,,0.6424124007670715,12.77115798811544,,,,,,,,,,,,,,,,,,,,,0.339538131845048,13.998487383953432,0.4466275154033437,16.137494260460773,,,,,,,,,0.9024910091993992,20.137259262644733,,,,,,,,,,,,,,,,,,,,,,,,,0.019115826521702,12.867819089778722,,,,,,,,,,,,,3.2747800423470297,13.010701270644578,,,,,,,,,,,,,,,,,,,,,,,1.5551908673216588,12.95780398492108,,,1.3446360584338248,15.127155657380529,,,,,0.4171506890533859,11.478070428527982,,,0.8589733942805241,17.464747621708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2009-12-31,153.27855250169264,0.6476302095946126,14.47415744297289,,,,,,,,,,,,,,,,,0.6424124007670715,15.578500718601484,,,,,,,,,,,,,,,,,,,,,0.339538131845048,13.931693400794872,,,,,,,,,0.6428349778254974,14.474157442972892,0.9024910091993992,24.133005293376417,,,,,,,,,,,,,2.561294074809012,14.47415744297289,,,,,,,4.169522614528152,14.474157442972889,,,0.019115826521702,13.585809487264353,,,,,,,,,,,,,3.2747800423470297,13.678756386791076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0960146891761564,14.474157442972892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2010-01-31,143.12462794185572,0.6476302095946126,14.210065759279424,,,,,,,,,,,,,,,,,0.6424124007670715,13.252967288690742,,,,,,,,,,,,,,,,,,,,,0.339538131845048,13.050446467841205,,,,,,,,,0.6428349778254974,13.604065351747888,0.9024910091993992,20.76587077334392,,,,,,,,,,,,,2.561294074809012,13.969013306633997,,,,,,,4.169522614528152,14.418544973389247,,,0.019115826521702,13.077901836574236,,,,,,,,,,,,,3.2747800423470297,13.223562160781553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0960146891761564,13.552190023573536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2010-03-31,159.63005340677282,,,,,,,,,,,,,,,,,,,0.6424124007670715,16.137400046402778,,,,,,,,,,,,,,,,,,,,,0.339538131845048,13.853115367940244,,,,,,,,,,,0.9024910091993992,21.312479898529343,,,,,,,1.7064047394176305,15.73990168764732,,,,,,,,,,,,,,,,,0.019115826521702,13.887647968016545,0.4224859125660608,15.739901687647322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5947215673909545,15.73990168764732,,,,,,,0.8370803120166338,15.73990168764732,,,,,2.0974741771971273,15.739901687647322,0.7973607836954772,15.73990168764732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2010-04-30,165.266376790631,,,,,,,,,,,,,,,,,,,0.6424124007670715,15.78407249079824,,,,,,,,,,,,,,,,,,,,,0.339538131845048,14.87798574940988,,,,,,,,,,,0.9024910091993992,22.460372143792668,,,,,,,1.7064047394176305,17.24264628194563,,,,,,,,,,,,,,,,,0.019115826521702,13.726119000560669,0.4224859125660608,15.925546713978544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5947215673909545,17.302729614529856,,,,,,,0.8370803120166338,16.536753965565193,,,,,2.0974741771971273,15.271568750555254,,,1.082633107664217,16.13858207949506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2010-05-31,157.35730586282378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,13.495048896800595,,,,,,,,,,,0.9024910091993992,19.02763812526015,,,,,,,1.7064047394176305,17.9648303510539,,,1.6385503679738107,14.547419375753387,,,,,,,,,,,,,0.019115826521702,13.099694158825963,0.4224859125660608,14.207739145629755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5947215673909545,18.450928048042943,,,0.2078323729276266,14.547419375753387,,,0.8370803120166338,17.029654355742256,,,,,2.0974741771971273,14.986934029961464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2010-06-30,142.30763673477745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,12.512861695555651,,,,,,,,,,,0.9024910091993992,16.485879184127057,,,,,,,1.7064047394176305,14.922595500706445,,,1.6385503679738107,13.587190631612543,,,,,,,,,,,,,0.019115826521702,12.521440406544478,,,,,,,,,,,,,,,,,,,0.7117135197745137,15.236367777103178,,,,,,,0.848952401577663,15.236367777103178,,,,,,,,,,,,,1.5947215673909545,14.352494106518591,,,0.2078323729276266,12.216071878403136,,,,,,,,,,,,,,,1.024638056110538,15.23636777710318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2010-07-31,150.01228573513927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,14.05253495767486,,,,,,,,,,,0.9024910091993992,14.425149665376775,,,,,,,1.7064047394176305,16.0589249842953,,,1.6385503679738107,11.650736362823825,,,,,,,,,,,,,0.019115826521702,11.976065315846338,,,,,,,,,,,,,,,,,,,0.7117135197745137,18.434125150371827,,,,,,,0.848952401577663,14.886530822207297,,,,,,,,,,,,,1.5947215673909545,16.345896065757284,,,0.2078323729276266,14.404851746399531,,,,,,,,,,,,,,,1.024638056110538,17.777470664386232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2010-08-31,140.22313670235064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,13.659783383566316,,,,,,,,,0.5026006043657215,11.979020965777792,0.9024910091993992,13.20619258776217,,,,,,,1.7064047394176305,15.696981843403888,,,,,,,,,,,,,,,,,0.019115826521702,11.549017237987032,,,,,,,,,,,,,,,,,,,0.7117135197745137,18.63852314610312,,,,,,,0.848952401577663,13.894444975772116,,,,,,,,,,,,,1.5947215673909545,13.236189313513922,,,,,0.4392485440708528,11.979020965777792,,,,,,,,,,,,,1.024638056110538,16.38396228268646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2010-09-30,162.8259598701478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,15.08476097974946,,,,,,,,,0.5026006043657215,13.121407575448712,0.9024910091993992,15.518370497795107,,,0.6290426749586443,17.192053006800723,,,,,,,,,2.0646980783225146,17.192053006800723,0.7022422128942795,17.192053006800723,,,,,,,,,0.019115826521702,12.378071707631712,,,,,,,,,,,,,,,,,,,0.7117135197745137,22.107849627898855,,,,,,,0.848952401577663,15.847287454421046,,,1.8686319131984523,17.192053006800723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2010-10-31,176.2318967618764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,15.373234464499818,,,,,,,,,0.5026006043657215,13.569220296550446,0.9024910091993992,17.49711914809403,,,0.6290426749586443,16.699511997205477,,,,,,,,,2.0646980783225146,19.99315985635965,0.7022422128942795,18.378068536451,,,,,,,,,0.019115826521702,11.993460204616603,,,,,,,,,,,,,,,,,,,0.7117135197745137,24.541546113630343,,,,,,,0.848952401577663,17.14744660611395,,,1.8686319131984523,21.039129538355105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2010-11-30,182.47710483347743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,15.069865775143528,,,,,,,,,0.5026006043657215,13.871742361376109,0.9024910091993992,18.31157266611588,,,0.6290426749586443,16.741422339763346,,,,,,,2.8915511692741265,20.531823389229103,2.0646980783225146,26.46254690589693,0.7022422128942795,18.20029258134883,,,,,,,,,0.019115826521702,11.851429753568851,,,,,,,,,,,,,,,,,,,0.7117135197745137,26.31491398991146,,,,,,,0.848952401577663,15.121495071123409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
2010-12-31,199.84706060077116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339538131845048,17.12846853720574,,,,,,,,,0.5026006043657215,15.699953401844825,0.9024910091993992,18.530217004736045,,,,,,,1.6383784617430657,20.817824764677106,,,,,,,,,,,,,,,,,0.019115826521702,13.20941881638254,,,,,,,,,,,,,,,,,,,0.7117135197745137,31.18987901721645,,,,,,,,,,,,,,,,,,,,,1.6966441718023668,20.817824764677106,4.42932459776675,20.817824764677106,,,,,,,,,,,,,,,,,,,2.042405187428921,20.817824764677106,1.0145672312749334,20.817824764677106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
