date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,ORCL_shares,ORCL_value,EBAY_shares,EBAY_value,EA_shares,EA_value,CTRA_shares,CTRA_value,CVX_shares,CVX_value,VTRS_shares,VTRS_value,TRMB_shares,TRMB_value,TXN_shares,TXN_value,TTWO_shares,TTWO_value,FCX_shares,FCX_value,DECK_shares,DECK_value,SNPS_shares,SNPS_value,COP_shares,COP_value,HAS_shares,HAS_value,FFIV_shares,FFIV_value,NEM_shares,NEM_value,RMD_shares,RMD_value,TECH_shares,TECH_value,WDC_shares,WDC_value,ADM_shares,ADM_value,APA_shares,APA_value,GPN_shares,GPN_value,AES_shares,AES_value,FAST_shares,FAST_value,CSGP_shares,CSGP_value,JBL_shares,JBL_value,MU_shares,MU_value,LRCX_shares,LRCX_value,GLW_shares,GLW_value,CHRW_shares,CHRW_value,CTSH_shares,CTSH_value,EMN_shares,EMN_value,F_shares,F_value,GRMN_shares,GRMN_value,EOG_shares,EOG_value,DVN_shares,DVN_value,EQIX_shares,EQIX_value,MGM_shares,MGM_value,GWW_shares,GWW_value,VLO_shares,VLO_value,CVS_shares,CVS_value,ADSK_shares,ADSK_value,NVR_shares,NVR_value,FDX_shares,FDX_value,PWR_shares,PWR_value,AXON_shares,AXON_value,XOM_shares,XOM_value,J_shares,J_value,MOS_shares,MOS_value,T_shares,T_value,NOC_shares,NOC_value,SBUX_shares,SBUX_value,DLTR_shares,DLTR_value,WMB_shares,WMB_value,JBHT_shares,JBHT_value,ALGN_shares,ALGN_value,NVDA_shares,NVDA_value,LVS_shares,LVS_value,WSM_shares,WSM_value,HRL_shares,HRL_value,AMAT_shares,AMAT_value,FSLR_shares,FSLR_value,MPWR_shares,MPWR_value,AMP_shares,AMP_value,TKO_shares,TKO_value,LUV_shares,LUV_value,EXPD_shares,EXPD_value,MOH_shares,MOH_value,PRU_shares,PRU_value,AKAM_shares,AKAM_value,ULTA_shares,ULTA_value,CMI_shares,CMI_value,EL_shares,EL_value,RL_shares,RL_value,LULU_shares,LULU_value,TPR_shares,TPR_value,GILD_shares,GILD_value,TSLA_shares,TSLA_value,TER_shares,TER_value,CMG_shares,CMG_value,RCL_shares,RCL_value,WST_shares,WST_value,TRV_shares,TRV_value,DD_shares,DD_value,ABT_shares,ABT_value,PCAR_shares,PCAR_value,SLB_shares,SLB_value,GE_shares,GE_value,TJX_shares,TJX_value,TSCO_shares,TSCO_value,SWKS_shares,SWKS_value,APD_shares,APD_value,PSX_shares,PSX_value,NUE_shares,NUE_value,SMCI_shares,SMCI_value,STLD_shares,STLD_value,FANG_shares,FANG_value,TYL_shares,TYL_value,BIIB_shares,BIIB_value,QCOM_shares,QCOM_value,ROST_shares,ROST_value,MNST_shares,MNST_value,BMY_shares,BMY_value,REGN_shares,REGN_value,META_shares,META_value,DAL_shares,DAL_value,TXT_shares,TXT_value,WAT_shares,WAT_value,CNC_shares,CNC_value,CF_shares,CF_value,AMZN_shares,AMZN_value,ALB_shares,ALB_value,WY_shares,WY_value,VRTX_shares,VRTX_value,ACGL_shares,ACGL_value,TTD_shares,TTD_value,AMD_shares,AMD_value,OXY_shares,OXY_value,INCY_shares,INCY_value,KEYS_shares,KEYS_value,EPAM_shares,EPAM_value,ENPH_shares,ENPH_value,ON_shares,ON_value,run
2006-07-31,104.89912604387976,,,,,,,,,,,1.2789645882386231,8.671880869881706,0.6567904896865373,11.259843940101542,,,,,,,,,,,,,1.2977020123572995,10.008381477817336,0.4913165667980448,8.84774840035084,0.9770033901044248,11.745114845335989,0.8462170764033266,7.680193734813794,,,,,,,,,1.0086725507062224,12.111635344782531,,,,,0.6343694386533218,11.524775810265336,4.8650550346064465,11.52477581026534,0.6438422377581933,11.524775810265336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
2006-08-31,109.64084269844656,,,,,,,,,,,,,,,,,,,0.5808822458760895,10.946725524674722,,,,,,,1.2977020123572995,10.231353468841712,,,,,0.8462170764033266,8.87673220116053,0.2201788286202658,10.946725524674722,,,,,,,1.0086725507062224,12.34867400984336,,,,,0.6343694386533218,12.366240212719138,4.8650550346064465,11.084215182508212,,,0.4305319901460073,10.946725524674722,0.9686801828822188,10.946725524674722,0.4370822715643039,10.946725524674722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
2006-09-30,114.5002999655394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0086725507062224,11.872076383545888,,,,,,,,,0.5782523504365726,11.403135953554834,,,,,,,0.3873199186231749,11.403135953554834,0.6802160869791247,11.403135953554834,1.070295517797483,11.403135953554834,1.0401784089314103,11.403135953554832,0.4841405593117742,11.403135953554834,0.2480792089957818,11.403135953554834,0.5501580476999024,11.403135953554834,0.8551231048124762,11.403135953554834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
2006-10-31,120.2772718546659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2361913222066075,12.170841237160772,,,,,,,,,,,,,0.5925582757050284,12.170841237160772,4.12027726075873,12.17084123716077,,,,,,,,,,,0.6802160869791247,12.46270282080723,1.070295517797483,12.528644918393084,1.0401784089314103,11.516537438210031,0.4841405593117742,11.589776734131496,,,0.5501580476999024,11.325403757320196,,,3.7086172681161687,12.170841237160772,2.570399344028603,12.170841237160772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
2006-11-30,123.49075007270706,,,,,,,,,,,,,,,,,,,0.5238373445511388,12.084927378932305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12027726075873,12.761413747988485,,,,,,,,,0.3733460802645425,12.084927378932305,0.6802160869791247,14.165390250519962,1.070295517797483,12.055575924502245,1.0401784089314103,12.927754370821416,0.4841405593117742,10.566266499617678,,,,,,,,,2.570399344028603,12.674639763528058,0.5464871975915216,12.0849273789323,0.8474790778885272,12.084927378932305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
2006-12-31,124.12373105827383,,,,,,,,,,,,,,,,,,,0.5238373445511388,14.046698673898112,,,4.937969710526747,12.576548187892838,,,,,,,,,,,,,,,,,,,,,,,,,0.660615551115714,12.576548187892838,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29792093114564,12.57654818789284,,,0.5464871975915216,10.486018086462716,0.8474790778885272,11.555176982663127,2.9123565817091,12.576548187892838,1.013420183451836,12.576548187892838,0.4676042790382876,12.576548187892838,0.7321962507830242,12.576548187892838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
2007-01-31,130.6456303787401,,,,,,,,,,,,,,,,,,,0.5238373445511388,15.041989428717187,,,4.937969710526747,12.708481552198446,,,,,,,,,,,,,,,,,,,,,,,,,0.660615551115714,13.138861693499512,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29792093114564,13.067271857059197,,,0.5464871975915216,10.246827788038727,0.8474790778885272,10.719166532814189,2.9123565817091,11.381500608858332,1.013420183451836,14.008309022539892,0.4676042790382876,16.431542729251838,0.7321962507830242,13.901679165762785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
2007-03-31,129.70722525257935,,,,,,,,,,,,,,,,,,,0.5238373445511388,12.85496891487236,,,,,,,,,,,,,1.1164176032553077,13.954825037438546,0.2844170163034658,13.95482503743855,,,0.3867916861513464,13.954825037438548,,,,,,,,,,,,,,,0.5033075497383751,13.954825037438546,,,,,,,,,,,,,,,,,,,,,,,3.1232822828968096,13.954825037438548,0.5464871975915216,9.169445780987346,0.8474790778885272,9.999035294649804,,,,,,,,,0.7547814630953094,13.954825037438548,3.3994211869129805,13.954825037438548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
2007-04-30,134.11042510484145,,,,,,,,,,,,,,,,,,,0.5238373445511388,13.054026666179997,,,,,,,,,,,,,1.1164176032553077,14.287385835332072,0.2844170163034658,13.968681123083124,,,0.3867916861513464,14.677475860400962,,,,,,,,,,,,,,,0.5033075497383751,14.15899325485113,,,,,,,,,,,,,,,,,,,,,,,3.1232822828968096,15.244740953877468,0.5464871975915216,9.978889708033671,0.8474790778885272,9.494118236304825,,,,,,,,,0.7547814630953094,15.025984214069576,3.3994211869129805,14.220129252708611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
2007-05-31,137.31881388135253,,,0.0871589169413351,11.211251911744588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1164176032553077,13.706460620222654,0.2844170163034658,13.54194276228723,,,0.3867916861513464,15.375589231654784,,,,,,,,,,,,,,,0.5033075497383751,15.808661584537608,,,,,,,,,,,,,,,,,,,,,,,3.1232822828968096,16.94693003634376,,,0.8474790778885272,10.08180823841628,,,,,,,,,0.7547814630953094,14.68419124794466,3.3994211869129805,14.750726336456374,0.3186641589373128,11.211251911744588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
2007-06-30,141.41280958428828,,,0.0871589169413351,11.907650806944558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1164176032553077,13.546494949826712,,,2.145855398257794,14.17321225387086,0.3867916861513464,16.009490614880573,,,,,,,,,,,,,,,0.5033075497383751,16.11910663626432,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8474790778885272,10.371515158037004,,,,,,,,,0.7547814630953094,14.278022284876782,3.3994211869129805,16.66089237184577,,,0.5497363530641168,14.17321225387086,0.2859550067358198,14.173212253870858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
2007-07-31,138.0258652023302,,,0.0871589169413351,11.052622044540383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1164176032553077,13.639105645078136,,,2.145855398257794,13.143271200982296,0.3867916861513464,16.20333795887163,,,,,,,,,,,,,,,0.5033075497383751,16.599591550948144,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8474790778885272,9.825212436027815,,,,,,,,,0.7547814630953094,15.381103847987522,3.3994211869129805,15.051404987419229,,,0.5497363530641168,13.598988323769962,0.2859550067358198,13.531227206705108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
2007-08-31,136.27035826597535,,,,,,,,,,,,,,,0.2044577720593045,10.024533896649803,,,,,,,,,,,0.9032148059559983,10.024533896649803,,,,,1.1164176032553077,14.354739745777795,,,2.145855398257794,12.81276588851145,0.3867916861513464,16.678449716242028,,,,,,,,,,,,,,,0.5033075497383751,16.89988958271496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7547814630953094,14.92069677223708,3.3994211869129805,13.813335399519088,,,0.5497363530641168,13.08323406731392,0.2859550067358198,13.65817930035944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
