date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,JKHY_shares,JKHY_value,MSFT_shares,MSFT_value,TECH_shares,TECH_value,AAPL_shares,AAPL_value,CHRW_shares,CHRW_value,ADP_shares,ADP_value,CAH_shares,CAH_value,SYY_shares,SYY_value,MU_shares,MU_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,EA_shares,EA_value,DE_shares,DE_value,ITW_shares,ITW_value,NUE_shares,NUE_value,TRV_shares,TRV_value,CVX_shares,CVX_value,GPC_shares,GPC_value,GWW_shares,GWW_value,COP_shares,COP_value,FAST_shares,FAST_value,WDC_shares,WDC_value,EL_shares,EL_value,HUBB_shares,HUBB_value,CPRT_shares,CPRT_value,AES_shares,AES_value,F_shares,F_value,HAS_shares,HAS_value,EMN_shares,EMN_value,DVN_shares,DVN_value,RMD_shares,RMD_value,EBAY_shares,EBAY_value,XOM_shares,XOM_value,VLO_shares,VLO_value,FDX_shares,FDX_value,WSM_shares,WSM_value,FCX_shares,FCX_value,WST_shares,WST_value,CTRA_shares,CTRA_value,MGM_shares,MGM_value,CSGP_shares,CSGP_value,DECK_shares,DECK_value,EOG_shares,EOG_value,NVR_shares,NVR_value,CTSH_shares,CTSH_value,LRCX_shares,LRCX_value,GRMN_shares,GRMN_value,MNST_shares,MNST_value,KR_shares,KR_value,TXN_shares,TXN_value,GLW_shares,GLW_value,CMI_shares,CMI_value,AXON_shares,AXON_value,PWR_shares,PWR_value,HRL_shares,HRL_value,ADSK_shares,ADSK_value,J_shares,J_value,WMB_shares,WMB_value,VRSN_shares,VRSN_value,LVS_shares,LVS_value,AMAT_shares,AMAT_value,MPWR_shares,MPWR_value,TER_shares,TER_value,AMP_shares,AMP_value,EXPD_shares,EXPD_value,MOS_shares,MOS_value,KLAC_shares,KLAC_value,PCAR_shares,PCAR_value,TKO_shares,TKO_value,FSLR_shares,FSLR_value,PHM_shares,PHM_value,PRU_shares,PRU_value,NVDA_shares,NVDA_value,DD_shares,DD_value,DHR_shares,DHR_value,AOS_shares,AOS_value,LULU_shares,LULU_value,SMCI_shares,SMCI_value,LUV_shares,LUV_value,TPR_shares,TPR_value,ULTA_shares,ULTA_value,TJX_shares,TJX_value,UAL_shares,UAL_value,RL_shares,RL_value,INTC_shares,INTC_value,GE_shares,GE_value,BAX_shares,BAX_value,NEM_shares,NEM_value,TXT_shares,TXT_value,ALB_shares,ALB_value,STLD_shares,STLD_value,EPAM_shares,EPAM_value,APD_shares,APD_value,DHI_shares,DHI_value,RCL_shares,RCL_value,NWSA_shares,NWSA_value,QCOM_shares,QCOM_value,SWKS_shares,SWKS_value,FANG_shares,FANG_value,PSX_shares,PSX_value,REGN_shares,REGN_value,DAL_shares,DAL_value,ACGL_shares,ACGL_value,JBHT_shares,JBHT_value,WY_shares,WY_value,CF_shares,CF_value,DELL_shares,DELL_value,OXY_shares,OXY_value,LEN_shares,LEN_value,INCY_shares,INCY_value,run
2006-07-31,97.04449960603178,,,,,0.39790609929711,10.484983728964114,,,0.2743109470084222,9.893822340436456,1.2171053549468536,8.252452199049833,0.5513776467164808,9.452676955219706,,,,,,,,,,,,,,,,,,,,,,,,,0.4862076910547491,8.755746521643752,1.26551513332222,9.760142570056908,0.8672118130005514,10.425248520226148,,,,,0.3350713435873271,9.71872550570916,0.324127561891338,9.939237209256405,0.3553897872645428,10.36146405546928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2006-08-31,96.75554735874134,0.3369857263134106,9.741350377088748,,,,,,,,,1.2171053549468536,8.656893052905277,,,,,,,0.5169196461676465,9.741350377088745,,,,,,,,,,,,,,,,,0.5771826164314217,9.741350377088748,,,1.26551513332222,9.977585397797004,,,,,,,,,,,0.3553897872645428,9.931616268417814,0.31710735981311,9.741350377088748,0.4249122812719884,9.741350377088748,0.2014611366669366,9.741350377088748,0.3831248568799569,9.741350377088748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2006-09-30,99.33983004124542,0.3369857263134106,8.756539595473464,,,,,,,,,,,,,,,,,0.5169196461676465,10.780358984199232,,,,,,,,,,,0.415757851970851,9.841920950190405,,,0.5112488142580356,9.841920950190405,,,,,,,,,,,,,,,,,0.3553897872645428,10.608058560644666,,,0.4249122812719884,10.165607810026865,0.2014611366669366,9.819660339949188,,,3.127191157101204,9.841920950190405,0.8977665193587697,9.841920950190405,0.62255233388409,9.841920950190405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2006-10-31,103.85212263012384,,,,,,,,,,,,,,,,,,,0.5169196461676465,11.449769965424174,,,,,,,,,,,0.415757851970851,10.318678369664523,,,0.5112488142580356,10.292086663225566,,,,,,,,,,,,,,,,,0.3553897872645428,11.6354080033731,,,,,0.2014611366669366,10.663610078951516,,,3.127191157101204,10.262733278955396,0.8977665193587697,9.93979652162589,0.62255233388409,9.856557736353013,0.3066813323219374,9.716741006275337,5.373932058776752,9.716741006275337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2006-11-30,105.83752168117968,,,,,,,,,0.2957836862080112,10.602069843657638,,,,,,,,,0.5169196461676465,11.925336079336248,,,,,,,,,,,0.415757851970851,10.066141127655095,,,0.5112488142580356,10.602697660524866,,,,,,,,,,,,,,,,,0.3553897872645428,11.790150820671796,,,,,,,,,3.127191157101204,9.17881808093716,0.8977665193587697,11.157802300992364,0.62255233388409,10.076193242208328,0.3066813323219374,10.291657364217183,5.373932058776752,10.146655160978996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2006-12-31,107.15888393045498,,,,,,,,,0.2957836862080112,10.744261387755284,,,,,,,,,0.5169196461676465,13.861200588050316,,,,,,,,,,,0.415757851970851,10.279024646161789,,,0.5112488142580356,10.871831514890385,,,,,,,,,,,,,,,,,0.3553897872645428,12.2179677624576,,,0.3530974142959533,9.36597545401136,,,,,,,0.8977665193587697,11.12517768129845,0.62255233388409,9.961493987807058,,,,,0.6497749510558672,9.36597545401136,2.3970143855138017,9.36597545401136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2007-01-31,108.92554082231588,,,,,,,,,0.2957836862080112,11.412855009571166,,,,,,,,,0.5169196461676465,14.843347718579649,,,,,,,,,,,0.415757851970851,10.007599845180495,,,0.5112488142580356,10.218225462061367,,,,,,,,,,,0.3318364578006084,11.62994858155412,,,,,,,,,0.3530974142959533,9.450655445516986,,,,,,,0.8977665193587697,10.65755099754508,0.62255233388409,11.731374906792896,,,,,0.6497749510558672,8.834786835857075,2.3970143855138017,10.139196019657057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2007-03-31,106.39417384613944,,,,,,,,,0.2957836862080112,10.966848360356709,,,,,,,,,0.5169196461676465,12.685208590208116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2917592422214328,10.526205431866162,0.3530974142959533,9.744998475918631,0.185946366220362,10.526205431866162,0.3796478028023906,10.526205431866162,,,,,,,,,,,,,2.3970143855138017,9.83988582845902,0.6547723543300055,10.526205431866162,0.5693357399481981,10.526205431866162,0.2407253805954475,10.526205431866162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2007-04-30,110.79797242831864,,,,,,,,,,,,,,,,,,,0.5169196461676465,12.88163762193559,,,,,,,,,,,0.4465568535097689,11.214391167980128,,,0.589049050798166,11.214391167980123,,,,,,,,,,,,,,,,,,,0.2917592422214328,11.071308533906551,0.3530974142959533,9.901112456838716,0.185946366220362,11.2593921014135,0.3796478028023906,10.680209977849298,,,,,,,,,,,,,2.3970143855138017,10.02695598381651,,,0.5693357399481981,11.334182248618095,,,0.6371397355609818,11.214391167980128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2007-05-31,115.51292343172722,0.4547972420392699,12.057438352625946,0.0937373699364374,12.057438352625946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2917592422214328,11.597901778931767,0.3530974142959533,10.283850393711154,0.185946366220362,11.999391167587047,0.3796478028023906,11.924566535604072,,,,,,,,,,,,,2.3970143855138017,10.40109743751702,0.6642663995502553,12.057438352625946,0.5693357399481981,11.076362707872358,0.2480520484449921,12.057438352625946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2007-06-30,117.95943845350403,0.4547972420392699,11.653076789539174,0.0937373699364374,12.80639902301408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2917592422214328,12.076049527224605,0.3530974142959533,9.939179559553734,0.185946366220362,12.73353117543776,0.3796478028023906,12.15873703799408,3.3403797884851665,11.532276904809656,,,,,,,,,,,2.3970143855138017,11.748003013285166,0.6642663995502553,11.779908517836123,,,,,,,0.950418168390538,11.532276904809656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2007-07-31,115.16262037698948,0.4547972420392699,11.82436309366704,0.0937373699364374,11.886835652788628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2917592422214328,12.222266379209929,0.3530974142959533,9.603732032221536,0.185946366220362,11.95487083628267,0.3796478028023906,12.521172491338517,3.3403797884851665,12.416616185069747,,,,,,,,,,,2.3970143855138017,10.613106394104715,0.6642663995502553,10.50853903218492,,,,,,,0.950418168390538,11.611118280121778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2007-08-31,116.49070473577058,0.4547972420392699,12.062562420521314,,,,,,,,,,,,,,,,,0.4721318620906992,10.698507922933638,,,,,,,,,,,,,,,,,,,,,0.963940403433284,10.698507922933638,,,,,,,,,,,,,0.2917592422214328,12.580654874036142,,,0.185946366220362,12.536463947669535,0.3796478028023906,12.747693382467531,3.3403797884851665,12.565385312078432,,,,,,,,,,,2.3970143855138017,9.740119193682924,0.6642663995502553,10.640467284441636,,,,,,,0.950418168390538,12.22034247500578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2007-09-30,120.70816522371064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2266835347884865,11.849566500852742,,,,,,,0.2917592422214328,13.510006402821904,,,,,0.3796478028023906,13.663026865030542,,,,,,,,,,,,,2.3970143855138017,10.588166449888984,,,,,,,,,,,0.2426524870355668,11.849566500852742,0.3377478258363544,11.849566500852742,0.1371861471832209,11.849566500852742,1.1183590117207058,11.84956650085274,0.3221774029098549,11.849566500852742,0.6615168115167913,11.849566500852742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2007-10-31,122.28345202937668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872052475398691,11.420922082048069,,,,,0.2266835347884865,12.410562072922424,,,,,,,0.2917592422214328,13.211161973314162,,,,,0.3796478028023906,13.22559278072021,,,,,,,,,,,,,2.3970143855138017,11.062076824336645,,,,,,,,,,,0.2426524870355668,11.776589513298584,0.3377478258363544,12.422823294403226,0.1371861471832209,11.700708143636964,,,0.3221774029098549,13.294467212054252,0.6615168115167913,11.758548132642163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
2007-11-30,115.6139581640997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2266835347884865,13.764585101088356,,,,,,,0.2917592422214328,12.671221953872136,,,,,0.3796478028023906,12.520234030888474,,,,,,,0.3112791090284709,11.232539612503686,,,,,2.3970143855138017,9.36597545401136,,,,,,,,,,,0.2426524870355668,11.414292681125298,0.3377478258363544,11.482689110371252,,,,,0.3221774029098549,11.20613222296722,0.6615168115167913,10.72374838476824,1.8205079846182863,11.232539612503686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64
