date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,AAPL_shares,AAPL_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,CVX_shares,CVX_value,COP_shares,COP_value,EA_shares,EA_value,GWW_shares,GWW_value,WSM_shares,WSM_value,EBAY_shares,EBAY_value,VLO_shares,VLO_value,EOG_shares,EOG_value,TRV_shares,TRV_value,ZBH_shares,ZBH_value,XOM_shares,XOM_value,FAST_shares,FAST_value,RMD_shares,RMD_value,QCOM_shares,QCOM_value,APA_shares,APA_value,AES_shares,AES_value,WDC_shares,WDC_value,ADM_shares,ADM_value,MU_shares,MU_value,TSCO_shares,TSCO_value,CHRW_shares,CHRW_value,MSFT_shares,MSFT_value,FCX_shares,FCX_value,A_shares,A_value,F_shares,F_value,HSIC_shares,HSIC_value,NEM_shares,NEM_value,NVR_shares,NVR_value,DE_shares,DE_value,GRMN_shares,GRMN_value,EMN_shares,EMN_value,CMI_shares,CMI_value,PWR_shares,PWR_value,WST_shares,WST_value,CPRT_shares,CPRT_value,ACN_shares,ACN_value,CTRA_shares,CTRA_value,DVN_shares,DVN_value,DD_shares,DD_value,FFIV_shares,FFIV_value,MGM_shares,MGM_value,DECK_shares,DECK_value,CSGP_shares,CSGP_value,CTSH_shares,CTSH_value,ECL_shares,ECL_value,TXN_shares,TXN_value,HRL_shares,HRL_value,WMB_shares,WMB_value,FDX_shares,FDX_value,TECH_shares,TECH_value,GLW_shares,GLW_value,T_shares,T_value,TJX_shares,TJX_value,DLTR_shares,DLTR_value,EXPD_shares,EXPD_value,SBUX_shares,SBUX_value,ROST_shares,ROST_value,DHI_shares,DHI_value,MOS_shares,MOS_value,MPWR_shares,MPWR_value,AMAT_shares,AMAT_value,FSLR_shares,FSLR_value,CMG_shares,CMG_value,AKAM_shares,AKAM_value,TKO_shares,TKO_value,GPN_shares,GPN_value,GOOGL_shares,GOOGL_value,VZ_shares,VZ_value,TXT_shares,TXT_value,EW_shares,EW_value,PRU_shares,PRU_value,NTAP_shares,NTAP_value,ULTA_shares,ULTA_value,PHM_shares,PHM_value,PKG_shares,PKG_value,KDP_shares,KDP_value,LUV_shares,LUV_value,LULU_shares,LULU_value,EL_shares,EL_value,SMCI_shares,SMCI_value,PCAR_shares,PCAR_value,LRCX_shares,LRCX_value,ABT_shares,ABT_value,FTNT_shares,FTNT_value,ISRG_shares,ISRG_value,SWKS_shares,SWKS_value,TER_shares,TER_value,WAB_shares,WAB_value,STLD_shares,STLD_value,TSN_shares,TSN_value,AMP_shares,AMP_value,SHW_shares,SHW_value,RCL_shares,RCL_value,TPR_shares,TPR_value,NUE_shares,NUE_value,ALB_shares,ALB_value,MPC_shares,MPC_value,PSX_shares,PSX_value,NCLH_shares,NCLH_value,FANG_shares,FANG_value,MNST_shares,MNST_value,EPAM_shares,EPAM_value,GE_shares,GE_value,APD_shares,APD_value,CSCO_shares,CSCO_value,TSLA_shares,TSLA_value,WY_shares,WY_value,WMT_shares,WMT_value,MHK_shares,MHK_value,CF_shares,CF_value,OXY_shares,OXY_value,AMD_shares,AMD_value,LEN_shares,LEN_value,INCY_shares,INCY_value,run
2006-07-31,104.1159374336883,,,,,,,,,,,1.2789645882386231,8.671879040308188,0.6567905719645603,11.259849108840193,,,,,,,,,,,1.2977021397409707,10.008380603871837,0.4913168431012383,8.847750564748518,,,0.9770033443225408,11.745115226708853,,,0.4170812912741273,11.415551886095226,,,,,,,0.994611227039048,9.027006340911898,0.3189025244667123,11.134942993506128,0.4507170700354737,11.746652878651703,0.3518687261200814,10.25880879004576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2006-08-31,103.38511102648889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3434816202522934,10.551547459174326,0.4170812912741273,10.60472825260436,,,,,1.116662693037511,10.551547459174326,0.994611227039048,10.433370050726692,0.3189025244667123,9.478651401021596,0.4507170700354737,10.277400234959254,0.3518687261200814,9.83322379130533,0.1791361877518056,10.551547459174326,0.3019702845938236,10.551547459174328,3.5272504840365544,10.551547459174326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2006-09-30,104.31266576624486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4170812912741273,9.952691092997329,,,,,1.116662693037511,11.600974571970044,,,0.3189025244667123,8.509911262048721,,,0.3518687261200814,10.50295342324452,,,,,,,0.6337606295729268,10.624355902664044,0.4534833997503356,10.624355902664044,0.2311366534696885,10.624355902664044,0.7967221423698413,10.624355902664044,0.9691391616977956,10.624355902664044,0.4510757652734212,10.624355902664044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2006-10-31,108.63947866863089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3572058786617723,11.539996588892684,0.4170812912741273,10.07139611588561,,,,,,,,,0.3189025244667123,8.65210562822181,0.4930805063218018,11.539996588892684,0.3518687261200814,11.520123623774074,0.1850073856278695,11.539996588892684,,,,,0.6337606295729268,11.61156312175141,0.4534833997503356,10.636047444554045,,,,,0.9691391616977956,10.730011680031296,0.4510757652734212,10.798241287734616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2006-11-30,114.23449535709828,,,,,,,,,0.3363391374891289,12.055738073423203,,,,,,,,,,,,,,,,,,,,,,,,,0.4170812912741273,11.31724795900682,,,,,,,,,0.3189025244667123,9.10513032304138,0.4930805063218018,12.245349208710072,0.3518687261200814,11.673337337393216,,,,,,,0.6337606295729268,13.197960428562268,0.4534833997503356,10.694511208660652,,,,,0.9691391616977956,12.04485104417965,0.4510757652734212,9.844631700697825,0.8454321209692673,12.055738073423203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2006-12-31,112.29090331426792,,,,,,,,,0.3363391374891289,12.217424481531886,,,,,,,,,,,0.5148777891178833,10.949012376486476,,,,,,,,,,,,,,,,,0.2143930072567398,10.949012376486476,,,,,,,0.4930805063218018,10.842505411550311,,,,,,,,,,,,,,,,,0.9691391616977956,12.009632759804942,,,0.8454321209692673,11.527266402461908,5.962081006448898,10.949012376486476,0.4070914341517785,10.949012376486476,0.5173999759565487,10.949012376486476,0.5751249875985157,10.949012376486476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2007-01-31,119.00949856979484,,,,,,,,,0.3363391374891289,12.977690218209943,,,,,,,,,,,0.5148777891178833,10.290755076086224,,,,,,,,,,,,,,,,,0.2143930072567398,12.156002708428597,,,,,,,0.4930805063218018,12.002277432621534,,,,,,,,,,,,,,,,,0.9691391616977956,11.504825951435544,,,0.8454321209692673,10.693273596270313,,,0.4070914341517785,14.30513373626254,0.5173999759565487,11.315692845744532,0.5751249875985157,11.438554437749731,0.6048518974069714,12.325292566985873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2007-03-31,116.37037240276268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3240407967280496,11.690874606034674,0.4216538030176178,11.690874606034674,,,,,,,,,0.3483642043835948,11.690874606034674,,,0.3509028648939261,11.690874606034674,,,,,,,,,,,,,0.830665621718502,11.690874606034674,0.9691391616977956,9.867150311325585,,,,,,,,,,,,,0.6048518974069714,12.976225243159718,2.8479186749153267,11.690874606034674,0.5402633299062136,11.690874606034672,0.4026378422706576,11.690874606034674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2007-04-30,119.32550840465424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3240407967280496,12.296285421967532,0.4216538030176178,11.86191973613871,,,,,,,,,0.3483642043835948,12.73142768319694,,,0.3509028648939261,12.278778527363476,,,,,,,,,,,,,,,0.9691391616977956,10.377824215068571,,,,,,,,,,,,,,,2.8479186749153267,11.913134677639423,0.5402633299062136,11.044676845355642,0.4026378422706576,11.637122030171692,0.0152817592644127,12.592169633876123,0.3280056277816162,12.592169633876123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2007-05-31,124.08547632293632,,,0.094361544407871,12.137725917934183,,,,,0.3112823831510189,12.137725917934183,,,,,,,,,,,,,,,,,,,,,,,,,0.4216538030176178,13.243955283373396,,,,,,,,,0.3483642043835948,13.5272591061163,,,0.3509028648939261,12.294671585052706,,,,,,,,,,,,,,,0.9691391616977956,11.041111916759467,,,1.0202999006440747,12.137725917934183,,,,,,,,,,,2.8479186749153267,12.357653462855472,0.5402633299062136,11.341292633237217,,,,,0.3280056277816162,13.866354581739207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2007-06-30,127.54800402360948,,,0.094361544407871,12.891673736253615,,,,,0.3112823831510189,12.57835345546406,,,,,,,,,,,,,,,,,,,,,,,0.3002116435553159,12.425899459937243,0.4216538030176178,13.504042738411243,,,0.1814541751451098,12.425899459937243,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598340066200312,12.425899459937249,1.0202999006440747,12.486508914193845,,,,,,,,,,,2.8479186749153267,13.957927879600488,,,,,,,,,0.3071601170474221,12.425899459937243,0.6568723204001901,12.425899459937243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2007-07-31,127.50410062600724,,,0.094361544407871,11.965987215987266,,,,,0.3112823831510189,12.853479232762702,,,,,,,,,,,,,,,,,,,,,,,0.3002116435553159,12.576355717974852,0.4216538030176178,13.906571695092955,,,0.1814541751451098,11.666060101517097,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598340066200312,12.617412607003631,1.0202999006440747,11.828803251712486,,,,,,,,,,,2.8479186749153267,12.609551741457151,,,,,,,,,0.3071601170474221,14.093996929694278,0.6568723204001901,13.385882132804817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2007-08-31,129.815422952264,,,,,,,,,,,,,,,,,,,0.5319219971402883,12.053352374034077,,,,,,,,,,,,,0.3002116435553159,12.945118878145378,0.4216538030176178,14.158159129065869,0.2336903921656628,12.05335237403408,0.1814541751451098,12.233604162008003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598340066200312,12.65496521144684,,,,,,,,,,,,,2.8479186749153267,11.572336715974876,,,,,,,,,0.3071601170474221,17.105980841122427,0.6568723204001901,12.985200892398352,0.3081886508365728,12.05335237403408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2007-09-30,136.14370971179042,,,,,,,,,,,,,,,,,,,0.5319219971402883,10.813974161279631,,,,,,,,,,,,,0.3002116435553159,13.901396444635232,0.4216538030176178,15.17475971825429,,,,,,,,,0.3974911738187806,13.94561052286236,,,,,0.1987844702573652,13.945610522862362,0.2855748910650492,13.94561052286236,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8479186749153267,12.579916250447116,,,,,,,0.2667812475187542,13.945610522862358,,,,,,,0.5372451746548446,13.945610522862358,0.778531163092036,13.94561052286236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
2007-10-31,138.81584386835092,,,,,,,,,,,,,,,,,,,0.5319219971402883,11.101212526724522,,,,,,,,,,,,,0.3002116435553159,13.593896643046218,0.4216538030176178,14.68894036687402,,,,,1.437714658853028,14.682247700517046,,,0.3974911738187806,14.62026014473437,,,,,,,0.2855748910650492,13.859732380267298,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8479186749153267,13.142971567729514,,,,,,,0.2667812475187542,14.60583976584154,,,,,,,,,0.778531163092036,13.838495072099336,6.120790950249158,14.682247700517047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
