date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,MSFT_shares,MSFT_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,EA_shares,EA_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,CTSH_shares,CTSH_value,GEN_shares,GEN_value,GPC_shares,GPC_value,EBAY_shares,EBAY_value,FAST_shares,FAST_value,COP_shares,COP_value,EOG_shares,EOG_value,TTWO_shares,TTWO_value,TSCO_shares,TSCO_value,WSM_shares,WSM_value,POOL_shares,POOL_value,ZBH_shares,ZBH_value,DVN_shares,DVN_value,GLW_shares,GLW_value,ISRG_shares,ISRG_value,XOM_shares,XOM_value,VLO_shares,VLO_value,CVX_shares,CVX_value,CTRA_shares,CTRA_value,WAB_shares,WAB_value,QCOM_shares,QCOM_value,CHRW_shares,CHRW_value,CSGP_shares,CSGP_value,IDXX_shares,IDXX_value,J_shares,J_value,JBHT_shares,JBHT_value,ROK_shares,ROK_value,MNST_shares,MNST_value,NTAP_shares,NTAP_value,DECK_shares,DECK_value,EMN_shares,EMN_value,AES_shares,AES_value,GRMN_shares,GRMN_value,LRCX_shares,LRCX_value,WDC_shares,WDC_value,TRV_shares,TRV_value,CNC_shares,CNC_value,DE_shares,DE_value,EXPD_shares,EXPD_value,F_shares,F_value,HAL_shares,HAL_value,FFIV_shares,FFIV_value,GILD_shares,GILD_value,CMI_shares,CMI_value,RMD_shares,RMD_value,MSI_shares,MSI_value,PTC_shares,PTC_value,WST_shares,WST_value,NVDA_shares,NVDA_value,A_shares,A_value,ACN_shares,ACN_value,MU_shares,MU_value,FCX_shares,FCX_value,EQIX_shares,EQIX_value,AXON_shares,AXON_value,MGM_shares,MGM_value,NVR_shares,NVR_value,ALGN_shares,ALGN_value,URI_shares,URI_value,TXT_shares,TXT_value,CVS_shares,CVS_value,TRMB_shares,TRMB_value,BKNG_shares,BKNG_value,APA_shares,APA_value,MOH_shares,MOH_value,ADSK_shares,ADSK_value,TECH_shares,TECH_value,SLB_shares,SLB_value,VRSN_shares,VRSN_value,PWR_shares,PWR_value,GWW_shares,GWW_value,ECL_shares,ECL_value,CL_shares,CL_value,CPRT_shares,CPRT_value,HRL_shares,HRL_value,MCHP_shares,MCHP_value,TYL_shares,TYL_value,VRTX_shares,VRTX_value,ROST_shares,ROST_value,TJX_shares,TJX_value,NDSN_shares,NDSN_value,FDX_shares,FDX_value,MRK_shares,MRK_value,TSN_shares,TSN_value,AKAM_shares,AKAM_value,MPWR_shares,MPWR_value,DXCM_shares,DXCM_value,FSLR_shares,FSLR_value,LVS_shares,LVS_value,MOS_shares,MOS_value,PH_shares,PH_value,EW_shares,EW_value,GPN_shares,GPN_value,EL_shares,EL_value,MCD_shares,MCD_value,TKO_shares,TKO_value,DLTR_shares,DLTR_value,CRM_shares,CRM_value,INTU_shares,INTU_value,MTCH_shares,MTCH_value,CMG_shares,CMG_value,TPR_shares,TPR_value,PRU_shares,PRU_value,SBUX_shares,SBUX_value,KLAC_shares,KLAC_value,PHM_shares,PHM_value,ULTA_shares,ULTA_value,LULU_shares,LULU_value,KDP_shares,KDP_value,CDNS_shares,CDNS_value,GOOGL_shares,GOOGL_value,HUBB_shares,HUBB_value,PCAR_shares,PCAR_value,ETN_shares,ETN_value,HD_shares,HD_value,PODD_shares,PODD_value,ADI_shares,ADI_value,LUV_shares,LUV_value,SMCI_shares,SMCI_value,NFLX_shares,NFLX_value,AMAT_shares,AMAT_value,INTC_shares,INTC_value,SYY_shares,SYY_value,SWKS_shares,SWKS_value,NXPI_shares,NXPI_value,AMP_shares,AMP_value,FTNT_shares,FTNT_value,BIIB_shares,BIIB_value,MO_shares,MO_value,DHI_shares,DHI_value,SNA_shares,SNA_value,KR_shares,KR_value,REGN_shares,REGN_value,PPG_shares,PPG_value,SHW_shares,SHW_value,JKHY_shares,JKHY_value,VMC_shares,VMC_value,NEM_shares,NEM_value,AMZN_shares,AMZN_value,AMD_shares,AMD_value,ALB_shares,ALB_value,RCL_shares,RCL_value,GE_shares,GE_value,MLM_shares,MLM_value,JNJ_shares,JNJ_value,META_shares,META_value,BMY_shares,BMY_value,FANG_shares,FANG_value,ANET_shares,ANET_value,ROL_shares,ROL_value,ADBE_shares,ADBE_value,HUM_shares,HUM_value,NOW_shares,NOW_value,EPAM_shares,EPAM_value,SYK_shares,SYK_value,PSA_shares,PSA_value,BSX_shares,BSX_value,COO_shares,COO_value,BAX_shares,BAX_value,TDY_shares,TDY_value,ZTS_shares,ZTS_value,APD_shares,APD_value,PG_shares,PG_value,TER_shares,TER_value,SNPS_shares,SNPS_value,PAYC_shares,PAYC_value,ENPH_shares,ENPH_value,XYZ_shares,XYZ_value,GNRC_shares,GNRC_value,OXY_shares,OXY_value,TTD_shares,TTD_value,CF_shares,CF_value,LEN_shares,LEN_value,TSLA_shares,TSLA_value,PANW_shares,PANW_value,INCY_shares,INCY_value,KEYS_shares,KEYS_value,ACGL_shares,ACGL_value,MTD_shares,MTD_value,ON_shares,ON_value,run
2006-07-31,105.95627381093938,,,,,,,,,,,1.2789645102399698,8.671882780451496,0.6567904074085349,11.259850045918755,,,,,,,,,,,,,0.9418815568459872,11.322897955811944,,,0.5560984524350007,10.01435637522845,1.374479892964668,10.600518353426851,,,,,,,,,,,,,0.4595631565578733,11.97720173001812,0.9857717129645244,10.527391642520945,5.603408215667961,10.527391642520945,1.0352553294343163,10.527391642520945,0.3617356113773032,10.527391642520945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2006-08-31,106.53624866493544,,,,,,,,,,,,,0.6567904074085349,11.792857118697384,,,,,,,,,,,,,,,0.2118580555429728,10.533035646180714,,,,,,,,,0.4594450373722841,10.533035646180714,1.004112147147772,10.533035646180714,3.5210619356104376,10.533035646180714,0.4142616701960077,10.533035646180714,0.4595631565578733,10.479106376792362,,,,,,,,,0.1788219197808883,10.533035646180714,0.2677131062686335,10.533035646180714,0.7143579116080252,10.533035646180714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2006-09-30,111.55227492545848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4595631565578733,10.516293013438274,,,,,,,,,,,,,,,0.9581410860692116,11.226220212446687,0.3225112301228608,11.226220212446687,0.420694189588685,11.226220212446687,0.3600301946925515,11.226220212446687,2.62128273136247,11.226220212446687,0.8899969822316182,11.226220212446687,0.4791728455901693,11.226220212446687,0.3839580575005119,11.226220212446687,2.716897457734709,11.226220212446687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2006-10-31,116.3344885617779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4595631565578733,10.755553572687624,,,,,,,,,,,,,,,0.9581410860692116,10.558715207084894,0.3225112301228608,11.948986697556316,0.420694189588685,11.41379570002069,0.3600301946925515,11.631242507523114,2.62128273136247,12.392638981025634,0.8899969822316182,12.988978260087322,0.4791728455901693,11.238574070161992,0.3839580575005119,10.541493740511523,2.716897457734709,12.864509825118793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2006-11-30,123.56847635784834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4595631565578733,11.412965694545685,,,,,,,,,,,,,,,0.9581410860692116,10.818477349216469,0.3225112301228608,12.850754395502994,0.420694189588685,12.01142380930022,0.3600301946925515,12.517431484174017,2.62128273136247,14.55215691680907,0.8899969822316182,13.593119764367122,0.4791728455901693,11.30033787504049,0.3839580575005119,11.11478707258982,2.716897457734709,13.39702199630247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2006-12-31,120.52916569432148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1023796595861093,12.499101558302716,4.271454946088879,12.499101558302716,,,,,,,6.806153234283403,12.499101558302716,,,,,,,,,,,0.9581410860692116,10.209525735116074,,,,,,,,,,,,,0.3839580575005119,10.326827492783703,,,0.6304716810739468,12.499101558302716,0.3898577441548019,12.499101558302716,0.7340635242913244,12.499101558302716,0.3063327192058661,12.499101558302716,4.453360929492131,12.499101558302716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2007-01-31,133.67917465684528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.271454946088879,12.986803420994915,,,,,,,6.806153234283403,14.070224826330604,,,,,,,,,,,0.9581410860692116,10.476740459318933,,,,,,,,,,,,,0.3839580575005119,13.492219995449744,,,0.6304716810739468,13.525193353429469,0.3898577441548019,13.88022449013286,0.7340635242913244,15.122901778454947,0.3063327192058661,12.525703976640427,4.453360929492131,14.135710935421004,0.4808362733178014,13.463451420672373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2007-03-31,135.27586978314727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4030945305128726,13.527586978314725,,,,,,,,,,,3.027660513576111,13.527586978314725,,,,,,,,,,,,,3.428562979258414,13.527586978314725,0.7316729268114373,13.527586978314725,0.9611687842551592,13.527586978314725,0.4567878368610589,13.527586978314725,3.3496323163454123,13.527586978314725,1.3286624237289502,13.527586978314725,0.4060319852667083,13.527586978314725,2.5779108386515417,13.527586978314725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2007-04-30,144.07516625683343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4030945305128726,14.731617842664347,,,,,,,,,,,3.027660513576111,14.778011093810692,,,,,,,,,,,,,,,0.7316729268114373,14.56595133696298,,,,,,,1.3286624237289502,14.227703945499703,0.4060319852667083,14.20785907277097,2.5779108386515417,13.411580793896416,0.3786941244032405,14.53811054280708,0.4358946602497666,14.53811054280708,3.475437230717745,14.53811054280708,0.6097779180670581,14.53811054280708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2007-05-31,153.22070958816187,,,0.119302258780515,15.345850129468204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4885726329128985,15.345850129468204,,,,,,,,,,,,,,,,,,,,,,,0.3860433775611588,15.345850129468202,,,,,,,0.4272794245354724,15.345850129468204,3.027660513576111,16.428086304701836,,,,,,,,,,,,,3.1428522046946523,15.345850129468204,0.7316729268114373,14.23461718863897,,,0.4361843791763474,15.345850129468204,,,1.3286624237289502,15.137055188543648,,,,,,,,,,,,,0.3776975074093955,15.345850129468204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2007-06-30,158.70732017847283,,,0.119302258780515,16.299074012063397,,,,,0.3955752271771727,15.984476585994528,,,,,,,,,,,,,,,,,,,,,,,,,0.957404430034437,15.984476585994528,,,,,,,,,0.4885726329128985,15.64719908440539,,,,,,,,,,,,,,,,,,,,,,,0.3860433775611588,15.978510405629583,,,,,,,0.4272794245354724,14.875677160407296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2614083592913015,15.984476585994528,,,,,1.1700452055185762,15.984476585994528,0.4781991765116866,15.984476585994528,0.9301603316066652,15.984476585994528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2007-07-31,160.00980765207385,,,0.119302258780515,15.128719144691829,,,,,0.3955752271771727,16.334101262166254,,,,,,,,,,,,,,,,,,,,,,,,,0.957404430034437,17.258976676539522,,,,,,,,,0.4885726329128985,16.11362096909529,,,,,,,,,,,,,,,,,,,,,,,0.3860433775611588,16.17198566710414,,,,,,,0.4272794245354724,13.826832526249609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2614083592913015,14.44033109540422,,,,,1.1700452055185762,15.337676503340283,0.4781991765116866,18.74673973921161,0.9301603316066652,16.650824068271092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2007-08-31,156.72402820272745,,,,,,,,,,,,,,,0.319985391193353,15.68883329305966,,,0.6923580493691578,15.68883329305966,,,,,,,,,,,,,,,0.957404430034437,15.666922573372268,,,,,,,,,0.4885726329128985,16.405127424969315,,,,,,,,,,,,,,,,,,,,,,,0.3860433775611588,16.646185610182506,,,,,,,0.4272794245354724,13.937668558615073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2614083592913015,13.252524240062812,,,,,1.1700452055185762,14.983383258697442,0.4781991765116866,18.702510547493688,0.9301603316066652,15.752039403214994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2007-09-30,168.04884554766136,,,,,,,,,,,,,,,,,,,0.6923580493691578,14.07563909085225,,,,,,,,,,,,,,,,,,,,,,,,,0.4885726329128985,17.583079427504455,,,,,,,,,,,,,,,,,,,0.3553159550182678,17.35131216889482,0.4945638041385492,17.35131216889482,0.3860433775611588,17.875856526869892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3319327153954165,17.35131216889482,,,3.2614083592913015,14.406397489065846,,,,,,,,,,,0.3050279536857249,17.35131216889482,0.9960569513720844,17.35131216889482,0.9686587203820772,17.35131216889482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2007-10-31,171.49773881481224,,,,,,,,,,,,,,,,,,,0.6923580493691578,14.449513071384322,,,,,,,,,,,,,,,,,,,,,,,,,0.4885726329128985,17.02015222157039,,,,,,,,,,,,,,,,,,,0.3553159550182678,17.244451990604702,0.4945638041385492,18.19072774608437,0.3860433775611588,17.48043833187422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2614083592913015,15.051205991726194,,,,,,,,,,,,,0.9960569513720844,19.024688151172384,0.9686587203820772,17.21804325787912,22.082101170734003,17.909259026258255,0.7632059295160901,17.909259026258255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2007-11-30,161.67210267198044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4885726329128985,16.11241325476222,,,,,,,,,,,,,,,,,,,0.3553159550182678,16.713943572154214,0.4945638041385492,16.81408265266447,0.3860433775611588,16.76602305026283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2614083592913015,12.743466491943249,,,,,,,,,,,,,0.9960569513720844,16.634151847844954,0.9686587203820772,15.70278652943873,22.082101170734003,15.965466853375077,0.7632059295160901,18.385539249412066,0.6338582752793451,15.834229170122637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2007-12-31,169.2221318753225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8818463041204164,17.439862646210948,,,1.1541425327509438,17.439862646210948,,,,,1.3935464870022272,17.439862646210948,,,0.4885726329128985,17.775193603026416,,,,,,,,,,,,,,,,,,,,,,,0.3860433775611588,17.947989311597755,,,,,,,,,,,,,,,,,,,,,,,,,0.957502751455222,17.439862646210948,,,,,,,,,,,,,,,,,3.2614083592913015,11.419910437221748,,,0.6114958753958748,17.439862646210948,,,0.4127853053504626,17.439862646210948,,,,,,,,,,,,,,,2.462877443959003,17.439862646210948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2008-01-31,151.05847052272102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8818463041204164,15.754621338241693,,,1.1541425327509438,14.336251050905616,,,,,1.3935464870022272,14.129492020096636,,,0.4885726329128985,16.126506982828044,,,,,,,,,,,,,,,,,,,,,,,0.3860433775611588,16.009531538092375,,,,,,,,,,,,,,,,,,,,,,,,,0.957502751455222,18.99150552698426,,,,,,,,,,,,,,,,,3.2614083592913015,11.26719132435108,,,0.6114958753958748,14.38849836794583,,,0.4127853053504626,13.240440131213845,,,,,,,,,,,,,,,2.462877443959003,16.814432242061663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2008-02-29,153.40468667423278,,,,,0.6586154692151315,16.685428122579005,,,,,,,,,,,,,0.908792351192602,16.685428122579005,,,,,,,,,,,,,,,1.1541425327509438,15.523224550097613,,,,,1.3935464870022272,13.850998284792016,,,0.4885726329128985,16.649900181921026,,,,,,,,,,,,,,,,,,,,,,,0.3860433775611588,16.665306349982977,,,,,,,,,,,,,,,,,,,,,,,,,0.957502751455222,18.916770023606247,,,,,,,,,,,,,,,,,3.2614083592913015,11.08053549482065,,,0.6114958753958748,13.55074850546572,,,0.4127853053504626,13.796347038388529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
2008-03-31,147.81049009657738,,,,,,,,,,,,,,,,,,,0.908792351192602,17.648747529495687,,,,,,,,,,,,,,,1.1541425327509438,14.814119481879256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5815050754430631,14.97020535821198,0.3860433775611588,16.53351255697289,,,,,,,,,3.481442952134752,14.97020535821198,,,,,,,,,,,,,2.4991996544630024,14.97020535821198,,,,,,,,,,,,,,,,,,,,,,,0.6114958753958748,11.11088010259648,,,0.4127853053504626,12.85220363457315,,,,,,,,,,,,,,,,,0.4405138683756635,14.97020535821198,0.3011483607119207,14.970205358211976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
