date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,KLAC_shares,KLAC_value,LRCX_shares,LRCX_value,CAH_shares,CAH_value,EL_shares,EL_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,EA_shares,EA_value,ORCL_shares,ORCL_value,XOM_shares,XOM_value,DE_shares,DE_value,TRV_shares,TRV_value,CPRT_shares,CPRT_value,CVX_shares,CVX_value,GWW_shares,GWW_value,DECK_shares,DECK_value,COP_shares,COP_value,GPC_shares,GPC_value,LLY_shares,LLY_value,AES_shares,AES_value,WDC_shares,WDC_value,SYY_shares,SYY_value,RMD_shares,RMD_value,SNA_shares,SNA_value,F_shares,F_value,TSCO_shares,TSCO_value,A_shares,A_value,CMI_shares,CMI_value,EMR_shares,EMR_value,EMN_shares,EMN_value,HAS_shares,HAS_value,NVR_shares,NVR_value,TER_shares,TER_value,DLTR_shares,DLTR_value,MU_shares,MU_value,FAST_shares,FAST_value,DD_shares,DD_value,TSN_shares,TSN_value,CNC_shares,CNC_value,VLO_shares,VLO_value,TTWO_shares,TTWO_value,DVN_shares,DVN_value,JBL_shares,JBL_value,MGM_shares,MGM_value,FCX_shares,FCX_value,CTRA_shares,CTRA_value,CSGP_shares,CSGP_value,BMY_shares,BMY_value,CTSH_shares,CTSH_value,EOG_shares,EOG_value,GRMN_shares,GRMN_value,WSM_shares,WSM_value,FDX_shares,FDX_value,HRL_shares,HRL_value,DHI_shares,DHI_value,J_shares,J_value,MOH_shares,MOH_value,ICE_shares,ICE_value,VZ_shares,VZ_value,PKG_shares,PKG_value,AMAT_shares,AMAT_value,MOS_shares,MOS_value,AMP_shares,AMP_value,SMCI_shares,SMCI_value,GLW_shares,GLW_value,TXT_shares,TXT_value,FSLR_shares,FSLR_value,LEN_shares,LEN_value,PCAR_shares,PCAR_value,PHM_shares,PHM_value,PRU_shares,PRU_value,CHRW_shares,CHRW_value,LUV_shares,LUV_value,PWR_shares,PWR_value,BA_shares,BA_value,SYK_shares,SYK_value,GE_shares,GE_value,STLD_shares,STLD_value,APA_shares,APA_value,BAX_shares,BAX_value,NEM_shares,NEM_value,NUE_shares,NUE_value,RL_shares,RL_value,ROST_shares,ROST_value,TJX_shares,TJX_value,ACN_shares,ACN_value,EXPD_shares,EXPD_value,PSX_shares,PSX_value,NWSA_shares,NWSA_value,HSIC_shares,HSIC_value,OXY_shares,OXY_value,INCY_shares,INCY_value,FANG_shares,FANG_value,run
2006-07-31,102.30842080891745,0.38773632720512,10.601081758676996,,,,,,,0.2874119006618684,10.366344154997082,1.278964666237286,8.671881398743192,0.6567909010768586,11.259856003786249,,,,,,,,,,,,,,,,,,,1.325956386871025,10.226288281060285,,,0.9086294960335786,10.92314981138055,0.3207637482936367,11.219829992689792,0.3532309683890008,8.875731172422357,0.360259629332339,10.503446700314688,5.802289343054664,9.660811534846244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2006-08-31,104.20296899273733,0.38773632720512,11.208416615802657,,,0.3790295346622217,10.353246162332052,,,,,,,,,,,,,0.5493895749306413,10.353246162332052,,,,,,,,,,,,,1.325956386871025,10.454114956812344,,,,,,,,,0.360259629332339,10.067714283797924,,,0.337026205310202,10.353246162332052,0.2141158041151399,10.353246162332052,4.5442200045033365,10.353246162332052,0.4071907167300133,10.353246162332052,0.4516027221176173,10.353246162332052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2006-09-30,108.83911908960376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7042338556371367,11.133220945537914,,,,,,,,,,,,,0.360259629332339,10.753417496894114,,,,,0.2141158041151399,10.436475938041314,,,0.4071907167300133,9.716679035902931,,,0.3408655349219125,11.133220945537914,0.8348821921567724,11.133220945537914,1.0155570440583457,11.133220945537914,0.5783269640002673,11.133220945537914,0.6641154330511578,11.133220945537914,0.3877702555553373,11.133220945537914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2006-10-31,113.86441124213674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7042338556371367,11.14978082691842,,,,,,,,,,,0.4011368808690503,11.879910409214473,0.360259629332339,11.794843149204844,,,,,0.2141158041151399,11.33343626938466,,,0.4071907167300133,9.832562900596704,0.4666655079845117,11.879910409214473,0.3408655349219125,10.939853507419029,,,1.0155570440583457,11.243938179773313,0.5783269640002673,11.642462563782916,0.6641154330511578,12.167713026627924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2006-11-30,120.213965309165,,,,,,,,,,,,,,,,,,,0.5555760638435353,12.817139623322,,,,,,,,,0.7042338556371367,11.39823277640527,,,,,,,,,,,,,0.360259629332339,11.9517050050994,,,,,0.2141158041151399,11.26803777007172,,,0.4071907167300133,11.048870108867966,,,0.3408655349219125,10.46718123175286,0.8385980170689438,12.817139623322,1.0155570440583457,12.621749206664788,0.5783269640002673,11.993818299958804,0.6641154330511578,13.830091663700196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2006-12-31,122.13583953626512,,,,,,,,,,,,,,,,,,,0.5555760638435353,14.897772448674028,0.4713449847491817,11.653341451548725,,,,,,,0.7042338556371367,11.268483147348102,,,,,,,,,,,0.3523457538541943,11.653341451548725,0.360259629332339,12.38539936226596,,,,,,,,,,,,,,,0.8385980170689438,12.087708997578,1.0155570440583457,12.584846044614771,0.5783269640002673,12.298263729589364,,,,,2.9824153330587495,11.653341451548725,6.345611125552418,11.653341451548725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2007-01-31,125.45809945971098,,,,,,,,,,,,,,,,,,,0.5555760638435353,15.953366758041296,0.4713449847491817,11.345618862447232,,,,,,,0.7042338556371367,13.270578649255956,,,,,,,,,,,0.3523457538541943,12.348743936792792,0.360259629332339,11.7893144150404,,,,,,,,,,,,,,,0.8385980170689438,11.402153423155433,1.0155570440583457,12.05586198147112,0.5783269640002673,11.558899409261278,,,,,2.9824153330587495,12.615402174629317,,,0.6437611582109786,13.118159849616148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2007-03-31,123.74274858712144,,,,,,,,,,,,,,,,,,,0.5555760638435353,13.633837115365434,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3390737985059608,12.233240016123094,0.2161012420822227,12.233240016123094,,,0.4412153422544762,12.233240016123094,0.4432556278822468,12.233240016123094,,,,,,,,,,,,,2.9824153330587495,12.242991342771273,,,,,0.5129347668874155,12.233240016123094,0.4745621344921639,12.233240016123094,0.66166497700824,12.233240016123094,0.7609569582291013,12.233240016123094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2007-04-30,132.71883266319324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3285629335161189,13.646467835866316,0.3554682120529087,13.646467835866316,0.3899885973632144,13.646467835866318,,,0.3390737985059608,12.866734652655191,0.2161012420822227,13.085321614594628,,,0.4412153422544762,12.41222286795523,,,,,,,,,,,,,,,2.9824153330587495,12.475746512790291,,,,,,,,,,,,,0.0165612473736241,13.646467835866316,0.8480947747470365,13.646467835866318,1.0411852447951035,13.646467835866318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2007-05-31,138.40687373895335,0.5292206941756763,14.030529003089576,0.1090766420779661,14.030529003089574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3390737985059608,13.478731919302154,0.2161012420822227,13.945326144880935,,,0.4412153422544762,13.858381959151576,,,,,,,,,,,,,,,2.9824153330587495,12.941259697081234,,,,,0.4517560106374497,14.030529003089574,,,0.7211825283328688,14.030529003089574,0.7729674208914936,14.030529003089574,,,,,,,1.1794092482414094,14.030529003089574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2007-06-30,142.92691370150044,0.5292206941756763,13.55999430199152,0.1090766420779661,14.90205030809094,,,,,0.3576842996305193,14.45337437626411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3390737985059608,14.034424702730108,0.2161012420822227,14.798523103538232,,,0.4412153422544762,14.13051277807962,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7729674208914936,13.70758399072229,,,,,,,1.1794092482414094,14.4337013875554,4.186490957251998,14.453374376264108,0.3882222735501067,14.453374376264108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2007-07-31,140.81906255629144,0.5292206941756763,13.759315106461605,0.1090766420779661,13.832008715606488,,,,,0.3576842996305193,14.769508221593371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3390737985059608,14.204354815006257,0.2161012420822227,13.893590908710753,,,0.4412153422544762,14.551731174070497,,,,,,,,,,,,,,,2.761782035687948,12.228165970091723,,,,,,,,,,,,,,,,,,,1.1794092482414094,13.673428417155488,4.186490957251998,15.561717929050008,0.3882222735501067,14.345241298545242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2007-08-31,140.78464125728803,0.5292206941756763,14.036493597133086,,,,,,,,,,,0.669351285105023,14.25894241241298,,,,,,,,,,,,,,,,,,,1.2847364991761243,14.25894241241298,,,,,,,,,,,,,0.3390737985059608,14.620850188232115,0.2161012420822227,14.569505776171036,,,0.4412153422544762,14.814985307989344,,,,,,,,,,,,,,,2.761782035687948,11.222323317605932,,,,,,,,,,,,,,,,,,,1.1794092482414094,13.18961773157065,4.186490957251998,15.74817495345011,0.3882222735501067,14.064805560309786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2007-09-30,144.95044552102058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2955968189468713,14.43501821008033,0.2761436768743734,14.43501821008033,,,,,0.3390737985059608,15.70091711387088,0.2161012420822227,14.561234139730558,,,0.4412153422544762,15.8787568715769,,,,,,,,,0.6896130619441653,14.43501821008033,,,,,2.761782035687948,12.199428135360249,,,,,,,,,,,,,,,,,,,,,,,,,1.1083964056604156,14.435018210080331,2.6843362262169,14.43501821008033,0.4114409203167722,14.43501821008033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2007-10-31,144.7671527017103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2955968189468713,14.346126271179497,0.2761436768743734,15.118423878969724,,,,,0.3390737985059608,15.353615591547872,0.2161012420822227,14.358439729960695,,,0.4412153422544762,15.37039077054127,,,,,,,,,0.6896130619441653,13.907750065758652,,,,,2.761782035687948,12.74545489678006,,,,,,,,,,,,,,,,,,,,,,,,,1.1083964056604156,12.777209920297013,,,0.4114409203167722,15.13335058846512,0.8337250937179316,15.656390988210418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2007-11-30,136.63220208939464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2955968189468713,13.90478104206051,0.2761436768743734,16.767884719994562,,,,,0.3390737985059608,14.726108399371869,0.2161012420822227,14.09975860294488,,,0.4412153422544762,14.550633790940804,,,,,,,,,0.6896130619441653,13.257787702957527,,,,,2.761782035687948,10.791249870492468,,,,,,,,,,,,,,,,,,,,,,,,,1.1083964056604156,12.057478872227149,,,0.4114409203167722,13.98808881530188,0.8337250937179316,12.488430273102995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2007-12-31,143.97795711364648,0.65488885917848,14.743324592148172,,,,,,,,,2.2615595391090455,14.743324592148172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3390737985059608,15.764278736084677,0.2161012420822227,14.031038236495686,,,0.4412153422544762,16.0522393429369,,,,,,,,,,,,,,,2.761782035687948,9.67045324524018,,,,,,,,,0.809453993845036,14.743324592148172,,,,,,,,,,,4.422615672628913,14.74332459214817,0.4358904959900817,14.743324592148172,,,,,,,,,0.260992274436685,14.743324592148172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2008-01-31,138.37324530692092,0.65488885917848,13.566333844051504,,,,,,,,,2.2615595391090455,14.392503084625648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3390737985059608,14.061670226151316,0.2161012420822227,12.726052805016442,,,0.4412153422544762,14.563366464830557,,,,,,,,,,,,,,,2.761782035687948,9.541131672028245,,,,,,,,,0.809453993845036,16.055052965726542,,,,,,,,,,,4.422615672628913,14.739674142524432,0.4358904959900817,14.60147029030106,,,,,,,,,0.260992274436685,14.125989811665168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2008-02-29,139.74811357652607,,,,,,,,,0.311455816119287,13.378159808441865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3390737985059608,14.637648403797591,0.2161012420822227,11.809028061360438,,,0.4412153422544762,15.036025536577212,,,,,,,,,,,,,,,2.761782035687948,9.383072922544985,,,,,,,,,0.809453993845036,15.99186377760839,,,,,,,,,,,4.422615672628913,14.83086789935822,0.4358904959900817,14.242480519326804,,,,,,,,,0.260992274436685,17.060806839068725,1.3085202302963603,13.378159808441865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
2008-03-31,136.0717962708212,,,,,,,,,0.311455816119287,14.068802007504445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3390737985059608,14.521896320101996,0.2161012420822227,12.30129924519684,,,0.4412153422544762,13.9346315725326,,,,,,,,,,,,,,,,,,,,,,,,,0.809453993845036,15.175389620589652,,,,,,,,,,,,,,,,,,,,,,,0.260992274436685,17.328200863400994,1.3085202302963603,9.844231364690314,0.2335803299628165,12.965781758934789,0.3815315756422719,12.965781758934789,1.4205585469821094,12.965781758934789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
