date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,TECH_shares,TECH_value,ADP_shares,ADP_value,MU_shares,MU_value,NKE_shares,NKE_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,CSGP_shares,CSGP_value,EA_shares,EA_value,TRV_shares,TRV_value,CPRT_shares,CPRT_value,VLO_shares,VLO_value,XOM_shares,XOM_value,AMAT_shares,AMAT_value,GWW_shares,GWW_value,CVX_shares,CVX_value,COP_shares,COP_value,DECK_shares,DECK_value,EOG_shares,EOG_value,MSFT_shares,MSFT_value,SYY_shares,SYY_value,ADM_shares,ADM_value,EL_shares,EL_value,WDC_shares,WDC_value,ITW_shares,ITW_value,JBL_shares,JBL_value,NVR_shares,NVR_value,RMD_shares,RMD_value,AES_shares,AES_value,DE_shares,DE_value,HRL_shares,HRL_value,TTWO_shares,TTWO_value,HAS_shares,HAS_value,CMI_shares,CMI_value,CTRA_shares,CTRA_value,F_shares,F_value,EMN_shares,EMN_value,INTC_shares,INTC_value,TER_shares,TER_value,DVN_shares,DVN_value,ADI_shares,ADI_value,EBAY_shares,EBAY_value,GLW_shares,GLW_value,MGM_shares,MGM_value,FAST_shares,FAST_value,FCX_shares,FCX_value,CTSH_shares,CTSH_value,GRMN_shares,GRMN_value,WSM_shares,WSM_value,PWR_shares,PWR_value,DLTR_shares,DLTR_value,TJX_shares,TJX_value,FDX_shares,FDX_value,TSCO_shares,TSCO_value,AXON_shares,AXON_value,VZ_shares,VZ_value,MPWR_shares,MPWR_value,EXPD_shares,EXPD_value,AMP_shares,AMP_value,TXT_shares,TXT_value,GEN_shares,GEN_value,FSLR_shares,FSLR_value,PCAR_shares,PCAR_value,PHM_shares,PHM_value,LRCX_shares,LRCX_value,APA_shares,APA_value,TSN_shares,TSN_value,PRU_shares,PRU_value,SMCI_shares,SMCI_value,LUV_shares,LUV_value,JBHT_shares,JBHT_value,MOS_shares,MOS_value,DD_shares,DD_value,GE_shares,GE_value,NEM_shares,NEM_value,BAX_shares,BAX_value,PSX_shares,PSX_value,ALB_shares,ALB_value,RL_shares,RL_value,STLD_shares,STLD_value,RCL_shares,RCL_value,NWSA_shares,NWSA_value,QCOM_shares,QCOM_value,DHI_shares,DHI_value,SWKS_shares,SWKS_value,NUE_shares,NUE_value,HSIC_shares,HSIC_value,MHK_shares,MHK_value,CF_shares,CF_value,PKG_shares,PKG_value,FANG_shares,FANG_value,OXY_shares,OXY_value,LEN_shares,LEN_value,INCY_shares,INCY_value,run
2006-12-31,123.73267520743086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3980730551644256,13.685383059389448,6.400980021265986,12.001837539873724,,,,,,,,,0.3651401106694892,13.003572806122111,,,,,,,,,0.5819792702853039,12.375935352337278,,,0.7086816829327884,11.339651715299128,1.0219708917311698,12.664327818462995,,,0.6209548154103068,11.914906883843637,0.018990728698761,12.249020010700844,0.597514283124969,12.249020010700844,0.8497890886065692,12.249020010700844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2007-01-31,124.24556079670847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3651401106694892,12.888623817653944,,,,,,,,,0.5819792702853039,11.631900617024696,,,0.7086816829327884,13.354394832456768,1.0219708917311698,12.132004855114015,,,0.6209548154103068,11.643118345615168,,,0.597514283124969,13.085201297731045,0.8497890886065692,11.554314091826216,0.3609986028547928,12.652000979762205,1.993618115331742,12.652000979762205,0.7280082481661835,12.652000979762205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2007-03-31,124.50844718977352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2228358674325424,12.6144801757467,0.3651401106694892,13.173676415570275,0.4549652518674929,12.6144801757467,,,0.5016746138978884,12.6144801757467,,,,,,,,,,,,,0.6209548154103068,10.41892936822963,,,,,,,,,,,,,0.784671636584108,12.6144801757467,0.5289198421644223,12.6144801757467,2.094254650003463,12.6144801757467,3.0729110567405504,12.6144801757467,0.6822854326882666,12.6144801757467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2007-04-30,134.55692863752537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3884445143461172,13.59243437145217,,,,,0.3272619519017419,13.59243437145217,,,0.2228358674325424,13.493119627689778,0.3651401106694892,13.855868192463634,0.4549652518674929,12.799038195006966,,,,,,,,,,,,,,,,,,,0.0164956727808885,13.59243437145217,,,,,0.3540608692308659,13.59243437145217,,,,,,,,,,,3.0729110567405504,12.854296393651982,,,1.0519317789106184,13.59243437145217,0.8447365261295265,13.59243437145217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2007-05-31,139.76515338950372,0.5233300381107243,13.87435482767032,0.1078625071989265,13.874354827670318,,,,,0.3558197546359323,13.874354827670318,,,,,,,,,,,,,,,1.1662812138825205,13.874354827670318,,,,,,,,,,,,,,,,,,,,,,,0.2228358674325424,14.379922973030462,0.3651401106694892,14.51490720248249,0.4549652518674929,14.2902536962809,,,0.5112724013417914,13.874354827670317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0729110567405504,13.333940551687952,0.7131553069250953,13.874354827670318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2007-06-30,143.47295941414365,0.5233300381107243,13.409063548916947,0.1078625071989265,14.736175206844946,,,,,0.3558197546359323,14.378024705114608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2228358674325424,15.259705744071807,0.3651401106694892,15.11331610562413,0.4549652518674929,14.570872064978833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7696294926324058,13.648388654141913,,,2.06639685010913,13.64838865414191,3.0729110567405504,15.060636076166634,,,,,,,0.275366240093356,13.648388654141913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2007-07-31,138.07268762904474,0.5233300381107243,13.606163754634764,0.1078625071989265,13.678044274559674,,,,,0.3558197546359323,14.692511957963664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2228358674325424,14.326572048684296,0.3651401106694892,15.296316566744231,0.4549652518674929,15.00522239809296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7696294926324058,12.17535778050583,,,2.06639685010913,12.656588085447058,3.0729110567405504,13.605737931056218,,,,,,,0.275366240093356,13.030172831356028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2007-08-31,138.52177033045203,,,,,,,,,,,,,,,,,,,0.6203468736821334,14.05706006297972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2228358674325424,15.0235461714004,0.3651401106694892,15.744831431763789,0.4549652518674929,15.276683980181806,,,0.5906549950410686,14.05706006297972,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7696294926324058,12.328208257572538,,,2.06639685010913,12.33832198848518,3.0729110567405504,12.486577509067398,0.7110934259188836,14.05706006297972,,,,,0.275366240093356,13.15242080304176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2007-09-30,143.36506833393318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3785225077864202,13.280108071688868,0.2719468691193781,13.280108071688868,,,0.2228358674325424,15.01502355632289,0.3651401106694892,16.90792715369912,0.4549652518674929,16.373596205318755,,,0.5906549950410686,15.094225755833016,,,,,,,,,,,,,,,,,,,,,0.2540501221717787,13.280108071688868,,,0.777571913683527,13.280108071688868,,,,,,,3.0729110567405504,13.57375530431506,,,,,,,,,0.5660061989226661,13.280108071688868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2007-10-31,147.78019177474323,,,,,,,,,,,,,,,,,,,0.6442359712822265,13.44520526132441,,,,,,,,,,,,,,,,,,,,,,,0.3785225077864202,13.922569976136208,0.2719468691193781,13.198329188176182,,,0.2228358674325424,14.805905817966831,0.3651401106694892,16.533917062313904,0.4549652518674929,15.849387527495464,,,0.5906549950410686,18.489541139581476,,,,,,,,,,,,,,,,,,,,,0.2540501221717787,13.908831341950366,,,,,,,,,1.889783857633054,13.445205261324412,3.0729110567405504,14.181299198473976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2007-11-30,142.1836834791344,,,,,,,,,0.2499334578725727,11.659970150251668,,,,,,,,,0.6442359712822265,14.733677203888863,,,,,,,,,,,,,,,,,,,,,,,0.3785225077864202,12.868932106294864,0.2719468691193781,12.792289681592274,,,0.2228358674325424,14.539164797057992,0.3651401106694892,15.858181372200916,0.4549652518674929,15.00408908087239,,,0.5906549950410686,17.29411053314374,,,,,,,,,,,,,,,,,,,,,0.2540501221717787,15.426324945853022,,,,,,,,,,,3.0729110567405504,12.00694360797866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2007-12-31,146.3059380327067,,,,,,,,,0.2499334578725727,12.094836671465863,,,,,,,,,0.6442359712822265,12.723660432823976,,,,,,,,,,,,,,,,,0.275580977370777,15.682653190096076,,,,,,,,,,,0.2228358674325424,14.46829941419826,0.3651401106694892,16.976155524521733,0.4549652518674929,16.55249197736292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3711937941888371,15.682653190096076,,,3.0729110567405504,10.75988125194963,0.861025940934862,15.682653190096076,,,,,,,,,1.2531353238658984,15.682653190096078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2008-01-31,134.3304839442447,,,,,,,,,0.2499334578725727,11.779286909433342,,,,,,,,,0.6442359712822265,14.24405771826046,,,,,,,,,,,,,,,,,0.275580977370777,12.718495644460903,,,,,,,,,,,0.2228358674325424,13.122649387744106,0.3651401106694892,15.142661701371448,0.4549652518674929,15.017213345530829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3711937941888371,11.906348502058862,,,3.0729110567405504,10.615989469817013,0.861025940934862,17.077949498048213,,,,,,,,,1.2531353238658984,12.705831767519506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2008-02-29,131.01782717279232,,,,,,,,,0.2499334578725727,10.735551769447426,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275580977370777,12.697016340987853,,,,,,,,,,,0.2228358674325424,12.1770454386974,0.3651401106694892,15.762921010839657,0.4549652518674929,15.504605701455224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3711937941888371,12.4062488846983,,,3.0729110567405504,10.440121654695028,0.861025940934862,17.010742610648773,,,,,,,,,1.2531353238658984,12.45540093537055,0.7642752443012172,11.82817282595211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
2008-03-31,130.59512722936552,,,,,,,,,0.2499334578725727,11.289773186662432,,,,,,,,,,,,,,,,,,,,,,,,,2.812618353557576,12.094259456761955,,,,,,,,,,,,,0.2228358674325424,12.684652766736477,0.3651401106694892,15.638271873862644,0.4549652518674929,14.368896018726751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.861025940934862,16.14223609956743,,,,,0.1821601017469906,12.094259456761955,,,,,,,0.2178796916894153,12.094259456761955,3.192735415630204,12.094259456761955,0.3558860880577976,12.094259456761955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
