date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,WDC_shares,WDC_value,AAPL_shares,AAPL_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,EBAY_shares,EBAY_value,EA_shares,EA_value,GEN_shares,GEN_value,FAST_shares,FAST_value,PAYX_shares,PAYX_value,COP_shares,COP_value,GWW_shares,GWW_value,CVX_shares,CVX_value,DECK_shares,DECK_value,CHRW_shares,CHRW_value,GPC_shares,GPC_value,TRV_shares,TRV_value,ADP_shares,ADP_value,JKHY_shares,JKHY_value,CMI_shares,CMI_value,ADM_shares,ADM_value,ADSK_shares,ADSK_value,XOM_shares,XOM_value,CPRT_shares,CPRT_value,TRMB_shares,TRMB_value,MU_shares,MU_value,SYY_shares,SYY_value,AES_shares,AES_value,NVR_shares,NVR_value,EL_shares,EL_value,DE_shares,DE_value,EMN_shares,EMN_value,HAS_shares,HAS_value,DD_shares,DD_value,EOG_shares,EOG_value,LII_shares,LII_value,F_shares,F_value,WSM_shares,WSM_value,J_shares,J_value,VLO_shares,VLO_value,CTRA_shares,CTRA_value,ACN_shares,ACN_value,DVN_shares,DVN_value,EQIX_shares,EQIX_value,CSGP_shares,CSGP_value,FCX_shares,FCX_value,GRMN_shares,GRMN_value,BMY_shares,BMY_value,ECL_shares,ECL_value,DLTR_shares,DLTR_value,AXON_shares,AXON_value,AMZN_shares,AMZN_value,FDX_shares,FDX_value,MOS_shares,MOS_value,MRK_shares,MRK_value,SWKS_shares,SWKS_value,TJX_shares,TJX_value,HRL_shares,HRL_value,TSN_shares,TSN_value,DHI_shares,DHI_value,ROST_shares,ROST_value,ZBRA_shares,ZBRA_value,NEM_shares,NEM_value,RMD_shares,RMD_value,TSCO_shares,TSCO_value,PH_shares,PH_value,VZ_shares,VZ_value,LRCX_shares,LRCX_value,TER_shares,TER_value,AMAT_shares,AMAT_value,ZBH_shares,ZBH_value,AMP_shares,AMP_value,GLW_shares,GLW_value,A_shares,A_value,TKO_shares,TKO_value,EXPD_shares,EXPD_value,AKAM_shares,AKAM_value,HUBB_shares,HUBB_value,LEN_shares,LEN_value,PCAR_shares,PCAR_value,HAL_shares,HAL_value,PKG_shares,PKG_value,PHM_shares,PHM_value,PRU_shares,PRU_value,KLAC_shares,KLAC_value,CNC_shares,CNC_value,LUV_shares,LUV_value,FSLR_shares,FSLR_value,CVS_shares,CVS_value,MSFT_shares,MSFT_value,QCOM_shares,QCOM_value,WST_shares,WST_value,SMCI_shares,SMCI_value,TXT_shares,TXT_value,STLD_shares,STLD_value,KDP_shares,KDP_value,PWR_shares,PWR_value,EPAM_shares,EPAM_value,VMC_shares,VMC_value,GOOGL_shares,GOOGL_value,ALB_shares,ALB_value,JBHT_shares,JBHT_value,WMT_shares,WMT_value,NUE_shares,NUE_value,ULTA_shares,ULTA_value,AMD_shares,AMD_value,PSX_shares,PSX_value,GE_shares,GE_value,ACGL_shares,ACGL_value,CF_shares,CF_value,run
2006-07-31,104.2003518338025,,,,,,,,,0.2885721214446051,10.408189783220966,1.2789645882386231,8.671880260023867,0.6567904485475335,11.259849498467068,,,,,,,,,,,1.412460113355788,10.893435095186842,1.063401938427983,12.783765116233678,,,,,,,,,,,0.5386317048197871,9.699809902600371,0.3836306159769897,10.499998086504409,0.1840813468384948,8.2733759725478,0.3386207143882525,10.62512783705519,4.679374949570512,11.084920281962306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2006-08-31,104.62190677797732,,,,,,,,,,,,,,,,,,,0.5706255887144307,10.75343882750595,,,,,1.412460113355788,11.136125570148147,,,,,1.0251232308207676,10.75343882750595,,,,,,,,,0.3836306159769897,9.754206172756035,0.1840813468384948,8.900978876196982,0.3386207143882525,10.402227894490167,4.679374949570512,10.661174126856269,0.3578349250859625,10.75343882750595,0.4690588600380345,10.75343882750595,0.3847974921507165,10.75343882750595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2006-09-30,109.1018884399931,,,,,,,,,,,,,,,,,,,0.5706255887144307,11.900396391427789,0.983710015247704,10.784092346330032,,,1.412460113355788,12.082066478211432,,,,,,,,,,,,,,,0.3836306159769897,9.154470160274368,,,0.3386207143882525,10.558648022997463,,,,,,,0.3847974921507165,11.485845655431907,0.4555584962326935,10.784092346330032,0.6329766458008685,10.784092346330032,0.5519355339094305,10.78409234633003,0.4578579542932167,10.784092346330032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2006-10-31,113.5932609850827,,,,,,,,,,,,,,,,,,,0.5706255887144307,12.639356572348252,0.983710015247704,10.8913347652706,,,1.412460113355788,12.693781043104542,,,,,,,,,,,,,,,,,,,0.3386207143882525,10.939580179990331,,,,,,,0.3847974921507165,12.59821182344663,0.4555584962326935,11.306494264495306,,,,,,,0.2892823288192314,10.631125584106751,0.2869414744227659,10.631125584106751,5.879640772602285,10.631125584106751,0.9200454611277508,10.631125584106751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2006-11-30,120.11066000859796,0.4797209706239068,11.370309684883196,,,,,,,0.3172166600754831,11.370309684883198,,,,,0.2638799832671554,11.370309684883196,,,0.5706255887144307,13.164332157500809,0.983710015247704,12.225943468809096,,,1.412460113355788,13.670541253882671,,,,,,,,,,,,,,,,,,,0.3386207143882525,11.77306993645087,,,,,,,0.3847974921507165,12.765760728424654,0.4555584962326935,11.029773723997089,,,,,,,,,,,,,,,0.7973651197813938,11.370309684883196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2006-12-31,125.18722037568332,0.4797209706239068,12.90999487755042,,,,,,,,,,,,,,,,,0.5706255887144307,15.301325466124402,,,,,1.412460113355788,13.681601692029991,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3847974921507165,13.228977091208185,0.4555584962326935,11.263042738385405,,,,,,,,,,,,,,,0.7973651197813938,10.87188576534272,0.5634825611176859,11.982598186260548,0.83130589470526,11.982598186260548,0.0185776716066055,11.982598186260546,0.7488628410102617,11.982598186260548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2007-01-31,125.99192841533038,0.4797209706239068,12.74401475961681,,,,,,,,,,,,,,,,,0.5706255887144307,16.385513867005432,,,,,1.412460113355788,13.676973307488014,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3847974921507165,12.592296243103888,0.4555584962326935,10.965630001938996,,,,,,,,,,,,,,,0.7973651197813938,10.085308818239644,0.5634825611176859,11.262210674848117,0.83130589470526,11.30300710779375,,,0.7488628410102617,14.11156413144413,0.3670878523095192,12.86540950385159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2007-03-31,126.2287726700182,,,,,,,,,,,,,,,,,,,0.5706255887144307,14.00315246947546,,,,,,,,,,,,,,,,,,,,,0.4481561911712858,12.425687039536053,0.2195008057991144,12.425687039536053,0.3444080418946209,12.425687039536053,,,,,,,0.3847974921507165,12.82012388425428,,,,,0.5210037004578592,12.425687039536053,,,,,,,,,,,,,,,,,,,,,,,0.6720738105474376,12.425687039536053,0.7729275738651605,12.425687039536053,0.3244269230313204,12.425687039536053,0.4941663222166123,12.425687039536053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2007-04-30,134.5579441614153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4481561911712858,12.607482088108451,,,0.3444080418946209,13.069154260173452,,,,,,,0.3847974921507165,13.464822325369008,,,,,0.5210037004578592,15.825746766424064,,,,,0.3188307320277901,13.242254938395394,,,,,,,,,,,0.0160706977407711,13.242254938395394,,,0.3449392629706028,13.242254938395394,0.6720738105474376,13.379464029363358,,,,,,,0.500528580348514,13.242254938395394,3.165654225989051,13.242254938395394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2007-05-31,138.92175724479767,0.5078217810876664,13.463210800643044,0.1046661765496208,13.463210800643044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4481561911712858,14.076386730213924,0.2086302775678183,13.463210800643044,0.3444080418946209,13.69077278033818,,,,,,,,,,,,,0.5210037004578592,16.181201056118418,,,,,,,,,,,,,,,,,,,,,0.3449392629706028,14.58222365473053,0.6720738105474376,13.075119020181416,0.741712826879156,13.463210800643044,0.3523821095085132,13.463210800643044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2007-06-30,141.22213718332142,0.5078217810876664,13.011700121253478,0.1046661765496208,14.299492529143883,,,,,,,,,,,,,,,,,1.1769475334413022,13.793549289750898,,,,,,,,,,,,,,,,,,,0.4481561911712858,14.35281131664265,,,0.3444080418946209,14.25520498748584,,,,,0.4900265599056318,13.793549289750898,,,0.5072175631665956,13.793549289750898,,,0.5210037004578592,17.41527371736757,,,,,,,,,,,,,,,,,,,,,,,0.6720738105474376,12.7134573524244,,,,,,,,,2.8143798117031356,13.7935492897509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2007-07-31,144.08658805860054,0.5078217810876664,13.20295949914378,0.1046661765496208,13.27271759272476,,,,,,,,,,,,,,,,,1.1769475334413022,15.219236223997092,,,,,,,,,,,,,,,,,,,0.4481561911712858,14.7806423088514,,,0.3444080418946209,14.427816290282008,,,,,0.4900265599056318,13.32800499095017,,,0.5072175631665956,13.273701787911016,,,0.5210037004578592,20.424794322086772,,,,,,,,,,,,,,,,,,,,,,,0.6720738105474376,13.695662574247308,,,,,,,,,2.8143798117031356,12.461052468406212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2007-08-31,144.80875193560564,,,,,,,,,0.3060710839494629,13.081950339415116,,,,,,,,,,,1.1769475334413022,16.65205504437027,,,,,,,,,,,0.2536327929304075,13.081950339415116,,,,,,,0.4481561911712858,15.048046295370476,,,0.3444080418946209,14.850865201941668,,,,,0.4900265599056318,13.916255010494478,,,0.5072175631665956,13.079255876463767,,,0.5210037004578592,20.376614040613617,,,,,,,,,,,,,,,,,,,,,,,0.6720738105474376,13.285706112765515,,,,,,,,,2.8143798117031356,11.436053674755646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2007-09-30,151.8690889625956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4481561911712858,16.128550557721688,0.2110011646427369,14.217586295566456,0.3444080418946209,15.947918276216251,,,,,,,,,,,,,0.5210037004578592,22.05533771387271,,,,,0.2911441869639142,14.217586295566456,,,,,,,,,,,,,,,0.2719840981674418,14.217586295566454,,,,,,,,,,,2.8143798117031356,12.431764641386229,1.3418513808507355,14.217586295566454,0.2392142836013274,14.217586295566456,0.4052434204764158,14.217586295566456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2007-10-31,152.92631637627684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4481561911712858,15.612183826268945,0.2110011646427369,14.019576306755834,0.3444080418946209,15.595153073545529,,,,,,,,,,,,,0.5210037004578592,20.687772561669533,,,,,0.2911441869639142,14.130025578723622,,,,,,,,,,,,,,,0.2719840981674418,14.890688421444322,,,,,,,,,,,2.8143798117031356,12.988191752738867,,,0.2392142836013274,16.394055386285835,0.4052434204764158,14.9053966605414,1.926055375258638,13.703272808302952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2007-11-30,146.29116024906202,,,,,,,,,0.2962554210765917,13.820999570743448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4481561911712858,14.77953450088372,0.2110011646427369,13.767004989261462,0.3444080418946209,14.95777800107961,,,,,,,,,,,,,0.5210037004578592,20.160061145265303,,,,,0.2911441869639142,13.69532952867054,,,,,,,,,,,,,,,0.2719840981674418,16.515297050296105,,,,,,,,,,,2.8143798117031356,10.996768477476834,,,,,0.4052434204764158,13.777387414641536,,,0.55326703075379,13.820999570743448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
2007-12-31,153.8257321103998,,,,,,,,,0.2962554210765917,14.336458507802478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4481561911712858,16.304762117370576,0.2110011646427369,13.699895182806792,0.3444080418946209,16.01226223927392,,,0.4262970900203109,15.401429689949577,,,,,,,,,0.5210037004578592,22.012006862594856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4878806768112069,15.401429689949577,,,2.8143798117031356,9.854628440752878,,,,,,,,,,,0.2726422424912083,15.401429689949577,0.2038205076026768,15.401429689949577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
