date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,EL_shares,EL_value,MKC_shares,MKC_value,CHRW_shares,CHRW_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,EA_shares,EA_value,ORCL_shares,ORCL_value,MU_shares,MU_value,XOM_shares,XOM_value,TRV_shares,TRV_value,KR_shares,KR_value,TJX_shares,TJX_value,GWW_shares,GWW_value,GPC_shares,GPC_value,ORLY_shares,ORLY_value,HUBB_shares,HUBB_value,RL_shares,RL_value,WDC_shares,WDC_value,CPRT_shares,CPRT_value,J_shares,J_value,PTC_shares,PTC_value,NVR_shares,NVR_value,SYY_shares,SYY_value,KLAC_shares,KLAC_value,DE_shares,DE_value,EMR_shares,EMR_value,COP_shares,COP_value,CMI_shares,CMI_value,DECK_shares,DECK_value,HAS_shares,HAS_value,CVX_shares,CVX_value,LII_shares,LII_value,TSCO_shares,TSCO_value,TER_shares,TER_value,VLO_shares,VLO_value,FAST_shares,FAST_value,F_shares,F_value,EBAY_shares,EBAY_value,CSGP_shares,CSGP_value,RMD_shares,RMD_value,DD_shares,DD_value,EMN_shares,EMN_value,CVS_shares,CVS_value,VZ_shares,VZ_value,ROST_shares,ROST_value,WSM_shares,WSM_value,DLTR_shares,DLTR_value,CTRA_shares,CTRA_value,DVN_shares,DVN_value,BMY_shares,BMY_value,GRMN_shares,GRMN_value,LRCX_shares,LRCX_value,GLW_shares,GLW_value,AMAT_shares,AMAT_value,TTWO_shares,TTWO_value,FDX_shares,FDX_value,HRL_shares,HRL_value,LOW_shares,LOW_value,HD_shares,HD_value,AXON_shares,AXON_value,ALGN_shares,ALGN_value,NOC_shares,NOC_value,FCX_shares,FCX_value,CNC_shares,CNC_value,WMT_shares,WMT_value,TXT_shares,TXT_value,FSLR_shares,FSLR_value,EOG_shares,EOG_value,LUV_shares,LUV_value,DHR_shares,DHR_value,CLX_shares,CLX_value,TSN_shares,TSN_value,APA_shares,APA_value,SMCI_shares,SMCI_value,PCAR_shares,PCAR_value,WST_shares,WST_value,HON_shares,HON_value,HSIC_shares,HSIC_value,WAB_shares,WAB_value,MNST_shares,MNST_value,CTSH_shares,CTSH_value,ON_shares,ON_value,NEM_shares,NEM_value,AMP_shares,AMP_value,GE_shares,GE_value,TGT_shares,TGT_value,EXPD_shares,EXPD_value,SWKS_shares,SWKS_value,STLD_shares,STLD_value,NUE_shares,NUE_value,NWSA_shares,NWSA_value,REGN_shares,REGN_value,ENPH_shares,ENPH_value,INTC_shares,INTC_value,ACGL_shares,ACGL_value,ULTA_shares,ULTA_value,DHI_shares,DHI_value,PKG_shares,PKG_value,EW_shares,EW_value,PHM_shares,PHM_value,META_shares,META_value,CF_shares,CF_value,MOS_shares,MOS_value,APTV_shares,APTV_value,FANG_shares,FANG_value,VRTX_shares,VRTX_value,OXY_shares,OXY_value,WY_shares,WY_value,PRU_shares,PRU_value,LEN_shares,LEN_value,INCY_shares,INCY_value,run
2006-07-31,105.03672963820944,0.3842913062977858,10.50689306050099,,,0.3979061294960228,10.484979971043185,,,0.3418490000867193,12.329772188907356,1.278964276244067,8.6718793642941,0.656790942215919,11.259855456334522,,,,,,,,,,,,,,,1.2343922924805064,9.520109997093757,,,,,0.8458842423357791,10.168854385030944,,,0.3179137176591965,11.120143876821098,0.3570585595027059,10.410114737200509,,,2.238237812106963,10.564126600982966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2006-08-31,106.88224305401764,0.3842913062977858,11.108828108159074,,,,,,,,,,,,,,,,,0.5662878313073308,10.671693792147654,,,0.7385881209231517,10.671693792147654,,,0.3551145253342056,10.671693792147654,1.2343922924805064,9.732205837307315,,,,,,,,,0.3179137176591965,11.108649483602203,0.3570585595027059,9.978256043485574,,,2.238237812106963,11.595834620725215,0.2207016642202625,10.671693792147654,0.4654933044663742,10.671693792147654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2006-09-30,110.21556244588834,0.3842913062977858,9.985770980893388,,,,,,,,,,,,,,,,,0.5662878313073308,11.809932462688389,,,0.7385881209231517,11.676319188140948,,,,,,,,,,,,,,,,,0.3570585595027059,10.657870559453103,,,2.238237812106963,12.18375370392817,,,0.4654933044663742,11.136470595193618,4.82897981182092,10.69136123889768,0.3513006457646326,10.69136123889768,0.2155462899805227,10.69136123889768,0.9752512964927588,10.69136123889768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2006-10-31,114.25334801039742,0.3842913062977858,9.826054451173857,,,,,,,,,,,,,,,,,0.5662878313073308,12.543275247435714,,,0.7385881209231517,11.693698171359651,,,,,,,,,,,,,,,,,0.3570585595027059,11.690036544265553,,,,,,,0.4654933044663742,11.8500749348922,4.82897981182092,10.395185704742046,0.3513006457646326,11.130430761667734,0.2155462899805227,11.743261076228473,0.9752512964927588,10.797683362625351,6.959500932327638,12.583647756006856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2006-11-30,118.35913161354684,0.3842913062977858,9.10844675865366,,,,,,,0.3644755672090675,13.06426009544279,,,,,,,,,,,,,0.7385881209231517,11.954263880684126,,,,,,,,,,,,,,,,,0.3570585595027059,11.84551142193964,,,,,,,0.4654933044663742,12.206716846369266,4.82897981182092,10.195583918124822,0.3513006457646326,11.78899618276004,0.2155462899805227,12.934129167709264,0.9752512964927588,12.120816042237944,6.959500932327638,13.140407299625284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2006-12-31,118.48421909502328,0.3842913062977858,10.341841920553426,,,,,,,,,,,,,,,,,,,0.4765847884889969,11.782882771264628,0.7385881209231517,11.818187562033971,,,,,,,,,,,,,,,,,0.3570585595027059,12.275335863645688,,,,,,,,,,,,,,,0.9752512964927588,12.085375644352755,6.959500932327638,13.04906424811432,0.3675183507036155,11.782882771264628,0.6538780506072703,11.782882771264628,0.0182680353042862,11.782882771264628,0.5540908296405859,11.782882771264628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2007-01-31,121.43621880770482,0.3842913062977858,10.2088805354538,,,,,,,0.3275134743151315,12.63715083436823,,,,,,,,,,,0.4765847884889969,11.471753864745848,0.7385881209231517,13.917943179285889,,,,,,,,,,,,,,,,,,,,,,,0.2228789962394778,12.63715083436823,,,,,,,,,0.9752512964927588,11.577386997253257,,,,,,,,,0.5540908296405859,11.074500059124883,0.4782294158294503,12.63715083436823,0.3605749240074608,12.63715083436823,0.4725211642380282,12.63715083436823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2007-03-31,121.48408986688594,0.3842913062977858,10.35977787992138,,,,,,,0.3275134743151315,12.143303183406122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3703183432915851,12.337727222414788,,,,,0.2228789962394778,12.616918246654947,0.4470418338061567,12.337727222414788,,,,,,,,,,,,,,,,,,,,,,,,,0.4449837213626192,12.337727222414788,0.5173158314800935,12.337727222414788,3.1269933707149535,12.337727222414788,0.767456211483958,12.337727222414788,0.3419698053617997,12.337727222414788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2007-04-30,128.97346892101615,,,,,,,,,,,,,,,,,,,,,,,0.6202574946339701,12.652708452172718,,,,,,,,,,,,,,,0.3046364125846451,12.652708452172718,0.3703183432915851,12.958171207268077,,,,,0.2228789962394778,13.495737957615193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.767456211483958,13.626679157438623,0.3419698053617997,12.976629885657957,0.4782449989515946,12.652708452172718,5.953667995680123,12.652708452172718,0.7863348604033898,12.652708452172718,0.3462102823814761,12.652708452172718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2007-05-31,131.3918307035297,0.480981948420874,12.751638874955722,0.0991342485493413,12.751638874955722,0.4516839135725254,12.751638874955722,,,0.327026803035193,12.751638874955722,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0719055583503243,12.751638874955724,,,0.3703183432915851,12.974939390918555,,,,,0.2228789962394778,14.38270613773727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4105782873406194,12.751638874955722,,,0.767456211483958,13.930495135690878,0.3419698053617997,13.593856789448711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2007-06-30,134.08960826992225,0.480981948420874,12.323998247352764,0.0991342485493413,13.543720552757062,0.4516839135725254,12.323858659095109,,,0.327026803035193,13.214557999315938,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0719055583503243,13.118067024281428,,,0.3703183432915851,12.814452192942149,,,,,0.2228789962394778,15.262660886920704,0.4931716426251888,13.88206947952348,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4105782873406194,13.724153748210137,,,,,,,,,,,,,,,4.021010240103603,13.88206947952348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2007-07-31,133.79443253408058,0.480981948420874,12.50514626823306,0.0991342485493413,12.571213816514998,0.4516839135725254,11.774599138125076,,,0.327026803035193,13.503601918623056,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0719055583503243,12.427091236742283,,,0.3703183432915851,12.227478180728353,,,,,0.2228789962394778,14.329336385418143,0.4931716426251888,13.413551339518156,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4105782873406194,16.095806261336307,,,,,,,,,,,,,,,4.021010240103603,14.946607988841146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2007-08-31,134.7612607474112,0.480981948420874,12.757064380103582,,,,,,,0.327026803035193,13.977630103961314,,,,,,,,,0.5242910672388325,11.880435503631476,,,,,,,,,1.0704324291539136,11.880435503631476,,,,,,,,,,,0.3703183432915851,12.16969504812185,,,,,0.2228789962394778,15.026457307135294,0.4931716426251888,14.00557121453712,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4105782873406194,16.057847065733938,,,,,0.2755203838357968,11.880435503631476,,,,,,,,,4.021010240103603,15.125689116923686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2007-09-30,136.75336719615487,0.480981948420874,13.399817938476794,,,,,,,0.327026803035193,13.891611915015991,,,,,,,,,0.5242910672388325,10.658837356965227,,,,,,,,,1.0704324291539136,12.369655553924307,,,,,,,,,,,,,,,,,0.2228789962394778,15.017931342114965,0.4931716426251888,14.095785218209931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.244098677605986,14.329931967861905,0.9739634505071144,14.329931967861905,2.680997667045388,14.329931967861905,0.8025632602805368,14.329931967861905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2007-10-31,137.67180461182923,0.480981948420874,11.246879517458126,,,,,,,0.327026803035193,15.224863903470458,,,,,,,,,0.5242910672388325,10.941955013277008,,,,,,,,,1.0704324291539136,14.019024900852472,,,,,,,,,,,,,,,,,0.2228789962394778,14.808773130029662,0.4931716426251888,13.93708058792956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.244098677605986,14.97131819747348,0.9739634505071144,13.25757700891976,2.680997667045388,15.41573658551098,0.8025632602805368,13.848595766907708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
2007-11-30,132.92396372827065,0.480981948420874,10.378898690429107,,,,,,,0.327026803035193,15.256553108070602,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5924187350458567,12.940250417896303,,,,,,,,,0.2228789962394778,14.541983883546868,0.4931716426251888,13.647380062027644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.244098677605986,12.67583226718656,0.9739634505071144,12.313753615028004,2.680997667045388,12.91972713363286,0.8025632602805368,15.309334132556405,0.3595942141918394,12.940250417896303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
