date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,TECH_shares,TECH_value,AAPL_shares,AAPL_value,PAYX_shares,PAYX_value,ORCL_shares,ORCL_value,NKE_shares,NKE_value,MKC_shares,MKC_value,EA_shares,EA_value,MSFT_shares,MSFT_value,EL_shares,EL_value,TRV_shares,TRV_value,ADI_shares,ADI_value,JKHY_shares,JKHY_value,A_shares,A_value,JNJ_shares,JNJ_value,CSCO_shares,CSCO_value,TJX_shares,TJX_value,NTAP_shares,NTAP_value,GPC_shares,GPC_value,CHRW_shares,CHRW_value,GWW_shares,GWW_value,GRMN_shares,GRMN_value,COP_shares,COP_value,CVX_shares,CVX_value,ADP_shares,ADP_value,WDC_shares,WDC_value,AES_shares,AES_value,CPRT_shares,CPRT_value,ACN_shares,ACN_value,HAS_shares,HAS_value,KLAC_shares,KLAC_value,INTC_shares,INTC_value,SYY_shares,SYY_value,NVR_shares,NVR_value,DE_shares,DE_value,EMN_shares,EMN_value,F_shares,F_value,CMI_shares,CMI_value,EOG_shares,EOG_value,BMY_shares,BMY_value,TER_shares,TER_value,FAST_shares,FAST_value,EBAY_shares,EBAY_value,CTRA_shares,CTRA_value,ETN_shares,ETN_value,FCX_shares,FCX_value,VLO_shares,VLO_value,URI_shares,URI_value,TXT_shares,TXT_value,GLW_shares,GLW_value,TSCO_shares,TSCO_value,CVS_shares,CVS_value,ROST_shares,ROST_value,MOH_shares,MOH_value,CSGP_shares,CSGP_value,CTSH_shares,CTSH_value,GEN_shares,GEN_value,AXON_shares,AXON_value,DECK_shares,DECK_value,TXN_shares,TXN_value,WSM_shares,WSM_value,DLTR_shares,DLTR_value,LRCX_shares,LRCX_value,J_shares,J_value,SBUX_shares,SBUX_value,FDX_shares,FDX_value,MRK_shares,MRK_value,ALGN_shares,ALGN_value,NOC_shares,NOC_value,ZBH_shares,ZBH_value,RMD_shares,RMD_value,TMO_shares,TMO_value,VZ_shares,VZ_value,LOW_shares,LOW_value,NDSN_shares,NDSN_value,PWR_shares,PWR_value,DVN_shares,DVN_value,PTC_shares,PTC_value,LUV_shares,LUV_value,NEM_shares,NEM_value,VRSN_shares,VRSN_value,PH_shares,PH_value,CHD_shares,CHD_value,HAL_shares,HAL_value,MU_shares,MU_value,HRL_shares,HRL_value,AMAT_shares,AMAT_value,AMP_shares,AMP_value,SMCI_shares,SMCI_value,MPWR_shares,MPWR_value,GOOGL_shares,GOOGL_value,TEL_shares,TEL_value,SNPS_shares,SNPS_value,NVDA_shares,NVDA_value,HUBB_shares,HUBB_value,STX_shares,STX_value,PKG_shares,PKG_value,PCAR_shares,PCAR_value,FSLR_shares,FSLR_value,EXPD_shares,EXPD_value,PRU_shares,PRU_value,ULTA_shares,ULTA_value,ADBE_shares,ADBE_value,KDP_shares,KDP_value,TKO_shares,TKO_value,PG_shares,PG_value,EMR_shares,EMR_value,NFLX_shares,NFLX_value,GE_shares,GE_value,QCOM_shares,QCOM_value,ZBRA_shares,ZBRA_value,AOS_shares,AOS_value,ROK_shares,ROK_value,TTWO_shares,TTWO_value,UAL_shares,UAL_value,SLB_shares,SLB_value,DG_shares,DG_value,TPR_shares,TPR_value,HON_shares,HON_value,DD_shares,DD_value,BAX_shares,BAX_value,LULU_shares,LULU_value,TRMB_shares,TRMB_value,SHW_shares,SHW_value,CMG_shares,CMG_value,MHK_shares,MHK_value,DHI_shares,DHI_value,RL_shares,RL_value,APD_shares,APD_value,HUM_shares,HUM_value,RCL_shares,RCL_value,ALB_shares,ALB_value,AKAM_shares,AKAM_value,KR_shares,KR_value,MNST_shares,MNST_value,IEX_shares,IEX_value,XOM_shares,XOM_value,PSA_shares,PSA_value,SWKS_shares,SWKS_value,NCLH_shares,NCLH_value,LIN_shares,LIN_value,JCI_shares,JCI_value,ACGL_shares,ACGL_value,EPAM_shares,EPAM_value,BIIB_shares,BIIB_value,REGN_shares,REGN_value,NWSA_shares,NWSA_value,META_shares,META_value,SNA_shares,SNA_value,TSLA_shares,TSLA_value,PHM_shares,PHM_value,MOS_shares,MOS_value,NUE_shares,NUE_value,STLD_shares,STLD_value,HSIC_shares,HSIC_value,TSN_shares,TSN_value,DELL_shares,DELL_value,HOLX_shares,HOLX_value,PSX_shares,PSX_value,FTV_shares,FTV_value,CF_shares,CF_value,LEN_shares,LEN_value,FANG_shares,FANG_value,XYZ_shares,XYZ_value,CNC_shares,CNC_value,run
2006-07-31,101.52831441013704,,,,,0.3979060087003992,10.484980582759324,,,0.2735026932046802,9.864666142279717,1.2789645102399698,8.671882170593692,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3657146751566114,10.662486940208996,0.5074634804023284,10.37629478172082,0.6710583054581891,9.90605524635136,,,0.301952003969013,10.76806800579886,0.877212153074256,10.26462684680809,2.174782336814895,10.26462684680809,0.4648866363970318,10.26462684680809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2006-08-31,105.71952710996844,0.3694843893885979,10.680799258991604,,,,,,,,,,,,,,,,,,,,,,,,,0.8493223369600884,10.680799258991604,1.3547076696765612,10.680799258991604,,,,,,,,,0.3657146751566114,10.220161552890794,,,0.6710583054581891,10.052971485144848,,,,,,,,,,,0.4658902860243427,10.680799258991604,0.3554174764993489,10.680799258991604,0.2208899398385647,10.680799258991604,0.4220005887026097,10.680799258991604,0.4200732393322017,10.680799258991604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2006-09-30,109.10831826655884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3547076696765612,11.588055580458365,,,,,0.5609426669710759,10.835584742900052,0.6854069078082647,10.835584742900052,,,0.5795604694095255,10.835584742900052,,,,,,,0.720495521885173,10.835584742900052,,,0.3931533652826044,10.835584742900052,,,,,,,,,,,0.3475021390183966,10.835584742900052,0.4577335341822884,10.835584742900052,0.9884074245096331,10.835584742900052,0.8125625173200589,10.835584742900052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2006-10-31,113.41263251518664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3547076696765612,12.174762333704544,,,,,0.5609426669710759,11.37439411490418,0.6854069078082647,10.851701913353914,,,0.5795604694095255,11.731481044618375,,,,,,,0.720495521885173,11.377839087837534,,,,,,,,,,,,,,,0.3475021390183966,11.226504765063854,0.4577335341822884,11.360470362415526,0.9884074245096331,10.943344921246627,,,6.186556166206335,11.186066986021023,0.4804686293905468,11.186066986021023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2006-11-30,119.22658598455564,0.5101260137607363,12.09096963336117,0.1064252228536605,12.090969633361173,,,,,,,,,,,,,,,0.5240992541527338,12.090969633361173,,,,,,,,,,,,,,,0.5609426669710759,11.631910460062947,0.6854069078082647,11.09351045524905,,,,,,,,,,,0.720495521885173,12.68866591920142,,,,,,,,,,,,,,,0.3475021390183966,12.081856814698718,0.4577335341822884,11.082439985291588,0.9884074245096331,12.284323816607245,,,,,,,0.8080689085981722,12.090969633361173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2006-12-31,124.06246939105114,,,,,,,,,,,,,,,,,,,0.5240992541527338,14.053721780004755,,,,,,,,,,,,,,,,,0.6854069078082647,10.967229545392929,,,,,,,,,,,0.720495521885173,12.886707090578357,,,,,0.4702322386909401,12.472999641579582,,,,,,,,,,,0.4577335341822884,11.31681312559762,,,0.8653280336639206,12.472999641579582,,,,,,,0.4672735667797467,12.472999641579582,1.030368524526191,12.472999641579584,0.5865436204087602,12.472999641579582,0.0193379839404334,12.472999641579582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2007-01-31,126.25962305788464,,,,,,,,,,,,,,,,,,,0.5240992541527338,15.049510162966952,,,,,,,,,,,,,,,,,0.6854069078082647,12.91580375468284,,,,,,,,,,,,,,,,,0.4702322386909401,12.585771859833756,,,,,,,,,,,0.4577335341822884,11.017985647419003,,,0.8653280336639206,11.765589748824787,,,,,,,0.4672735667797467,12.347643040408652,1.030368524526191,12.910329653699428,0.5865436204087602,11.723122874219492,0.0193379839404334,13.391941016123978,0.3581431119378283,12.55192529970576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2007-03-31,125.71893698232807,,,,,,,,,,,,,,,,,,,0.5240992541527338,12.861396176735289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4702322386909401,12.977754335675668,,,0.2205481621752408,12.484973308739642,,,0.4502947427602541,12.484973308739642,0.3460511582259313,12.484973308739642,,,,,,,,,,,,,,,,,,,,,,,0.6752805933986493,12.484973308739642,3.041363647325505,12.484973308739642,0.5234897993597646,12.484973308739644,0.4965242346209749,12.484973308739642,0.8918568327834255,12.484973308739642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2007-04-30,133.29904632845196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4702322386909401,13.185655914885563,,,0.2205481621752408,13.354589839245278,,,0.4502947427602541,12.66764616952928,0.3460511582259313,13.131507769620518,0.513337401749069,12.89144555394025,,,,,,,,,,,,,,,,,,,,,0.6752805933986493,13.443308948844798,,,0.5234897993597646,15.901259264283995,0.4965242346209749,12.852489203882053,0.8918568327834255,12.979698110279992,0.8011719768611152,12.89144555394025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2007-05-31,139.3555062497838,,,0.1045168783993492,13.444006578844618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4702322386909401,13.695362376311463,,,0.2205481621752408,14.232292339243507,,,0.4502947427602541,14.143556826029558,0.3460511582259313,13.75608797325173,,,,,,,,,,,,,,,,,,,,,,,0.6752805933986493,13.137506613319909,3.098276294471551,13.444006578844618,0.5234897993597646,16.258417680460575,0.4965242346209749,13.474137947174516,0.8918568327834255,13.770131336303304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2007-06-30,143.95979173016238,0.5826268107029501,14.928389595526028,0.1045168783993492,14.27909541658278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4702322386909401,13.23636646095106,,,,,,,0.4502947427602541,14.421299621026384,0.3460511582259313,14.323216957487684,,,,,,,,,,,0.8418080887374366,14.928389595526028,,,,,,,,,,,,,3.098276294471551,15.184950619518233,,,0.4965242346209749,12.801304272492128,,,,,4.324081749841575,14.928389595526028,1.2303047389326225,14.928389595526028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2007-07-31,140.96059838347435,0.5826268107029501,15.147830343847351,0.1045168783993492,13.253785094653322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4702322386909401,12.78963381577731,,,,,,,0.4502947427602541,14.85118419939807,0.3460511582259313,14.496645161124802,,,,,,,,,,,0.8418080887374366,13.317205412670674,,,,,,,,,,,,,3.098276294471551,13.718038636013748,,,0.4965242346209749,12.282664647233052,,,,,4.324081749841575,16.073163450814555,1.2303047389326225,15.030447621941448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2007-08-31,141.5012165880346,,,,,,,,,0.3290688348812042,14.064913461433523,,,,,,,,,,,,,,,,,,,1.2672548474977925,14.06491346143352,,,,,,,,,,,,,,,,,,,,,,,,,0.4702322386909401,13.354117353439571,,,,,,,0.4502947427602541,15.119845312933665,0.3460511582259313,14.921721612838423,,,,,,,,,,,0.8418080887374366,13.484401188641824,,,,,,,,,,,,,3.098276294471551,12.589650484753616,,,0.4965242346209749,11.816828452961383,,,,,4.324081749841575,16.265744340266572,1.2303047389326225,15.819080919332508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2007-09-30,148.28916073010151,,,,,,,,,0.3290688348812042,13.978355644201775,,,,,,,,,,,,,,,,,,,1.2672548474977925,14.644083694260395,,,,,,,,,,,,,,,,,,,,,,,,,0.4702322386909401,13.440134242728767,,,0.2332102586274859,15.714069553415548,,,0.4502947427602541,16.205509057141068,0.3460511582259313,16.024005913771152,,,,,,,,,,,,,,,,,,,,,,,,,3.098276294471551,13.68579939665582,,,0.4965242346209749,12.688712954969349,,,,,4.324081749841575,16.194420719542062,,,2.49324688550871,15.714069553415548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2007-10-31,155.49961263709477,,,,,,,,,0.3290688348812042,15.319931514606688,,,,,,,,,,,,,,,,,,,1.2672548474977925,16.596731719141417,,,,,,,,,,,,,,,,,,,,,,,,,0.4702322386909401,13.288813399255371,,,0.2332102586274859,15.495216087824446,,,0.4502947427602541,15.686681716450266,0.3460511582259313,15.669556403995564,,,,,,,,,,,,,,,,,,,,,,,,,3.098276294471551,14.298356763442566,,,0.4965242346209749,15.54291947480844,,,,,4.324081749841575,15.862753460328904,,,2.49324688550871,17.738652097241108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2007-11-30,146.06767872157883,,,,,,,,,0.3290688348812042,15.351821104608067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4702322386909401,13.012579045308334,,,0.2332102586274859,15.216058397870697,,,0.4502947427602541,14.850065951879388,0.3460511582259313,15.029133915399331,,,,,,,,,,,,,,,,,,,,,,,,,3.098276294471551,12.106054507518374,,,0.4965242346209749,14.538010216240025,,,,,4.324081749841575,14.136681219703584,,,2.49324688550871,15.38333941817218,0.5915016495892758,16.443934944878848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2007-12-31,153.00434426916536,,,,,,,,,0.3290688348812042,15.9243750683748,,,1.1077723093553995,15.78446759088862,,,,,,,,,,,,,,,,,,,0.2773700950500832,15.78446759088862,,,,,,,,,,,,,,,,,,,,,,,,,0.2332102586274859,15.141893792078692,,,0.4502947427602541,16.38257006747982,,,,,0.8626630581285736,15.78446759088862,,,,,,,,,,,,,,,,,,,,,3.098276294471551,10.84869979590032,0.3736037474240979,15.78446759088862,,,,,,,,,1.2612711757868649,15.784467590888616,,,,,0.4382556545815732,15.78446759088862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2008-01-31,136.02558633121214,,,,,,,,,0.3290688348812042,15.508920392085743,,,1.1077723093553995,16.137639106587244,,,,,,,,,,,,,,,,,,,0.2773700950500832,12.80106729805004,,,,,,,,,,,,,,,,,,,,,,,,,0.2332102586274859,13.733590965829404,,,0.4502947427602541,14.863050334358196,,,,,0.8626630581285736,13.81990043029726,,,,,,,,,,,,,,,,,,,,,3.098276294471551,10.703616570609956,0.3736037474240979,11.983648323666824,,,,,,,,,1.2612711757868649,12.788324273435029,,,,,0.4382556545815732,13.685828636292449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2008-02-29,139.9858391367506,,,,,0.6206667525485915,15.72403165699304,,,,,,,,,,,,,0.8564287110169084,15.72403165699304,,,,,,,1.0415175967978925,15.72403165699304,,,,,0.2773700950500832,12.779447489272584,,,,,,,,,,,,,,,,,,,,,,,,,0.2332102586274859,12.743965959159372,,,,,,,,,0.8626630581285736,16.129305419969988,,,,,,,,,,,,,,,,,,,,,3.098276294471551,10.526297799394822,0.3736037474240979,12.486792854089453,,,,,,,,,1.2612711757868649,12.536263936396184,,,,,0.4382556545815732,15.611670707489049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2008-03-31,138.98004873587246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4409339005396256,13.872431052645982,,,,,,,0.3592085154393601,13.87243105264598,,,,,,,,,,,,,,,,,,,,,0.8626630581285736,14.12816926205863,1.2724435255164757,13.87243105264598,,,,,,,,,,,,,0.0232174578286962,13.872431052645982,,,,,,,,,,,,,,,,,,,,,,,,,0.538862913042931,13.872431052645982,0.7586832012050284,13.872431052645982,0.2682862541149412,13.872431052645984,0.8643649967198843,13.872431052645982,8.546008769942421,13.872431052645982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2008-04-30,143.7893646091268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4409339005396256,14.701489860418722,,,,,,,0.3592085154393601,14.34717402998136,,,,,,,,,,,,,,,,,,,,,0.8626630581285736,15.147026775871922,1.2724435255164757,14.44663342558212,,,,,,,,,,,,,0.0232174578286962,14.243910377905122,,,,,,,,,,,,,,,,,,,,,,,,,0.538862913042931,13.7989947826247,0.7586832012050284,13.872431052645982,0.2682862541149412,15.336147980566189,0.8643649967198843,15.413174254949991,8.546008769942421,12.482382068580732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
2008-05-31,150.76468325914468,0.6705502927215087,14.316836054090327,,,,,,,0.2887272590769196,14.316836054090327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2105277941547809,14.316836054090327,,,0.371077136135258,14.31683605409033,0.2877925687281015,14.316836054090327,,,0.8626630581285736,19.609100963194376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5111451163947844,14.316836054090327,,,,,,,,,,,0.7586832012050284,15.161007920436669,,,0.8643649967198843,15.77672199688132,,,0.4930218555080438,14.316836054090327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
