date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,TECH_shares,TECH_value,CAH_shares,CAH_value,AAPL_shares,AAPL_value,ADP_shares,ADP_value,PAYX_shares,PAYX_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,NKE_shares,NKE_value,COP_shares,COP_value,EA_shares,EA_value,MSFT_shares,MSFT_value,GWW_shares,GWW_value,GRMN_shares,GRMN_value,TRV_shares,TRV_value,CVX_shares,CVX_value,WSM_shares,WSM_value,LRCX_shares,LRCX_value,FCX_shares,FCX_value,VLO_shares,VLO_value,SYY_shares,SYY_value,AES_shares,AES_value,EL_shares,EL_value,WDC_shares,WDC_value,CMI_shares,CMI_value,DVN_shares,DVN_value,ACN_shares,ACN_value,MU_shares,MU_value,STLD_shares,STLD_value,F_shares,F_value,ADM_shares,ADM_value,DE_shares,DE_value,EMN_shares,EMN_value,HAS_shares,HAS_value,EBAY_shares,EBAY_value,DD_shares,DD_value,DECK_shares,DECK_value,FAST_shares,FAST_value,ETN_shares,ETN_value,CVS_shares,CVS_value,JBL_shares,JBL_value,URI_shares,URI_value,CTRA_shares,CTRA_value,EOG_shares,EOG_value,CSGP_shares,CSGP_value,NVR_shares,NVR_value,GEN_shares,GEN_value,BMY_shares,BMY_value,CTSH_shares,CTSH_value,FDX_shares,FDX_value,AXON_shares,AXON_value,RMD_shares,RMD_value,GLW_shares,GLW_value,PWR_shares,PWR_value,LUV_shares,LUV_value,MOS_shares,MOS_value,MNST_shares,MNST_value,NEM_shares,NEM_value,PKG_shares,PKG_value,J_shares,J_value,VZ_shares,VZ_value,IP_shares,IP_value,TER_shares,TER_value,LVS_shares,LVS_value,GE_shares,GE_value,WMB_shares,WMB_value,AMP_shares,AMP_value,CHRW_shares,CHRW_value,MPWR_shares,MPWR_value,HRL_shares,HRL_value,PCAR_shares,PCAR_value,FSLR_shares,FSLR_value,MOH_shares,MOH_value,EXPD_shares,EXPD_value,PRU_shares,PRU_value,TXT_shares,TXT_value,TGT_shares,TGT_value,XOM_shares,XOM_value,SWKS_shares,SWKS_value,APA_shares,APA_value,SMCI_shares,SMCI_value,LULU_shares,LULU_value,GILD_shares,GILD_value,ULTA_shares,ULTA_value,RL_shares,RL_value,YUM_shares,YUM_value,WMT_shares,WMT_value,CMG_shares,CMG_value,RCL_shares,RCL_value,QCOM_shares,QCOM_value,CF_shares,CF_value,UAL_shares,UAL_value,NCLH_shares,NCLH_value,PSX_shares,PSX_value,MLM_shares,MLM_value,ACGL_shares,ACGL_value,DAL_shares,DAL_value,MHK_shares,MHK_value,DHI_shares,DHI_value,PHM_shares,PHM_value,NUE_shares,NUE_value,TPR_shares,TPR_value,MPC_shares,MPC_value,OXY_shares,OXY_value,FANG_shares,FANG_value,LEN_shares,LEN_value,EPAM_shares,EPAM_value,INCY_shares,INCY_value,INTC_shares,INTC_value,run
2006-07-31,104.35389007320668,,,,,,,,,,,1.2789643542426918,8.671879893155365,0.5411690045353067,9.27766467642502,,,,,,,,,,,,,,,0.5126215983200499,9.231412641573227,,,1.019369063462685,12.254413845485296,1.3539731245569404,10.44236548484185,0.4132692315284033,11.311215473192911,,,,,0.2075129530998261,9.326489920749244,0.396000882246306,10.180289541524624,0.4006335863428158,11.680559597781288,,,1.1778673476066817,11.977598998477845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2006-08-31,104.95399860653748,,,,,,,,,,,,,,,,,,,0.5573730516328442,10.503694775303249,,,,,,,,,,,,,,,1.3539731245569404,10.675010533782496,0.4132692315284033,10.507801068241797,0.2112678703823599,10.503694775303249,,,0.2075129530998261,10.03397527890867,0.396000882246306,10.022747373826617,0.4006335863428158,11.195990475261665,0.3419237151664193,10.503694775303249,,,2.8814715682137426,10.503694775303249,0.538823777291337,10.503694775303249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2006-09-30,108.5051229894986,,,,,,,,,,,,,,,,,,,0.5573730516328442,11.624014736657832,,,,,,,,,,,,,,,,,0.4132692315284033,9.861727370625053,,,,,0.2075129530998261,10.114640018264998,,,0.4006335863428158,11.958543621715746,,,1.0419095261514713,10.82436620703916,,,,,0.4056349249033547,10.82436620703916,0.5622831214909748,10.82436620703916,0.8117205986640706,10.82436620703916,0.6846974424740513,10.82436620703916,0.9873837412192497,10.82436620703916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2006-10-31,113.56246384491196,,,,,,,,,,,,,,,,,,,0.5573730516328442,12.345812881046552,,,,,,,,,,,,,,,,,0.4132692315284033,9.979343506364982,,,,,0.2075129530998261,10.983938522183989,,,,,,,,,,,0.5867751823848611,12.052060603486462,0.4056349249033547,11.005225652516042,0.5622831214909748,11.319473028708606,,,0.6846974424740513,10.840476489270223,0.9873837412192497,10.93201195436216,0.5791838794532037,12.052060603486462,0.285889519755465,12.052060603486462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2006-11-30,118.8025920161324,,,,,,,,,0.327670160292398,11.745012305428228,,,,,,,,,0.5573730516328442,12.85859613107296,,,,,,,,,,,,,,,,,0.4132692315284033,11.21380687609484,,,,,0.2075129530998261,10.920550433071051,,,,,,,,,,,0.5867751823848611,12.601979909843042,,,0.5622831214909748,11.661093314481404,,,0.6846974424740513,11.082027552154448,,,,,0.285889519755465,13.229500883129976,0.4872420953389529,11.745012305428228,0.8236419261756621,11.745012305428228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2006-12-31,119.71475538171174,,,,,,,,,,,,,,,,,,,,,,,,,4.656969147993229,11.860867080062858,0.4797392216173211,11.860867080062858,,,,,,,,,,,,,,,,,,,0.3450024017071832,11.860867080062858,,,,,,,,,,,0.5622831214909748,11.957097163697393,0.8228605567829078,11.860867080062858,,,0.9571343918777382,11.860867080062858,,,,,0.4872420953389529,12.87072157751147,,,1.1098740035262105,11.860867080062858,3.0355258222992627,11.860867080062858,0.5951927608439325,11.860867080062858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2007-01-31,120.88101847653964,,,,,,,,,,,,,,,,,,,,,,,,,4.656969147993229,11.98529485271334,0.4797392216173211,11.547678864574078,,,,,,,,,,,,,,,,,,,0.3450024017071832,11.290026714753417,,,,,,,,,,,,,0.8228605567829078,11.18817377227804,,,0.9571343918777382,11.362318812806125,,,,,0.4872420953389529,13.156507735020622,,,1.1098740035262105,14.397012626975114,3.0355258222992627,12.840061510852449,0.5951927608439325,11.875706938632485,0.3206596307274345,11.23823664793396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2007-03-31,125.11648208355348,,,,,,,,,,,,,,,,,,,0.5100763729653779,12.51727465955924,,,,,,,,,,,,,,,,,0.4514595982529392,12.51727465955924,,,,,0.2211186939032672,12.51727465955924,,,,,0.3469464314147312,12.51727465955924,,,,,,,,,,,,,,,,,0.5248440977752576,12.51727465955924,,,,,1.0609150141647552,12.51727465955924,,,3.0355258222992627,12.46101014752036,,,,,0.6770277615197448,12.51727465955924,0.7786250607118443,12.51727465955924,1.0014102413338686,12.51727465955924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2007-04-30,132.61029438852324,,,,,,,,,,,,,,,,,,,0.5100763729653779,12.711103253212956,,,,,,,,,,,,,,,,,0.4514595982529392,12.700409738823382,,,,,0.2211186939032672,13.389146688568882,,,,,0.3469464314147312,13.16547516018258,,,,,,,,,,,,,,,,,0.5248440977752576,15.942397743576912,,,,,1.0609150141647552,11.885190175893593,,,3.0355258222992627,12.697917430534352,,,,,0.6770277615197448,13.47808853091721,0.7786250607118443,13.824990751592503,1.0014102413338686,12.815574915220854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2007-05-31,136.1750913488262,,,0.1027053322782166,13.210987392437882,,,,,0.3388070602998306,13.210987392437882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2211186939032672,14.26911463899608,,,,,0.3469464314147312,13.791676516888929,,,,,,,,,,,,,,,,,0.5248440977752576,16.300489158797905,,,,,1.0609150141647552,12.62089481792228,,,3.0355258222992627,13.171718969498782,,,,,0.6770277615197448,13.171498860362972,0.7786250607118443,14.133228187125768,1.0014102413338686,12.294495414357714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2007-06-30,141.39528015678903,,,0.1027053322782166,14.031601994359074,,,,,0.3388070602998306,13.690578050547847,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4635972757303459,14.84732596876518,,,,,0.2211186939032672,15.14211611568004,,,,,0.3469464314147312,14.360271403968818,,,,,,,,,,,,,,,,,,,,,,,1.0609150141647552,12.983560819239615,,,3.0355258222992627,14.877407404673738,,,,,0.6770277615197448,12.80717004204866,0.7786250607118443,13.80792238874086,,,0.3988039397360055,14.84732596876518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2007-07-31,137.6447344629905,,,0.1027053322782166,13.024062935455207,,,,,0.3388070602998306,13.990031411434114,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4635972757303459,15.289910126399258,,,,,0.2211186939032672,14.216171462949584,,,,,0.3469464314147312,14.534149609330774,,,,,,,,,,,,,,,,,,,,,,,1.0609150141647552,12.299670809345752,,,3.0355258222992627,13.440205302035702,,,,,0.6770277615197448,13.796617819931171,0.7786250607118443,12.317661841608516,,,0.3988039397360055,14.736253144500402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2007-08-31,136.87612675649956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1653806850403197,12.934242338011408,0.4635972757303459,15.566523898558112,,,,,0.2211186939032672,14.907774702028744,,,,,0.3469464314147312,14.960323134546426,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0355258222992627,12.33466500039852,,,,,0.6770277615197448,13.383636928819053,0.7786250607118443,12.472308515782856,,,0.3988039397360055,14.44816756233164,2.4717735319864227,12.934242338011405,3.4384366744194867,12.934242338011408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2007-09-30,142.7777808994507,0.4899859226307533,13.650656703740122,,,,,,,0.3213543718016894,13.650656703740124,,,,,,,,,,,,,,,,,,,,,,,,,1.1653806850403197,13.466849949465844,0.4635972757303459,16.684247762526756,,,,,0.2211186939032672,14.899317762235826,,,,,0.3469464314147312,16.06546578616945,,,,,0.3711470974252149,13.650656703740122,,,,,,,,,,,0.3224634991683253,13.650656703740124,,,,,,,,,3.0355258222992627,13.408616120352228,,,,,,,,,,,,,,,,,0.4427855115666348,13.650656703740122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2007-10-31,143.12117718644691,0.4899859226307533,11.457419048978704,,,,,,,0.3213543718016894,14.960782819479425,,,,,,,,,,,,,,,,,,,,,,,,,1.1653806850403197,15.26252641169488,0.4635972757303459,16.15009154168575,,,,,0.2211186939032672,14.691813172487524,,,,,0.3469464314147312,15.710092658248914,,,,,0.3711470974252149,15.315180871531537,,,,,,,,,,,0.3224634991683253,12.804226921442124,,,,,,,,,3.0355258222992627,14.008768596244522,,,,,,,,,,,,,,,,,0.4427855115666348,12.760275144653551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2007-11-30,135.02852335837605,,,,,,,,,0.3213543718016894,14.991922360161286,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4635972757303459,15.288762380763467,,,,,0.2211186939032672,14.42712765828662,,,,,0.3469464314147312,15.068025236250971,,,,,0.3711470974252149,12.909422953439144,,,,,,,,,,,0.3224634991683253,12.477611832652473,,,,,1.5810177786556834,12.847605922805457,,,3.0355258222992627,11.860867080062858,,,,,0.671098811408127,12.847605922805457,,,,,,,,,,,0.4427855115666348,12.309572011148331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
2007-12-31,137.36856688713593,,,,,,,,,0.3213543718016894,15.551052537346717,2.0665557518865896,13.472075124439634,,,,,,,,,,,,,,,,,,,,,,,,,0.4635972757303459,16.866541248492517,0.2367358914586417,13.472075124439632,,,0.2211186939032672,14.356815112180705,,,,,0.3469464314147312,16.130289277320355,,,,,,,,,,,,,,,,,,,,,,,1.5810177786556834,11.195332155836589,,,3.0355258222992627,10.62897584149781,,,,,0.671098811408127,12.223335341142343,,,,,,,,,,,,,0.5009694780221403,13.472075124439632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40
