date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,LRCX_shares,LRCX_value,AAPL_shares,AAPL_value,TECH_shares,TECH_value,JKHY_shares,JKHY_value,EA_shares,EA_value,GEN_shares,GEN_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,ADP_shares,ADP_value,TXN_shares,TXN_value,TRV_shares,TRV_value,JNJ_shares,JNJ_value,NVDA_shares,NVDA_value,HRL_shares,HRL_value,CPRT_shares,CPRT_value,EOG_shares,EOG_value,GWW_shares,GWW_value,TJX_shares,TJX_value,DVN_shares,DVN_value,EFX_shares,EFX_value,MU_shares,MU_value,CVX_shares,CVX_value,COP_shares,COP_value,KLAC_shares,KLAC_value,TER_shares,TER_value,VLO_shares,VLO_value,XOM_shares,XOM_value,J_shares,J_value,CL_shares,CL_value,WDC_shares,WDC_value,EL_shares,EL_value,AMAT_shares,AMAT_value,MRK_shares,MRK_value,MCHP_shares,MCHP_value,INTU_shares,INTU_value,EMN_shares,EMN_value,FCX_shares,FCX_value,HAS_shares,HAS_value,SYY_shares,SYY_value,GRMN_shares,GRMN_value,F_shares,F_value,AES_shares,AES_value,SNPS_shares,SNPS_value,GPC_shares,GPC_value,EQIX_shares,EQIX_value,CSGP_shares,CSGP_value,ALGN_shares,ALGN_value,EBAY_shares,EBAY_value,DECK_shares,DECK_value,DLTR_shares,DLTR_value,NVR_shares,NVR_value,VZ_shares,VZ_value,ROST_shares,ROST_value,ACN_shares,ACN_value,ADI_shares,ADI_value,WAT_shares,WAT_value,BMY_shares,BMY_value,GLW_shares,GLW_value,CVS_shares,CVS_value,TTWO_shares,TTWO_value,AXON_shares,AXON_value,ZBH_shares,ZBH_value,FDX_shares,FDX_value,FAST_shares,FAST_value,CHRW_shares,CHRW_value,WSM_shares,WSM_value,EXPD_shares,EXPD_value,INTC_shares,INTC_value,LLY_shares,LLY_value,NEM_shares,NEM_value,VRTX_shares,VRTX_value,CTSH_shares,CTSH_value,LUV_shares,LUV_value,LOW_shares,LOW_value,SBUX_shares,SBUX_value,RMD_shares,RMD_value,TSCO_shares,TSCO_value,DXCM_shares,DXCM_value,LVS_shares,LVS_value,CNC_shares,CNC_value,AKAM_shares,AKAM_value,COO_shares,COO_value,ADSK_shares,ADSK_value,MOS_shares,MOS_value,A_shares,A_value,MTCH_shares,MTCH_value,CDNS_shares,CDNS_value,MOH_shares,MOH_value,JBHT_shares,JBHT_value,TXT_shares,TXT_value,CTRA_shares,CTRA_value,GILD_shares,GILD_value,MPWR_shares,MPWR_value,PHM_shares,PHM_value,WMT_shares,WMT_value,NUE_shares,NUE_value,HD_shares,HD_value,KDP_shares,KDP_value,PCAR_shares,PCAR_value,FSLR_shares,FSLR_value,GOOGL_shares,GOOGL_value,ADBE_shares,ADBE_value,TKO_shares,TKO_value,NTAP_shares,NTAP_value,PWR_shares,PWR_value,DD_shares,DD_value,FFIV_shares,FFIV_value,ADM_shares,ADM_value,FTNT_shares,FTNT_value,MNST_shares,MNST_value,TGT_shares,TGT_value,SWKS_shares,SWKS_value,ISRG_shares,ISRG_value,LULU_shares,LULU_value,EW_shares,EW_value,TPR_shares,TPR_value,APA_shares,APA_value,ULTA_shares,ULTA_value,EPAM_shares,EPAM_value,BAX_shares,BAX_value,WY_shares,WY_value,QCOM_shares,QCOM_value,SMCI_shares,SMCI_value,AMD_shares,AMD_value,MLM_shares,MLM_value,NDSN_shares,NDSN_value,AMP_shares,AMP_value,NWSA_shares,NWSA_value,PSX_shares,PSX_value,ALB_shares,ALB_value,RL_shares,RL_value,ANET_shares,ANET_value,ENPH_shares,ENPH_value,REGN_shares,REGN_value,CF_shares,CF_value,CMG_shares,CMG_value,CHD_shares,CHD_value,ACGL_shares,ACGL_value,GE_shares,GE_value,PANW_shares,PANW_value,TSLA_shares,TSLA_value,KMB_shares,KMB_value,META_shares,META_value,WST_shares,WST_value,VMC_shares,VMC_value,KR_shares,KR_value,MHK_shares,MHK_value,SNA_shares,SNA_value,OXY_shares,OXY_value,PNR_shares,PNR_value,FANG_shares,FANG_value,INCY_shares,INCY_value,PKG_shares,PKG_value,run
2006-07-31,101.6830239111623,,,,,,,,,0.3418490892444108,12.329778012738752,1.278964276244067,8.671878144578718,0.6567907776597081,11.259851382496056,,,,,,,,,,,,,,,,,,,,,,,,,0.4312213782459101,9.43601990768693,0.509007294231223,9.575302643288886,0.3452923591523208,10.067072071992277,0.28509057950308,10.166766122814352,29.72895627603451,10.058785208522105,1.604497222328099,10.058785208522105,6.041312575963898,10.058785208522105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2006-08-31,106.31083922676368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4312213782459101,10.177789471292195,0.509007294231223,10.48949989089798,0.3452923591523208,9.649439867698945,0.28509057950308,10.509720049840324,29.72895627603451,13.225450639995357,1.604497222328099,9.80816514659409,6.041312575963898,10.598727635227773,0.4656256107942272,10.617348841739,0.2195777371197039,10.617348841739,2.049370979311219,10.617348841739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2006-09-30,108.0628631869888,,,,,,,,,0.3201321767947825,10.89998258370895,,,,,,,,,,,2.8186767580788943,10.899982583708947,,,,,,,,,,,,,,,,,0.4312213782459101,10.2079764811501,,,,,,,,,,,,,0.4656256107942272,10.655026036167127,,,,,0.2741441797303904,10.899982583708947,0.3589869236431472,10.899982583708947,0.6413783753188633,10.899982583708947,0.3495674926420731,10.899982583708947,0.4567788519104646,10.899982583708947,0.4579592810370897,10.899982583708947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2006-10-31,111.47839272399654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4312213782459101,10.70246868715279,,,0.3605039257981308,11.802840001551052,,,,,,,,,0.4656256107942272,10.897440202797563,,,,,,,0.3589869236431472,11.291918592115872,0.6413783753188633,9.051996826835117,0.3495674926420731,11.293226010518904,0.4567788519104646,11.029982398372104,,,0.912973165302198,11.802840001551052,0.4350335851824365,11.802840001551052,0.3185667303825382,11.802840001551052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2006-11-30,116.5960569187913,0.4943419696686788,11.71685642672299,,,,,,,0.3268847880276627,11.71685642672299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4312213782459101,10.440537856507094,,,0.3605039257981308,11.95981235303078,,,,,,,,,0.4656256107942272,11.563522981910705,,,,,,,,,0.6413783753188633,9.145962193936054,,,0.4567788519104646,12.394411970506784,,,0.912973165302198,12.5436738220729,0.4350335851824365,12.420835824154004,0.3185667303825382,12.693587063227016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2006-12-31,117.33690439031804,0.4943419696686788,13.3034655192157,,,,,,,0.3268847880276627,11.87399665201012,,,0.5848602604266159,11.916342627810891,,,,,,,,,,,,,0.708387123669034,11.916342627810891,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2333343533153519,11.916342627810891,,,,,,,0.6413783753188633,8.745043824415987,,,,,,,,,,,,,0.3716810353563489,11.916342627810891,0.5663287972411363,11.91634262781089,0.9616108707928288,11.916342627810891,0.7447218762448754,11.916342627810891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2007-01-31,121.7387026302641,0.4943419696686788,13.132424751580665,,,,,,,0.3268847880276627,12.612895384536166,,,0.5848602604266159,11.610793836360598,,,,,,,,,,,,,0.708387123669034,11.882938363630767,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2333343533153519,13.229969001008484,,,,,,,0.6413783753188633,8.11234254415964,,,,,,,,,,,,,,,0.5663287972411363,12.47526674688833,0.9616108707928288,11.415458085114665,0.7447218762448754,14.033537513242193,1.012402715089243,13.233076403742594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2007-03-31,122.0633097190234,,,,,,,,,0.3268847880276627,12.119989475758064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537934165134527,13.1329859557766,,,0.3941879929252606,13.1329859557766,,,,,,,,,,,0.2333343533153519,13.208783732822834,,,,,,,0.6413783753188633,7.567343781973842,0.3640122382703334,13.1329859557766,,,,,,,,,,,,,,,0.9616108707928288,9.790503939619706,,,1.012402715089243,13.711759009965926,0.5950185282151615,13.1329859557766,1.2695206802661558,13.1329859557766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2007-04-30,129.5081696471129,,,,,,,,,0.3268847880276627,12.059216069103307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537934165134527,13.509149365116096,,,0.3941879929252606,13.793415951049305,,,,,,,,,,,0.2333343533153519,14.128819492886212,,,,,,,0.6413783753188633,7.185217017875361,0.3640122382703334,13.813071915693556,,,,,,,,,,,,,,,0.9616108707928288,10.297209084920723,,,,,0.5950185282151615,15.425779986101718,1.2695206802661558,14.9109113035341,0.5718331935302245,14.385379460832528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2007-05-31,135.82049795426357,,,0.0593173231306418,7.62998756392983,,,,,0.3268847880276627,12.74610258165323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537934165134527,15.000104502720678,,,0.3941879929252606,13.81125744479342,,,,,,,,,,,0.2333343533153519,15.0574073329768,,,,,,,,,0.3640122382703334,14.470073847561016,,,,,,,,,,,,,,,0.9616108707928288,10.955346189623263,,,,,0.5950185282151615,15.728657363991148,1.2695206802661558,14.999626025067403,0.5718331935302245,15.421935101946788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2007-06-30,135.82614499829833,,,0.0593173231306418,8.103932396472924,,,,,0.3268847880276627,13.208816937362307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3941879929252606,13.640436232038946,,,,,,,,,,,,,,,,,,,,,0.3640122382703334,15.06663850579842,0.4465402498236535,14.30105348777096,,,,,,,,,,,,,,,,,,,,,,,,,0.7559991940772987,14.30105348777096,0.4941466034609747,14.30105348777096,0.8064327653319204,14.30105348777096,0.7412839531300816,14.30105348777096,0.3535127329483725,14.301053487770956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2007-07-31,138.44416267515624,,,0.0593173231306418,7.522029601379011,,,,,0.3268847880276627,13.497736583115914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3941879929252606,13.015633587063704,,,,,,,,,,,,,,,,,,,,,0.3640122382703334,15.2490584266876,0.4465402498236535,14.727353750227346,,,,,,,,,,,,,,,,,,,,,,,,,0.7559991940772987,15.405914713818245,0.4941466034609747,16.228113836604663,0.8064327653319204,12.757575371041613,0.7412839531300816,13.819869589003677,0.3535127329483725,16.220877216214458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2007-08-31,142.0607055355022,,,,,,,,,,,,,,,,,,,0.616824980645267,13.977253967301728,,,,,,,,,,,,,,,,,,,,,0.6410087175226116,13.97725396730173,0.3941879929252606,12.954115394854211,,,,,2.3146548888860004,13.977253967301728,,,,,,,,,,,,,,,0.3640122382703334,15.69619482804135,0.4465402498236535,14.993788433284816,,,,,,,,,,,,,,,,,0.8825352779266705,13.977253967301728,,,,,,,,,,,,,0.7412839531300816,14.55308307551147,,,3.439761871304968,13.977253967301728,1.1801162526456714,13.977253967301728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2007-09-30,147.1021382434746,,,,,,,,,0.3437028354039621,14.599983641819476,,,,,,,,,0.616824980645267,12.540051809458268,,,,,,,,,0.2676447780641751,14.599983641819474,,,0.8397598065479981,14.599983641819476,0.6569732938586922,14.599983641819476,,,,,,,,,,,,,2.3146548888860004,14.036095139251254,,,,,,,,,,,,,1.346688844122396,14.599983641819476,0.3640122382703334,16.855697891914705,0.4465402498236535,16.070391551933515,,,,,,,,,,,0.6249230519212519,14.599983641819476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2007-10-31,150.4271375964543,,,,,,,,,0.3437028354039621,16.001221963836944,,,,,,,,,0.616824980645267,12.873137863726848,,,,,,,,,0.2676447780641751,15.937684788433192,,,0.8397598065479981,14.95066146066296,0.6569732938586922,14.877729437178273,,,,,,,,,,,,,,,,,,,,,,,,,,,1.346688844122396,13.82395409264974,0.3640122382703334,16.482854179968076,0.4465402498236535,15.555893525976458,,,,,,,,,,,0.6249230519212519,15.613302339775997,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5063941198988463,14.310697944245812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2007-11-30,142.80747510116527,,,,,,,,,0.3437028354039621,16.034529713892645,,,,,,,,,,,,,,,,,,,0.2676447780641751,14.652135494478769,,,0.8397598065479981,13.608669588568194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.346688844122396,10.94341370762112,0.3640122382703334,15.809194644606768,0.4465402498236535,14.72624141966424,,,,,,,,,,,0.6249230519212519,16.47426767550885,,,,,,,,,,,,,0.7338190302154137,14.048331628517811,,,,,,,,,,,,,0.5063941198988463,12.46235959978905,0.5076606497971249,14.04833162851781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2007-12-31,145.86774812319908,,,,,,,,,0.3437028354039621,16.632545690821743,,,,,,,,,,,,,,,,,,,,,,,0.8397598065479981,15.227139845152928,,,,,,,,,,,,,,,,,,,0.4574698976915431,14.441417946300596,,,,,,,,,1.346688844122396,9.536026797925516,0.3640122382703334,16.923714125187097,0.4465402498236535,16.245971142733126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9888262831549596,14.441417946300596,,,,,4.124319947690652,14.441417946300598,,,,,0.5076606497971249,13.536678736176292,0.1911158955463311,14.441417946300596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2008-01-31,135.86077018756146,,,,,,,,,0.3437028354039621,16.198610109921656,,,,,,,,,,,,,,,,,,,,,,,0.8397598065479981,13.858176698906432,,,,,,,,,,,,,,,,,,,0.4574698976915431,14.130744886697718,,,,,,,,,1.346688844122396,9.194044637948895,0.3640122382703334,15.09588929085993,0.4465402498236535,14.739126057304873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9888262831549596,14.661598557646302,,,,,4.124319947690652,14.248292028225444,,,,,0.5076606497971249,12.942158972820588,0.1911158955463311,10.792128947229628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2008-02-29,138.25421977210212,0.5362144834455334,11.57393753825419,,,,,,,0.3437028354039621,14.763291786833577,2.073961022997491,11.573937538254189,,,0.2676379976262297,11.57393753825419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4574698976915431,19.272221291695455,,,,,,,,,,,0.3640122382703334,15.71423130784975,0.4465402498236535,15.21748611558001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9888262831549596,14.643819834963043,,,,,4.124319947690652,14.012258198554608,,,,,,,0.1911158955463311,9.909098621863109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2008-03-31,137.89792500659846,,,,,,,,,,,,,,,0.2676379976262297,11.870603411965735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3640122382703334,15.589968585154072,0.4465402498236535,14.102817614192496,0.6818953520705165,13.762076485040875,,,,,,,,,,,,,,,,,,,,,,,,,0.4049634192881368,13.762076485040875,,,,,0.4624009551022721,13.762076485040875,,,,,,,0.589616834509791,13.76207648504088,,,3.2004827615342406,13.762076485040875,1.2387107930079635,13.762076485040875,1.2231252284158247,13.762076485040875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2008-04-30,149.2797868772076,,,,,,,,,,,,,,,0.2676379976262297,13.2279965979475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3640122382703334,17.56063000882694,0.4465402498236535,15.94222483845931,0.6818953520705165,16.202896321409774,,,,,,,,,,,,,,,,,,,,,,,,,0.4049634192881368,16.26934172361155,,,,,0.4624009551022721,10.421565434730043,,,,,,,0.589616834509791,14.666640036090628,,,3.2004827615342406,15.34631508573414,1.2387107930079635,15.211368207366329,1.2231252284158247,14.430808623031414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2008-05-31,156.08311964032276,,,,,,,,,0.3175048176003471,15.743800687544422,,,,,,,,,0.8008037034454409,15.743800687544422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3640122382703334,18.108543800441268,,,0.6818953520705165,17.108002733665423,,,,,,,,,,,,,,,,,,,,,,,,,0.4049634192881368,16.616048705579836,,,,,0.4624009551022721,12.396314063189829,,,,,,,0.589616834509791,15.202041919355972,,,3.2004827615342406,15.01026433472868,1.2387107930079635,16.313821238421017,1.2231252284158247,13.840481469851897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
2008-06-30,141.5327203396401,,,,,0.5992480236191611,14.019344923264828,,,0.3175048176003471,15.51686705507643,,,,,,,,,0.8008037034454409,11.3634042158602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228922779454318,14.019344923264828,,,,,,,,,0.3640122382703334,18.226116265248205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4049634192881368,16.828587146865924,,,,,0.4624009551022721,10.915889807821822,,,,,,,,,,,,,,,1.2231252284158247,12.60447615570822,1.812846378448276,14.019344923264828,1.2865718969000164,14.019344923264828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35
