date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,EL_shares,EL_value,MSFT_shares,MSFT_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,COP_shares,COP_value,EA_shares,EA_value,CVX_shares,CVX_value,TECH_shares,TECH_value,JNJ_shares,JNJ_value,TXN_shares,TXN_value,CPRT_shares,CPRT_value,TRV_shares,TRV_value,IDXX_shares,IDXX_value,XOM_shares,XOM_value,ISRG_shares,ISRG_value,ADI_shares,ADI_value,GPC_shares,GPC_value,RMD_shares,RMD_value,GWW_shares,GWW_value,ADP_shares,ADP_value,CTRA_shares,CTRA_value,WDC_shares,WDC_value,KLAC_shares,KLAC_value,MU_shares,MU_value,F_shares,F_value,HAS_shares,HAS_value,CMI_shares,CMI_value,A_shares,A_value,TER_shares,TER_value,DE_shares,DE_value,VLO_shares,VLO_value,HSIC_shares,HSIC_value,NVR_shares,NVR_value,NFLX_shares,NFLX_value,WSM_shares,WSM_value,HUM_shares,HUM_value,ETN_shares,ETN_value,SNPS_shares,SNPS_value,TTWO_shares,TTWO_value,HRL_shares,HRL_value,ACN_shares,ACN_value,DVN_shares,DVN_value,EMN_shares,EMN_value,MGM_shares,MGM_value,FCX_shares,FCX_value,EOG_shares,EOG_value,CSGP_shares,CSGP_value,DECK_shares,DECK_value,LRCX_shares,LRCX_value,GRMN_shares,GRMN_value,CTSH_shares,CTSH_value,FAST_shares,FAST_value,ROST_shares,ROST_value,J_shares,J_value,FDX_shares,FDX_value,WMB_shares,WMB_value,PWR_shares,PWR_value,LUV_shares,LUV_value,SBUX_shares,SBUX_value,AMAT_shares,AMAT_value,GLW_shares,GLW_value,LVS_shares,LVS_value,NEM_shares,NEM_value,VZ_shares,VZ_value,FSLR_shares,FSLR_value,PCAR_shares,PCAR_value,PHM_shares,PHM_value,EXPD_shares,EXPD_value,KDP_shares,KDP_value,TXT_shares,TXT_value,APA_shares,APA_value,WST_shares,WST_value,TSN_shares,TSN_value,SMCI_shares,SMCI_value,KR_shares,KR_value,GE_shares,GE_value,PRU_shares,PRU_value,STLD_shares,STLD_value,TPR_shares,TPR_value,BAX_shares,BAX_value,ALB_shares,ALB_value,LULU_shares,LULU_value,MPC_shares,MPC_value,PSX_shares,PSX_value,RCL_shares,RCL_value,AMP_shares,AMP_value,FANG_shares,FANG_value,DHI_shares,DHI_value,APD_shares,APD_value,UAL_shares,UAL_value,LEN_shares,LEN_value,WY_shares,WY_value,MOS_shares,MOS_value,OXY_shares,OXY_value,CF_shares,CF_value,INCY_shares,INCY_value,run
2006-07-31,111.48345018191468,,,,,,,,,0.2950384610472576,10.641413682680511,,,,,,,,,,,,,,,0.6639207865453902,11.240659057291312,,,,,,,,,,,,,,,,,1.0205156587316384,10.622648140281328,0.3186454490280682,11.363388955768334,0.5689174265774324,10.702318527194386,,,0.3859330446303005,11.251955472626433,0.5795606246712516,12.82277882085144,0.3436225997033904,12.019401918747205,0.8519162967553603,9.011381344563429,0.5774580520264915,11.807504261910305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2006-08-31,112.06963215152804,0.3977341320141097,11.49742404494788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4521909615598943,11.49742404494788,,,0.3742725268845645,11.49742404494788,1.0205156587316384,10.881315754052476,0.3186454490280682,11.746697269298153,0.5689174265774324,11.724111318198746,,,0.3859330446303005,10.785177063567312,,,0.3436225997033904,12.0069793137004,0.8519162967553603,8.93565525291945,,,0.5015109451368339,11.49742404494788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2006-09-30,112.95685928388576,,,,,,,,,,,,,,,,,,,,,0.5801958916388787,11.16920139539044,,,,,,,,,,,,,,,0.4521909615598943,10.790507386068692,,,0.3742725268845645,11.670317924082545,,,,,,,,,0.3859330446303005,11.519744516636704,,,0.3436225997033904,11.961081084755186,,,,,,,0.6662614244349248,11.16920139539044,0.2291484922172206,11.16920139539044,0.4718268370134306,11.16920139539044,2.6079699102718843,11.16920139539044,1.0188391310190617,11.169201395390438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2006-10-31,119.71357071295388,0.4960353619143254,12.683271152857548,,,,,,,,,,,,,,,,,,,0.5801958916388787,11.680077617969072,,,,,,,,,,,,,,,0.4521909615598943,10.91920234406544,,,0.3742725268845645,12.09136380880479,,,,,,,,,,,,,,,,,,,,,0.6662614244349248,12.207031202378374,0.2291484922172206,12.129130464439635,0.4718268370134306,11.710248784509892,2.6079699102718843,12.329698710070709,1.0188391310190617,11.280275475000858,0.4819468253674675,12.683271152857548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2006-11-30,126.89862260897856,,,,,,,,,0.3679218765198783,13.18779520022858,,,,,,,,,0.5716426256905099,13.18779520022858,0.5801958916388787,12.032582078752023,,,,,,,,,,,,,,,0.4521909615598943,12.26992843742353,,,0.3742725268845645,13.012606427955657,,,,,,,,,,,,,,,,,,,,,0.6662614244349248,13.874780300820904,0.2291484922172206,12.059140453320373,0.4718268370134306,11.423658042002057,,,1.0188391310190617,12.662541268018272,,,0.9248198326086996,13.18779520022858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2006-12-31,129.73913355895513,,,,,,,,,0.3679218765198783,13.364662796035775,,,,,,,,,0.5716426256905099,15.328597313181122,0.5801958916388787,12.338009144236576,0.7821783562567534,12.515683189179097,,,,,,,,,,,,,0.4521909615598943,13.11769506685223,,,,,,,,,,,,,,,,,,,,,,,,,0.6662614244349248,13.658335055852437,,,0.4718268370134306,11.665248271131713,,,1.0188391310190617,12.625517870335749,,,0.9248198326086996,12.60970166297135,3.2031130433738744,12.515683189179097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2007-01-31,132.343418776793,,,,,,,,,0.3679218765198783,14.196320005589444,,,,,,,,,0.5716426256905099,16.414718083928737,0.5801958916388787,11.596259912760065,0.7821783562567534,14.73935839467868,,,,,,,,,,,,,0.4521909615598943,12.1076646691262,,,,,,,,,,,,,,,,,,,,,,,,,0.6662614244349248,14.590717016472034,,,0.4718268370134306,11.357227298540788,,,1.0188391310190617,12.094826174722725,,,0.9248198326086996,11.697392672996427,3.2031130433738744,13.548934547977908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2007-03-31,126.70926031232264,,,,,,,,,0.3679218765198783,13.64154174849067,,,,,,,,,0.5716426256905099,14.028110557799568,,,,,,,,,,,,,,,,,0.4521909615598943,12.537550885094168,,,0.3615312666269975,13.043469526305213,,,,,,,,,0.3915011027930948,13.043469526305213,,,,,,,,,,,,,0.2304140163996775,13.043469526305213,,,,,1.0188391310190617,10.37316530943197,,,0.9248198326086996,10.911544179980172,,,0.8113562187595035,13.043469526305213,0.5469074474292526,13.043469526305213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2007-04-30,134.19903943285215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4521909615598943,12.720985230140249,,,0.3615312666269975,13.718923032248908,,,,,,,,,0.3915011027930948,13.69939038790157,,,0.3336626509949693,13.858286128986435,,,,,,,,,,,,,,,1.0188391310190617,10.910024008642806,,,,,,,,,,,0.633186695583839,13.858286128986435,0.8612584600467416,13.858286128986435,0.360985876318399,13.858286128986435,0.3791978745556312,13.858286128986435,0.6778943300625121,13.858286128986435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2007-05-31,141.541822894181,,,0.1050827144495088,13.516790072739512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4521909615598943,14.203116211917338,,,0.3615312666269975,14.3714498422682,,,,,,,,,0.3915011027930948,13.717114749656744,,,0.3336626509949693,14.519944827421725,,,,,,,,,,,,,,,1.0188391310190617,11.60732876695288,,,,,,,,,,,0.633186695583839,15.3904784175376,,,0.360985876318399,15.260579324448912,0.3791978745556312,14.724556487072102,0.6778943300625121,14.230464194165965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2007-06-30,143.59383202238706,,,0.1050827144495088,14.356399934992703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4521909615598943,14.482025148927752,,,0.3615312666269975,14.963947159175031,,,,,,,,,0.3915011027930948,13.547457899691477,,,0.3336626509949693,14.707115848517429,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633186695583839,15.499347235197751,,,0.360985876318399,15.294788046141957,0.3791978745556312,14.598315348963968,,,0.019230919750481,13.072217700389494,4.719212198700839,13.072217700389494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2007-07-31,137.91526748812072,,,0.1050827144495088,13.325538762792618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4521909615598943,14.913725172558989,,,0.3615312666269975,15.145133427850473,,,,,,,,,0.3915011027930948,12.926912582154335,,,0.3336626509949693,14.926288160397265,,,,,,,,,,,,,,,,,,,1.3237011675790178,15.34626907387934,,,,,,,,,,,,,0.3791978745556312,13.24442282781209,,,0.019230919750481,11.124702081654377,4.719212198700839,11.616006325141878,1.5398318520140544,15.34626907387934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2007-08-31,139.0012935881361,,,,,,,,,,,,,0.6466045734535447,13.774376409121489,,,,,,,,,,,,,,,,,,,,,,,0.4521909615598943,15.183517634533375,,,0.3615312666269975,15.58921817687274,,,,,,,,,0.3915011027930948,12.865813714294044,,,0.3336626509949693,15.03148689889494,,,,,,,,,0.2043075377194782,13.774376409121489,,,,,,,,,,,,,,,,,,,,,,,0.3791978745556312,13.54089248564824,,,0.019230919750481,10.759699600394148,4.719212198700839,11.811513143641076,1.5398318520140544,16.670399115614565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2007-09-30,142.40191173269417,0.4516819888651877,12.583540001880037,,,,,,,,,,,0.6466045734535447,13.860458306891244,,,,,,,,,,,,,,,,,,,,,,,0.4521909615598943,16.273751450431128,,,0.3615312666269975,16.740822637742117,,,,,,,,,,,,,0.3336626509949693,16.293899762951078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.240724617932738,12.583540001880037,,,,,,,,,1.5398318520140544,16.315279565278395,0.2037945007202552,12.583540001880037,0.4081713612508678,12.583540001880037,0.4646802081732762,12.583540001880037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2007-10-31,140.4120226543573,,,,,,,,,,,,,0.6466045734535447,14.237937011355344,,,,,,,,,,,,,,,,,,,,,,,0.4521909615598943,15.752744470879325,,,0.3615312666269975,16.370510435543014,,,,,,,5.2874214770020505,12.683202620932132,,,,,0.3336626509949693,16.193560658858537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.240724617932738,13.179283476203688,,,,,,,,,,,0.2037945007202552,13.49651594938732,,,0.4646802081732762,13.131862789333647,0.6753985833480287,12.683202620932134,2.0514189501900955,12.683202620932136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2007-11-30,135.80341179051345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4521909615598943,14.912595316144872,,,0.3615312666269975,15.701443691439184,,,,,,,5.2874214770020505,12.346129350498911,,,,,0.3336626509949693,15.695379399944429,,,,,,,,,,,,,,,,,,,1.667884254946809,13.553498535243996,,,,,,,,,,,0.240724617932738,14.617174675969745,,,,,,,,,,,0.2037945007202552,13.871066396858984,,,0.4646802081732762,11.43578020676262,0.6753985833480287,10.116845682406726,,,0.54255843397625,13.553498535243996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2007-12-31,143.73512721783098,,,,,,,,,0.2912651152364574,14.094965401872956,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4521909615598943,16.45155462560869,,,0.3615312666269975,16.808373918605525,,,,,,,,,,,,,,,,,,,,,,,0.2170859284087095,14.094965401872956,,,1.9462464078979929,14.094965401872956,,,,,1.667884254946809,11.810440860506048,4.025375305531971,14.094965401872956,,,0.3336146728915751,14.094965401872956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2495147587200484,14.094965401872956,0.7738573176385375,14.094965401872956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2008-01-31,134.7829530454979,,,,,,,,,0.2912651152364574,13.727236305139847,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4521909615598943,14.925634376655246,,,0.3615312666269975,14.993005477457467,,,,,,,,,,,,,,,,,,,,,,,0.2170859284087095,12.78403781794423,,,1.9462464078979929,13.504915912784162,,,,,1.667884254946809,11.38689338509096,4.025375305531971,13.906469798726803,,,0.3336146728915751,10.700975958656688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2495147587200484,13.504775010957164,0.7738573176385375,15.349009002085335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
2008-02-29,141.43662781154146,0.6616037931243044,14.280404315417355,,,,,,,0.2912651152364574,12.510898010891417,,,,,,,,,0.7777997734578459,14.280404315417355,,,,,,,,,,,,,,,,,0.4521909615598943,15.41005815799247,,,0.3615312666269975,15.607128968497516,,,,,,,,,,,,,,,,,,,,,,,0.2170859284087095,11.86283456185846,,,1.9462464078979929,17.369939595476122,,,,,,,4.025375305531971,13.676093748292429,,,0.3336146728915751,11.150255697925612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7738573176385375,15.288610439772697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34
