date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,TECH_shares,TECH_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,EA_shares,EA_value,GEN_shares,GEN_value,FFIV_shares,FFIV_value,PAYX_shares,PAYX_value,NUE_shares,NUE_value,CSGP_shares,CSGP_value,PTC_shares,PTC_value,DECK_shares,DECK_value,CMI_shares,CMI_value,TRV_shares,TRV_value,CTRA_shares,CTRA_value,ALGN_shares,ALGN_value,RMD_shares,RMD_value,CTSH_shares,CTSH_value,AAPL_shares,AAPL_value,GILD_shares,GILD_value,NVDA_shares,NVDA_value,NTAP_shares,NTAP_value,COO_shares,COO_value,GPN_shares,GPN_value,GRMN_shares,GRMN_value,EQIX_shares,EQIX_value,FCX_shares,FCX_value,MU_shares,MU_value,LRCX_shares,LRCX_value,CPRT_shares,CPRT_value,VLO_shares,VLO_value,CVX_shares,CVX_value,EMN_shares,EMN_value,COP_shares,COP_value,HAS_shares,HAS_value,ADSK_shares,ADSK_value,CVS_shares,CVS_value,EOG_shares,EOG_value,DVN_shares,DVN_value,F_shares,F_value,GLW_shares,GLW_value,GWW_shares,GWW_value,CHRW_shares,CHRW_value,ISRG_shares,ISRG_value,EBAY_shares,EBAY_value,MGM_shares,MGM_value,WDC_shares,WDC_value,URI_shares,URI_value,J_shares,J_value,PWR_shares,PWR_value,NVR_shares,NVR_value,FAST_shares,FAST_value,MNST_shares,MNST_value,BMY_shares,BMY_value,MOS_shares,MOS_value,DLTR_shares,DLTR_value,TMO_shares,TMO_value,NOC_shares,NOC_value,WSM_shares,WSM_value,AXON_shares,AXON_value,AMAT_shares,AMAT_value,ROL_shares,ROL_value,CMG_shares,CMG_value,HRL_shares,HRL_value,NFLX_shares,NFLX_value,JBHT_shares,JBHT_value,LKQ_shares,LKQ_value,YUM_shares,YUM_value,ROST_shares,ROST_value,QCOM_shares,QCOM_value,HAL_shares,HAL_value,NDSN_shares,NDSN_value,VRTX_shares,VRTX_value,TER_shares,TER_value,ACN_shares,ACN_value,FDX_shares,FDX_value,AMP_shares,AMP_value,GE_shares,GE_value,SMCI_shares,SMCI_value,CHD_shares,CHD_value,AKAM_shares,AKAM_value,SLB_shares,SLB_value,DXCM_shares,DXCM_value,MPWR_shares,MPWR_value,EW_shares,EW_value,TPR_shares,TPR_value,TJX_shares,TJX_value,KLAC_shares,KLAC_value,LVS_shares,LVS_value,EL_shares,EL_value,PRU_shares,PRU_value,LULU_shares,LULU_value,ULTA_shares,ULTA_value,PODD_shares,PODD_value,KDP_shares,KDP_value,FSLR_shares,FSLR_value,INTU_shares,INTU_value,JKHY_shares,JKHY_value,DHR_shares,DHR_value,RL_shares,RL_value,AMZN_shares,AMZN_value,TSCO_shares,TSCO_value,IDXX_shares,IDXX_value,MTCH_shares,MTCH_value,TYL_shares,TYL_value,MHK_shares,MHK_value,SHW_shares,SHW_value,SWKS_shares,SWKS_value,WST_shares,WST_value,BKNG_shares,BKNG_value,TXT_shares,TXT_value,PCAR_shares,PCAR_value,GOOGL_shares,GOOGL_value,TSN_shares,TSN_value,JNJ_shares,JNJ_value,TSLA_shares,TSLA_value,BIIB_shares,BIIB_value,LUV_shares,LUV_value,NXPI_shares,NXPI_value,EPAM_shares,EPAM_value,RCL_shares,RCL_value,HUM_shares,HUM_value,DE_shares,DE_value,STE_shares,STE_value,HD_shares,HD_value,AOS_shares,AOS_value,DG_shares,DG_value,MOH_shares,MOH_value,FTNT_shares,FTNT_value,STLD_shares,STLD_value,NEM_shares,NEM_value,META_shares,META_value,ANET_shares,ANET_value,TXN_shares,TXN_value,ADBE_shares,ADBE_value,TTWO_shares,TTWO_value,XYZ_shares,XYZ_value,DHI_shares,DHI_value,WDAY_shares,WDAY_value,PYPL_shares,PYPL_value,TKO_shares,TKO_value,WMT_shares,WMT_value,ACGL_shares,ACGL_value,CF_shares,CF_value,DELL_shares,DELL_value,LLY_shares,LLY_value,MSFT_shares,MSFT_value,CDNS_shares,CDNS_value,APD_shares,APD_value,NOW_shares,NOW_value,PAYC_shares,PAYC_value,ENPH_shares,ENPH_value,SNPS_shares,SNPS_value,WY_shares,WY_value,PANW_shares,PANW_value,FANG_shares,FANG_value,XOM_shares,XOM_value,run
2006-07-31,107.57098197498068,,,,,,,,,,,1.2789641982454518,8.671877615717593,0.6567907365206682,11.259850677218989,,,,,,,,,1.063421069900723,12.783993078334618,,,1.4124852796119634,10.893631207600343,,,,,,,0.5198161983606839,9.36097472398222,0.3534082664444571,10.837118540282288,1.8267818928515989,7.922752874176028,0.8599241282265444,13.294427055185878,5.102009068961975,12.086093637887052,0.5472192903744564,10.460262564595668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2006-08-31,108.35363087163384,,,,,,,,,,,,,,,0.3081586876695224,11.058369207887049,,,0.5868065593428038,11.058369207887049,,,,,,,,,,,,,,,,,0.3534082664444571,9.960693838261228,1.8267818928515989,7.358277241410404,0.8599241282265444,13.853378230585664,5.102009068961975,11.624075366304178,0.5472192903744564,10.265360155637092,0.3957090738678938,11.058369207887049,2.4255900583117236,11.058369207887049,1.769339073261928,11.058369207887049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2006-09-30,123.5227383389551,,,,,,,,,,,,,,,0.3081586876695224,12.195985698660936,,,0.5868065593428038,12.237850526475448,,,,,,,,,,,1.6024933868661178,12.310789243708063,0.4583316814581015,12.310789243708063,,,,,,,,,5.102009068961975,13.412615947160615,,,0.3957090738678938,11.811550704409722,,,,,0.7343589531475432,12.310789243708063,0.7472286663146335,12.310789243708063,5.327156726258695,12.310789243708063,1.0168406491505737,12.310789243708063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2006-10-31,131.7284952518711,,,,,,,,,,,,,,,,,,,0.5868065593428038,12.997765065594166,,,,,,,,,,,1.6024933868661178,11.477722715749,0.4583316814581015,15.168487557342786,,,,,,,,,5.102009068961975,15.070767921442256,,,0.3957090738678938,12.955449324165214,,,,,,,0.7472286663146335,12.522036178448426,5.327156726258695,12.966462124921204,,,24.126014320721097,12.856601454736014,0.4730007743865351,12.856601454736014,0.902942310211806,12.856601454736014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2006-11-30,139.6266333197781,,,,,0.4245428379885601,13.58793286843581,,,,,,,,,,,,,,,,,,,,,,,,,1.6024933868661178,12.276074126702376,0.4583316814581015,17.143895985453373,,,,,,,,,5.102009068961975,15.80205519058292,,,0.3957090738678938,13.127750870367212,,,,,,,0.7472286663146335,13.566646712359775,5.327156726258695,14.658435749207,,,,,0.4730007743865351,13.835812152879598,0.902942310211806,12.04009679535424,0.6299446744158169,13.587932868435807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2006-12-31,135.73256810241588,,,,,0.4245428379885601,12.15918517528533,,,,,,,,,,,,,0.4769699992686763,12.789950785119016,,,,,,,,,,,,,0.4583316814581015,17.006396830695266,,,,,,,,,5.102009068961975,16.99252648726247,,,,,,,,,,,0.7472286663146335,12.834754898458725,,,,,,,,,,,,,0.4201636223470163,12.789950785119016,0.2262253407482689,12.789950785119016,0.6718251388965428,12.789950785119016,0.9380397163741788,12.789950785119016,2.9617733302541143,12.789950785119016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2007-01-31,135.81921053340676,,,,,0.4245428379885601,12.48343384894515,,,,,,,,,,,,,0.4769699992686763,13.696193601779886,,,,,,,,,,,,,0.4583316814581015,16.36473352569189,,,,,,,,,5.102009068961975,16.527672755221854,,,,,,,,,,,0.7472286663146335,14.187093012416389,,,,,,,,,,,,,0.4201636223470163,11.53991416164928,0.2262253407482689,14.219136520780449,0.6718251388965428,13.361808413056172,0.9380397163741788,11.864602537418737,,,6.29055540569403,11.574622156446956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2007-03-31,138.34141246663995,,,,,0.4245428379885601,12.067321330716528,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4583316814581015,15.28077832974897,,,,,,,,,5.102009068961975,20.13026211333063,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2262253407482689,14.482988704340167,,,0.9380397163741788,11.067519798879191,,,,,0.3892362260609222,13.062508437924896,0.3620588612089405,13.062508437924896,0.7065180061748367,13.062508437924894,0.4711245361016853,13.062508437924896,0.8125406119723918,13.062508437924896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2007-04-30,144.9516153393372,,,,,0.4245428379885601,11.554604684384891,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4583316814581015,17.595352971433062,,,,,,,,,5.102009068961975,21.46528472190866,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2262253407482689,14.117654247887332,,,0.9380397163741788,10.508647885035074,,,,,,,0.3620588612089405,13.738946274453133,0.7065180061748367,14.065172474664983,0.4711245361016853,13.253622417909382,0.8125406119723918,14.427181715458763,0.3446849476233988,14.225147946201917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2007-05-31,154.80773371081384,,,0.0899656073105644,11.5722765076431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4583316814581015,18.622016707193715,,,,,,,,,5.102009068961975,24.91197849346049,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2262253407482689,14.77896536265176,,,,,,,,,,,0.3620588612089405,14.392419813933484,0.7065180061748367,13.745222858930754,0.4711245361016853,14.7978086391647,0.8125406119723918,14.748837687735518,0.3446849476233988,15.66593113245722,0.4452456470321377,11.5722765076431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2007-06-30,159.85325884268045,,,0.0899656073105644,12.291100831484126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.102009068961975,28.59959760571646,0.4432044754707244,14.814729738031335,,,2.2429831990765416,14.814729738031335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3620588612089405,14.9857817818486,,,0.4711245361016853,15.088400195443256,,,,,,,0.5746189753569995,14.81472973803134,0.2988982329787139,14.814729738031335,3.0227361492430105,14.81472973803134,0.8741874285335288,14.814729738031335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2007-07-31,158.01511746227402,,,0.0899656073105644,11.408538443410084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.102009068961975,29.223175086289256,0.4432044754707244,17.374846599566283,,,2.2429831990765416,13.738168349183567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3620588612089405,15.167237986241956,,,0.4711245361016853,15.538161445104508,,,,,,,0.5746189753569995,14.214514808636697,0.2988982329787139,14.143688701570344,3.0227361492430105,13.38357727721075,0.8741874285335288,13.823208765060585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2007-08-31,153.5526085963185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.102009068961975,26.69768118103168,0.4432044754707244,17.33385918006083,,,2.2429831990765416,13.392704452312325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3620588612089405,15.611970802884192,,,0.4711245361016853,15.819271886079244,,,,,,,0.5746189753569995,13.675416055700094,0.2988982329787139,14.276384767304558,3.0227361492430105,12.282697864778497,0.8741874285335288,13.550693813102706,0.1618504675931048,10.911928593064337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2007-09-30,166.77843120764436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.102009068961975,31.122254834102545,0.4432044754707244,18.761913084165737,,,2.2429831990765416,14.13674228133911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3620588612089405,16.76524893265731,,,0.4711245361016853,16.955143825948674,,,,,,,0.5746189753569995,14.684429738559164,0.2988982329787139,15.772087971465307,,,,,,,0.3561232619416805,12.860203513135502,0.5032253590349814,12.860203513135504,0.8740703743634713,12.860203513135502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2007-10-31,183.75311295744012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.102009068961975,39.62276822738601,0.4432044754707244,17.598555438163906,,,2.2429831990765416,15.958114774995744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3620588612089405,16.394403227290155,,,0.4711245361016853,16.41231829919943,,,0.3737543087408138,18.276586267729613,,,0.5746189753569995,17.98755724795243,0.2988982329787139,17.737296192678183,,,,,,,0.3561232619416805,11.867680276678236,,,0.8740703743634713,11.897833005366396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2007-11-30,176.57133793688448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.102009068961975,40.86425713327112,0.4432044754707244,17.149639808830646,,,2.2429831990765416,13.839208648503767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3620588612089405,15.724364235305304,,,0.4711245361016853,15.5370058471251,,,0.3737543087408138,17.600090455635303,,,0.5746189753569995,16.82459300930628,0.2988982329787139,15.726182126746544,,,,,,,0.3561232619416805,12.25518358633259,,,0.8740703743634713,11.05081308582782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2007-12-31,190.32039706772088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592901964641919,16.90956430299651,,,,,,,,,5.102009068961975,43.950970284478714,,,,,,,,,,,1.119048580073855,16.90956430299651,,,,,,,,,,,,,0.3163513108397029,16.90956430299651,0.2237788961812555,16.90956430299651,,,,,,,,,,,0.3620588612089405,16.832900174492853,,,0.4711245361016853,17.14038815896467,,,,,,,,,,,4.8291970789109,16.90956430299651,,,0.2604352834030992,16.90956430299651,,,,,0.8740703743634713,10.938752631805595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2008-01-31,158.87848097824548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.592901964641919,13.950983635137826,,,,,,,,,5.102009068961975,34.3648684375221,,,,,,,,,,,1.119048580073855,13.900328334793452,,,,,,,,,,,,,0.3163513108397029,12.57757608749386,0.2237788961812555,12.636577713742282,,,,,,,,,,,0.3620588612089405,15.014876981319988,,,0.4711245361016853,15.55058547128123,,,,,,,,,,,4.8291970789109,16.683429418094633,,,0.2604352834030992,15.33685286697048,,,,,0.8740703743634713,8.862402031889637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2008-02-29,152.39922553286775,,,,,,,,,,,,,,,,,,,0.6319516801835923,11.602633233883449,,,,,,,,,,,,,0.592901964641919,13.138707445995266,,,,,,,,,5.102009068961975,31.36035079641771,,,,,,,,,,,1.119048580073855,15.05120852459122,,,,,,,,,,,,,0.3163513108397029,10.234646256182046,,,,,,,,,,,,,0.3620588612089405,15.62990635117696,,,0.4711245361016853,16.055290642289915,,,,,,,,,,,4.8291970789109,16.407049884419894,,,0.2604352834030992,14.23170673373166,,,,,0.8740703743634713,8.687725664179652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2008-03-31,146.80257832850856,,,,,,,,,,,,,,,,,,,0.6319516801835923,12.272501677379449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.119048580073855,14.363666244946158,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3620588612089405,15.506304927504052,,,0.4711245361016853,14.879241454164484,,,,,,,0.3528545735283878,14.991182911590606,0.2257926663840611,14.991182911590608,,,,,0.2604352834030992,14.824949466561362,0.4110934925553131,14.991182911590608,,,,,0.2700681899082701,14.99118291159061,0.9153585975458148,14.991182911590608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2008-04-30,159.40682599130378,,,,,,,,,,,,,,,,,,,0.6319516801835923,13.11299736380954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.119048580073855,16.067581033604032,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3620588612089405,17.466392690012672,,,0.4711245361016853,16.819929876370782,,,,,,,0.3528545735283878,16.300411697770727,0.2257926663840611,16.345205056166645,,,,,0.2604352834030992,16.827749092811224,0.4110934925553131,17.346828413807206,,,,,0.2700681899082701,13.04745719789587,0.9153585975458148,16.07227356905508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2008-05-31,167.9062460936343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.119048580073855,17.57718394575801,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3620588612089405,18.01136348239,0.5365752026432145,12.42416993598125,0.4711245361016853,18.176849917445516,,,,,,,0.3528545735283878,16.084575245800522,0.2257926663840611,16.711310210875048,,,,,0.2604352834030992,17.710761645074008,0.4110934925553131,17.85051611133356,,,,,0.2700681899082701,12.552596264940211,0.9153585975458148,20.80691933403618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
2008-06-30,156.65546576109392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8124663154529597,14.016405769518954,0.3211162094952169,14.016405769518954,,,,,,,,,1.119048580073855,16.197112323999658,,,,,,,,,,,,,,,,,0.3372912225683988,14.016405769518954,,,,,,,,,0.3620588612089405,18.128321598863753,,,0.4711245361016853,18.52248513953162,,,,,,,0.3528545735283878,16.405939368478627,0.2257926663840611,17.31957848262553,,,0.9091910323841144,14.016405769518954,,,,,,,,,,,,,0.736457544455438,14.016405769518954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
