date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,CAH_shares,CAH_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,PAYX_shares,PAYX_value,ORCL_shares,ORCL_value,EA_shares,EA_value,CTRA_shares,CTRA_value,COP_shares,COP_value,DVN_shares,DVN_value,TTWO_shares,TTWO_value,TXN_shares,TXN_value,LII_shares,LII_value,TRV_shares,TRV_value,AMAT_shares,AMAT_value,A_shares,A_value,DE_shares,DE_value,FCX_shares,FCX_value,JBL_shares,JBL_value,GRMN_shares,GRMN_value,CVX_shares,CVX_value,EOG_shares,EOG_value,LRCX_shares,LRCX_value,KLAC_shares,KLAC_value,WDC_shares,WDC_value,TECH_shares,TECH_value,APA_shares,APA_value,TER_shares,TER_value,AMD_shares,AMD_value,AES_shares,AES_value,GLW_shares,GLW_value,MU_shares,MU_value,SYY_shares,SYY_value,CTSH_shares,CTSH_value,FAST_shares,FAST_value,ADM_shares,ADM_value,CMI_shares,CMI_value,F_shares,F_value,CSGP_shares,CSGP_value,DECK_shares,DECK_value,AXON_shares,AXON_value,ACN_shares,ACN_value,EBAY_shares,EBAY_value,GWW_shares,GWW_value,EMN_shares,EMN_value,TSN_shares,TSN_value,BG_shares,BG_value,VLO_shares,VLO_value,XOM_shares,XOM_value,DD_shares,DD_value,MGM_shares,MGM_value,NVR_shares,NVR_value,ISRG_shares,ISRG_value,HAL_shares,HAL_value,J_shares,J_value,ADSK_shares,ADSK_value,FDX_shares,FDX_value,EXPD_shares,EXPD_value,RMD_shares,RMD_value,CHRW_shares,CHRW_value,NEM_shares,NEM_value,NUE_shares,NUE_value,HRL_shares,HRL_value,PWR_shares,PWR_value,WSM_shares,WSM_value,MOS_shares,MOS_value,ICE_shares,ICE_value,LUV_shares,LUV_value,FSLR_shares,FSLR_value,GE_shares,GE_value,AMP_shares,AMP_value,VRTX_shares,VRTX_value,SLB_shares,SLB_value,TXT_shares,TXT_value,MPWR_shares,MPWR_value,STX_shares,STX_value,PCAR_shares,PCAR_value,PHM_shares,PHM_value,SMCI_shares,SMCI_value,PRU_shares,PRU_value,FFIV_shares,FFIV_value,NFLX_shares,NFLX_value,BA_shares,BA_value,ABT_shares,ABT_value,LULU_shares,LULU_value,MHK_shares,MHK_value,MNST_shares,MNST_value,EL_shares,EL_value,BMY_shares,BMY_value,TKO_shares,TKO_value,JBHT_shares,JBHT_value,TSCO_shares,TSCO_value,SBUX_shares,SBUX_value,ALB_shares,ALB_value,LVS_shares,LVS_value,PSX_shares,PSX_value,STLD_shares,STLD_value,BAX_shares,BAX_value,CPRT_shares,CPRT_value,ROST_shares,ROST_value,JCI_shares,JCI_value,MRK_shares,MRK_value,HPQ_shares,HPQ_value,SWKS_shares,SWKS_value,RCL_shares,RCL_value,KR_shares,KR_value,FANG_shares,FANG_value,MPC_shares,MPC_value,DAL_shares,DAL_value,ACGL_shares,ACGL_value,AMZN_shares,AMZN_value,DHI_shares,DHI_value,OXY_shares,OXY_value,CF_shares,CF_value,JKHY_shares,JKHY_value,LEN_shares,LEN_value,EPAM_shares,EPAM_value,run
2006-09-30,113.30784195911627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5395290208979563,11.3436447957828,,,0.3800332523164371,11.3436447957828,,,,,0.3904369082727019,11.3436447957828,,,,,,,,,,,,,0.4711960782456113,11.215038797071086,1.0347515271492274,11.3436447957828,1.064711692455811,11.3436447957828,0.246784978542142,11.3436447957828,0.9347947038150214,11.3436447957828,0.4564846930240526,11.3436447957828,0.8506617919357012,11.3436447957828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
2006-10-31,116.37393966126092,,,,,0.3502930296670362,11.268604083874012,,,,,,,,,,,,,0.5087405994556726,11.268604083874012,,,,,,,,,,,,,,,2.3835276196494934,11.268604083874012,0.4666606555156248,11.268604083874012,,,,,,,,,0.3800332523164371,12.442226981105584,,,,,,,0.5486314146715352,11.268604083874012,,,,,,,,,,,0.4711960782456113,12.400345595912723,1.0347515271492274,11.456455622161284,1.064711692455811,12.463286958837283,,,,,,,,,0.8315789033684241,11.268604083874012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
2006-11-30,123.00910959811922,0.5088246478529096,12.060127664890732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4666606555156248,12.662545936574434,,,,,,,,,0.3800332523164371,12.607708684617458,,,,,,,0.5486314146715352,11.782778606107986,0.545365928760327,12.060127664890734,,,,,,,,,0.4711960782456113,13.030828107820335,1.0347515271492274,12.860307894704912,1.064711692455811,11.992679914940648,,,,,,,,,0.8315789033684241,11.891877458681266,0.8457398930616854,12.060127664890734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
2006-12-31,120.82416010149906,0.5088246478529096,13.69321363316858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5486314146715352,10.444636691272486,0.545365928760327,10.464501055120142,,,,,,,2.8653427871822386,12.373527968144398,,,1.0347515271492274,12.822705272728038,,,,,,,,,,,,,0.8457398930616854,11.531463608487815,0.5818659584877018,12.373527968144396,0.7203765012335893,12.373527968144396,4.228541996095433,12.373527968144396,0.6209186493816351,12.373527968144396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
2007-01-31,119.38550778042828,0.5088246478529096,13.51716966845333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5486314146715352,10.911627622641248,0.545365928760327,10.225803601803472,,,,,,,2.8653427871822386,11.1977759860703,,,1.0347515271492274,12.283724160627992,,,,,,,,,,,,,0.8457398930616854,10.697165581464429,0.5818659584877018,11.629634767485497,0.7203765012335893,13.677266153704622,4.228541996095433,12.856332175760278,0.6209186493816351,12.38900806241714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
2007-03-31,119.66663855729014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4675396922505949,12.96312314134246,,,,,,,,,,,,,,,,,,,0.545365928760327,9.15063005993465,,,,,,,,,,,1.0347515271492274,10.535171154000816,,,,,,,,,,,0.8594507681482622,12.96312314134246,0.8457398930616854,9.978514606335096,,,,,4.228541996095433,12.223583888964804,,,0.5435384253154112,12.963123141342455,3.157841137798814,12.96312314134246,2.9013257228050597,12.96312314134246,3.2854997841981537,12.96312314134246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
2007-04-30,129.2325283865094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4675396922505949,13.15277666949876,,,,,,,,,0.4144967929900467,14.504056208849214,,,,,0.3778070268726731,14.504056208849214,,,0.545365928760327,9.958420471497394,,,,,,,,,,,1.0347515271492274,11.080419534233002,,,,,,,,,,,,,0.8457398930616854,9.47463373178462,,,,,4.228541996095433,14.340481151560782,,,,,3.157841137798814,13.20957199253798,,,,,1.6806553900942605,14.504056208849214,0.518601611462763,14.504056208849214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
2007-05-31,138.57753168299058,,,0.1138543451688447,14.645084974997918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4675396922505949,14.68521120660879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0347515271492274,11.788612938636955,,,,,,,,,,,0.8831891336624781,14.645084974997918,0.8457398930616854,10.061120104293945,,,,,4.228541996095433,15.114695875084282,,,0.4715436740722547,14.645084974997918,3.157841137798814,13.70246668337704,2.6990572531918984,14.645084974997916,2.9993344919502203,14.64508497499792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
2007-06-30,144.89591740671682,,,0.1138543451688447,15.554780081038148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2037630895730116,14.555685013210292,0.4675396922505949,14.97359429170353,,,,,,,,,,,,,,,,,,,,,,,0.351667622751471,14.555685013210292,,,,,,,,,,,,,,,,,,,,,0.8457398930616854,10.350231684825982,,,,,,,0.7008948979890682,14.55568501321029,0.4715436740722547,15.761998110389648,3.157841137798814,15.476888172708048,,,,,,,,,1.199588752394973,14.55568501321029,0.2125551745966604,14.55568501321029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
2007-07-31,143.46114096566004,,,0.1138543451688447,14.437869232896492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2037630895730116,13.49795014503857,0.4675396922505949,15.419936820401274,,,,,,,,,,,,,,,,,,,,,,,0.351667622751471,14.731927983769298,,,,,,,,,,,,,,,,,,,,,0.8457398930616854,9.805046044895043,,,,,,,0.7008948979890682,14.780025977558584,0.4715436740722547,18.485812913162903,3.157841137798814,13.981773072542108,,,,,,,,,1.199588752394973,14.655195042478146,0.2125551745966604,13.665603732917628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
2007-08-31,143.14131907014433,,,,,,,,,,,,,,,,,,,0.5134048621884933,11.633754098851892,,,,,,,,,,,,,,,2.2037630895730116,13.15852797370418,0.4675396922505949,15.698895773210506,,,,,,,,,,,,,,,,,,,,,,,0.351667622751471,15.163904834410848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7008948979890682,14.824009709855984,0.4715436740722547,18.4422136868897,3.157841137798814,12.831688472136294,,,,,,,,,1.199588752394973,15.424141481808508,0.2125551745966604,14.330428940424534,0.5885076125150699,11.633754098851895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
2007-09-30,149.548204811792,,,,,,,,,,,,,,,,,,,0.5134048621884933,10.437520809122388,,,,,,,,,,,,,,,2.2037630895730116,13.889549482685451,0.4675396922505949,16.82613899362573,,,,,,,,,,,,,,,0.2990497564014218,15.632400959658607,,,,,,,0.351667622751471,16.28407669926882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.157841137798814,13.948914028796567,,,,,,,,,,,,,,,1.200338260489876,15.632400959658607,0.2189877975933619,15.632400959658606,0.445569887339057,15.632400959658606,0.320116583911551,15.632400959658604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
2007-10-31,152.07121780413095,,,,,,,,,,,,,,,,,,,0.5134048621884933,10.714759904740363,,,,,,,,,,,,,,,2.2037630895730116,15.679070868540345,0.4675396922505949,16.2874385417121,,,,,,,,,,,,,,,0.2990497564014218,16.372489329655433,,,,,,,0.351667622751471,15.923874418405989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.157841137798814,14.57324640039378,,,,,,,,,,,,,,,1.200338260489876,13.837086072232644,0.2189877975933619,16.758454218824305,0.445569887339057,16.388656512117002,0.320116583911551,15.536141537508962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
