date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,MSFT_shares,MSFT_value,AAPL_shares,AAPL_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,MKC_shares,MKC_value,NKE_shares,NKE_value,MU_shares,MU_value,EA_shares,EA_value,GWW_shares,GWW_value,CVX_shares,CVX_value,IDXX_shares,IDXX_value,XOM_shares,XOM_value,COP_shares,COP_value,WSM_shares,WSM_value,TRV_shares,TRV_value,CTRA_shares,CTRA_value,GPC_shares,GPC_value,FAST_shares,FAST_value,EOG_shares,EOG_value,AES_shares,AES_value,WDC_shares,WDC_value,ADM_shares,ADM_value,RL_shares,RL_value,CPRT_shares,CPRT_value,JBL_shares,JBL_value,F_shares,F_value,EMN_shares,EMN_value,LHX_shares,LHX_value,DE_shares,DE_value,HAS_shares,HAS_value,CMI_shares,CMI_value,EMR_shares,EMR_value,TER_shares,TER_value,VLO_shares,VLO_value,HSIC_shares,HSIC_value,DVN_shares,DVN_value,NVR_shares,NVR_value,UNH_shares,UNH_value,TXT_shares,TXT_value,TTWO_shares,TTWO_value,FCX_shares,FCX_value,DD_shares,DD_value,RMD_shares,RMD_value,CSGP_shares,CSGP_value,CVS_shares,CVS_value,DECK_shares,DECK_value,EXPD_shares,EXPD_value,STE_shares,STE_value,ROST_shares,ROST_value,ZBRA_shares,ZBRA_value,GRMN_shares,GRMN_value,CHRW_shares,CHRW_value,ADI_shares,ADI_value,SWKS_shares,SWKS_value,FDX_shares,FDX_value,DLTR_shares,DLTR_value,J_shares,J_value,FFIV_shares,FFIV_value,HRL_shares,HRL_value,MOH_shares,MOH_value,TSCO_shares,TSCO_value,PWR_shares,PWR_value,NEM_shares,NEM_value,TJX_shares,TJX_value,ALGN_shares,ALGN_value,LRCX_shares,LRCX_value,PH_shares,PH_value,VZ_shares,VZ_value,AMAT_shares,AMAT_value,SMCI_shares,SMCI_value,MOS_shares,MOS_value,DHI_shares,DHI_value,GLW_shares,GLW_value,PHM_shares,PHM_value,PRU_shares,PRU_value,HD_shares,HD_value,FSLR_shares,FSLR_value,PKG_shares,PKG_value,PCAR_shares,PCAR_value,SYY_shares,SYY_value,APA_shares,APA_value,WST_shares,WST_value,TSN_shares,TSN_value,LUV_shares,LUV_value,TPR_shares,TPR_value,RCL_shares,RCL_value,TGT_shares,TGT_value,LULU_shares,LULU_value,EW_shares,EW_value,GE_shares,GE_value,STLD_shares,STLD_value,ULTA_shares,ULTA_value,ALB_shares,ALB_value,NUE_shares,NUE_value,AMP_shares,AMP_value,BAX_shares,BAX_value,WMT_shares,WMT_value,NWSA_shares,NWSA_value,CMG_shares,CMG_value,MHK_shares,MHK_value,FANG_shares,FANG_value,MPWR_shares,MPWR_value,PSX_shares,PSX_value,CF_shares,CF_value,LEN_shares,LEN_value,WY_shares,WY_value,OXY_shares,OXY_value,INCY_shares,INCY_value,CNC_shares,CNC_value,run
2006-07-31,106.6745845311042,,,,,,,,,,,1.278964120246846,8.671879526286999,0.6567906953816335,11.259854982857345,,,,,,,,,,,,,0.9656156828676812,11.6082185650734,0.4855897773671854,8.744619907647557,,,1.2825758406009442,9.89172196011346,,,,,,,,,0.5678579169703345,12.56385641296865,0.3366840622594809,11.776694604606236,0.4081820706659916,11.171981765418424,0.9795570156072742,9.961002868948944,0.3781401895231191,11.024753937183192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2006-08-31,107.41482429821464,0.3739062104967553,10.808622206243996,,,,,,,,,,,,,,,,,0.5735538657507128,10.808622206243996,,,,,,,,,,,,,,,,,,,0.2235334148943907,10.808622206243996,0.3518499726600162,10.808622206243996,,,,,0.4081820706659916,10.378451585478963,,,0.3781401895231191,10.567395062783705,2.3708097294237382,10.808622206243996,0.4714660844007919,10.808622206243996,3.6131870721048247,10.808622206243996,0.4740138965637904,10.808622206243996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2006-09-30,108.22281326827324,,,,,,,,,,,,,,,,,,,0.5735538657507128,11.96146560767899,0.4443145941982506,10.517923942326467,,,,,,,,,,,,,,,,,0.2235334148943907,10.895511884859218,0.3518499726600162,10.971151354209848,,,0.3021628863323362,10.517923942326467,,,1.0124128242882775,10.517923942326464,0.3781401895231191,11.28714076756638,,,,,,,,,0.7887408491095496,10.517923942326467,0.9594305843718468,10.517923942326467,0.4465572256836188,10.517923942326467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2006-10-31,114.20570497697425,,,,,,,,,,,,,,,,,,,0.5735538657507128,12.704217907584852,0.4443145941982506,11.027426225162117,,,,,,,,,,,,,,,,,0.2235334148943907,11.831923020596692,0.3518499726600162,11.366969822541645,,,0.3021628863323362,11.195079380404128,,,,,0.3781401895231191,12.380245527617058,,,,,,,,,,,0.9594305843718468,10.622522203314356,0.4465572256836188,10.690074287606675,0.2054577335365201,11.19362330107336,6.190735255026314,11.19362330107336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2006-11-30,118.25879488119251,0.5198890883820785,12.322372325528772,,,,,,,,,,,,,0.2859754237486226,12.322372325528772,,,,,0.4443145941982506,10.757537278875848,,,,,,,,,,,,,0.8641304829731019,12.322372325528772,,,0.2235334148943907,11.763644640784744,0.3518499726600162,12.233019731976858,,,,,,,,,0.3781401895231191,12.544898588275004,,,,,,,,,,,0.9594305843718468,11.924188942839022,0.4465572256836188,9.74601639632595,,,,,0.5572246393814008,12.322372325528772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2006-12-31,118.36098750303157,,,,,,,,,,,,,,,0.2859754237486226,13.176293867387049,,,,,0.4443145941982506,10.98505054108448,,,4.698723979531234,11.967210510097123,,,,,,,,,0.8641304829731019,11.782214132459154,,,,,,,,,,,,,,,,,,,,,,,,,0.8302386324424216,11.967210510097123,0.9594305843718468,11.889322550848291,,,,,,,0.5572246393814008,10.692053860767006,3.0627435592836565,11.967210510097123,0.6964947350393219,11.967210510097123,0.4073622101549541,11.967210510097123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2007-01-31,118.51729057937044,,,,,,,,,,,,,,,0.2859754237486226,13.549560609960796,,,,,0.4443145941982506,10.694985199651516,,,4.698723979531234,12.092752793814796,,,,,,,,,0.8641304829731019,10.929777614971997,,,,,,,,,,,,,,,,,,,,,,,,,0.8302386324424216,11.288491916616692,0.9594305843718468,11.389574592251694,,,,,,,0.5572246393814008,10.448153296299,,,0.6964947350393219,11.907285085515808,0.4073622101549541,13.26152614145122,0.3696491213321063,12.955183328836927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2007-03-31,119.8354805424687,,,,,,,,,,,,,,,0.2859754237486226,14.67643756869193,,,,,,,,,,,,,,,,,,,0.8641304829731019,10.195498770736672,,,0.2160538262601458,12.230562455013388,0.3389995475880784,12.230562455013388,,,,,0.4411187405149535,12.230562455013388,,,,,,,,,,,,,,,,,,,,,,,0.5572246393814008,9.349607017946402,2.979387633015176,12.230562455013388,,,,,,,0.7607903128454042,12.230562455013388,0.5128222927784677,12.230562455013388,0.4744585100310334,12.230562455013388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2007-04-30,127.46118160212217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8641304829731019,9.68065937270755,,,0.2160538262601458,13.082450500687466,,,,,0.3076118235877783,12.776292104080031,,,,,0.3651207653355754,12.776292104080031,,,,,,,,,,,,,,,,,,,,,2.979387633015176,12.463082756412776,,,,,0.3328016538321655,12.776292104080031,,,0.5128222927784677,15.577236347834193,,,0.7940154701155479,12.776292104080031,0.3495916994417724,12.776292104080031,0.6249673225077034,12.776292104080031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2007-05-31,132.4814158477775,,,0.0996034215586049,12.811988601428183,,,,,0.3285743310753698,12.811988601428183,,,,,,,,,0.533832858392841,12.811988601428183,,,,,,,,,,,,,,,,,,,0.2160538262601458,13.942266333206929,0.32230112604658,12.811988601428189,,,,,0.4079009850320249,12.811988601428183,,,,,,,,,,,,,,,,,,,,,,,,,2.979387633015176,12.92812335921155,,,,,,,0.7058355862189765,12.811988601428183,0.5128222927784677,15.927105945361728,0.4420291573756327,12.811988601428183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2007-06-30,138.4036076772024,,,0.0996034215586049,13.607818966991776,,,,,0.3285743310753698,13.27709079128493,,,,,,,,,0.533832858392841,13.612737889017446,,,,,,,,,,,,,,,,,,,0.2160538262601458,14.795272791059944,0.32230112604658,13.340187259654188,,,,,0.4079009850320249,13.063582054722255,,,,,1.8897158121281328,12.48142790018824,,,,,,,,,,,,,,,,,,,2.979387633015176,14.602267256194766,,,,,,,,,0.5128222927784677,17.1417948679006,,,,,,,,,0.2518220488574987,12.481427900188242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2007-07-31,136.60427697164425,,,0.0996034215586049,12.630709644674276,,,,,0.3285743310753698,13.567501245893231,,,,,,,,,0.533832858392841,12.774620464253545,,,,,,,,,,,,,,,,,,,0.2160538262601458,13.89053585507642,0.32230112604658,13.50171527341332,,,,,0.4079009850320249,13.452991312664892,,,,,1.8897158121281328,11.574428251480224,,,,,,,,,,,,,,,,,,,2.979387633015176,13.191647219873827,,,,,,,,,0.5128222927784677,20.104050601710053,,,,,,,,,0.2518220488574987,11.916077102604431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2007-08-31,135.8560426098339,0.4794910929795288,12.717514251712254,,,,,,,,,,,,,,,,,0.533832858392841,12.096652489725347,,,,,,,,,,,,,1.1458536885147426,12.717514251712254,1.1371937890998347,12.717514251712256,,,0.2160538262601458,14.566307361855648,0.32230112604658,13.897620522430117,,,,,0.4079009850320249,13.696365096794564,,,,,1.8897158121281328,11.283369131893425,,,,,,,,,,,,,,,,,,,2.979387633015176,12.10655248001002,,,,,,,,,0.5128222927784677,20.056632771988003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2007-09-30,140.7230352604161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1371937890998347,12.328766404653011,,,,,0.32230112604658,14.924248409999654,,,0.261789945835268,12.78411230543324,0.4079009850320249,14.679815641418095,,,,,,,,,,,,,,,,,,,,,,,,,2.979387633015176,13.160642239928205,,,,,,,,,0.5128222927784677,21.70900103725095,,,,,0.3643851954899025,12.78411230543324,,,,,0.0271857784272902,12.78411230543324,0.3347821041406031,12.78411230543324,0.2218964055764862,12.78411230543324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2007-10-31,140.88726586538968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32230112604658,14.59413024232937,,,0.261789945835268,12.705384779378944,0.4079009850320249,14.209835731448488,,,,,,,,,,,,,,,,,,,,,,,,,2.979387633015176,13.749695659095812,,,,,0.2370382802348258,12.977465162330065,,,0.5128222927784677,20.362907075346804,,,,,0.3643851954899025,13.402574942054782,,,,,0.0271857784272902,12.933634086783336,0.3347821041406031,12.974173024292025,,,0.6910684823106572,12.977465162330065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2007-11-30,136.2761572798496,,,,,,,,,,,,,,,,,,,0.5848448839267794,13.375402986226804,,,,,,,,,,,,,,,,,,,,,0.32230112604658,13.99766832757124,,,0.261789945835268,12.314511410620492,0.4079009850320249,13.45197990046293,,,,,,,,,,,,,,,,,,,,,,,,,2.979387633015176,11.641509746187149,,,,,0.2370382802348258,14.393338111904413,,,0.5128222927784677,19.843480442738244,,,,,0.3643851954899025,12.388300165650003,,,,,,,0.3347821041406031,14.518399922455282,,,0.6910684823106572,10.351566266033014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
2007-12-31,143.52973558698028,,,,,,,,,,,,,,,,,,,0.5848448839267794,11.550686457553892,,,,,,,,,,,,,1.103469345075211,14.011122309742742,1.9786671932248925,14.011122309742742,,,,,0.32230112604658,14.98447454776894,,,,,0.4079009850320249,14.840203832386267,,,,,,,,,,,,,,,0.7657453499629163,14.011122309742742,,,,,,,,,2.979387633015176,10.432408583026804,0.7692539912762925,14.011122309742742,,,,,0.9593635241829344,14.011122309742742,0.5128222927784677,21.666350617530657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
