date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,JKHY_shares,JKHY_value,AAPL_shares,AAPL_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,MKC_shares,MKC_value,MU_shares,MU_value,SYY_shares,SYY_value,TECH_shares,TECH_value,EL_shares,EL_value,FAST_shares,FAST_value,EOG_shares,EOG_value,TRV_shares,TRV_value,GWW_shares,GWW_value,COP_shares,COP_value,ECL_shares,ECL_value,CVX_shares,CVX_value,DECK_shares,DECK_value,GPC_shares,GPC_value,FFIV_shares,FFIV_value,CSGP_shares,CSGP_value,HAS_shares,HAS_value,F_shares,F_value,WDC_shares,WDC_value,RMD_shares,RMD_value,FICO_shares,FICO_value,EMN_shares,EMN_value,DVN_shares,DVN_value,CMI_shares,CMI_value,PWR_shares,PWR_value,VLO_shares,VLO_value,TTWO_shares,TTWO_value,DE_shares,DE_value,GRMN_shares,GRMN_value,EA_shares,EA_value,CTRA_shares,CTRA_value,EMR_shares,EMR_value,CHRW_shares,CHRW_value,EQIX_shares,EQIX_value,DD_shares,DD_value,FCX_shares,FCX_value,MGM_shares,MGM_value,TXT_shares,TXT_value,BMY_shares,BMY_value,CHD_shares,CHD_value,DLTR_shares,DLTR_value,EBAY_shares,EBAY_value,NVR_shares,NVR_value,ALGN_shares,ALGN_value,J_shares,J_value,INTC_shares,INTC_value,FDX_shares,FDX_value,ADI_shares,ADI_value,TXN_shares,TXN_value,AXON_shares,AXON_value,ADSK_shares,ADSK_value,VZ_shares,VZ_value,NEM_shares,NEM_value,AES_shares,AES_value,TER_shares,TER_value,AMAT_shares,AMAT_value,PKG_shares,PKG_value,GLW_shares,GLW_value,EXPD_shares,EXPD_value,HRL_shares,HRL_value,WSM_shares,WSM_value,LVS_shares,LVS_value,IDXX_shares,IDXX_value,DHI_shares,DHI_value,ROST_shares,ROST_value,LRCX_shares,LRCX_value,HUBB_shares,HUBB_value,LLY_shares,LLY_value,GE_shares,GE_value,MPWR_shares,MPWR_value,STX_shares,STX_value,FSLR_shares,FSLR_value,PCAR_shares,PCAR_value,PHM_shares,PHM_value,KLAC_shares,KLAC_value,GILD_shares,GILD_value,DHR_shares,DHR_value,CTSH_shares,CTSH_value,SMCI_shares,SMCI_value,HAL_shares,HAL_value,LUV_shares,LUV_value,WST_shares,WST_value,RL_shares,RL_value,TDY_shares,TDY_value,AOS_shares,AOS_value,SYK_shares,SYK_value,PODD_shares,PODD_value,XOM_shares,XOM_value,ULTA_shares,ULTA_value,LULU_shares,LULU_value,BAX_shares,BAX_value,STLD_shares,STLD_value,SWKS_shares,SWKS_value,AMP_shares,AMP_value,EPAM_shares,EPAM_value,ALB_shares,ALB_value,TPR_shares,TPR_value,NWSA_shares,NWSA_value,ENPH_shares,ENPH_value,QCOM_shares,QCOM_value,IFF_shares,IFF_value,CMG_shares,CMG_value,BA_shares,BA_value,MNST_shares,MNST_value,NCLH_shares,NCLH_value,COO_shares,COO_value,PRU_shares,PRU_value,FANG_shares,FANG_value,APD_shares,APD_value,ACGL_shares,ACGL_value,TSLA_shares,TSLA_value,JBHT_shares,JBHT_value,TSCO_shares,TSCO_value,PAYC_shares,PAYC_value,MHK_shares,MHK_value,LEN_shares,LEN_value,MOS_shares,MOS_value,WY_shares,WY_value,CF_shares,CF_value,OXY_shares,OXY_value,NUE_shares,NUE_value,SNA_shares,SNA_value,APA_shares,APA_value,REGN_shares,REGN_value,VRTX_shares,VRTX_value,INCY_shares,INCY_value,run
2006-07-31,101.25452272737633,,,,,,,,,,,1.278964120246846,8.671880136144615,0.6567907365206682,11.2598519299479,,,,,,,,,,,1.3336730703217408,10.285804870944224,1.0040854519196836,12.070682795192411,0.5049356686444543,9.093005466568556,,,0.6580673622892359,10.020251930445475,,,,,,,3.182370493833356,9.231773108091256,0.4290579630828473,11.18217258403276,0.3707306797013456,10.808731003645343,0.1920244010877807,8.630368902363779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
2006-08-31,103.69634122080608,0.3752172014244566,10.846523719554757,,,,,,,,,,,,,,,,,,,,,,,1.3336730703217408,10.514954888410308,,,,,,,,,,,,,,,3.182370493833356,9.519862986506611,0.4290579630828473,9.783519633949195,0.3707306797013456,10.360333898361729,0.1920244010877807,9.285051215804485,0.4265911740946896,10.846523719554757,0.303195573991374,10.846523719554757,0.353083813576757,10.846523719554757,4.760728112990061,10.846523719554757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
2006-09-30,105.54057290665392,0.3752172014244566,9.74998056184804,,,,,,,,,,,,,,,,,,,,,,,1.3336730703217408,11.408129928736823,,,,,,,,,,,,,,,3.182370493833356,10.015578763885424,,,0.3707306797013456,11.065966566644676,0.1920244010877807,9.35969375748556,,,,,0.353083813576757,11.009626179734138,,,0.4486245715104321,10.73289928707981,0.3995867104687802,10.73289928707981,2.597507107054559,10.73289928707981,0.847476995971377,10.73289928707981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
2006-10-31,114.90477224037058,0.3752172014244566,9.594033202650053,,,,,,,,,,,,,,,,,,,,,,,1.3336730703217408,11.985721775553438,,,,,,,,,,,,,,,3.182370493833356,10.443820126434838,,,0.3707306797013456,12.137660849767546,0.1920244010877807,10.164108720927604,,,,,0.353083813576757,11.406834694745124,,,0.4486245715104321,11.42064716940854,0.3995867104687802,13.224322670741028,2.597507107054559,12.29919649870795,0.847476995971377,12.228426531434463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
2006-11-30,118.02246255072625,,,,,,,,,,,,,,,0.2579035664156215,11.112788261649778,,,0.4816986739771367,11.112788261649776,,,,,1.3336730703217408,12.908004648837077,,,,,,,0.7793058761215017,11.112788261649776,,,,,,,3.182370493833356,9.340779986581357,,,0.3707306797013456,12.299091840469409,0.1920244010877807,10.10545112065483,,,,,0.353083813576757,12.275921602609309,,,,,0.3995867104687802,14.94654041730798,2.597507107054559,12.808308149316929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
2006-12-31,121.52110182229136,,,,,,,,,,,,,,,,,,,0.4816986739771367,12.916750199951768,,,,,1.3336730703217408,12.91844050426576,,,,,,,0.7793058761215017,10.625650741489965,0.5714235715743667,12.151465768083415,,,0.7594163666407385,12.151465768083415,,,,,,,,,,,,,,,,,0.4581104406779541,12.151465768083415,,,,,,,3.1098986794942283,12.151465768083415,0.9805845588381298,12.151465768083415,0.592755530727436,12.151465768083415,0.3062905375660535,12.151465768083415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
2007-01-31,124.28107014832212,,,,,,,,,,,,,,,,,,,0.4816986739771367,13.831977496754863,,,,,1.3336730703217408,12.914066475402963,,,,,,,0.7793058761215017,9.856889443701755,0.5714235715743667,11.42092929602878,,,0.7594163666407385,14.310439011744572,,,,,,,,,,,,,0.3726768758961165,13.154647553374652,,,0.4581104406779541,12.2613326553476,,,,,,,,,0.9805845588381298,11.640697262334244,0.592755530727436,12.98098523813965,0.3062905375660535,11.90910571549304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
2007-03-31,120.94329363381554,,,,,,,,,,,,,,,,,,,0.4816986739771367,11.820885900407244,,,,,,,,,,,,,0.7793058761215017,9.194689478448506,,,,,,,,,0.4913388788153296,12.35458981686582,,,0.2182448526788313,12.35458981686582,,,,,0.3726768758961165,13.445589536899035,,,,,,,,,0.7685053149781494,12.35458981686582,3.0096019765080895,12.35458981686582,,,,,,,0.668228549400691,12.35458981686582,0.2825390529738631,12.35458981686582,0.5180228731346942,12.35458981686582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
2007-04-30,129.1168724624615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7793058761215017,8.730388387556182,,,,,,,,,,,0.3693250219192323,12.923407292513462,,,,,,,0.3726768758961165,14.141859419454551,,,,,,,,,,,3.0096019765080895,12.589475311241529,,,,,,,0.668228549400691,13.302916157369769,,,0.5180228731346942,15.73519672427214,0.4790302865531557,12.923407292513463,0.3536171065583423,12.923407292513463,0.6741891389413013,12.923407292513463,0.3366337989478906,12.923407292513463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
2007-05-31,135.1247395561019,0.5151847488397563,13.658414495427406,0.1061837361187291,13.658414495427408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7793058761215017,9.270805459177476,,,,,,,,,0.5033148562131377,13.658414495427408,,,0.2116550671407582,13.658414495427408,,,,,0.3726768758961165,14.814505752942514,,,,,,,,,0.7524670333562383,13.658414495427408,,,,,,,,,0.668228549400691,13.000311179464854,0.2809880506720594,13.658414495427408,0.5180228731346942,16.088630191952625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
2007-06-30,137.36751505772807,0.5151847488397563,13.200359274848443,0.1061837361187291,14.506821510065508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7793058761215017,9.537206932504876,,,,,,,,,,,,,,,0.4218258332683027,13.509542588872408,,,0.3726768758961165,15.425270528759858,,,,,,,,,0.7524670333562383,13.344043135691187,2.756431700827696,13.509542588872408,,,,,,,,,,,0.5180228731346942,17.31564332036857,,,,,,,,,0.3339470672713892,13.509542588872405,0.2930305427844302,13.509542588872408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
2007-07-31,139.04446250229407,0.5151847488397563,13.394394692872304,0.1061837361187291,13.46515931797841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7793058761215017,9.034847851248069,,,,,,,,,,,,,,,0.4218258332683027,13.912251864450177,,,0.3726768758961165,15.612038304844669,,,,,,,,,0.7524670333562383,11.903853859199447,2.756431700827696,12.204479262806467,,,,,,,,,,,0.5180228731346942,20.307933647118293,,,,,,,,,0.3339470672713892,15.323108391043087,0.2930305427844302,13.886395310733132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
2007-08-31,142.71785880331925,0.5151847488397563,13.664220897025182,,,,,,,,,1.721782118824659,12.23606901922854,0.5743923230159684,12.236069019228538,,,,,,,,,,,1.1024749748133729,12.23606901922854,,,,,,,,,,,,,,,,,,,,,,,0.4218258332683027,14.163932288583458,,,0.3726768758961165,16.069817960681938,,,,,,,,,0.7524670333562383,12.053296543528928,2.756431700827696,11.200587834182516,,,,,,,,,,,0.5180228731346942,20.26003099640854,,,,,,,,,0.3339470672713892,18.597765225223068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
