date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,LRCX_shares,LRCX_value,AAPL_shares,AAPL_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,TECH_shares,TECH_value,GWW_shares,GWW_value,EA_shares,EA_value,GEN_shares,GEN_value,EOG_shares,EOG_value,CPRT_shares,CPRT_value,DECK_shares,DECK_value,DE_shares,DE_value,CSGP_shares,CSGP_value,TRV_shares,TRV_value,MNST_shares,MNST_value,CHRW_shares,CHRW_value,CMI_shares,CMI_value,FAST_shares,FAST_value,AES_shares,AES_value,LHX_shares,LHX_value,CVX_shares,CVX_value,IDXX_shares,IDXX_value,WDC_shares,WDC_value,XOM_shares,XOM_value,GRMN_shares,GRMN_value,RMD_shares,RMD_value,F_shares,F_value,CTSH_shares,CTSH_value,EMN_shares,EMN_value,GLW_shares,GLW_value,CTRA_shares,CTRA_value,GILD_shares,GILD_value,COP_shares,COP_value,MU_shares,MU_value,DVN_shares,DVN_value,J_shares,J_value,ALGN_shares,ALGN_value,NFLX_shares,NFLX_value,NVDA_shares,NVDA_value,FFIV_shares,FFIV_value,TXT_shares,TXT_value,HAS_shares,HAS_value,EBAY_shares,EBAY_value,MOH_shares,MOH_value,NVR_shares,NVR_value,SYY_shares,SYY_value,ADSK_shares,ADSK_value,FDX_shares,FDX_value,PWR_shares,PWR_value,SWKS_shares,SWKS_value,SNPS_shares,SNPS_value,ACN_shares,ACN_value,WSM_shares,WSM_value,DLTR_shares,DLTR_value,ROST_shares,ROST_value,NOC_shares,NOC_value,TSCO_shares,TSCO_value,TER_shares,TER_value,FCX_shares,FCX_value,AXON_shares,AXON_value,CMG_shares,CMG_value,AMP_shares,AMP_value,GE_shares,GE_value,SMCI_shares,SMCI_value,LVS_shares,LVS_value,MOS_shares,MOS_value,A_shares,A_value,GPN_shares,GPN_value,EXPD_shares,EXPD_value,VZ_shares,VZ_value,CNC_shares,CNC_value,PCAR_shares,PCAR_value,MPWR_shares,MPWR_value,CDNS_shares,CDNS_value,TJX_shares,TJX_value,CVS_shares,CVS_value,EL_shares,EL_value,APA_shares,APA_value,ROL_shares,ROL_value,LUV_shares,LUV_value,FSLR_shares,FSLR_value,NTAP_shares,NTAP_value,VLO_shares,VLO_value,INTC_shares,INTC_value,TYL_shares,TYL_value,WST_shares,WST_value,ISRG_shares,ISRG_value,LULU_shares,LULU_value,ULTA_shares,ULTA_value,DXCM_shares,DXCM_value,FTNT_shares,FTNT_value,EW_shares,EW_value,BAX_shares,BAX_value,TPR_shares,TPR_value,STLD_shares,STLD_value,EPAM_shares,EPAM_value,ALB_shares,ALB_value,NWSA_shares,NWSA_value,QCOM_shares,QCOM_value,ENPH_shares,ENPH_value,INTU_shares,INTU_value,HRL_shares,HRL_value,REGN_shares,REGN_value,ACGL_shares,ACGL_value,NEM_shares,NEM_value,AMAT_shares,AMAT_value,MLM_shares,MLM_value,PKG_shares,PKG_value,TGT_shares,TGT_value,TSLA_shares,TSLA_value,ANET_shares,ANET_value,AMD_shares,AMD_value,XYZ_shares,XYZ_value,DELL_shares,DELL_value,ON_shares,ON_value,CF_shares,CF_value,FANG_shares,FANG_value,TTD_shares,TTD_value,OXY_shares,OXY_value,NUE_shares,NUE_value,INCY_shares,INCY_value,WMT_shares,WMT_value,AMZN_shares,AMZN_value,DDOG_shares,DDOG_value,run
2006-07-31,102.78532315991842,,,,,,,,,,,1.278964666237286,8.671880179027438,0.6567904074085349,11.259847540462184,,,,,,,,,,,0.5012135144863396,9.025973132852236,1.3238423387848244,10.209988343711874,0.9966837075385756,11.981703163040866,,,,,0.2332512430854144,10.4832768481435,,,,,,,,,4.998205321837952,11.840194073471004,,,1.7896148076713896,7.7615592297193325,0.3796105168678506,11.067623801346478,2.735362531067554,10.4832768481435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2006-08-31,100.16047787683134,0.3440728569346621,9.946222217694016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2332512430854144,11.278513178166865,0.2000550042196455,9.946222217694016,,,0.436193203864124,9.946222217694016,,,4.998205321837952,11.387575869034585,,,1.7896148076713896,7.2085682268415185,0.3796105168678506,10.60848729662428,,,0.3309735127804978,9.946222217694016,0.5302067264238828,9.946222217694016,3.324897023787352,9.946222217694016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2006-09-30,103.54129449779352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926383183169315,9.869861621626455,,,,,,,0.436193203864124,9.981512827666986,5.601907873511235,9.869861621626455,4.998205321837952,13.139727409482273,,,,,0.3796105168678506,11.33102290925909,,,,,,,,,0.7401423901249446,9.869861621626455,0.3480997720669679,9.869861621626455,0.3165310166556301,9.869861621626455,0.4331736531807553,9.869861621626455,0.9003150724118525,9.869861621626455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2006-10-31,107.69783526272896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926383183169315,10.84404218235908,,,,,,,0.436193203864124,10.208612204140929,,,4.998205321837952,14.764143185747596,,,,,0.3796105168678506,12.428385243052244,,,,,,,,,0.7401423901249446,10.644345964749322,0.3480997720669679,9.474306193110197,0.3165310166556301,10.225941507048985,0.4331736531807553,9.01109482114708,0.9003150724118525,9.968014180733125,0.2733872031404214,10.128949780640417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2006-11-30,112.27400660459666,,,,,,,,,0.2917527318706256,10.457582098733695,1.2901456355530587,10.457582098733695,,,,,,,0.4532978863055584,10.457582098733695,,,,,,,,,,,,,0.926383183169315,10.434577804539815,,,,,,,0.436193203864124,10.832584931635097,,,4.998205321837952,15.480551931989764,,,,,0.3796105168678506,12.593681422514353,,,,,,,,,,,0.3480997720669679,9.365327157947217,0.3165310166556301,11.00506031948043,,,0.9003150724118525,11.189476740288894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2006-12-31,115.29868505990235,,,,,,,,,0.2917527318706256,10.597836962560706,,,,,,,,,0.4532978863055584,12.155183063370735,,,4.23664896298092,10.7903506804327,,,,,,,,,,,0.2112862310669768,10.7903506804327,,,,,,,,,4.998205321837952,16.646802303192974,,,,,,,,,,,,,,,,,,,,,,,0.9003150724118525,11.156758648181764,,,0.3544746775559577,10.7903506804327,0.526359598215081,10.7903506804327,2.761551907854422,10.7903506804327,0.6282051672817813,10.7903506804327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2007-01-31,118.90752016682768,,,,,,,,,0.2917527318706256,11.257320071209383,,,,,,,,,0.4532978863055584,13.016448874431878,,,4.23664896298092,10.90354403887538,,,,,,,,,,,0.2112862310669768,11.97984322144434,,,,,,,,,4.998205321837952,16.191406327616168,0.333297944570324,11.681167101312033,,,,,,,,,,,,,,,,,,,,,0.9003150724118525,10.687802762409012,,,0.3544746775559577,9.73574713696808,0.526359598215081,11.526958755473116,,,0.6282051672817813,11.927281877088276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2007-03-31,121.14493800720317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2112862310669768,11.960671065765055,,,,,0.4972104114926465,12.50222989355885,,,,,,,,,,,,,0.3939180460804904,12.50222989355885,0.5242134027921911,12.50222989355885,,,,,,,0.3465293928302622,12.50222989355885,,,0.9003150724118525,9.166427792967326,,,,,,,,,,,0.6762140281372905,12.50222989355885,0.8288938033844189,12.50222989355885,2.0756185415263197,12.50222989355885,0.9283080344221356,12.50222989355885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2007-04-30,131.723019870588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2112862310669768,12.793766394564628,,,,,0.4972104114926465,12.870254629499245,,,,,,,,,,,,,0.3939180460804904,13.959664603451412,0.5242134027921911,15.923242072819257,,,,,,,0.3465293928302622,13.149655206128656,,,0.9003150724118525,9.640838411305989,,,,,,,,,,,0.6762140281372905,13.461887653483837,0.8288938033844189,13.041026359455454,2.0756185415263197,13.527364655729984,0.9283080344221356,13.355319884149534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2007-05-31,136.5010398210153,,,0.1018760323081053,13.10431453323316,0.4641762624474125,13.10431453323316,,,0.3360712779184303,13.10431453323316,,,,,0.2514217184168529,13.10431453323316,,,,,,,,,,,,,,,,,,,0.2112862310669768,13.634606510177258,,,,,0.4972104114926465,13.49275203490038,,,,,,,,,,,,,,,0.5242134027921911,16.280895177663115,,,,,,,0.3465293928302622,13.775098564988385,,,,,,,,,,,,,,,0.6762140281372905,13.155669058817631,0.8288938033844189,13.744760341535878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2007-06-30,140.21441956741216,,,0.1018760323081053,13.918303036491793,,,,,0.3360712779184303,13.580027488534965,,,,,0.2514217184168529,14.05910113064744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5261502047759303,13.358282552677071,,,,,,,0.5242134027921911,17.522566483950264,,,,,,,0.3465293928302622,14.343008664402342,,,1.139808269008319,13.358282552677071,,,0.3302080179919263,13.358282552677071,,,2.725570283686927,13.358282552677071,,,,,,,,,,,0.4171027968246599,13.358282552677071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2007-07-31,144.03512044909402,,,0.1018760323081053,12.91889940827006,,,,,0.3360712779184303,13.877062838332444,,,,,0.2514217184168529,13.57366915421771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5261502047759303,12.883365803444788,,,,,,,0.5242134027921911,20.550617582802232,,,,,,,0.3465293928302622,14.516676541759296,,,1.139808269008319,14.738984366942454,,,0.3302080179919263,15.151537667353296,,,2.725570283686927,12.067832208349078,,,,,,,,,,,0.4171027968246599,13.756474877622685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2007-08-31,147.99044342075962,0.4907437750912536,13.015970354124056,,,,,,,,,,,,,,,,,0.5744029321169898,13.015970354124056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5261502047759303,13.901404027601544,,,,,,,0.5242134027921911,20.50215047982267,,,,,,,0.3465293928302622,14.942339117279218,,,1.139808269008319,16.12659084250539,,,0.3302080179919263,18.389527179717973,,,2.725570283686927,11.075181796340466,,,,,,,,,,,0.4171027968246599,14.005338915120207,1.1638819821100548,13.015970354124056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
2007-09-30,155.96342394249208,,,,,,,,,,,,,,,,,,,0.5744029321169898,11.677611566114935,,,,,,,,,,,,,,,,,,,,,,,,,2.7213158246901727,16.600026271085152,0.3175604319577198,16.600026271085152,,,,,,,,,,,,,,,,,0.3465293928302622,16.046156002659487,,,,,,,,,,,2.725570283686927,12.039472476121594,0.9345839748488052,16.600026271085152,,,,,,,,,,,,,0.3145887013171835,16.600026271085152,0.2792993870253522,16.600026271085152,0.6553504272042804,16.600026271085152,5.600008154746516,16.600026271085152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
