date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,TECH_shares,TECH_value,AAPL_shares,AAPL_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,MU_shares,MU_value,MSFT_shares,MSFT_value,EA_shares,EA_value,EL_shares,EL_value,NEM_shares,NEM_value,FCX_shares,FCX_value,GRMN_shares,GRMN_value,A_shares,A_value,TRV_shares,TRV_value,AMAT_shares,AMAT_value,TXN_shares,TXN_value,ADP_shares,ADP_value,GWW_shares,GWW_value,KO_shares,KO_value,AES_shares,AES_value,ALGN_shares,ALGN_value,TYL_shares,TYL_value,SYY_shares,SYY_value,WDC_shares,WDC_value,SNA_shares,SNA_value,MDLZ_shares,MDLZ_value,CPRT_shares,CPRT_value,CSCO_shares,CSCO_value,ZBH_shares,ZBH_value,SNPS_shares,SNPS_value,DE_shares,DE_value,EBAY_shares,EBAY_value,F_shares,F_value,CVX_shares,CVX_value,CMI_shares,CMI_value,HAS_shares,HAS_value,FAST_shares,FAST_value,JKHY_shares,JKHY_value,WAT_shares,WAT_value,WSM_shares,WSM_value,TER_shares,TER_value,ADI_shares,ADI_value,MTD_shares,MTD_value,GPC_shares,GPC_value,EMR_shares,EMR_value,DECK_shares,DECK_value,CTRA_shares,CTRA_value,ETN_shares,ETN_value,CSGP_shares,CSGP_value,BMY_shares,BMY_value,FFIV_shares,FFIV_value,KLAC_shares,KLAC_value,EQIX_shares,EQIX_value,CHD_shares,CHD_value,CVS_shares,CVS_value,EMN_shares,EMN_value,URI_shares,URI_value,EOG_shares,EOG_value,DVN_shares,DVN_value,NVR_shares,NVR_value,GEN_shares,GEN_value,COP_shares,COP_value,RMD_shares,RMD_value,CHRW_shares,CHRW_value,LRCX_shares,LRCX_value,CTSH_shares,CTSH_value,SBUX_shares,SBUX_value,ADSK_shares,ADSK_value,NTAP_shares,NTAP_value,RL_shares,RL_value,TTWO_shares,TTWO_value,FDX_shares,FDX_value,TSCO_shares,TSCO_value,AXON_shares,AXON_value,J_shares,J_value,EXPD_shares,EXPD_value,VRSN_shares,VRSN_value,AKAM_shares,AKAM_value,MNST_shares,MNST_value,MOS_shares,MOS_value,CDNS_shares,CDNS_value,HAL_shares,HAL_value,WYNN_shares,WYNN_value,ACN_shares,ACN_value,LLY_shares,LLY_value,GILD_shares,GILD_value,JNJ_shares,JNJ_value,XOM_shares,XOM_value,PWR_shares,PWR_value,DLTR_shares,DLTR_value,MPWR_shares,MPWR_value,GE_shares,GE_value,ROST_shares,ROST_value,GLW_shares,GLW_value,EFX_shares,EFX_value,LHX_shares,LHX_value,ADBE_shares,ADBE_value,FSLR_shares,FSLR_value,MCO_shares,MCO_value,CPB_shares,CPB_value,PG_shares,PG_value,TKO_shares,TKO_value,NFLX_shares,NFLX_value,DXCM_shares,DXCM_value,KDP_shares,KDP_value,ROK_shares,ROK_value,ZBRA_shares,ZBRA_value,IFF_shares,IFF_value,LUV_shares,LUV_value,SMCI_shares,SMCI_value,LULU_shares,LULU_value,TPR_shares,TPR_value,EW_shares,EW_value,PRU_shares,PRU_value,ULTA_shares,ULTA_value,ON_shares,ON_value,PCAR_shares,PCAR_value,MCD_shares,MCD_value,ISRG_shares,ISRG_value,PM_shares,PM_value,WST_shares,WST_value,NUE_shares,NUE_value,BAX_shares,BAX_value,DG_shares,DG_value,PODD_shares,PODD_value,LVS_shares,LVS_value,AMD_shares,AMD_value,TRMB_shares,TRMB_value,TDY_shares,TDY_value,TXT_shares,TXT_value,QCOM_shares,QCOM_value,MTCH_shares,MTCH_value,NDSN_shares,NDSN_value,ALB_shares,ALB_value,TSLA_shares,TSLA_value,ENPH_shares,ENPH_value,SWKS_shares,SWKS_value,PTC_shares,PTC_value,CMG_shares,CMG_value,PANW_shares,PANW_value,EPAM_shares,EPAM_value,HRL_shares,HRL_value,HST_shares,HST_value,HSIC_shares,HSIC_value,REGN_shares,REGN_value,TJX_shares,TJX_value,APD_shares,APD_value,MDT_shares,MDT_value,VRTX_shares,VRTX_value,PSA_shares,PSA_value,HSY_shares,HSY_value,VMC_shares,VMC_value,NXPI_shares,NXPI_value,MLM_shares,MLM_value,ACGL_shares,ACGL_value,BKNG_shares,BKNG_value,AMP_shares,AMP_value,JBHT_shares,JBHT_value,AOS_shares,AOS_value,IDXX_shares,IDXX_value,WY_shares,WY_value,MHK_shares,MHK_value,FANG_shares,FANG_value,FTNT_shares,FTNT_value,PFE_shares,PFE_value,ANET_shares,ANET_value,OXY_shares,OXY_value,CF_shares,CF_value,LW_shares,LW_value,INCY_shares,INCY_value,BIIB_shares,BIIB_value,CLX_shares,CLX_value,BSX_shares,BSX_value,CRM_shares,CRM_value,FTV_shares,FTV_value,WDAY_shares,WDAY_value,TTD_shares,TTD_value,FICO_shares,FICO_value,LII_shares,LII_value,INTC_shares,INTC_value,PKG_shares,PKG_value,META_shares,META_value,SHW_shares,SHW_value,MAS_shares,MAS_value,INTU_shares,INTU_value,run
2006-07-31,100.76454634576731,,,,,,,,,,,1.2789645882386231,8.671882699455226,0.6567905308255462,11.259847150834965,,,,,0.6724478515509711,11.7005923604684,,,,,0.5026125495358359,9.051168250094111,1.3275371893955632,10.238481940337806,0.999465658629602,12.015147536555164,,,,,,,,,,,0.2756229545426178,9.724293976667198,0.552233534150282,10.03258345577077,0.3514125482728119,9.034028731530084,,,0.3099453127521959,9.036520244053598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2006-08-31,104.2117484795866,,,,,,,,,,,,,,,,,,,0.6724478515509711,12.672279300744751,,,,,,,,,0.999465658629602,12.568947681944437,,,,,,,,,,,0.2756229545426178,9.728089596120244,0.552233534150282,10.76510329898356,0.3514125482728119,8.894221917395608,,,0.3099453127521959,8.661642769261741,0.8260745900624227,10.23036597878407,0.4964327605683557,10.23036597878407,0.4334489501151002,10.23036597878407,0.2115744484724109,10.23036597878407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2006-09-30,106.53525381149572,,,,,,,,,,,,,,,,,,,0.6724478515509711,14.023899636273304,,,,,,,,,,,,,,,,,,,0.6583266543648167,10.407471648826547,,,,,,,,,0.3099453127521959,9.251580984610069,,,,,,,,,0.8313809036548029,10.407471648826547,0.7804579017938295,10.407471648826547,0.9145405574838036,10.407471648826547,0.8049088478876922,10.407471648826547,0.5406268796136201,10.407471648826547,0.9493553603605632,10.407471648826547,0.3624925168748116,10.407471648826547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2006-10-31,114.12640120810256,,,,,,,,,,,,,,,,,,,0.6724478515509711,14.894719655335512,,,,,,,,,0.7272156659007842,10.786226961618215,,,,,,,,,,,,,,,,,,,0.3099453127521959,10.147560401143256,,,,,,,,,0.8313809036548029,10.95852504636067,,,0.9145405574838036,12.675531812742936,0.8049088478876922,11.42165621377316,0.5406268796136201,10.883500232274177,,,,,0.7641596493127322,10.786226961618215,5.965421001223278,10.786226961618215,0.6830324156569924,10.786226961618215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2006-11-30,117.02921901794886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7608646854278658,12.31481946860814,,,,,,,,,0.3099453127521959,10.282518278412187,,,,,,,,,0.8313809036548029,10.984325718878283,0.8057323848539099,12.31481946860814,0.9145405574838036,11.998772009526643,,,0.5406268796136201,11.21196410013208,0.9908610552750458,12.31481946860814,0.4022870015065017,12.31481946860814,,,5.965421001223278,11.263460186590573,0.6830324156569924,12.028900849976557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2006-12-31,118.21277644077962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7608646854278658,12.174641853070788,,,,,,,,,0.3099453127521959,10.655629325983693,,,,,0.5052810617905669,12.492363200130107,,,0.8313809036548029,11.393057973292745,0.8057323848539099,11.6139760779686,,,0.8885037572758958,12.492363200130107,0.5406268796136201,11.49656740981515,,,,,,,5.965421001223278,11.185164377293646,0.6830324156569924,12.21664982296467,0.1839990234097659,12.492363200130107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2007-01-31,118.35840374553408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7608646854278658,14.337725320308534,,,,,,,,,0.3099453127521959,10.14280263465417,,,,,0.5052810617905669,12.16249279197922,,,0.8313809036548029,11.305688829523156,0.8057323848539099,10.955290529548058,,,,,0.5406268796136201,10.80539781315397,,,,,,,,,0.6830324156569924,11.899274146031644,0.1839990234097659,13.423154951769426,0.4384694810909819,11.663288364282952,0.3327877755633888,11.663288364282952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2007-03-31,119.87802859556116,,,0.0935523873626967,11.987802859556115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0160391470545065,11.987802859556115,,,0.2443266119211005,11.987802859556115,,,,,,,,,,,,,,,,,,,0.2117656305817375,11.987802859556115,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9590512284214174,11.987802859556115,2.92025094660672,11.987802859556115,0.3322708796845883,11.98780285955612,0.5026434859742606,11.987802859556115,0.745689598440979,11.987802859556115,4.146977538912189,11.987802859556115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2007-04-30,128.32105916728796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3686730803857986,12.900594578867132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4663989389021678,12.900594578867132,0.3360394979760547,12.900594578867132,,,2.92025094660672,12.215707957483795,,,,,,,,,0.6891358957987281,12.900594578867134,0.2170720934312971,12.900594578867132,1.1353707957367347,12.900594578867132,0.8017400913215135,12.900594578867132,0.519987601606722,12.900594578867132,0.132151139273747,12.900594578867132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2007-05-31,129.743616424905,,,0.1011273489033536,13.00801138322426,,,,,,,,,,,,,,,,,,,,,,,1.167436651423314,13.008011383224265,,,,,,,,,0.2732029636629831,13.00801138322426,,,,,,,,,,,,,,,,,,,0.2015763837116403,13.00801138322426,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0595274860435446,13.00801138322426,2.92025094660672,12.671513975886668,0.3272322856770737,13.00801138322426,0.4188329641240154,13.00801138322426,0.7166349105231847,13.008011383224265,3.639167836157072,13.00801138322426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2007-06-30,133.56174007033363,,,0.1011273489033536,13.81601791339029,,,,,,,,,,,,,,,,,,,,,,,1.167436651423314,13.361007060174405,,,,,,,,,,,,,,,,,0.3256998727061879,13.175904426474345,,,,,,,,,,,0.2015763837116403,13.803863772623371,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0595274860435446,12.856196191318192,2.92025094660672,14.312434022927947,,,,,0.7166349105231847,12.708603404002035,,,,,,,,,,,,,,,0.4680844046446394,13.175904426474345,0.4679606442459601,13.175904426474345,2.350508031700828,13.175904426474345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2007-07-31,130.3679723510237,,,0.1011273489033536,12.823958867541332,,,,,,,,,,,,,,,,,,,,,,,1.167436651423314,12.982356358925836,,,,,,,,,,,,,,,,,0.3256998727061879,14.944685929697629,,,,,,,,,,,0.2015763837116403,12.9597580521136,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0595274860435446,12.94409068623414,2.92025094660672,12.92981143314769,,,,,0.7166349105231847,11.33699457357268,,,,,,,,,,,,,,,0.4680844046446394,12.731212278539935,0.4679606442459601,13.25191607736971,2.350508031700828,13.463188093881136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2007-08-31,133.37316124852447,,,,,,,,,,,,,,,,,,,,,,,,,,,1.167436651423314,12.957056494665215,,,,,,,,,,,,,,,,,0.3256998727061879,18.138468983224005,,,,,,,,,,,0.2015763837116403,13.590239435191664,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0595274860435446,13.62325364919702,2.92025094660672,11.866252917001022,,,,,0.7166349105231847,11.479322918543472,,,,,,,,,,,,,,,0.4680844046446394,13.293115694067293,0.4679606442459601,13.86002802837864,2.350508031700828,12.299686887183524,2.054240009966324,12.265736241072617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2007-09-30,144.06768827600064,,,,,,,,,,,,,,,,,,,,,,,,,,,1.167436651423314,13.490611526761027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2015763837116403,13.582525299901915,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0595274860435446,15.588838321858756,,,,,,,,,3.8746631805156415,14.511269059710964,,,,,,,,,,,,,,,,,2.350508031700828,14.338098769213138,,,0.4707009668737803,14.511269059710964,2.7149241589007898,14.511269059710964,0.979757533657414,14.511269059710964,0.3901927828867762,14.511269059710964,0.4813706150648569,14.511269059710964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2007-10-31,147.6050448064791,,,,,,,,,,,,,,,,,,,,,,,,,,,1.167436651423314,15.289451470727643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2015763837116403,13.393361353575353,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0595274860435446,14.42227347645921,3.0800133072430858,14.214074187539074,,,,,,,,,,,,,,,,,,,,,,,,,2.350508031700828,18.254306038628748,,,0.4707009668737803,13.564752411515848,2.7149241589007898,15.61081391367954,0.979757533657414,15.100378812020884,0.3901927828867762,14.058645491100998,0.4813706150648569,13.696987651231808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2007-11-30,136.60709709472022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8641868602972396,15.148688966840371,,,,,,,,,,,,,,,,,,,,,,,0.2015763837116403,13.1520700915299,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0595274860435446,13.39553490311452,3.0800133072430858,12.034690191094956,,,,,,,,,,,,,,,,,,,,,,,,,2.350508031700828,18.82626300795341,,,0.4707009668737803,13.085630166510056,2.7149241589007898,13.083218889989466,0.979757533657414,15.064013147338548,0.3901927828867762,10.308893353637975,0.4813706150648569,12.508094376711034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2007-12-31,134.8582736142554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8641868602972396,13.200478440741731,,,0.2444819490175357,13.9128819930201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0800133072430858,10.784749240016875,0.2992522618349838,13.912881993020097,,,0.9526364201373512,13.9128819930201,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979757533657414,13.482871982356125,,,,,0.1841212433395374,13.9128819930201,1.307939628712607,13.9128819930201,0.5173608903077332,13.9128819930201,0.7638602937499643,13.9128819930201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2008-01-31,125.75044457675428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8641868602972396,12.72708218831346,,,0.2444819490175357,11.28322376367969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0800133072430858,10.640525623045898,0.2992522618349838,12.4102382398605,,,0.9526364201373512,14.12500243949506,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979757533657414,11.703465064026464,,,,,0.1841212433395374,10.397149137339769,1.307939628712607,13.694163187634633,0.5173608903077332,13.618869618320891,0.7638602937499643,15.150725315037926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2008-02-29,126.62766994185804,,,,,,,,,,,2.384213659870897,13.305329731616192,,,,,,,0.7246911377614284,13.305329731616192,,,,,,,,,,,,,,,,,0.2444819490175357,11.264171175268435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0800133072430858,10.464254271634422,,,,,0.9526364201373512,14.107866220321029,,,,,,,,,,,,,,,,,,,,,,,,,,,0.979757533657414,11.630979473865578,,,,,0.1841212433395374,9.546434738892636,1.307939628712607,13.75592190316581,0.5173608903077332,14.156280058817208,0.7638602937499643,15.091102636660526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
2008-03-31,126.39283672910696,,,,,,,,,,,2.384213659870897,13.378910986810936,,,,,,,0.7246911377614284,14.073501950616484,,,,,,,,,,,,,,,,,0.2444819490175357,11.890616066767109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0403411315606064,11.705467826949326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7222016994722225,11.705467826949326,,,,,,,,,,,0.5173608903077332,14.2018568170887,0.7638602937499643,14.32061177307708,0.640171790346138,11.705467826949326,0.2755172153493745,11.705467826949326,0.1763042187869148,11.705467826949326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
