date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,SYY_shares,SYY_value,AAPL_shares,AAPL_value,JKHY_shares,JKHY_value,CHRW_shares,CHRW_value,EL_shares,EL_value,PAYX_shares,PAYX_value,MU_shares,MU_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,TRV_shares,TRV_value,WSM_shares,WSM_value,GWW_shares,GWW_value,GPN_shares,GPN_value,HRL_shares,HRL_value,GPC_shares,GPC_value,LOW_shares,LOW_value,QCOM_shares,QCOM_value,WDC_shares,WDC_value,ADP_shares,ADP_value,CNC_shares,CNC_value,TTWO_shares,TTWO_value,JBL_shares,JBL_value,F_shares,F_value,EMN_shares,EMN_value,KLAC_shares,KLAC_value,COP_shares,COP_value,CVX_shares,CVX_value,DECK_shares,DECK_value,XOM_shares,XOM_value,ROST_shares,ROST_value,HAS_shares,HAS_value,DVN_shares,DVN_value,CMI_shares,CMI_value,DE_shares,DE_value,URI_shares,URI_value,VLO_shares,VLO_value,UNH_shares,UNH_value,TGT_shares,TGT_value,EOG_shares,EOG_value,CTRA_shares,CTRA_value,DD_shares,DD_value,CVS_shares,CVS_value,FCX_shares,FCX_value,MGM_shares,MGM_value,EA_shares,EA_value,GRMN_shares,GRMN_value,TXN_shares,TXN_value,AES_shares,AES_value,KR_shares,KR_value,NVR_shares,NVR_value,ADSK_shares,ADSK_value,RL_shares,RL_value,APA_shares,APA_value,CSGP_shares,CSGP_value,GLW_shares,GLW_value,FAST_shares,FAST_value,ADI_shares,ADI_value,TER_shares,TER_value,FDX_shares,FDX_value,J_shares,J_value,DLTR_shares,DLTR_value,VZ_shares,VZ_value,AXON_shares,AXON_value,MRK_shares,MRK_value,T_shares,T_value,PWR_shares,PWR_value,LUV_shares,LUV_value,ACN_shares,ACN_value,RMD_shares,RMD_value,EBAY_shares,EBAY_value,AMAT_shares,AMAT_value,MPWR_shares,MPWR_value,LRCX_shares,LRCX_value,TXT_shares,TXT_value,TKO_shares,TKO_value,MOS_shares,MOS_value,EXPD_shares,EXPD_value,AMP_shares,AMP_value,FSLR_shares,FSLR_value,PCAR_shares,PCAR_value,PHM_shares,PHM_value,TECH_shares,TECH_value,LULU_shares,LULU_value,VMC_shares,VMC_value,SMCI_shares,SMCI_value,GE_shares,GE_value,NEM_shares,NEM_value,DHI_shares,DHI_value,CMG_shares,CMG_value,STLD_shares,STLD_value,SWKS_shares,SWKS_value,RCL_shares,RCL_value,PRU_shares,PRU_value,NCLH_shares,NCLH_value,DAL_shares,DAL_value,NWSA_shares,NWSA_value,AMZN_shares,AMZN_value,LEN_shares,LEN_value,OXY_shares,OXY_value,FANG_shares,FANG_value,CF_shares,CF_value,TSLA_shares,TSLA_value,run
2006-11-30,120.95155574279158,0.551250827409236,13.065706971957017,,,,,,,0.3645158943553885,13.065706971957017,,,,,,,,,,,,,,,,,,,0.6551764362007474,10.604218967138983,,,0.9162582190106174,13.065706971957017,,,,,0.3493149531888248,11.588616582688877,,,0.2047359991883057,10.774413150643248,,,,,,,,,0.4421003317574323,10.426055577744368,0.9448123249446552,11.742507338912048,,,,,0.7811961571975046,13.552916237836008,0.5908387030786744,13.065706971957017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
2006-12-31,121.20372187455432,0.551250827409236,14.834969280652578,,,,,,,0.3645158943553885,13.240933070693565,,,,,,,,,,,0.5531491888469299,11.762860649789967,,,0.6992628109874962,11.762860649789967,,,0.6551764362007474,10.483514035595508,,,0.9162582190106174,12.492963446753896,,,,,,,,,,,,,,,0.4434599900349089,11.762860649789967,,,,,,,,,,,,,0.5908387030786744,11.337038791908936,3.0104445363626637,11.762860649789967,0.68460167251148,11.76286064978997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
2007-01-31,122.81550459243604,0.551250827409236,14.644234021411474,,,,,,,0.3645158943553885,14.064898289654248,,,,,,,,,,,0.5531491888469299,11.055679677217858,,,0.6992628109874962,11.72987997735402,,,0.6551764362007474,12.346140924842452,,,0.9162582190106174,11.589103745227506,,,,,,,,,,,,,,,0.4434599900349089,11.869211437614672,,,,,,,,,,,,,0.5908387030786744,11.07843303883737,,,0.68460167251148,11.70395979330718,0.4818930481966897,12.733963686969275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
2007-03-31,124.65006242249667,0.551250827409236,14.86070086615365,,,,,,,0.3645158943553885,13.515251638376377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2169954741511821,12.283864764757334,,,,,,,,,,,1.2065054934400257,12.283864764757334,,,,,,,0.5908387030786744,9.913614586152269,2.9923728694236686,12.283864764757334,0.68460167251148,12.657306743270375,,,0.443041068845014,12.283864764757334,0.3404768417076962,12.283864764757334,3.1133419465110466,12.283864764757334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
2007-04-30,129.13993636282825,,,,,,,,,0.3645158943553885,13.447477801512354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3790976101180193,13.26537077777986,1.1674740592143515,13.265370777779856,0.2169954741511821,13.139474780423862,,,,,,,,,,,,,,,,,0.6920287119318294,13.26537077777986,0.5908387030786744,10.788753169252187,2.9923728694236686,12.517399899628677,,,,,,,0.3404768417076962,12.91997682311185,,,0.319387228117156,13.26537077777986,1.9301736929073432,13.26537077777986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
2007-05-31,132.76259845275737,,,0.1024428795756015,13.177228100019004,,,,,,,,,,,,,,,0.5490511708341251,13.177228100019004,,,,,,,,,,,,,1.1076805930786164,13.177228100019004,,,,,,,,,0.2169954741511821,14.003030579920564,,,,,,,,,,,1.1566379328139114,13.177228100019004,,,,,,,,,2.9923728694236686,12.984467315622206,0.6773225155885674,13.177228100019004,,,0.4195290482706509,13.177228100019004,0.3404768417076962,13.534503857081525,2.6987152902257763,13.177228100019004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
2007-06-30,140.10264312428922,,,0.1024428795756015,13.995745707409316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1076805930786164,13.55588162719151,,,,,,,,,0.2169954741511821,14.85975643229957,,,,,,,,,,,,,,,,,,,,,2.9923728694236686,14.665909157074172,0.6773225155885674,12.812745833315365,,,0.4195290482706509,13.435981743480395,0.3404768417076962,14.092494726032376,,,,,,,0.8023157017904559,14.228042632495502,0.2870612058625338,14.228042632495503,0.4256528174168971,14.228042632495502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
2007-07-31,137.89790828452848,,,0.1024428795756015,12.99078130887735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1076805930786164,12.841847571479764,,,,,,,,,0.2169954741511821,13.95108622874741,,,,,,,,,,,,,,,,,,,,,2.9923728694236686,13.24913970747662,0.6773225155885674,13.802625673840735,,,0.4195290482706509,13.836499921525498,0.3404768417076962,14.263126688157575,,,,,,,0.8023157017904559,12.692448226543227,0.2870612058625338,13.583578486380992,0.4256528174168971,16.68677447149931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
2007-08-31,136.96972453537876,0.5376943374898057,14.26124165959266,,,,,,,0.3336623637236086,14.261241659592658,,,,,,,,,0.629357535552736,14.261241659592658,,,,,,,,,,,,,1.1076805930786164,12.387459958499852,,,,,,,,,0.2169954741511821,14.629796392428188,,,,,,,,,,,,,,,,,,,,,2.9923728694236686,12.159317163699622,0.6773225155885674,13.389467569158072,,,0.4195290482706509,14.086811579934295,0.3404768417076962,14.681355855503051,,,,,,,0.8023157017904559,12.851791037377698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
2007-09-30,138.74547392066893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2763282283220942,13.523328430240436,,,,,,,,,,,,,,,,,,,,,,,2.9923728694236686,13.218001023618973,,,,,0.4195290482706509,15.098291019716653,0.3404768417076962,15.765882865650248,,,0.276927434043314,13.523328430240436,,,,,,,,,0.2587028257841865,13.523328430240436,0.4331329032316608,13.523328430240436,0.3854550101099456,13.523328430240436,0.3541402201962981,13.523328430240436,0.3372579936669764,13.523328430240436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
2007-10-31,139.80702896968566,0.5574152143772618,13.03413638442361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9923728694236686,13.809623175043091,,,,,0.4195290482706509,14.614911757674738,0.3404768417076962,15.417146852508456,,,0.276927434043314,13.440052865567452,,,,,,,,,0.2587028257841865,14.163559303802344,0.4331329032316608,14.372475057892174,0.3854550101099456,14.177556791249112,0.3541402201962981,13.724376334101798,0.3372579936669764,13.053190447422864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
2007-11-30,132.08044439391236,,,,,,,0.3803722164791998,12.028218642133028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9923728694236686,11.692248320831515,,,,,0.4195290482706509,13.83545967692186,0.3404768417076962,14.787050910222934,,,0.276927434043314,13.02657907020312,,,,,,,,,0.2587028257841865,15.708844462821476,0.4331329032316608,9.78202781529512,0.3854550101099456,13.104624867088626,0.3541402201962981,15.357899165203404,0.3372579936669764,12.757491463191252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
2007-12-31,133.0653075356374,,,,,,,0.3803722164791998,11.969338316157572,,,,,0.930197384601267,13.254222478086904,,,,,,,,,,,,,,,,,,,1.8717767815668156,13.254222478086904,,,,,,,,,0.2041370399824643,13.254222478086904,,,,,0.497067876805465,13.254222478086904,,,,,,,,,,,,,,,2.9923728694236686,10.477872468498504,0.727697771058532,13.254222478086904,,,0.4195290482706509,15.263257810090412,0.3404768417076962,15.829504072369494,,,,,,,0.9075371682926008,13.254222478086904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
2008-01-31,129.1633173453721,,,,,,,0.3803722164791998,11.94512177064469,,,,,0.930197384601267,13.550784459540187,,,,,,,,,,,,,,,,,,,1.8717767815668156,12.778897929622664,,,,,,,,,0.2041370399824643,12.021486875306444,,,,,0.497067876805465,12.672106929221744,,,,,,,,,,,,,,,2.9923728694236686,10.337753385200104,0.727697771058532,14.433457126927363,,,0.4195290482706509,13.84755852185032,0.3404768417076962,14.1198529878798,,,,,,,0.9075371682926008,13.456297359178771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48
