date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,ADP_shares,ADP_value,AAPL_shares,AAPL_value,MKC_shares,MKC_value,NKE_shares,NKE_value,EL_shares,EL_value,MU_shares,MU_value,MSFT_shares,MSFT_value,JNJ_shares,JNJ_value,XOM_shares,XOM_value,ORCL_shares,ORCL_value,TRMB_shares,TRMB_value,TRV_shares,TRV_value,TTWO_shares,TTWO_value,CVX_shares,CVX_value,TXN_shares,TXN_value,COP_shares,COP_value,GWW_shares,GWW_value,STLD_shares,STLD_value,HUBB_shares,HUBB_value,ADM_shares,ADM_value,RMD_shares,RMD_value,SYY_shares,SYY_value,WDC_shares,WDC_value,AES_shares,AES_value,CPRT_shares,CPRT_value,TECH_shares,TECH_value,TJX_shares,TJX_value,KO_shares,KO_value,ORLY_shares,ORLY_value,HRL_shares,HRL_value,DLTR_shares,DLTR_value,WSM_shares,WSM_value,A_shares,A_value,VLO_shares,VLO_value,CMI_shares,CMI_value,EMN_shares,EMN_value,ADI_shares,ADI_value,CTRA_shares,CTRA_value,HAS_shares,HAS_value,GPC_shares,GPC_value,F_shares,F_value,DVN_shares,DVN_value,CSGP_shares,CSGP_value,FCX_shares,FCX_value,EA_shares,EA_value,MGM_shares,MGM_value,NVR_shares,NVR_value,GRMN_shares,GRMN_value,EBAY_shares,EBAY_value,LRCX_shares,LRCX_value,DECK_shares,DECK_value,AXON_shares,AXON_value,ROST_shares,ROST_value,EOG_shares,EOG_value,FAST_shares,FAST_value,FDX_shares,FDX_value,MOH_shares,MOH_value,ZBRA_shares,ZBRA_value,EXPD_shares,EXPD_value,AMAT_shares,AMAT_value,GLW_shares,GLW_value,AMP_shares,AMP_value,MOS_shares,MOS_value,TXT_shares,TXT_value,VZ_shares,VZ_value,FSLR_shares,FSLR_value,MPWR_shares,MPWR_value,PHM_shares,PHM_value,KDP_shares,KDP_value,LUV_shares,LUV_value,PCAR_shares,PCAR_value,DHR_shares,DHR_value,APA_shares,APA_value,TSN_shares,TSN_value,SMCI_shares,SMCI_value,PRU_shares,PRU_value,TGT_shares,TGT_value,CTSH_shares,CTSH_value,CHRW_shares,CHRW_value,DHI_shares,DHI_value,ULTA_shares,ULTA_value,NEM_shares,NEM_value,GE_shares,GE_value,TPR_shares,TPR_value,LULU_shares,LULU_value,PSX_shares,PSX_value,RL_shares,RL_value,QCOM_shares,QCOM_value,SWKS_shares,SWKS_value,CF_shares,CF_value,MHK_shares,MHK_value,LEN_shares,LEN_value,NUE_shares,NUE_value,FANG_shares,FANG_value,OXY_shares,OXY_value,INCY_shares,INCY_value,run
2006-07-31,106.89544326587637,0.3955518523537043,10.81476568580438,,,,,,,0.3418490223761378,12.329775600940716,1.2789645102399698,8.671880950878087,0.6567906131035796,11.25984856138831,,,,,,,,,,,,,1.3093596597836654,10.098292900143765,,,,,,,0.2972211916672299,10.599357771621316,0.3205188888136884,11.211266401699538,,,0.9098293064937824,10.924775120066222,0.359984687812321,10.495431407992228,0.9822749822759798,10.490048865341803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2006-08-31,108.94787937670304,0.3955518523537043,11.43434171814818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2972211916672299,10.956911200726736,0.3205188888136884,11.19968026205721,,,0.9098293064937824,11.138585562408,0.359984687812321,10.0600287855537,0.9822749822759798,11.983014547779296,0.3432302887112395,10.543829325007485,0.5116437944205242,10.543829325007485,0.4146861517897112,10.543829325007485,0.218057260397279,10.543829325007485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2006-09-30,109.9475984624544,,,,,,,,,,,,,,,,,,,,,0.450322090961084,10.660135736608192,,,,,,,0.6743088079364853,10.660135736608192,,,,,,,,,,,,,,,0.9822749822759798,14.00637683298064,,,,,,,,,1.290980957118069,10.660135736608192,0.3502747146354427,10.660135736608192,0.4525951910789647,10.660135736608192,0.635894811913179,10.660135736608192,0.5537518867234084,10.660135736608192,0.9724028644441388,10.660135736608192,0.7994054493309246,10.660135736608192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2006-10-31,115.3654887208861,,,,,,,,,,,,,,,,,,,,,0.450322090961084,11.176531201686696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3502747146354427,11.09792635031865,0.4525951910789647,10.834621521132798,0.635894811913179,11.650669791502644,0.5537518867234084,11.147731611412947,0.9724028644441388,10.766148250965436,0.7994054493309246,11.496638991505804,6.85705184652563,12.39840700078704,1.0591687925739215,12.39840700078704,2.205288894748914,12.39840700078704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2006-11-30,118.18583644205698,0.4827593865068472,11.442328747679309,,,,,,,0.3192257951231219,11.442328747679309,,,,,,,,,0.4959830472059523,11.442328747679309,0.450322090961084,10.902995712841191,,,,,,,,,0.8024155432127942,11.442328747679309,,,,,,,,,,,,,,,,,,,,,,,,,0.3502747146354427,11.75457185107645,,,0.635894811913179,13.242401997535282,0.5537518867234084,11.484167610782457,0.9724028644441388,12.085413653746803,,,6.85705184652563,12.946970625357553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2006-12-31,119.81222877186724,0.4827593865068472,12.991764946677469,,,,,,,0.3192257951231219,11.595792008913614,,,,,,,,,0.4959830472059523,13.299785675711137,0.450322090961084,11.13357741016968,,,,,,,0.746833443664077,11.950121407029968,0.8024155432127942,10.94074633507732,,,,,,,,,,,0.3475987755049023,11.950121407029968,,,0.3355592126974844,11.950121407029968,,,0.4119423706071792,11.950121407029968,,,,,,,,,,,,,0.9724028644441388,12.05007676719815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2007-01-31,120.23938675111768,0.4827593865068472,12.824730795618317,,,,,,,0.3192257951231219,12.31737450480666,,,,,,,,,0.4959830472059523,14.242153276199929,0.450322090961084,10.839585853441012,,,,,,,0.746833443664077,14.073326460900406,0.8024155432127942,10.14918806089138,,,,,,,,,,,0.3475987755049023,11.374991716135096,,,0.3355592126974844,11.844479598464025,,,0.4119423706071792,11.02998467400172,,,,,,,,,,,,,0.9724028644441388,11.543571810659158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2007-03-31,116.96566669367004,,,,,,,,,,,,,,,,,,,,,0.450322090961084,10.994049092931322,,,,,,,0.746833443664077,14.473306731883763,,,,,,,0.2856788807682153,11.277893725966274,,,,,0.3475987755049023,11.580792404119617,,,0.3355592126974844,12.106440664748645,,,0.4119423706071792,11.421609170155294,0.1992249001797144,11.277893725966274,,,,,,,,,,,,,,,,,,,,,0.8272636345002182,11.277893725966274,5.110827324580338,11.277893725966274,1.803753175683399,11.277893725966274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2007-04-30,122.98814327014216,,,,,,,,,,,,,,,,,,,,,0.450322090961084,11.308943356579904,,,,,,,0.746833443664077,15.234746708848874,,,,,,,0.2856788807682153,11.865331168463303,,,,,0.3475987755049023,12.16316329417614,,,0.3355592126974844,12.73337024896651,,,0.4119423706071792,11.588717185722077,0.1992249001797144,12.063432345572512,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9163387396097972,12.010146320604276,1.0570030828486912,12.010146320604276,0.5487451175139831,12.010146320604276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2007-05-31,128.17246034894492,,,0.1089486737481121,14.014068436195616,,,,,,,,,,,,,,,,,0.450322090961084,12.55707270909384,,,,,,,,,,,,,,,0.2856788807682153,12.431847044367208,,,,,0.3475987755049023,12.17890272542478,,,0.3355592126974844,13.339017608642491,,,0.4119423706071792,12.938926725685937,0.1992249001797144,12.85626831889093,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9163387396097972,12.92343081913385,1.0570030828486912,11.594915846239964,0.5487451175139831,13.338010115270327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2007-06-30,130.01516854960033,0.4909098341795143,12.578376290210914,0.1089486737481121,14.884567275491138,0.4610125741336647,12.578376290210914,,,0.3112829188667743,12.578376290210914,,,,,,,,,,,,,,,,,,,,,1.027806264104491,12.578376290210914,,,,,,,,,,,,,,,0.3355592126974844,13.88895433578437,,,0.4119423706071792,13.193012906848423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3267291691595905,12.578376290210914,0.3763006659287956,12.578376290210914,0.6649328616753098,12.578376290210915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2007-07-31,130.72355809845735,0.4909098341795143,12.763267109143934,0.1089486737481121,13.81578105201013,0.4610125741336647,12.01777902777929,,,0.3112829188667743,12.853498978649636,,,,,,,,,,,,,,,,,,,,,1.027806264104491,11.915827955383492,,,,,,,,,,,,,,,0.3355592126974844,14.057123079403697,,,0.4119423706071792,13.586280338749033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3267291691595905,11.411823633242712,0.3763006659287956,14.752032851408892,0.6649328616753098,13.550144072686535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2007-08-31,130.7342129627634,0.4909098341795143,13.020375666592042,,,,,,,0.3112829188667743,13.30471101723405,,,,,,,,,0.5534974739105002,12.542252674354922,,,,,,,1.1300621540613471,12.542252674354923,,,1.027806264104491,11.494205040248396,,,,,,,,,,,,,,,0.3355592126974844,14.469302652645132,,,0.4119423706071792,13.832066983662893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3267291691595905,11.667270245324609,0.3763006659287956,14.717231241054364,0.6649328616753098,13.144544767292064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2007-09-30,133.24818734858044,0.4909098341795143,13.67639902646586,,,,,,,,,,,,,,,,,0.5534974739105002,11.252603602371964,,,,,,,,,,,,,,,,,0.2731430975725842,13.338531346387338,,,,,,,,,0.3355592126974844,15.538173130963262,,,0.4119423706071792,14.82525660718181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2588871274976934,13.33853134638734,,,0.3267291691595905,11.462983500363432,,,0.6649328616753098,13.138646095684756,0.5684960954104242,13.338531346387338,2.1163366808206727,13.338531346387338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2007-10-31,131.30658528884362,0.4909098341795143,11.479032383576278,,,,,,,,,,,,,,,,,0.5534974739105002,11.551492745025705,,,,,,,,,,,,,,,,,0.2731430975725842,13.256385443652858,,,,,,,,,0.3355592126974844,15.194463796549298,,,0.4119423706071792,14.350623391340704,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9963238490699189,12.342568015966252,,,1.2588871274976934,12.856027740551603,,,0.3267291691595905,12.017537166100023,,,0.6649328616753098,13.201395735571822,,,2.1163366808206727,15.057058870509044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2007-11-30,126.60854968429965,,,,,,,,,0.2492012452489506,11.625810748754391,,,,,,,,,,,,,,,,,,,,,1.430664315078243,11.625810748754391,,,,,0.2731430975725842,12.848567161267914,,,,,,,,,0.3355592126974844,14.57346983576465,,,0.4119423706071792,13.585265191458184,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9963238490699189,13.504429958276202,,,1.2588871274976934,11.949759534541096,,,0.3267291691595905,11.10807259428113,,,0.6649328616753098,12.729565419926478,,,2.1163366808206727,13.057798491275197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2007-12-31,130.12421647525488,,,,,,,,,0.2492012452489506,12.05939756808086,2.0013518086188435,13.047004365370665,,,,,,,,,,,,,,,,,,,1.430664315078243,10.130666147842373,,,,,,,,,,,,,,,0.3355592126974844,15.600870313572525,,,0.4119423706071792,14.987233886054131,0.2009454896555794,13.047004365370665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6649328616753098,12.111026732851665,,,,,0.8933481560702348,13.047004365370665,0.4892963076754976,13.047004365370665,3.7260893102019974,13.047004365370665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2008-01-31,125.3762821116701,,,,,,,,,0.2492012452489506,11.744777953946674,2.0013518086188435,12.736549155174815,,,,,,,,,,,,,,,,,,,1.430664315078243,9.767356961079528,,,,,,,,,,,,,,,0.3355592126974844,13.915923852738118,,,0.4119423706071792,13.597143671909462,0.2009454896555794,11.833542551398102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6649328616753098,13.188554615377456,,,,,0.8933481560702348,13.245919879488024,0.4892963076754976,12.47399009108134,3.7260893102019974,12.872523379476572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2008-02-29,122.62474768732152,0.5021344001770847,10.838339751472438,,,,,,,0.2492012452489506,10.704101522647834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3355592126974844,14.485921630224064,,,0.4119423706071792,14.038442027873211,0.2009454896555794,10.980830415103608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6649328616753098,13.136649856357751,,,,,0.8933481560702348,13.229851853685902,0.4892963076754976,11.712995127786678,3.7260893102019974,12.659275750697608,0.1658023937196658,10.838339751472438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
2008-03-31,121.7209211743251,0.5021344001770847,11.3371268316105,,,,,,,0.2492012452489506,11.256695473513556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3355592126974844,14.371374466423072,,,0.4119423706071792,13.010126893799036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6649328616753098,12.465950221988736,,,,,,,,,,,0.1658023937196658,11.008217884576297,2.8064783291419095,12.067857350603472,0.3551093382345984,12.067857350603472,0.2481260947230944,12.067857350603472,0.2174040841185952,12.067857350603472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
