date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,EL_shares,EL_value,SYY_shares,SYY_value,AAPL_shares,AAPL_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,COP_shares,COP_value,EA_shares,EA_value,GWW_shares,GWW_value,EOG_shares,EOG_value,CVX_shares,CVX_value,GPC_shares,GPC_value,TRV_shares,TRV_value,FAST_shares,FAST_value,WDC_shares,WDC_value,AES_shares,AES_value,RMD_shares,RMD_value,ADM_shares,ADM_value,APA_shares,APA_value,CTRA_shares,CTRA_value,ACN_shares,ACN_value,MU_shares,MU_value,ADP_shares,ADP_value,F_shares,F_value,LRCX_shares,LRCX_value,CMI_shares,CMI_value,ECL_shares,ECL_value,EMN_shares,EMN_value,XOM_shares,XOM_value,URI_shares,URI_value,WSM_shares,WSM_value,TER_shares,TER_value,DE_shares,DE_value,NVR_shares,NVR_value,HAS_shares,HAS_value,VLO_shares,VLO_value,HUM_shares,HUM_value,WST_shares,WST_value,FDX_shares,FDX_value,FFIV_shares,FFIV_value,DVN_shares,DVN_value,EQIX_shares,EQIX_value,JBL_shares,JBL_value,MGM_shares,MGM_value,DECK_shares,DECK_value,CSGP_shares,CSGP_value,FCX_shares,FCX_value,EBAY_shares,EBAY_value,GRMN_shares,GRMN_value,CTSH_shares,CTSH_value,TSCO_shares,TSCO_value,T_shares,T_value,HRL_shares,HRL_value,MOH_shares,MOH_value,DLTR_shares,DLTR_value,VZ_shares,VZ_value,ROST_shares,ROST_value,TJX_shares,TJX_value,RL_shares,RL_value,WMB_shares,WMB_value,AMAT_shares,AMAT_value,HAL_shares,HAL_value,AMP_shares,AMP_value,GLW_shares,GLW_value,SMCI_shares,SMCI_value,PH_shares,PH_value,MTCH_shares,MTCH_value,PKG_shares,PKG_value,CVS_shares,CVS_value,PCAR_shares,PCAR_value,EXPD_shares,EXPD_value,PHM_shares,PHM_value,PRU_shares,PRU_value,CDNS_shares,CDNS_value,KDP_shares,KDP_value,FSLR_shares,FSLR_value,DHR_shares,DHR_value,BA_shares,BA_value,TSN_shares,TSN_value,LUV_shares,LUV_value,TXT_shares,TXT_value,INTC_shares,INTC_value,PWR_shares,PWR_value,CHRW_shares,CHRW_value,SWKS_shares,SWKS_value,NEM_shares,NEM_value,GE_shares,GE_value,BAX_shares,BAX_value,TYL_shares,TYL_value,STLD_shares,STLD_value,CPRT_shares,CPRT_value,DHI_shares,DHI_value,JBHT_shares,JBHT_value,A_shares,A_value,ALB_shares,ALB_value,NUE_shares,NUE_value,KR_shares,KR_value,PSX_shares,PSX_value,NWSA_shares,NWSA_value,UAL_shares,UAL_value,TPR_shares,TPR_value,AMZN_shares,AMZN_value,ACGL_shares,ACGL_value,HSIC_shares,HSIC_value,TGT_shares,TGT_value,LEN_shares,LEN_value,DELL_shares,DELL_value,MOS_shares,MOS_value,FANG_shares,FANG_value,OXY_shares,OXY_value,CF_shares,CF_value,INCY_shares,INCY_value,run
2006-07-31,104.49841349500925,,,,,,,,,0.2880497585424537,10.389347053808164,1.2789645882386231,8.671881479739547,0.6567907365206682,11.2598519299479,,,,,,,,,,,,,0.4861634065094015,8.754949962048263,1.2840908003378089,9.903401018327012,0.9667555279578548,11.621922216992534,,,0.4144034600666862,11.342257827928837,,,0.1998228765744198,8.98086685504172,0.4542661059787527,11.839148362073878,0.3739852339170196,11.734786789101388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2006-08-31,103.7062806838332,0.3565640138392891,10.307307336221507,,,,,,,,,,,,,,,,,0.5469518552286305,10.307307336221507,,,,,,,,,1.2840908003378089,10.1240379959966,,,,,0.4144034600666862,10.536636849677782,,,0.1998228765744198,9.662134773354753,0.4542661059787527,10.358326530549666,0.3739852339170196,11.488607853146837,0.4495987469711268,10.307307336221507,0.3688331699855458,10.307307336221507,3.4456037878659904,10.307307336221507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2006-09-30,105.95056804535608,,,,,,,,,,,,,,,,,,,0.5469518552286305,11.4066806904184,,,,,,,,,1.2840908003378089,10.984002364333298,,,,,,,,,0.1998228765744198,9.739809452626195,0.4542661059787527,10.395081078080066,,,,,0.3688331699855458,11.009326959967286,,,0.9562570479773898,10.48313349998617,0.7861320767707556,10.48313349998617,0.6253366900960046,10.48313349998617,0.44508020747057,10.48313349998617,0.2280643475649517,10.48313349998617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2006-10-31,111.77897025855822,,,,,,,,,,,,,,,,,,,0.5469518552286305,12.114983384668593,,,,,,,,,1.2840908003378089,11.540119721825178,,,,,,,,,0.1998228765744198,10.576890185860892,0.4542661059787527,10.631585587601474,0.342665810639308,11.070264860994978,,,0.3688331699855458,12.075536696978055,,,0.9562570479773898,10.587385778269892,,,0.6253366900960046,11.45722473500287,0.44508020747057,10.654714446361297,,,2.3415752756905364,11.070264860994978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2006-11-30,118.61382734450446,,,,,,,,,,,,,,,,,,,0.5469518552286305,12.618179133208049,,,,,,,,,,,,,,,,,,,0.1998228765744198,10.515850389079542,0.4542661059787527,11.28141586539869,0.342665810639308,11.913712628821832,,,0.3688331699855458,12.23613721496817,,,0.9562570479773898,11.884742397146274,,,0.6253366900960046,13.022530894921127,0.44508020747057,9.713783334993794,,,,,0.5274296498145383,12.7137377429835,0.8915756297984602,12.7137377429835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2006-12-31,119.3713244337421,,,,,,,,,,,,,,,,,,,0.5469518552286305,14.666514290059531,0.7696646602680602,12.31544784672493,,,,,,,,,,,,,,,,,0.1998228765744198,10.204913083430352,,,0.342665810639308,12.203205527454053,,,,,4.208691236108498,12.31544784672493,0.9562570479773898,11.849997717436946,,,,,0.44508020747057,8.869454581736539,,,,,,,,,0.4981254086887732,12.31544784672493,3.1518662626287197,12.31544784672493,2.851893150391795,12.31544784672493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2007-01-31,123.13055832033984,,,,,,,,,,,,,,,,,,,0.5469518552286305,15.705722606348356,0.7696646602680602,14.503560752393971,,,,,,,,,,,,,0.497923144060927,13.332167409066855,,,0.1998228765744198,11.32987797878915,,,0.342665810639308,12.095335547498086,,,,,4.208691236108498,12.795977517436992,0.9562570479773898,11.35190187771199,,,,,0.44508020747057,8.880555949444922,,,,,,,,,0.4981254086887732,11.990243273068778,,,2.851893150391795,11.145215408580734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2007-03-31,121.61733896844729,,,,,,,,,,,,,,,,,,,0.5469518552286305,13.422199028059971,,,,,,,,,,,,,,,0.497923144060927,13.80553287364794,,,0.1998228765744198,11.311738387595602,,,0.342665810639308,12.362836679779768,0.4270447367621245,11.785838666560672,,,,,,,,,,,,,,,,,,,0.9989214542803828,11.785838666560672,,,2.871052429181116,11.785838666560672,,,0.4941752526020055,11.785838666560672,0.3398792740755676,11.785838666560672,0.6374659735735809,11.785838666560672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2007-04-30,127.43159753130496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342665810639308,13.003040997817797,,,,,,,,,,,,,,,,,,,,,,,,,2.871052429181116,12.009906903428613,,,0.4941752526020055,15.010812709166991,,,0.6374659735735809,12.690504199064709,0.2998253719583048,12.45288878697115,0.3830134069263499,12.45288878697115,1.095968206589646,12.45288878697115,0.7739163738320435,12.45288878697115,0.3243774905677954,12.45288878697115,0.0151127291104018,12.45288878697115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2007-05-31,129.2744693142511,0.4742885240968431,12.57418676917031,0.0977546940204654,12.57418676917031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4003299579183995,12.57418676917031,,,0.1948535809232683,12.57418676917031,,,0.342665810639308,13.62151759710412,0.4317363431780706,12.57418676917031,,,,,,,,,,,,,,,,,,,1.056988810714734,12.57418676917031,,,2.871052429181116,12.458035163017602,,,0.4941752526020055,15.34797085579918,,,0.6374659735735809,12.401825083308326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2007-06-30,133.59229515989713,0.4742885240968431,12.152496354617387,0.0977546940204654,13.355245819758146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4003299579183995,12.821111174175895,,,0.1948535809232683,13.34348616546011,,,0.342665810639308,14.18309455317405,0.4317363431780706,12.152752880729905,,,,,,,,,,,,,,,,,,,,,,,2.871052429181116,14.071304564075064,,,0.4941752526020055,16.518499283533675,,,0.6374659735735809,12.05879172163628,,,,,,,,,,,,,0.7294301862737922,12.935512642736647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2007-07-31,133.17049477215582,0.4742885240968431,12.331125298953635,0.0977546940204654,12.3962725100763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4003299579183995,13.20329262890558,,,0.1948535809232683,12.527535308729078,,,0.342665810639308,14.35482875855728,0.4317363431780706,11.742593967133086,,,,,,,,,,,,,,,,,,,,,,,2.871052429181116,12.711978252118278,,,0.4941752526020055,19.373040767796393,,,0.6374659735735809,12.990417952264286,,,,,,,,,,,,,0.7294301862737922,11.539409327621897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2007-08-31,133.331489722669,0.4742885240968431,12.579526821122183,,,,,,,,,,,,,,,,,0.532161153015511,12.058771646130133,,,,,,,,,,,,,,,0.4003299579183995,13.442149165992452,,,0.1948535809232683,13.136989417073226,,,0.342665810639308,14.775740238596072,,,,,,,,,,,,,,,,,,,,,1.0782894454177208,12.05877164613013,,,2.871052429181116,11.66633788860524,,,0.4941752526020055,19.32734712633285,,,0.6374659735735809,12.601570614525167,,,,,,,,,,,,,0.7294301862737922,11.684285158161542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2007-09-30,136.8717173102783,0.4742885240968431,13.213338428599226,,,,,,,,,,,,,,,,,0.532161153015511,10.818836200204666,,,,,,,,,,,,,,,0.4003299579183995,14.40735052209078,,,,,,,0.342665810639308,15.867241118033942,,,,,,,,,,,,,,,,,2.2175709981682257,13.97657062351242,,,,,,,2.871052429181116,12.682097923787616,,,,,,,,,0.2862087728447629,13.97657062351242,,,,,,,,,,,,,0.3983736716331391,13.97657062351242,0.2263550542717884,13.97657062351242,0.7802594663813084,13.97657062351242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2007-10-31,138.08901831703608,0.4742885240968431,11.090372414869702,,,,,,,,,,,,,,,,,0.532161153015511,11.106203710041129,,,,,,,,,,,,,,,0.4003299579183995,13.946086246961602,,,,,,,0.342665810639308,15.516263036696635,,,,,,,,,,,,,,,,,2.2175709981682257,15.777312902516789,,,,,,,2.871052429181116,13.249733806454444,,,,,,,,,0.2862087728447629,13.89049640085326,,,,,,,,,,,,,0.3983736716331391,14.652719601630295,0.2263550542717884,14.99060835094466,0.7802594663813084,13.869221846067548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
2007-11-30,130.45234559544676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4003299579183995,13.202307625156278,,,,,0.3826045660192537,11.20249557040999,0.342665810639308,14.88211874176852,,,,,,,,,,,,,,,,,2.2175709981682257,13.682418514986455,,,,,,,2.871052429181116,11.218209629016249,,,,,,,,,0.2862087728447629,13.463164858265166,,,,,,,,,,,,,0.3983736716331391,13.543831022427105,0.2263550542717884,15.406627637016172,0.7802594663813084,12.648676425990857,0.1378407309273615,11.202495570409988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
