date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,WDC_shares,WDC_value,AAPL_shares,AAPL_value,ORCL_shares,ORCL_value,NKE_shares,NKE_value,MKC_shares,MKC_value,COP_shares,COP_value,DECK_shares,DECK_value,PAYX_shares,PAYX_value,EA_shares,EA_value,CVX_shares,CVX_value,MU_shares,MU_value,IDXX_shares,IDXX_value,CPRT_shares,CPRT_value,GPC_shares,GPC_value,HUBB_shares,HUBB_value,GWW_shares,GWW_value,TDY_shares,TDY_value,EOG_shares,EOG_value,FAST_shares,FAST_value,CTRA_shares,CTRA_value,ADP_shares,ADP_value,XOM_shares,XOM_value,ECL_shares,ECL_value,CHRW_shares,CHRW_value,EBAY_shares,EBAY_value,EMN_shares,EMN_value,FICO_shares,FICO_value,EXPD_shares,EXPD_value,TTWO_shares,TTWO_value,HAS_shares,HAS_value,RMD_shares,RMD_value,TRV_shares,TRV_value,TECH_shares,TECH_value,DVN_shares,DVN_value,SNPS_shares,SNPS_value,WST_shares,WST_value,A_shares,A_value,LOW_shares,LOW_value,VLO_shares,VLO_value,CDNS_shares,CDNS_value,ACN_shares,ACN_value,LRCX_shares,LRCX_value,DD_shares,DD_value,FCX_shares,FCX_value,F_shares,F_value,CMI_shares,CMI_value,GRMN_shares,GRMN_value,CSGP_shares,CSGP_value,MGM_shares,MGM_value,NVR_shares,NVR_value,EMR_shares,EMR_value,CL_shares,CL_value,CTSH_shares,CTSH_value,HRL_shares,HRL_value,KLAC_shares,KLAC_value,BMY_shares,BMY_value,DLTR_shares,DLTR_value,ALGN_shares,ALGN_value,J_shares,J_value,AMAT_shares,AMAT_value,PTC_shares,PTC_value,GILD_shares,GILD_value,STE_shares,STE_value,NEM_shares,NEM_value,VRTX_shares,VRTX_value,WSM_shares,WSM_value,ROST_shares,ROST_value,GPN_shares,GPN_value,FDX_shares,FDX_value,TSCO_shares,TSCO_value,DHI_shares,DHI_value,HD_shares,HD_value,AXON_shares,AXON_value,ORLY_shares,ORLY_value,MRK_shares,MRK_value,TXN_shares,TXN_value,HSIC_shares,HSIC_value,GLW_shares,GLW_value,TER_shares,TER_value,SMCI_shares,SMCI_value,MOS_shares,MOS_value,TXT_shares,TXT_value,MTCH_shares,MTCH_value,MCHP_shares,MCHP_value,PH_shares,PH_value,AMP_shares,AMP_value,TEL_shares,TEL_value,PCAR_shares,PCAR_value,MOH_shares,MOH_value,PRU_shares,PRU_value,TKO_shares,TKO_value,KDP_shares,KDP_value,CVS_shares,CVS_value,CHD_shares,CHD_value,ABT_shares,ABT_value,GEN_shares,GEN_value,DHR_shares,DHR_value,SHW_shares,SHW_value,BA_shares,BA_value,PWR_shares,PWR_value,AOS_shares,AOS_value,ADI_shares,ADI_value,FSLR_shares,FSLR_value,MHK_shares,MHK_value,PHM_shares,PHM_value,IEX_shares,IEX_value,SYY_shares,SYY_value,LUV_shares,LUV_value,ROK_shares,ROK_value,CMG_shares,CMG_value,GE_shares,GE_value,AKAM_shares,AKAM_value,FTNT_shares,FTNT_value,SWKS_shares,SWKS_value,MNST_shares,MNST_value,NUE_shares,NUE_value,TPR_shares,TPR_value,RL_shares,RL_value,ULTA_shares,ULTA_value,LULU_shares,LULU_value,TJX_shares,TJX_value,JKHY_shares,JKHY_value,HUM_shares,HUM_value,BAX_shares,BAX_value,ALB_shares,ALB_value,RCL_shares,RCL_value,AMD_shares,AMD_value,WMT_shares,WMT_value,NWSA_shares,NWSA_value,QCOM_shares,QCOM_value,NTAP_shares,NTAP_value,REGN_shares,REGN_value,ANET_shares,ANET_value,EPAM_shares,EPAM_value,GOOGL_shares,GOOGL_value,PSX_shares,PSX_value,ENPH_shares,ENPH_value,PSA_shares,PSA_value,SNA_shares,SNA_value,DXCM_shares,DXCM_value,LEN_shares,LEN_value,ACGL_shares,ACGL_value,GNRC_shares,GNRC_value,JBHT_shares,JBHT_value,HOLX_shares,HOLX_value,DE_shares,DE_value,CF_shares,CF_value,FANG_shares,FANG_value,INCY_shares,INCY_value,STLD_shares,STLD_value,run
2006-07-31,107.46988744572565,,,,,,,,,,,1.2789645882386231,8.671880260023867,0.656790654242604,11.259849266665114,,,,,,,,,,,1.0634027681147504,12.783766977255304,1.4124610507678856,10.893443671896945,,,,,,,0.5386313805257892,9.699806117351343,,,,,,,0.5666434597956502,12.536986547978762,,,0.4642884313850911,10.723910828671398,0.3540264547895811,10.571873671133911,0.1954433332471682,8.784029820562301,0.3025246417806158,11.544340284186704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2006-08-31,110.83635765144592,,,,,,,,,0.3459947512099916,11.095259646576396,,,,,,,,,,,,,,,,,1.4124610507678856,11.1361370019811,,,0.4363738001889076,11.095259646576396,,,,,,,0.3611808213110759,11.095259646576396,,,0.5666434597956502,13.0342164865697,,,0.4642884313850911,10.644078488810608,,,0.1954433332471682,9.450367794626136,,,0.4865843877397008,11.095259646576396,3.709006379508496,11.095259646576396,2.4336830378259537,11.095259646576396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2006-09-30,112.3131761713364,,,,,,,,,,,,,,,,,,,,,1.0825868269992245,11.868046613656048,,,,,1.4124610507678856,12.08207314972882,,,0.4363738001889076,10.413064358215737,,,,,,,0.3611808213110759,11.262103791613722,,,,,,,,,,,0.1954433332471682,9.526340068101351,,,0.4865843877397008,11.134626273267749,,,2.4336830378259537,10.42278207578484,0.5013485070094247,11.868046613656048,0.3409499065185575,11.868046613656048,0.3453861467174999,11.868046613656048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2006-10-31,117.7985247058778,,,,,,,,,,,,,,,,,,,,,1.0825868269992245,11.986071514380528,,,,,1.4124610507678856,12.69379216168405,,,0.4363738001889076,10.537253541169353,,,,,,,0.3611808213110759,11.668409481963073,,,,,,,,,,,0.1954433332471682,10.345076633419309,,,0.4865843877397008,11.387960358379326,,,2.4336830378259537,11.505719224214106,0.5013485070094247,12.442945767953104,0.3409499065185575,12.632135248457995,0.3453861467174999,12.59916077425697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2006-11-30,125.4488699222281,,,,,,,,,0.3813902532580947,13.6705543677397,,,,,,,,,,,1.0825868269992245,13.454825260932225,,,,,,,,,0.4363738001889076,11.840732664988408,,,,,,,0.3611808213110759,12.557434778413173,,,,,,,,,,,0.1954433332471682,10.285375399162184,,,0.4865843877397008,12.084022124148545,,,2.4336830378259537,13.510689643849274,0.5013485070094247,12.138421455275324,0.3409499065185575,13.58547069473754,0.3453861467174999,12.321343532981746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2006-12-31,125.23523584640746,,,,,,,,,0.3813902532580947,13.853896488616313,,,0.6220960240346106,12.67501070829504,,,,,,,,,,,0.9208695999649948,12.67501070829504,,,,,,,,,,,0.2583327987185898,12.67501070829504,,,,,,,,,,,,,0.1954433332471682,9.981253691430863,,,,,,,,,,,,,,,0.4712653135633237,12.67501070829504,1.117894174187615,12.67501070829504,0.7376891346077435,12.67501070829504,0.3194870718384128,12.67501070829504,0.3922320849687122,12.67501070829504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2007-01-31,132.02903353033085,,,,,,,,,0.3813902532580947,14.715994948771204,,,0.6220960240346106,12.350007634672908,,,,,,,,,,,0.9208695999649948,12.689800637621106,,,,,,,,,,,0.2583327987185898,12.584402457951027,,,,,,,,,,,,,0.1954433332471682,11.081561097396678,,,,,,,,,,,,,,,0.4712653135633237,16.560183730659542,1.117894174187615,13.652931434963554,0.7376891346077435,12.611546603801932,0.3194870718384128,12.422208567726122,,,0.7687699997600659,13.360396416766788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2007-03-31,134.40756621888085,,,,,,,,,,,,,,,,,,,,,1.346884999488178,13.71311496559222,,,,,,,,,0.494589607917731,13.71311496559222,,,,,,,0.3800919468647062,13.71311496559222,,,,,,,0.496877051087552,13.71311496559222,,,0.1954433332471682,11.063822801709511,,,,,,,2.276650060574401,13.71311496559222,0.5616964296086951,13.713114965592217,,,,,,,,,0.7376891346077435,13.638823692433595,,,,,,,0.8530110584146866,13.71311496559222,0.6536612702752862,13.71311496559222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2007-04-30,138.8071791872533,,,,,,,,,,,,,,,,,,,,,1.346884999488178,14.42284301292708,,,,,,,,,0.494589607917731,13.913746723752496,,,,,,,0.3800919468647062,14.423239828920384,,,,,,,0.496877051087552,13.932806368198529,,,0.1954433332471682,11.834451546436089,,,,,,,2.276650060574401,14.837541169888013,0.5616964296086951,14.105885068001012,,,,,,,,,0.7376891346077435,14.68571337728584,,,,,,,0.8530110584146866,15.14576542968872,0.6536612702752862,11.505186662155133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
2007-05-31,146.73175936427947,0.5043874636653297,13.372158374823542,0.1039583135132907,13.372158374823542,,,,,,,,,,,,,,,,,1.346884999488178,15.34465699673244,,,,,,,,,0.494589607917731,15.534837820846615,,,,,,,0.3800919468647062,15.109260960999016,,,,,,,,,,,0.1954433332471682,12.612239876463772,,,,,,,2.276650060574401,15.88864002118719,0.5616964296086951,15.662706868280916,,,,,,,,,0.7376891346077435,14.351656228660334,,,,,,,0.8530110584146866,15.48344384146212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
