date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,TECH_shares,TECH_value,AAPL_shares,AAPL_value,ORCL_shares,ORCL_value,MKC_shares,MKC_value,PAYX_shares,PAYX_value,NKE_shares,NKE_value,EA_shares,EA_value,RMD_shares,RMD_value,GLW_shares,GLW_value,TRV_shares,TRV_value,DECK_shares,DECK_value,LRCX_shares,LRCX_value,FFIV_shares,FFIV_value,CSGP_shares,CSGP_value,CMI_shares,CMI_value,FCX_shares,FCX_value,MU_shares,MU_value,CTSH_shares,CTSH_value,WDC_shares,WDC_value,ADM_shares,ADM_value,CVX_shares,CVX_value,JBL_shares,JBL_value,EQIX_shares,EQIX_value,DE_shares,DE_value,F_shares,F_value,EMN_shares,EMN_value,STLD_shares,STLD_value,AES_shares,AES_value,WAT_shares,WAT_value,ROST_shares,ROST_value,COP_shares,COP_value,EBAY_shares,EBAY_value,GPC_shares,GPC_value,GWW_shares,GWW_value,TXT_shares,TXT_value,DVN_shares,DVN_value,VLO_shares,VLO_value,XOM_shares,XOM_value,ACN_shares,ACN_value,DD_shares,DD_value,CVS_shares,CVS_value,CTRA_shares,CTRA_value,EOG_shares,EOG_value,NVR_shares,NVR_value,HAL_shares,HAL_value,MOH_shares,MOH_value,HAS_shares,HAS_value,GILD_shares,GILD_value,SNA_shares,SNA_value,PWR_shares,PWR_value,WY_shares,WY_value,TER_shares,TER_value,VRTX_shares,VRTX_value,FAST_shares,FAST_value,DLTR_shares,DLTR_value,GRMN_shares,GRMN_value,AXON_shares,AXON_value,CHRW_shares,CHRW_value,NUE_shares,NUE_value,SBUX_shares,SBUX_value,EXPD_shares,EXPD_value,HRL_shares,HRL_value,EL_shares,EL_value,STX_shares,STX_value,ALGN_shares,ALGN_value,FDX_shares,FDX_value,J_shares,J_value,WSM_shares,WSM_value,SYK_shares,SYK_value,MOS_shares,MOS_value,VRSN_shares,VRSN_value,PH_shares,PH_value,NDSN_shares,NDSN_value,POOL_shares,POOL_value,GE_shares,GE_value,CHD_shares,CHD_value,ORLY_shares,ORLY_value,AMP_shares,AMP_value,BMY_shares,BMY_value,ADI_shares,ADI_value,MNST_shares,MNST_value,LULU_shares,LULU_value,IDXX_shares,IDXX_value,MPWR_shares,MPWR_value,KR_shares,KR_value,HD_shares,HD_value,HUBB_shares,HUBB_value,FSLR_shares,FSLR_value,PKG_shares,PKG_value,PCAR_shares,PCAR_value,PRU_shares,PRU_value,BLDR_shares,BLDR_value,AKAM_shares,AKAM_value,TKO_shares,TKO_value,SMCI_shares,SMCI_value,KDP_shares,KDP_value,MSFT_shares,MSFT_value,ULTA_shares,ULTA_value,SWKS_shares,SWKS_value,SYY_shares,SYY_value,EFX_shares,EFX_value,JKHY_shares,JKHY_value,NFLX_shares,NFLX_value,AMAT_shares,AMAT_value,NEM_shares,NEM_value,TSN_shares,TSN_value,EPAM_shares,EPAM_value,ALB_shares,ALB_value,BAX_shares,BAX_value,ISRG_shares,ISRG_value,RL_shares,RL_value,RCL_shares,RCL_value,EW_shares,EW_value,TSCO_shares,TSCO_value,AMZN_shares,AMZN_value,PSX_shares,PSX_value,NWSA_shares,NWSA_value,FANG_shares,FANG_value,AMD_shares,AMD_value,CPRT_shares,CPRT_value,HSY_shares,HSY_value,WM_shares,WM_value,PODD_shares,PODD_value,NVDA_shares,NVDA_value,ACGL_shares,ACGL_value,ZBRA_shares,ZBRA_value,TSLA_shares,TSLA_value,REGN_shares,REGN_value,ENPH_shares,ENPH_value,DHI_shares,DHI_value,TGT_shares,TGT_value,DXCM_shares,DXCM_value,FTNT_shares,FTNT_value,ADBE_shares,ADBE_value,NOW_shares,NOW_value,TTD_shares,TTD_value,LII_shares,LII_value,AOS_shares,AOS_value,XYZ_shares,XYZ_value,PHM_shares,PHM_value,MHK_shares,MHK_value,CNC_shares,CNC_value,ANET_shares,ANET_value,run
2006-07-31,102.72676288928947,,,,,0.3979061294960228,10.48498148893461,,,0.2803957385796489,10.113288050576172,1.2789640422482498,8.671877777710694,0.656790654242604,11.25985427758014,,,,,,,,,,,0.9891285730289908,11.890877639813958,,,0.4974143092053134,8.957557082049393,1.3138060041180388,10.13258171124714,,,,,,,0.3652654219636325,10.64939235395843,4.809328557231793,11.392765965798972,2.5849432663306033,9.173586541619978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2006-08-31,103.60136731687987,,,,,,,,,,,,,,,0.2906631219731578,10.430534347483698,,,0.5534908319201747,10.430534347483698,,,,,,,,,,,,,,,,,0.7074062469404997,10.430534347483698,0.3652654219636325,10.20760127342674,4.809328557231793,10.957251712991408,2.5849432663306033,9.422773898075825,0.4164717235260302,10.430534347483698,2.5895071160838237,10.430534347483698,0.5560239519372553,10.430534347483698,0.5350705477344626,10.430534347483698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2006-09-30,110.33597081026544,,,,,,,,,,,,,,,0.2906631219731578,11.503563192839822,,,0.5534908319201747,11.543051046327248,,,,,,,,,,,,,,,,,,,0.3652654219636325,10.902837181093592,4.809328557231793,12.643191344813909,2.5849432663306033,9.99612009099054,,,,,,,,,0.6325202911062316,10.749441590840068,0.6524596867225557,10.749441590840068,0.9805493064717395,10.749441590840068,0.4563866465786656,10.749441590840068,0.3447394888880244,10.749441590840068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2006-10-31,114.164703988574,,,,,,,,,,,,,,,0.2906631219731578,12.055412206341588,,,0.5534908319201747,12.259821715891873,,,,,,,,,,,,,,,,,,,0.3652654219636325,11.958729219586932,4.809328557231793,14.206222208607617,2.5849432663306033,10.904661177614663,,,,,,,,,0.6325202911062316,8.926978386780702,0.6524596867225557,10.933900384756916,0.9805493064717395,10.856344110224969,0.4563866465786656,10.925382104158206,0.3447394888880244,11.137252474610523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2006-11-30,118.90469625414372,0.5242779426413184,12.42639962117849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2839132191749918,12.42639962117849,,,,,,,0.3652654219636325,12.117774844604543,4.809328557231793,14.89555864440776,2.5849432663306033,11.599292450256742,,,,,,,,,0.6325202911062316,9.019645997102051,0.6524596867225557,11.846025805566049,0.9805493064717395,12.186659974579245,0.4563866465786656,9.960539674091867,,,0.5619288609389903,12.426399621178492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2006-12-31,118.14276638425288,0.5242779426413184,14.109088341727771,,,,,,,,,,,,,,,,,0.4034154153164409,10.817584577157438,,,,,,,,,,,1.2839132191749918,12.436451008599342,,,,,,,0.3652654219636325,12.557489793396709,4.809328557231793,16.017737677470624,2.5849432663306033,11.162668381912836,,,,,,,,,0.6325202911062316,8.624264112635172,,,,,,,0.3037575645915241,10.817584577157438,0.5619288609389903,10.782313337038111,0.1913386245994264,10.817584577157438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2007-01-31,116.86365321060296,0.5242779426413184,13.927694821446348,,,,,,,,,,,,,,,,,0.4034154153164409,11.584073712367909,,,,,,,,,,,1.2839132191749918,12.43224507416267,,,,,,,,,4.809328557231793,15.579550622484938,2.5849432663306033,10.101970591068458,,,,,,,,,0.6325202911062316,8.000303490003898,,,,,,,0.3037575645915241,10.721955822386745,0.5619288609389903,10.536364424541327,0.1913386245994264,12.02637238162744,0.3410573258956413,11.953122270513209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2007-03-31,119.8674086040374,,,,,,,,,,,,,,,,,,,,,,,4.300507036940123,11.994839175461648,,,,,,,,,,,,,,,0.3600264355214183,11.99483917546165,,,,,,,,,0.5029385559359573,11.99483917546165,,,,,,,1.1781179902566647,11.99483917546165,,,0.3037575645915241,10.959090290764909,,,,,0.3410573258956413,12.949604909579286,2.921965006174139,11.99483917546165,0.6487704791853328,11.99483917546165,0.8392839794056218,11.99483917546165,0.8522630578857775,11.99483917546165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2007-04-30,127.7377059486782,,,,,,,,,,,,,,,,,,,,,,,4.300507036940123,12.884352114406765,,,,,,,,,,,,,,,0.3600264355214183,12.59802875981872,,,,,,,,,,,,,,,,,1.1781179902566647,12.61563033535326,,,0.3037575645915241,11.526599812657604,,,,,0.3410573258956413,13.093229563882256,2.921965006174139,12.22287525710976,0.6487704791853328,12.915552547842488,,,0.8522630578857775,12.256803493865783,0.2324132081599175,13.812317031870784,2.009757078739736,13.812317031870784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2007-05-31,134.4001176575075,,,0.1056623872440086,13.591353387126452,,,,,,,,,,,,,,,,,,,4.300507036940123,15.645836259691986,,,,,,,,,,,,,,,,,,,,,,,,,0.4376152135434756,13.591353387126452,,,1.142491961088638,13.591353387126452,,,1.1781179902566647,13.421943934157406,,,0.3037575645915241,12.074855658352282,,,0.2080462411748387,13.591353387126452,,,2.921965006174139,12.67895578021492,0.6487704791853328,12.621759089458662,,,,,,,,,0.4327139161361926,13.591353387126452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
2007-06-30,139.86014758605722,,,0.1056623872440086,14.43559482934683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4376152135434756,14.627895829336056,,,1.142491961088638,13.98190804740117,,,,,,,0.3037575645915241,12.572664462222406,,,,,,,2.921965006174139,14.320837582244849,0.6487704791853328,12.272636357019708,,,,,,,,,0.4327139161361926,13.858243210610638,1.2029761993667292,14.596789089291857,0.5185625240876325,14.596789089291857,0.2131553657059113,14.596789089291857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
