date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,LRCX_shares,LRCX_value,KLAC_shares,KLAC_value,AAPL_shares,AAPL_value,CAH_shares,CAH_value,NKE_shares,NKE_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,PAYX_shares,PAYX_value,GWW_shares,GWW_value,EA_shares,EA_value,COP_shares,COP_value,TRV_shares,TRV_value,FCX_shares,FCX_value,CVX_shares,CVX_value,GPC_shares,GPC_value,DVN_shares,DVN_value,DECK_shares,DECK_value,EOG_shares,EOG_value,CTRA_shares,CTRA_value,ROST_shares,ROST_value,PPG_shares,PPG_value,TTWO_shares,TTWO_value,HUBB_shares,HUBB_value,JBL_shares,JBL_value,MU_shares,MU_value,F_shares,F_value,DD_shares,DD_value,EMN_shares,EMN_value,CMI_shares,CMI_value,HAS_shares,HAS_value,VLO_shares,VLO_value,XOM_shares,XOM_value,WSM_shares,WSM_value,URI_shares,URI_value,TXT_shares,TXT_value,FAST_shares,FAST_value,NVR_shares,NVR_value,MSI_shares,MSI_value,WMB_shares,WMB_value,VZ_shares,VZ_value,FDX_shares,FDX_value,WDC_shares,WDC_value,GRMN_shares,GRMN_value,GLW_shares,GLW_value,TSCO_shares,TSCO_value,IP_shares,IP_value,KR_shares,KR_value,ORLY_shares,ORLY_value,AMP_shares,AMP_value,HRL_shares,HRL_value,PHM_shares,PHM_value,DHI_shares,DHI_value,WMT_shares,WMT_value,NEM_shares,NEM_value,LUV_shares,LUV_value,PKG_shares,PKG_value,SYY_shares,SYY_value,PRU_shares,PRU_value,HD_shares,HD_value,ADM_shares,ADM_value,TSN_shares,TSN_value,BA_shares,BA_value,APA_shares,APA_value,RCL_shares,RCL_value,SMCI_shares,SMCI_value,FSLR_shares,FSLR_value,PCAR_shares,PCAR_value,TGT_shares,TGT_value,MPC_shares,MPC_value,PSX_shares,PSX_value,STLD_shares,STLD_value,MLM_shares,MLM_value,DLTR_shares,DLTR_value,DE_shares,DE_value,LEN_shares,LEN_value,NUE_shares,NUE_value,MOS_shares,MOS_value,NCLH_shares,NCLH_value,UAL_shares,UAL_value,GE_shares,GE_value,FANG_shares,FANG_value,MHK_shares,MHK_value,CF_shares,CF_value,OXY_shares,OXY_value,run
2006-07-31,102.40822059072572,0.44247766917725,12.097768274084848,,,,,,,0.2903643005828328,10.472833240167526,1.278964276244067,8.671883023440246,0.5200022400150667,8.914784038225829,,,,,,,,,,,,,,,1.3010154800747975,10.033941189588363,,,0.979498711917401,11.77510879520541,0.4925716746532855,8.870348809291256,0.2014285638641096,9.053031548711155,,,0.4177333960131706,11.433395269985168,0.380210667755702,11.085126402025928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2006-08-31,103.47154291327736,,,,,,,,,,,,,,,,,,,0.5494841410784366,10.35502826132232,,,,,,,,,,,,,,,,,0.2014285638641096,9.739776136568569,,,0.4177333960131706,10.62130710441188,0.380210667755702,10.625261843040692,0.5311972523296588,10.35502826132232,0.337084196529972,10.35502826132232,0.451680493842901,10.35502826132232,0.2631887015404978,10.35502826132232,4.545002198778891,10.35502826132232,0.4541215358136447,10.35502826132232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2006-09-30,106.19045453000464,,,,,,,,,,,,,,,,,,,0.5494841410784366,11.459491510656918,,,,,,,,,,,,,,,,,0.2014285638641096,9.818073438054103,,,0.4177333960131706,9.96825526819272,0.380210667755702,11.34894048428385,,,0.337084196529972,10.510743121876413,0.451680493842901,10.806010068793409,0.2631887015404978,10.464389359393236,4.545002198778891,11.9483066665,0.4541215358136447,10.391773710224111,2.2122566919297273,9.47447090202988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2006-10-31,113.36411657128347,,,,,,,,,,,,,,,,,,,0.5494841410784366,12.171073515275806,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,10.087137121459516,0.380210667755702,12.448038434560283,,,0.337084196529972,10.889940983111863,,,,,,,0.4541215358136447,10.628202952197404,2.2122566919297273,10.45889069845323,1.9206769056752877,11.670208216556349,0.5156308241170064,11.67020821655635,0.8342336818822992,11.670208216556349,0.3683371539574621,11.670208216556349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2006-11-30,121.981434134972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,11.334936848381895,0.380210667755702,12.613593040696507,,,0.337084196529972,11.71964871490268,,,,,,,0.4541215358136447,11.277825555373692,2.2122566919297273,12.281432344571716,1.9206769056752877,12.272952075154842,0.5156308241170064,10.970675018550107,0.8342336818822992,14.473060458839193,0.3683371539574621,12.36071111151106,0.5732429682659081,12.67659896699028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2006-12-31,118.29797111875816,,,0.1028235529990559,11.882289533536843,,,,,0.327113052276038,11.882289533536843,,,,,,,,,0.4431209881366662,11.882289533536843,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,12.118110476637302,,,0.6241479541384493,11.882289533536843,0.337084196529972,12.00442612223875,0.4479625570445329,11.882289533536843,,,,,,,,,,,,,,,,,0.5732429682659081,10.999407785124198,0.8714702683370908,11.882289533536843,3.04100898072502,11.882289533536843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2007-01-31,120.38463416632244,,,0.1028235529990559,12.91772268085808,,,,,0.327113052276038,12.621700496894292,,,,,,,,,0.4431209881366662,12.724219241959268,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,11.185040986707868,,,0.6241479541384493,12.41355957498995,0.337084196529972,11.89830678520632,0.4479625570445329,11.989722692406902,,,,,,,,,,,,,,,,,0.5732429682659081,10.748500275591915,0.8714702683370908,11.022610895150434,3.04100898072502,12.863250536557413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2007-03-31,119.04095188317068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2149215225046159,12.16645418325583,,,0.4177333960131706,11.582176459911947,,,,,0.337084196529972,12.161462218495103,0.4479625570445329,12.363143872571404,0.2782365253770479,12.16645418325583,,,,,,,,,,,,,,,0.5732429682659081,9.61837668384026,,,3.04100898072502,12.483521732072823,0.3176586100800775,12.16645418325583,0.6580529040765268,12.166454183255828,0.5101343009504895,12.166454183255832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2007-04-30,126.668734622672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2149215225046159,13.013893196464702,,,0.4177333960131706,11.751630468390664,,,,,0.337084196529972,12.79123452021062,0.4479625570445329,12.561201170488948,0.2782365253770479,12.8359226124723,,,,,,,,,,,,,,,0.5732429682659081,10.467452813088714,,,3.04100898072502,12.720852597392213,0.3176586100800775,11.930618015529715,0.6580529040765268,13.10034588322906,0.5101343009504895,15.495583345405064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2007-05-31,131.27179777814675,,,0.0965265830740271,12.416214852133312,0.4398026458531091,12.416214852133312,,,0.3184244393806891,12.416214852133312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,13.12082025920196,,,,,0.337084196529972,13.399643308585572,,,0.2782365253770479,13.52466266564839,,,,,,,,,,,,,,,,,,,3.04100898072502,13.195508527766664,0.3176586100800775,12.13654645256054,0.6580529040765268,12.80234514556127,0.5101343009504895,15.843626862422408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2007-06-30,135.4060735793948,,,0.0965265830740271,13.187461308252376,,,,,0.3184244393806891,12.866950923609268,,,,,,,,,,,,,0.4233387592783204,12.538881795801371,,,,,,,,,,,,,0.1831040041698203,12.538881795801371,,,0.4177333960131706,13.37847834661982,,,,,0.337084196529972,13.95207413703186,,,,,,,,,,,,,,,,,,,,,,,3.04100898072502,14.904280897616903,,,0.6580529040765268,12.44822977388421,0.5101343009504895,17.051952804976246,0.707064352245441,12.538881795801371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2007-07-31,136.07678122974562,,,0.0965265830740271,12.240535763956771,0.5165094008414889,13.464482735093393,,,0.3184244393806891,13.148390395452026,,,,,,,,,,,,,0.4233387592783204,12.958751730102088,,,,,,,,,,,,,0.1831040041698203,11.772126793476811,,,0.4177333960131706,13.77727427437806,,,,,0.337084196529972,14.121005855168171,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6580529040765268,13.40994910091791,0.5101343009504895,19.998671950189056,0.707064352245441,11.185592631011328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2007-08-31,136.92312983144024,0.4714174365207596,12.50338072967341,,,,,,,0.3184244393806891,13.6099505948093,,,,,,,,,0.5517820306208591,12.50338072967341,,,0.4233387592783204,13.11392028130012,,,,,,,,,,,,,0.1831040041698203,12.344836701538645,,,0.4177333960131706,14.02651296483152,,,,,0.337084196529972,14.535063764956814,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6580529040765268,13.008542703469145,0.5101343009504895,19.951512394184594,0.707064352245441,11.326028967003284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2007-09-30,139.4108677943718,,,,,,,,,,,,,,,,,,,0.5517820306208591,11.217728640424436,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,15.033669482936851,,,0.3789000595465052,13.935810751806034,0.337084196529972,15.608794408368286,,,,,,,,,2.211102390496106,13.935810751806036,,,,,,,,,,,,,3.1548743966195807,13.935810751806034,,,,,,,,,0.3972120240956409,13.935810751806034,0.2853741022251497,13.935810751806034,1.315258084420738,13.935810751806034,0.4463442321849014,13.935810751806034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2007-10-31,143.9600646719301,,,,,,,,,,,,,,,,,,,0.5517820306208591,11.515691442131237,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,14.55236394298543,,,0.3789000595465052,15.635099699127217,0.337084196529972,15.26352176516968,,,0.2263429783799526,13.431702658698551,,,,,2.211102390496106,15.731289760333103,,,,,,,,,,,,,3.1548743966195807,14.559561086222224,,,,,,,,,0.3972120240956409,14.60998658138386,0.2853741022251497,13.8499864587792,,,0.4463442321849014,14.81086127709959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2007-11-30,129.10139719564518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,13.776233701610431,,,0.3789000595465052,13.179090338311784,0.337084196529972,14.639703060827872,,,,,,,,,2.211102390496106,13.64250824406938,,,,,,,,,0.9177756250869562,12.26401503573565,1.509201120786718,12.26401503573565,3.1548743966195807,12.327201682133389,,,,,,,,,0.3972120240956409,13.50432997795092,0.2853741022251497,13.423905497595204,,,0.4463442321849014,10.080394621674902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2007-12-31,130.01934916636816,,,,,0.4258272557254505,13.169842203273674,,,,,,,,,,,,,0.6668274533303127,13.169842203273676,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,15.197928595209657,,,0.3789000595465052,13.64667513202575,0.337084196529972,15.67177266723917,,,0.2331377132817356,13.169842203273674,,,,,,,,,,,,,,,0.9177756250869562,11.089935554900077,1.509201120786718,10.686791802894584,3.1548743966195807,11.046876601004216,,,,,0.3117179267076272,13.169842203273674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2008-01-31,119.97515264698129,,,,,0.4258272557254505,12.189293824326546,,,,,,,,,,,,,0.6668274533303127,14.743555400132392,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,13.788296696787969,,,0.3789000595465052,11.832268176119284,0.337084196529972,13.979152075151855,,,0.2331377132817356,12.618383963768316,,,,,,,,,,,,,,,0.9177756250869562,9.622898120160484,1.509201120786718,10.303539354009116,3.1548743966195807,10.899148317242217,,,,,0.3117179267076272,9.99861671928308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2008-02-29,122.16073824818308,,,,,0.4258272557254505,10.7879489628587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,14.235784418554765,,,0.3789000595465052,13.497285504361228,0.337084196529972,14.551767270331434,,,0.2331377132817356,15.239976390512812,,,,,,,,,,,,,,,0.9177756250869562,9.383232938797798,1.509201120786718,11.084783263618409,3.1548743966195807,10.718591860280071,,,0.6196966771056863,12.24295245014372,0.3117179267076272,10.418415188724126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2008-03-31,112.80105325887074,,,,,0.4258272557254505,10.39917756710948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,13.193022145595158,,,0.3789000595465052,12.876353607842974,0.337084196529972,14.43669439150351,,,,,,,,,,,,,,,,,,,0.9177756250869562,6.904592109682884,1.509201120786718,8.800019816077915,,,,,0.6196966771056863,11.617875410958058,0.3117179267076272,9.705445333800348,,,,,,,,,,,0.2404665729417822,12.433936438150209,3.282405331878958,12.433936438150209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2008-04-30,130.22132694603573,,,,,0.4258272557254505,10.790457851852796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,14.91377255332553,,,0.3789000595465052,15.222254678420242,0.337084196529972,16.26156456948527,,,,,,,,,,,,,,,,,,,0.9177756250869562,7.941010848413284,1.509201120786718,11.379590127182956,,,,,0.6196966771056863,13.766317107095794,0.3117179267076272,12.986884623008011,,,,,,,,,,,0.2404665729417822,13.745880172205585,3.282405331878958,13.213594415046272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2008-05-31,137.78116037411937,,,,,,,,,0.2120536450122255,10.51489415771214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,16.116915295194378,,,0.3789000595465052,15.54664622720313,0.337084196529972,16.768955083631575,,,0.1420705632555721,10.51489415771214,,,,,,,,,,,,,,,,,1.509201120786718,11.895503037974889,,,,,0.6196966771056863,14.348819312775165,0.3117179267076272,14.597541795214768,,,,,,,,,,,0.2404665729417822,14.092852529695367,3.282405331878958,13.384138777005822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
2008-06-30,128.13830081254275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4177333960131706,16.423385487867282,,,0.3789000595465052,15.74549851255862,0.337084196529972,16.877832620743185,,,0.1420705632555721,10.89761711503455,,,0.2497717961906867,11.61311557700622,0.9546067082917622,11.61311557700622,,,,,,,,,,,1.509201120786718,8.844242608738373,,,0.3794595069706113,11.61311557700622,0.6196966771056863,12.89726215957584,,,,,,,,,,,,,,,,,0.0232225161750759,11.61311557700622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23
